date,advantage,affluence,affluent,afloat,allowance,isPartial
2017-05-31,70,0,1,0,12,False
2017-06-01,66,0,1,1,10,False
2017-06-02,62,1,1,0,10,False
2017-06-03,46,0,2,0,11,False
2017-06-04,44,0,2,1,8,False
2017-06-05,67,0,1,1,13,False
2017-06-06,67,0,1,0,13,False
2017-06-07,70,0,1,1,13,False
2017-06-08,70,0,2,0,12,False
2017-06-09,58,0,1,0,12,False
2017-06-10,45,0,1,0,9,False
2017-06-11,40,0,1,1,10,False
2017-06-12,64,0,2,1,12,False
2017-06-13,69,0,2,1,12,False
2017-06-14,70,1,1,0,12,False
2017-06-15,64,0,2,1,11,False
2017-06-16,59,0,1,0,9,False
2017-06-17,47,0,1,0,8,False
2017-06-18,37,1,1,0,9,False
2017-06-19,67,0,1,1,11,False
2017-06-20,66,1,1,0,12,False
2017-06-21,68,0,1,0,11,False
2017-06-22,65,0,1,1,11,False
2017-06-23,61,0,1,1,13,False
2017-06-24,46,1,2,1,9,False
2017-06-25,44,0,1,0,11,False
2017-06-26,72,0,2,1,10,False
2017-06-27,66,0,1,1,12,False
2017-06-28,60,0,2,0,13,False
2017-06-29,67,0,1,0,13,False
2017-06-30,66,0,2,0,13,False
2017-07-01,49,0,1,0,11,False
2017-07-02,43,0,1,0,9,False
2017-07-03,60,0,1,1,12,False
2017-07-04,43,0,1,0,9,False
2017-07-05,66,0,2,1,13,False
2017-07-06,73,0,2,0,13,False
2017-07-07,68,1,2,1,13,False
2017-07-08,47,0,1,0,11,False
2017-07-09,47,0,1,1,12,False
2017-07-10,72,0,3,1,12,False
2017-07-11,71,1,2,0,12,False
2017-07-12,100,0,1,1,12,False
2017-07-13,66,1,2,0,12,False
2017-07-14,65,0,2,0,12,False
2017-07-15,53,1,2,0,10,False
2017-07-16,47,0,1,1,10,False
2017-07-17,74,0,2,1,12,False
2017-07-18,73,1,2,1,12,False
2017-07-19,70,0,1,0,13,False
2017-07-20,71,0,2,1,14,False
2017-07-21,60,0,1,1,11,False
2017-07-22,47,0,1,0,9,False
2017-07-23,43,0,2,1,9,False
2017-07-24,73,0,3,1,12,False
2017-07-25,69,0,2,0,12,False
2017-07-26,75,0,1,0,13,False
2017-07-27,72,0,1,0,13,False
2017-07-28,67,1,1,0,12,False
2017-07-29,50,0,2,0,11,False
2017-07-30,48,0,1,1,8,False
2017-07-31,72,0,1,1,14,False
2017-08-01,73,0,1,0,13,False
2017-08-02,72,0,1,1,11,False
2017-08-03,72,0,1,1,10,False
2017-08-04,64,0,2,1,10,False
2017-08-05,50,0,1,0,10,False
2017-08-06,42,0,1,0,10,False
2017-08-07,71,0,1,1,14,False
2017-08-08,65,0,1,1,11,False
2017-08-09,61,0,1,0,15,False
2017-08-10,68,0,2,1,12,False
2017-08-11,65,1,2,0,12,False
2017-08-12,44,0,2,0,10,False
2017-08-13,48,0,2,1,11,False
2017-08-14,70,0,2,0,11,False
2017-08-15,69,1,2,0,12,False
2017-08-16,65,1,2,1,11,False
2017-08-17,71,0,2,0,11,False
2017-08-18,65,1,2,0,9,False
2017-08-19,46,0,2,0,9,False
2017-08-20,42,0,2,0,9,False
2017-08-21,58,1,1,1,9,False
2017-08-22,72,1,2,1,12,False
2017-08-23,75,0,2,0,12,False
2017-08-24,70,0,2,0,10,False
2017-08-25,66,1,2,0,11,False
2017-08-26,46,0,1,1,8,False
2017-08-27,38,0,2,0,9,False
2017-08-28,75,1,2,0,10,False
2017-08-29,73,1,2,0,13,False
2017-08-30,79,1,3,0,13,False
2017-08-31,71,1,2,1,13,False
2017-09-01,69,1,2,0,10,False
2017-09-02,51,0,2,0,8,False
2017-09-03,49,0,1,1,8,False
2017-09-04,48,0,2,1,9,False
2017-09-05,78,1,2,1,12,False
2017-09-06,73,1,1,0,11,False
2017-09-07,70,0,2,1,12,False
2017-09-08,67,1,2,1,10,False
2017-09-09,44,1,1,1,9,False
2017-09-10,41,0,2,1,7,False
2017-09-11,70,1,2,1,9,False
2017-09-12,72,1,2,1,14,False
2017-09-13,81,1,2,1,13,False
2017-09-14,81,0,2,1,12,False
2017-09-15,81,1,2,1,12,False
2017-09-16,47,0,1,1,10,False
2017-09-17,50,0,1,0,9,False
2017-09-18,81,1,3,1,11,False
2017-09-19,83,1,3,1,13,False
2017-09-20,81,1,2,0,12,False
2017-09-21,80,1,2,0,13,False
2017-09-22,74,0,1,0,11,False
2017-09-23,50,1,1,1,11,False
2017-09-24,50,1,2,0,10,False
2017-09-25,83,1,2,0,12,False
2017-09-26,86,1,2,1,11,False
2017-09-27,80,0,3,1,12,False
2017-09-28,87,1,2,1,12,False
2017-09-29,78,1,2,1,12,False
2017-09-30,54,0,1,0,9,False
2017-10-01,57,2,1,1,12,False
2017-10-02,76,1,2,1,12,False
2017-10-03,88,1,2,0,14,False
2017-10-04,82,0,2,1,13,False
2017-10-05,86,1,3,1,13,False
2017-10-06,69,0,2,0,10,False
2017-10-07,51,0,2,0,8,False
2017-10-08,57,0,1,1,10,False
2017-10-09,82,1,3,0,14,False
2017-10-10,83,1,2,1,14,False
2017-10-11,86,1,2,0,12,False
2017-10-12,84,1,2,1,13,False
2017-10-13,78,0,2,1,12,False
2017-10-14,52,0,1,0,9,False
2017-10-15,56,0,1,1,9,False
2017-10-16,92,1,3,0,15,False
2017-10-17,90,0,2,1,13,False
2017-10-18,90,1,2,0,12,False
2017-10-19,84,0,2,0,15,False
2017-10-20,82,0,3,1,11,False
2017-10-21,51,0,2,0,11,False
2017-10-22,54,1,1,0,11,False
2017-10-23,86,1,2,1,13,False
2017-10-24,96,1,3,1,14,False
2017-10-25,88,1,2,1,14,False
2017-10-26,88,1,2,1,12,False
2017-10-27,75,1,2,0,11,False
2017-10-28,51,0,0,0,11,False
2017-10-29,46,1,2,1,11,False
2017-10-30,81,1,3,1,12,False
2017-10-31,83,1,4,1,13,False
2017-11-01,87,0,3,1,13,False
2017-11-02,86,0,1,1,14,False
2017-11-03,81,0,3,0,10,False
2017-11-04,51,0,2,1,10,False
2017-11-05,50,0,2,0,11,False
2017-11-06,86,1,3,1,13,False
2017-11-07,89,1,2,0,12,False
2017-11-08,86,1,3,0,13,False
2017-11-09,84,1,2,1,12,False
2017-11-10,78,1,2,1,11,False
2017-11-11,53,0,1,0,9,False
2017-11-12,53,0,1,1,11,False
2017-11-13,85,1,2,1,13,False
2017-11-14,82,1,4,0,13,False
2017-11-15,83,1,2,1,13,False
2017-11-16,81,0,2,0,12,False
2017-11-17,79,1,2,1,9,False
2017-11-18,50,0,1,0,10,False
2017-11-19,45,0,2,0,9,False
2017-11-20,80,0,3,0,13,False
2017-11-21,67,1,2,0,12,False
2017-11-22,60,0,2,0,9,False
2017-11-23,38,0,1,0,9,False
2017-11-24,51,0,2,0,9,False
2017-11-25,43,1,2,0,6,False
2017-11-26,47,0,2,0,10,False
2017-11-27,81,1,2,0,10,False
2017-11-28,78,1,3,0,11,False
2017-11-29,79,1,2,0,14,False
2017-11-30,81,1,2,0,13,False
2017-12-01,79,1,3,0,11,False
2017-12-02,47,0,2,0,10,False
2017-12-03,53,0,2,0,10,False
2017-12-04,85,1,2,1,12,False
2017-12-05,82,1,2,0,11,False
2017-12-06,83,1,1,0,12,False
2017-12-07,87,1,2,1,13,False
2017-12-08,72,1,2,1,12,False
2017-12-09,50,0,1,1,8,False
2017-12-10,47,0,2,0,9,False
2017-12-11,84,1,3,1,12,False
2017-12-12,82,1,3,1,14,False
2017-12-13,79,1,2,0,13,False
