date,contribution,cooperative,donate,donation,economize,isPartial
2014-08-20,24,19,84,83,0,False
2014-08-21,20,17,90,100,0,False
2014-08-22,19,16,87,95,0,False
2014-08-23,9,9,80,84,0,False
2014-08-24,15,8,80,86,0,False
2014-08-25,19,15,61,91,0,False
2014-08-26,21,20,57,74,0,False
2014-08-27,23,18,42,61,0,False
2014-08-28,23,14,42,52,0,False
2014-08-29,19,18,31,47,0,False
2014-08-30,11,11,29,41,0,False
2014-08-31,10,7,31,36,0,False
2014-09-01,12,13,31,40,0,False
2014-09-02,24,20,29,42,0,False
2014-09-03,23,18,31,42,0,False
2014-09-04,26,19,27,34,0,False
2014-09-05,24,20,24,38,0,False
2014-09-06,13,10,24,36,0,False
2014-09-07,15,11,25,26,0,False
2014-09-08,24,18,30,44,0,False
2014-09-09,26,19,28,36,0,False
2014-09-10,24,20,29,42,0,False
2014-09-11,26,23,23,35,0,False
2014-09-12,23,20,24,30,0,False
2014-09-13,13,9,23,34,0,False
2014-09-14,13,9,21,25,0,False
2014-09-15,29,22,26,36,0,False
2014-09-16,24,22,26,38,0,False
2014-09-17,26,22,21,37,0,False
2014-09-18,25,18,31,33,0,False
2014-09-19,25,19,25,35,0,False
2014-09-20,11,12,26,33,0,False
2014-09-21,18,10,25,29,0,False
2014-09-22,28,22,28,43,0,False
2014-09-23,27,19,27,39,0,False
2014-09-24,23,20,29,38,0,False
2014-09-25,26,19,26,38,0,False
2014-09-26,25,17,26,34,0,False
2014-09-27,12,11,22,32,0,False
2014-09-28,16,13,23,33,0,False
2014-09-29,28,20,27,39,0,False
2014-09-30,29,22,27,38,0,False
2014-10-01,26,17,31,35,0,False
2014-10-02,28,20,28,38,0,False
2014-10-03,26,20,26,37,0,False
2014-10-04,12,10,25,32,0,False
2014-10-05,14,13,22,29,0,False
2014-10-06,30,18,27,42,0,False
2014-10-07,33,21,23,37,0,False
2014-10-08,28,18,25,37,0,False
2014-10-09,26,21,22,35,0,False
2014-10-10,28,17,26,34,0,False
2014-10-11,15,9,22,29,0,False
2014-10-12,14,11,26,24,0,False
2014-10-13,25,19,24,39,0,False
2014-10-14,34,16,31,39,0,False
2014-10-15,30,20,34,42,0,False
2014-10-16,32,17,30,38,0,False
2014-10-17,23,19,24,31,0,False
2014-10-18,16,10,28,31,0,False
2014-10-19,15,10,24,29,0,False
2014-10-20,28,21,26,38,0,False
2014-10-21,30,16,26,41,0,False
2014-10-22,33,19,29,40,0,False
2014-10-23,34,18,26,36,0,False
2014-10-24,26,21,27,30,0,False
2014-10-25,17,8,22,29,0,False
2014-10-26,18,9,27,34,0,False
2014-10-27,28,20,27,40,0,False
2014-10-28,35,19,29,44,0,False
2014-10-29,30,19,27,37,0,False
2014-10-30,37,19,28,36,0,False
2014-10-31,30,17,23,30,0,False
2014-11-01,18,12,31,34,0,False
2014-11-02,19,10,29,33,0,False
2014-11-03,34,21,29,39,0,False
2014-11-04,29,17,32,35,0,False
2014-11-05,28,17,26,41,0,False
2014-11-06,30,17,29,39,0,False
2014-11-07,30,18,29,36,0,False
2014-11-08,13,9,28,33,0,False
2014-11-09,16,9,23,33,0,False
2014-11-10,30,23,30,42,0,False
2014-11-11,34,16,32,38,0,False
2014-11-12,30,16,30,44,0,False
2014-11-13,32,18,29,43,0,False
2014-11-14,28,18,28,34,0,False
2014-11-15,19,11,30,34,0,False
2014-11-16,16,10,27,30,0,False
2014-11-17,34,21,33,41,0,False
2014-11-18,31,18,29,42,0,False
2014-11-19,35,18,33,43,0,False
2014-11-20,31,17,33,40,0,False
2014-11-21,26,16,25,36,0,False
2014-11-22,12,11,23,31,0,False
2014-11-23,12,8,24,31,0,False
2014-11-24,32,20,31,42,0,False
2014-11-25,30,16,26,38,0,False
2014-11-26,28,15,30,37,0,False
2014-11-27,16,5,20,18,0,False
2014-11-28,16,13,26,24,0,False
2014-11-29,12,7,26,29,0,False
2014-11-30,20,9,26,33,0,False
2014-12-01,33,20,31,37,0,False
2014-12-02,36,17,37,43,0,False
2014-12-03,37,17,34,45,0,False
2014-12-04,36,18,32,41,1,False
2014-12-05,30,16,30,36,0,False
2014-12-06,16,11,27,33,0,False
2014-12-07,19,9,27,31,0,False
2014-12-08,37,17,33,39,0,False
2014-12-09,39,17,29,40,0,False
2014-12-10,35,17,32,45,0,False
2014-12-11,32,17,34,39,0,False
2014-12-12,38,18,31,37,0,False
2014-12-13,20,9,28,34,0,False
2014-12-14,17,7,23,33,0,False
2014-12-15,37,17,27,41,0,False
2014-12-16,33,18,28,40,0,False
2014-12-17,34,16,29,39,0,False
2014-12-18,33,15,31,38,0,False
2014-12-19,33,13,24,33,0,False
2014-12-20,18,8,31,30,0,False
2014-12-21,13,5,32,29,0,False
2014-12-22,35,12,29,37,0,False
2014-12-23,31,12,27,44,0,False
2014-12-24,21,7,27,30,0,False
2014-12-25,10,6,17,19,0,False
2014-12-26,21,12,28,29,0,False
2014-12-27,19,8,25,29,0,False
2014-12-28,19,8,30,36,0,False
2014-12-29,49,17,32,45,0,False
2014-12-30,47,18,36,53,0,False
2014-12-31,41,15,34,52,0,False
2015-01-01,22,8,30,28,0,False
2015-01-02,35,16,27,36,0,False
2015-01-03,22,11,28,38,0,False
2015-01-04,21,11,28,35,0,False
2015-01-05,42,20,31,37,0,False
2015-01-06,37,18,25,40,0,False
2015-01-07,38,19,28,34,0,False
2015-01-08,30,19,24,33,0,False
2015-01-09,35,18,24,33,1,False
2015-01-10,16,11,28,31,0,False
2015-01-11,17,8,19,31,0,False
2015-01-12,36,15,25,34,0,False
2015-01-13,39,20,25,38,0,False
2015-01-14,32,16,27,38,0,False
2015-01-15,34,16,20,33,0,False
2015-01-16,29,17,24,41,0,False
2015-01-17,17,11,28,33,0,False
2015-01-18,18,7,27,30,0,False
2015-01-19,22,13,25,34,0,False
2015-01-20,31,19,27,37,0,False
2015-01-21,33,19,24,33,0,False
2015-01-22,32,18,27,40,0,False
2015-01-23,32,19,24,31,0,False
2015-01-24,20,8,27,35,0,False
2015-01-25,20,9,18,28,0,False
2015-01-26,34,18,25,34,0,False
2015-01-27,33,16,23,35,0,False
2015-01-28,33,18,26,42,0,False
2015-01-29,38,17,27,40,0,False
2015-01-30,32,20,22,38,0,False
2015-01-31,30,13,19,36,0,False
2015-02-01,24,10,26,33,0,False
2015-02-02,34,16,24,33,0,False
2015-02-03,36,17,26,42,0,False
2015-02-04,31,20,23,39,0,False
2015-02-05,34,20,27,39,0,False
2015-02-06,31,16,22,38,0,False
2015-02-07,21,12,22,38,0,False
2015-02-08,26,9,23,38,0,False
2015-02-09,32,17,25,38,0,False
2015-02-10,42,21,25,37,0,False
2015-02-11,34,21,27,36,0,False
2015-02-12,31,17,24,33,0,False
2015-02-13,32,15,21,34,0,False
2015-02-14,21,9,18,31,0,False
2015-02-15,20,12,20,29,0,False
2015-02-16,26,17,23,38,0,False
2015-02-17,31,19,22,40,0,False
2015-02-18,35,21,27,36,0,False
2015-02-19,34,17,25,38,0,False
2015-02-20,32,19,23,35,0,False
2015-02-21,20,11,28,33,0,False
2015-02-22,26,12,23,33,0,False
2015-02-23,38,21,25,34,0,False
2015-02-24,34,18,23,39,0,False
2015-02-25,34,20,27,35,0,False
2015-02-26,37,20,24,34,0,False
2015-02-27,34,20,22,33,0,False
2015-02-28,26,9,28,27,0,False
2015-03-01,26,12,24,33,0,False
2015-03-02,37,21,25,36,0,False
2015-03-03,32,20,26,41,0,False
