date,endow,entrepreneurial,equity,fellowship,frugal,isPartial
2004-02-22,0,3,46,31,13,False
2004-02-23,0,2,57,51,3,False
2004-02-24,0,5,70,51,3,False
2004-02-25,0,3,75,47,9,False
2004-02-26,0,3,62,47,9,False
2004-02-27,0,2,78,71,2,False
2004-02-28,0,0,45,51,8,False
2004-02-29,0,0,31,46,0,False
2004-03-01,0,0,64,56,6,False
2004-03-02,0,2,67,47,9,False
2004-03-03,0,0,60,43,0,False
2004-03-04,0,2,81,50,2,False
2004-03-05,0,0,53,53,0,False
2004-03-06,0,4,46,46,17,False
2004-03-07,0,0,60,83,23,False
2004-03-08,0,0,0,0,0,True
2004-03-09,0,0,0,0,0,True
2004-03-10,0,2,68,53,7,False
2004-03-11,0,0,52,75,6,False
2004-03-12,0,5,50,69,5,False
2004-03-13,0,0,27,46,3,False
2004-03-14,0,5,57,75,8,False
2004-03-15,0,0,65,44,3,False
2004-03-16,0,2,57,57,6,False
2004-03-17,0,2,77,44,3,False
2004-03-18,0,0,68,55,6,False
2004-03-19,0,2,61,48,10,False
2004-03-20,0,0,22,55,8,False
2004-03-21,0,0,51,40,11,False
2004-03-22,0,0,44,32,6,False
2004-03-23,0,0,0,0,0,True
2004-03-24,0,0,58,53,4,False
2004-03-25,0,0,34,34,11,False
2004-03-26,0,0,100,49,2,False
2004-03-27,0,0,38,70,5,False
2004-03-28,0,3,34,42,6,False
2004-03-29,0,3,75,39,5,False
2004-03-30,0,0,89,50,9,False
2004-03-31,0,2,68,51,5,False
2004-04-01,0,0,79,46,9,False
2004-04-02,0,3,54,51,7,False
2004-04-03,0,0,43,48,3,False
2004-04-04,0,3,44,55,8,False
2004-04-05,0,2,73,51,5,False
2004-04-06,0,0,73,57,5,False
2004-04-07,0,5,69,50,2,False
2004-04-08,0,0,60,34,8,False
2004-04-09,0,4,64,40,8,False
2004-04-10,0,0,60,65,5,False
2004-04-11,0,0,27,71,0,False
2004-04-12,0,0,0,0,0,True
2004-04-13,0,0,0,0,0,True
2004-04-14,0,0,89,53,3,False
2004-04-15,0,0,80,55,5,False
2004-04-16,0,0,77,48,7,False
2004-04-17,0,0,62,39,11,False
2004-04-18,0,0,48,55,5,False
2004-04-19,2,3,64,45,11,False
2004-04-20,0,1,63,32,3,False
2004-04-21,0,1,75,34,4,False
2004-04-22,0,2,83,44,2,False
2004-04-23,0,0,64,67,5,False
2004-04-24,0,0,49,49,11,False
2004-04-25,0,0,64,49,10,False
2004-04-26,0,0,78,56,6,False
2004-04-27,0,3,47,53,6,False
2004-04-28,1,1,78,43,4,False
2004-04-29,0,0,50,46,5,False
2004-04-30,0,3,83,50,10,False
2004-05-01,0,0,42,58,3,False
2004-05-02,0,0,56,38,8,False
2004-05-03,0,1,71,40,4,False
2004-05-04,0,4,63,41,7,False
2004-05-05,0,1,74,41,3,False
2004-05-06,0,2,72,32,8,False
2004-05-07,0,3,59,37,7,False
2004-05-08,3,0,48,45,3,False
2004-05-09,0,6,28,64,8,False
2004-05-10,0,3,67,53,3,False
2004-05-11,0,3,68,41,3,False
2004-05-12,1,1,77,35,4,False
2004-05-13,0,1,45,28,4,False
2004-05-14,0,3,61,31,7,False
2004-05-15,0,0,36,27,8,False
2004-05-16,0,0,43,24,3,False
2004-05-17,0,2,65,59,8,False
2004-05-18,0,1,60,45,3,False
2004-05-19,0,1,73,38,6,False
2004-05-20,0,0,54,38,2,False
2004-05-21,0,6,45,37,3,False
2004-05-22,0,0,36,30,8,False
2004-05-23,0,3,40,37,8,False
2004-05-24,0,1,70,28,6,False
2004-05-25,0,3,72,45,3,False
2004-05-26,0,3,47,45,5,False
2004-05-27,0,2,89,40,2,False
2004-05-28,0,0,63,28,9,False
2004-05-29,0,0,56,41,3,False
2004-05-30,0,0,28,55,6,False
2004-05-31,0,0,47,44,0,False
2004-06-01,0,3,57,49,6,False
2004-06-02,0,3,51,38,5,False
2004-06-03,0,2,69,44,6,False
2004-06-04,2,5,68,44,9,False
2004-06-05,0,0,44,41,5,False
2004-06-06,0,0,32,51,8,False
2004-06-07,0,5,65,32,3,False
2004-06-08,0,2,69,49,3,False
2004-06-09,0,0,77,30,5,False
2004-06-10,0,2,56,41,3,False
2004-06-11,0,0,76,33,4,False
2004-06-12,0,3,42,40,8,False
2004-06-13,0,3,51,54,3,False
2004-06-14,0,0,69,47,6,False
2004-06-15,0,3,63,41,3,False
2004-06-16,0,6,58,27,6,False
2004-06-17,0,6,61,42,8,False
2004-06-18,0,0,64,36,14,False
2004-06-19,0,0,17,28,8,False
2004-06-20,0,0,21,44,18,False
2004-06-21,0,2,88,34,8,False
2004-06-22,0,0,81,44,6,False
2004-06-23,0,0,84,52,3,False
2004-06-24,0,0,68,47,8,False
2004-06-25,0,0,62,48,7,False
2004-06-26,0,3,39,39,8,False
2004-06-27,0,3,53,64,0,False
2004-06-28,0,2,86,39,5,False
2004-06-29,0,2,90,46,11,False
2004-06-30,0,0,95,38,11,False
2004-07-01,2,2,69,49,8,False
2004-07-02,0,0,81,29,2,False
2004-07-03,0,0,39,44,6,False
2004-07-04,0,0,44,34,6,False
2004-07-05,0,0,29,34,13,False
2004-07-06,0,3,82,41,6,False
2004-07-07,0,2,78,47,11,False
2004-07-08,0,0,62,38,5,False
2004-07-09,0,0,71,51,7,False
2004-07-10,0,0,41,46,79,False
2004-07-11,0,3,49,43,16,False
2004-07-12,0,2,87,52,30,False
2004-07-13,0,0,68,47,18,False
2004-07-14,0,0,68,54,14,False
2004-07-15,0,4,57,41,0,False
2004-07-16,0,0,60,61,10,False
2004-07-17,0,0,38,51,5,False
2004-07-18,0,0,43,51,16,False
2004-07-19,0,2,86,50,9,False
2004-07-20,0,5,100,39,9,False
2004-07-21,0,6,70,46,5,False
2004-07-22,0,0,64,43,5,False
2004-07-23,0,2,54,59,7,False
2004-07-24,0,0,50,32,3,False
2004-07-25,0,3,40,48,16,False
2004-07-26,0,0,80,41,8,False
2004-07-27,0,0,80,42,3,False
2004-07-28,0,2,69,40,9,False
2004-07-29,0,2,76,49,9,False
2004-07-30,0,3,66,46,8,False
2004-07-31,0,3,40,38,8,False
2004-08-01,0,0,38,65,5,False
2004-08-02,0,2,72,41,3,False
2004-08-03,0,2,69,47,6,False
2004-08-04,0,2,89,48,9,False
2004-08-05,0,0,57,43,6,False
2004-08-06,0,0,67,33,2,False
2004-08-07,0,5,48,48,5,False
2004-08-08,0,0,30,52,5,False
2004-08-09,0,3,70,40,6,False
2004-08-10,0,1,65,43,9,False
2004-08-11,0,0,87,64,7,False
2004-08-12,0,0,79,44,3,False
2004-08-13,0,2,66,37,6,False
2004-08-14,0,3,57,44,5,False
2004-08-15,0,0,45,45,13,False
2004-08-16,0,0,73,42,9,False
2004-08-17,0,1,84,45,6,False
2004-08-18,1,1,62,33,3,False
2004-08-19,2,0,56,44,6,False
2004-08-20,0,2,45,40,0,False
2004-08-21,0,0,45,50,10,False
2004-08-22,0,3,26,68,0,False
2004-08-23,0,3,52,48,7,False
2004-08-24,0,3,69,40,4,False
2004-08-25,0,0,66,42,9,False
2004-08-26,0,0,78,47,3,False
2004-08-27,0,2,62,37,5,False
2004-08-28,0,0,33,33,8,False
2004-08-29,0,0,46,59,5,False
2004-08-30,0,1,55,49,7,False
2004-08-31,0,4,55,46,3,False
2004-09-01,1,3,68,36,4,False
2004-09-02,0,1,54,42,1,False
2004-09-03,0,3,53,53,3,False
2004-09-04,0,0,41,59,8,False
2004-09-05,0,0,13,47,8,False
2004-09-06,0,0,37,53,7,False
2004-09-07,0,1,57,26,3,False
2004-09-08,0,4,63,46,11,False
2004-09-09,0,1,80,43,7,False
2004-09-10,0,1,75,39,3,False
2004-09-11,0,0,40,35,7,False
2004-09-12,0,0,39,62,7,False
2004-09-13,0,3,70,58,9,False
2004-09-14,0,0,67,42,4,False
2004-09-15,1,0,61,51,5,False
2004-09-16,0,3,60,43,7,False
2004-09-17,0,0,61,45,1,False
2004-09-18,0,0,58,53,7,False
2004-09-19,0,7,39,55,2,False
2004-09-20,0,0,65,47,4,False
2004-09-21,0,3,56,35,9,False
2004-09-22,0,0,60,49,7,False
2004-09-23,0,4,60,45,7,False
2004-09-24,0,0,53,54,1,False
2004-09-25,0,2,42,35,5,False
2004-09-26,0,7,21,43,0,False
