date,advantage,affluence,affluent,afloat,allowance,isPartial
2011-11-07,82,0,1,1,14,False
2011-11-08,90,1,2,0,16,False
2011-11-09,89,1,0,1,13,False
2011-11-10,80,1,1,0,13,False
2011-11-11,74,0,1,0,12,False
2011-11-12,62,1,1,0,8,False
2011-11-13,63,0,1,0,13,False
2011-11-14,92,0,1,1,14,False
2011-11-15,92,1,1,0,13,False
2011-11-16,84,1,2,0,18,False
2011-11-17,91,1,2,1,15,False
2011-11-18,78,2,1,0,12,False
2011-11-19,59,0,1,1,12,False
2011-11-20,48,0,2,1,10,False
2011-11-21,86,1,2,1,14,False
2011-11-22,81,1,0,1,13,False
2011-11-23,70,1,2,0,13,False
2011-11-24,32,1,1,1,10,False
2011-11-25,55,0,0,1,9,False
2011-11-26,54,1,1,1,10,False
2011-11-27,57,0,1,1,14,False
2011-11-28,85,1,2,1,16,False
2011-11-29,94,1,3,0,14,False
2011-11-30,89,2,1,1,15,False
2011-12-01,91,0,2,1,13,False
2011-12-02,80,0,2,1,10,False
2011-12-03,61,0,1,1,10,False
2011-12-04,59,1,1,0,12,False
2011-12-05,88,1,2,0,14,False
2011-12-06,93,1,1,0,12,False
2011-12-07,89,1,2,1,19,False
2011-12-08,81,1,1,1,16,False
2011-12-09,76,1,3,1,13,False
2011-12-10,51,0,1,1,11,False
2011-12-11,59,0,3,0,12,False
2011-12-12,88,1,3,1,15,False
2011-12-13,80,0,3,1,16,False
2011-12-14,76,1,2,0,15,False
2011-12-15,85,1,2,0,16,False
2011-12-16,70,1,2,0,15,False
2011-12-17,54,0,1,1,13,False
2011-12-18,49,0,2,0,12,False
2011-12-19,67,0,2,0,14,False
2011-12-20,73,0,1,1,16,False
2011-12-21,69,0,1,0,14,False
2011-12-22,72,0,1,1,13,False
2011-12-23,56,0,1,1,10,False
2011-12-24,54,0,0,0,10,False
2011-12-25,33,0,1,0,10,False
2011-12-26,52,0,1,0,11,False
2011-12-27,64,0,0,1,16,False
2011-12-28,76,0,1,0,14,False
2011-12-29,64,0,1,0,15,False
2011-12-30,59,0,1,0,11,False
2011-12-31,52,0,1,0,8,False
2012-01-01,46,0,1,1,8,False
2012-01-02,58,0,1,1,16,False
2012-01-03,75,0,1,1,18,False
2012-01-04,90,0,0,1,21,False
2012-01-05,77,0,1,1,17,False
2012-01-06,70,1,1,0,17,False
2012-01-07,57,0,1,0,13,False
2012-01-08,61,0,1,0,14,False
2012-01-09,82,1,1,0,18,False
2012-01-10,89,0,2,0,16,False
2012-01-11,86,1,2,0,17,False
2012-01-12,85,1,1,0,18,False
2012-01-13,80,0,2,1,17,False
2012-01-14,60,0,2,0,13,False
2012-01-15,55,0,1,0,14,False
2012-01-16,68,0,1,0,14,False
2012-01-17,84,1,1,1,17,False
2012-01-18,78,2,2,1,12,False
2012-01-19,86,1,1,0,16,False
2012-01-20,80,0,1,1,13,False
2012-01-21,62,0,1,1,10,False
2012-01-22,56,0,1,1,11,False
2012-01-23,87,1,2,1,16,False
2012-01-24,91,1,2,0,17,False
2012-01-25,92,0,2,1,19,False
2012-01-26,89,0,3,0,20,False
2012-01-27,81,0,1,2,16,False
2012-01-28,59,0,1,0,13,False
2012-01-29,61,1,2,0,12,False
2012-01-30,86,0,3,1,13,False
2012-01-31,95,1,3,1,17,False
2012-02-01,82,1,1,1,16,False
2012-02-02,89,1,2,1,17,False
2012-02-03,80,0,3,0,15,False
2012-02-04,63,0,1,0,12,False
2012-02-05,63,0,1,0,12,False
2012-02-06,90,1,2,1,16,False
2012-02-07,97,1,3,0,18,False
2012-02-08,88,1,3,0,16,False
2012-02-09,84,1,1,1,14,False
2012-02-10,76,0,2,0,14,False
2012-02-11,54,0,1,0,13,False
2012-02-12,53,0,2,0,12,False
2012-02-13,77,1,3,1,14,False
2012-02-14,88,1,2,1,14,False
2012-02-15,93,1,3,0,13,False
2012-02-16,91,1,3,1,14,False
2012-02-17,81,1,2,0,17,False
2012-02-18,53,0,0,1,13,False
2012-02-19,54,1,1,0,13,False
2012-02-20,79,1,2,0,15,False
2012-02-21,78,0,1,1,16,False
2012-02-22,91,1,3,1,14,False
2012-02-23,86,0,2,1,15,False
2012-02-24,77,2,2,1,15,False
2012-02-25,62,0,2,1,13,False
2012-02-26,55,0,1,0,14,False
2012-02-27,82,1,3,1,17,False
2012-02-28,90,0,2,2,16,False
2012-02-29,87,1,3,1,14,False
2012-03-01,84,0,2,0,16,False
2012-03-02,88,1,3,0,13,False
2012-03-03,55,1,2,0,14,False
2012-03-04,65,0,1,0,10,False
2012-03-05,90,0,2,1,14,False
2012-03-06,89,0,3,1,15,False
2012-03-07,80,1,2,1,18,False
2012-03-08,80,0,1,1,15,False
2012-03-09,80,0,2,1,12,False
2012-03-10,55,0,0,0,14,False
2012-03-11,55,1,1,0,14,False
2012-03-12,81,1,2,1,12,False
2012-03-13,83,1,2,0,18,False
2012-03-14,85,1,2,1,16,False
2012-03-15,80,1,2,1,16,False
2012-03-16,75,0,2,0,15,False
2012-03-17,57,0,2,1,11,False
2012-03-18,50,1,2,1,15,False
2012-03-19,84,1,1,1,18,False
2012-03-20,90,1,2,1,17,False
2012-03-21,89,1,2,1,16,False
2012-03-22,91,1,2,1,18,False
2012-03-23,75,0,2,1,14,False
2012-03-24,58,0,1,0,10,False
2012-03-25,63,0,1,0,15,False
2012-03-26,77,1,2,1,15,False
2012-03-27,83,0,2,1,14,False
2012-03-28,86,1,2,1,16,False
2012-03-29,81,1,2,0,19,False
2012-03-30,81,1,1,1,13,False
2012-03-31,54,0,2,0,13,False
2012-04-01,60,0,1,0,13,False
2012-04-02,82,1,2,1,14,False
2012-04-03,79,1,2,1,18,False
2012-04-04,82,3,2,1,16,False
2012-04-05,79,1,2,1,18,False
2012-04-06,75,0,2,0,14,False
2012-04-07,60,1,1,1,15,False
2012-04-08,49,1,2,0,12,False
2012-04-09,85,1,3,0,14,False
2012-04-10,83,0,2,1,16,False
2012-04-11,84,1,2,0,16,False
2012-04-12,83,0,3,1,17,False
2012-04-13,78,1,4,1,16,False
2012-04-14,57,0,1,0,12,False
2012-04-15,59,0,2,1,13,False
2012-04-16,80,1,2,1,18,False
2012-04-17,88,1,2,2,18,False
2012-04-18,84,1,2,1,16,False
2012-04-19,80,1,3,1,14,False
2012-04-20,75,1,2,0,15,False
2012-04-21,61,0,2,0,14,False
2012-04-22,62,0,0,1,11,False
2012-04-23,88,1,2,0,16,False
2012-04-24,91,1,2,1,15,False
2012-04-25,89,2,2,1,13,False
2012-04-26,81,1,4,1,16,False
2012-04-27,79,1,1,1,12,False
2012-04-28,52,1,2,0,11,False
2012-04-29,63,1,2,0,13,False
2012-04-30,97,1,3,1,14,False
2012-05-01,85,1,3,1,13,False
2012-05-02,88,1,3,1,15,False
2012-05-03,86,1,3,1,11,False
2012-05-04,79,1,2,1,15,False
2012-05-05,58,0,2,0,10,False
2012-05-06,58,0,2,1,12,False
2012-05-07,88,1,1,0,13,False
2012-05-08,88,0,3,1,13,False
2012-05-09,81,2,2,1,14,False
2012-05-10,89,1,2,0,16,False
2012-05-11,78,0,2,0,13,False
2012-05-12,58,0,2,1,12,False
2012-05-13,51,0,1,1,13,False
2012-05-14,87,1,3,0,15,False
2012-05-15,85,1,1,1,15,False
2012-05-16,79,1,1,0,16,False
2012-05-17,82,0,1,1,14,False
2012-05-18,75,1,2,0,13,False
2012-05-19,53,1,2,1,10,False
2012-05-20,59,0,2,0,13,False
2012-05-21,84,0,1,1,14,False
