date,costliness,costly,debtor,default,depression,isPartial
2015-09-12,0,0,0,41,51,False
2015-09-13,0,1,0,37,60,False
2015-09-14,0,1,1,61,71,False
2015-09-15,0,1,2,64,75,False
2015-09-16,0,1,1,65,74,False
2015-09-17,0,1,1,60,68,False
2015-09-18,0,0,1,62,63,False
2015-09-19,0,1,1,40,57,False
2015-09-20,0,0,1,39,70,False
2015-09-21,0,1,1,60,81,False
2015-09-22,0,0,0,68,76,False
2015-09-23,0,1,1,65,75,False
2015-09-24,0,1,1,67,72,False
2015-09-25,0,1,1,60,66,False
2015-09-26,0,0,0,39,58,False
2015-09-27,0,1,1,36,70,False
2015-09-28,0,1,1,61,78,False
2015-09-29,0,1,1,65,90,False
2015-09-30,0,1,1,64,78,False
2015-10-01,0,1,1,66,72,False
2015-10-02,0,1,1,60,64,False
2015-10-03,0,1,0,42,58,False
2015-10-04,0,0,0,37,60,False
2015-10-05,0,1,1,64,73,False
2015-10-06,0,0,1,69,78,False
2015-10-07,0,2,1,63,83,False
2015-10-08,0,1,0,66,74,False
2015-10-09,0,1,1,61,67,False
2015-10-10,0,0,1,39,58,False
2015-10-11,0,1,0,37,63,False
2015-10-12,0,1,1,55,79,False
2015-10-13,0,1,1,64,82,False
2015-10-14,0,1,1,66,100,False
2015-10-15,0,1,1,62,89,False
2015-10-16,0,1,1,55,68,False
2015-10-17,0,0,1,39,60,False
2015-10-18,0,1,1,34,63,False
2015-10-19,0,1,1,63,87,False
2015-10-20,0,1,1,62,89,False
2015-10-21,0,1,1,61,85,False
2015-10-22,0,1,1,62,86,False
2015-10-23,0,1,1,61,71,False
2015-10-24,0,1,1,40,59,False
2015-10-25,0,1,1,39,73,False
2015-10-26,0,0,1,61,96,False
2015-10-27,0,2,1,67,81,False
2015-10-28,0,1,2,61,88,False
2015-10-29,0,1,1,60,83,False
2015-10-30,0,1,0,54,67,False
2015-10-31,0,1,1,39,51,False
2015-11-01,0,1,1,33,72,False
2015-11-02,0,1,1,57,84,False
2015-11-03,0,1,1,62,91,False
2015-11-04,0,1,1,65,83,False
2015-11-05,0,1,1,56,85,False
2015-11-06,0,1,1,57,71,False
2015-11-07,0,1,0,37,62,False
2015-11-08,0,0,0,35,64,False
2015-11-09,0,1,1,58,86,False
2015-11-10,0,1,1,64,84,False
2015-11-11,0,1,1,53,79,False
2015-11-12,0,1,1,61,85,False
