date,warfare,waste,bankrupt,bankruptcy,beggar,isPartial
2009-10-14,9,7,0,9,0,False
2009-10-15,9,7,1,9,0,False
2009-10-16,9,7,1,8,0,False
2009-10-17,11,5,0,4,0,False
2009-10-18,14,5,1,5,0,False
2009-10-19,10,7,1,9,0,False
2009-10-20,9,8,1,9,0,False
2009-10-21,9,6,1,8,0,False
2009-10-22,10,7,1,7,0,False
2009-10-23,11,5,1,8,0,False
2009-10-24,13,5,1,5,0,False
2009-10-25,13,6,0,5,0,False
2009-10-26,11,7,1,9,0,False
2009-10-27,12,6,1,9,0,False
2009-10-28,15,7,1,9,0,False
2009-10-29,14,8,1,9,0,False
2009-10-30,13,8,1,9,0,False
2009-10-31,18,5,1,5,0,False
2009-11-01,20,6,1,5,0,False
2009-11-02,20,8,1,13,0,False
2009-11-03,19,8,1,10,0,False
2009-11-04,20,7,1,8,0,False
2009-11-05,27,7,1,8,0,False
2009-11-06,27,6,1,7,0,False
2009-11-07,38,5,0,5,0,False
2009-11-08,44,5,0,4,0,False
2009-11-09,54,8,1,9,0,False
2009-11-10,98,7,1,8,0,False
2009-11-11,100,7,1,8,0,False
2009-11-12,71,8,1,8,0,False
2009-11-13,61,7,1,7,0,False
2009-11-14,66,5,1,5,0,False
2009-11-15,65,5,1,3,0,False
2009-11-16,50,7,1,9,0,False
2009-11-17,41,7,1,8,0,False
2009-11-18,36,7,1,7,0,False
2009-11-19,33,7,1,8,0,False
2009-11-20,35,6,1,8,0,False
2009-11-21,39,4,1,4,0,False
2009-11-22,42,4,1,4,0,False
2009-11-23,30,7,1,8,0,False
2009-11-24,29,9,1,8,0,False
2009-11-25,31,8,1,7,0,False
2009-11-26,34,6,1,3,0,False
2009-11-27,34,7,1,5,0,False
2009-11-28,38,5,1,4,0,False
2009-11-29,37,5,1,4,0,False
2009-11-30,26,8,1,8,0,False
2009-12-01,24,8,1,8,0,False
2009-12-02,23,7,1,9,0,False
2009-12-03,23,8,1,8,0,False
2009-12-04,23,7,1,8,0,False
2009-12-05,30,5,1,4,0,False
2009-12-06,30,4,1,4,0,False
2009-12-07,23,7,1,7,0,False
2009-12-08,21,7,1,8,0,False
2009-12-09,21,6,1,8,0,False
2009-12-10,20,7,1,8,0,False
2009-12-11,23,6,1,7,0,False
2009-12-12,28,5,0,4,0,False
2009-12-13,33,3,1,4,0,False
2009-12-14,22,7,1,8,0,False
2009-12-15,23,7,1,7,0,False
2009-12-16,24,6,1,9,0,False
2009-12-17,22,7,1,8,0,False
2009-12-18,22,6,1,7,0,False
2009-12-19,30,4,0,4,0,False
2009-12-20,28,3,1,4,0,False
2009-12-21,23,6,1,8,0,False
2009-12-22,26,6,1,9,0,False
2009-12-23,26,7,1,7,0,False
2009-12-24,27,6,0,5,0,False
2009-12-25,34,4,0,2,0,False
2009-12-26,35,7,0,3,0,False
2009-12-27,32,4,1,4,0,False
2009-12-28,26,8,0,9,0,False
2009-12-29,28,7,1,8,0,False
2009-12-30,27,7,1,8,0,False
2009-12-31,29,7,1,7,0,False
2010-01-01,29,6,1,4,0,False
2010-01-02,34,7,1,4,0,False
2010-01-03,28,5,0,4,0,False
2010-01-04,22,8,1,9,0,False
2010-01-05,20,7,1,9,0,False
2010-01-06,19,8,1,9,0,False
2010-01-07,19,7,1,8,0,False
2010-01-08,19,7,1,9,0,False
2010-01-09,28,5,1,5,0,False
2010-01-10,29,5,1,3,0,False
2010-01-11,19,8,1,9,0,False
2010-01-12,19,8,1,9,0,False
2010-01-13,19,8,1,8,0,False
2010-01-14,18,7,1,8,0,False
2010-01-15,17,6,1,8,0,False
2010-01-16,28,5,1,5,0,False
2010-01-17,29,5,1,4,0,False
2010-01-18,24,9,1,7,0,False
2010-01-19,20,9,1,10,0,False
2010-01-20,20,7,1,9,0,False
2010-01-21,17,7,1,9,0,False
2010-01-22,17,7,1,9,0,False
2010-01-23,25,5,1,6,0,False
2010-01-24,26,4,1,5,0,False
2010-01-25,18,7,1,9,0,False
2010-01-26,17,7,1,9,0,False
2010-01-27,17,7,1,9,0,False
2010-01-28,15,7,0,8,0,False
2010-01-29,16,7,1,8,0,False
2010-01-30,22,5,0,6,0,False
2010-01-31,25,4,1,5,0,False
2010-02-01,18,7,1,8,0,False
2010-02-02,16,8,1,9,0,False
2010-02-03,17,7,1,9,0,False
2010-02-04,14,6,1,10,0,False
2010-02-05,16,7,1,8,0,False
2010-02-06,22,5,1,5,0,False
2010-02-07,23,5,1,4,0,False
2010-02-08,17,15,1,8,0,False
2010-02-09,17,9,1,9,0,False
2010-02-10,15,8,0,8,0,False
2010-02-11,17,8,1,8,0,False
2010-02-12,18,7,1,7,0,False
2010-02-13,24,5,0,5,0,False
2010-02-14,21,5,1,4,0,False
2010-02-15,18,9,1,8,0,False
2010-02-16,16,9,1,9,0,False
2010-02-17,16,8,1,8,0,False
2010-02-18,16,8,1,9,0,False
2010-02-19,14,6,1,9,0,False
2010-02-20,20,5,0,6,0,False
2010-02-21,22,5,1,4,0,False
2010-02-22,15,9,1,9,0,False
2010-02-23,15,8,1,8,0,False
2010-02-24,15,8,1,9,0,False
2010-02-25,15,7,1,8,0,False
2010-02-26,13,7,1,8,0,False
2010-02-27,19,5,1,4,0,False
2010-02-28,22,5,0,5,0,False
2010-03-01,14,8,1,8,0,False
2010-03-02,14,8,1,9,0,False
2010-03-03,13,7,1,9,0,False
2010-03-04,14,7,1,9,0,False
2010-03-05,13,7,1,8,0,False
2010-03-06,18,5,1,5,0,False
2010-03-07,19,5,1,5,0,False
2010-03-08,13,7,1,9,0,False
2010-03-09,12,7,0,8,0,False
2010-03-10,13,7,1,8,0,False
2010-03-11,13,7,1,8,0,False
2010-03-12,14,6,1,8,0,False
2010-03-13,18,5,1,5,0,False
2010-03-14,18,4,1,4,0,False
2010-03-15,14,7,1,8,0,False
2010-03-16,13,8,0,8,0,False
2010-03-17,12,7,1,9,0,False
2010-03-18,13,7,1,8,0,False
2010-03-19,12,7,1,8,0,False
2010-03-20,18,5,1,4,0,False
2010-03-21,19,5,1,5,0,False
2010-03-22,14,7,1,8,0,False
2010-03-23,13,8,1,9,0,False
2010-03-24,14,8,1,8,0,False
2010-03-25,13,8,1,8,0,False
2010-03-26,15,7,1,7,0,False
2010-03-27,17,6,1,5,0,False
2010-03-28,19,5,1,5,0,False
2010-03-29,17,8,1,8,0,False
2010-03-30,26,8,1,9,0,False
2010-03-31,19,8,0,8,0,False
2010-04-01,15,8,1,8,0,False
2010-04-02,16,8,0,7,0,False
2010-04-03,17,6,1,4,0,False
2010-04-04,19,5,1,4,0,False
2010-04-05,14,9,1,7,0,False
2010-04-06,12,9,1,10,0,False
2010-04-07,12,8,1,8,0,False
2010-04-08,13,8,0,8,0,False
2010-04-09,13,7,1,8,0,False
2010-04-10,17,6,1,5,0,False
2010-04-11,17,6,1,5,0,False
2010-04-12,12,8,1,9,0,False
2010-04-13,10,8,1,9,0,False
2010-04-14,10,8,1,8,0,False
2010-04-15,10,8,1,8,0,False
2010-04-16,10,7,0,7,0,False
2010-04-17,15,5,1,5,0,False
2010-04-18,13,6,1,5,0,False
2010-04-19,11,9,1,7,0,False
2010-04-20,10,9,1,9,0,False
