date,liquidation,pollution,poor,poverty,race,isPartial
2005-08-19,1,2,6,3,38,False
2005-08-20,2,2,6,2,43,False
2005-08-21,1,2,9,4,52,False
2005-08-22,1,3,8,4,38,False
2005-08-23,1,2,7,4,38,False
2005-08-24,0,5,6,4,41,False
2005-08-25,1,3,7,5,36,False
2005-08-26,2,3,5,4,42,False
2005-08-27,1,2,8,3,47,False
2005-08-28,1,2,8,3,40,False
2005-08-29,2,3,8,4,37,False
2005-08-30,1,4,5,7,34,False
2005-08-31,1,1,7,7,36,False
2005-09-01,1,3,9,7,39,False
2005-09-02,0,3,11,7,44,False
2005-09-03,2,2,10,6,46,False
2005-09-04,1,3,6,8,51,False
2005-09-05,2,4,13,5,49,False
2005-09-06,1,8,9,9,38,False
2005-09-07,2,4,10,8,38,False
2005-09-08,0,3,10,7,45,False
2005-09-09,1,4,11,7,40,False
2005-09-10,2,1,9,6,41,False
2005-09-11,2,4,11,8,42,False
2005-09-12,1,3,9,9,38,False
2005-09-13,1,5,8,9,40,False
2005-09-14,1,5,10,9,41,False
2005-09-15,1,5,9,8,43,False
2005-09-16,1,7,10,8,47,False
2005-09-17,0,3,10,4,50,False
2005-09-18,1,5,9,7,53,False
2005-09-19,2,6,8,8,48,False
2005-09-20,1,8,11,8,46,False
2005-09-21,1,6,6,9,36,False
2005-09-22,1,6,8,7,39,False
2005-09-23,2,6,7,8,45,False
2005-09-24,1,3,6,7,50,False
2005-09-25,0,5,10,6,46,False
2005-09-26,2,5,8,10,42,False
2005-09-27,2,6,7,9,52,False
2005-09-28,1,5,8,11,56,False
2005-09-29,1,8,9,8,42,False
2005-09-30,0,5,11,9,46,False
2005-10-01,1,4,12,5,50,False
2005-10-02,1,7,9,8,55,False
2005-10-03,1,7,10,7,44,False
2005-10-04,1,4,7,9,44,False
2005-10-05,1,7,9,7,47,False
2005-10-06,2,8,9,9,47,False
2005-10-07,0,6,8,8,39,False
2005-10-08,2,4,8,5,47,False
2005-10-09,0,4,10,10,50,False
2005-10-10,1,5,7,6,39,False
2005-10-11,1,7,9,9,40,False
2005-10-12,2,8,9,12,45,False
2005-10-13,1,7,11,8,37,False
2005-10-14,1,5,9,5,38,False
2005-10-15,2,4,10,7,47,False
2005-10-16,1,4,7,7,41,False
2005-10-17,1,8,11,7,35,False
2005-10-18,1,7,8,10,37,False
2005-10-19,1,8,12,9,47,False
2005-10-20,2,8,7,7,38,False
2005-10-21,0,6,9,8,40,False
2005-10-22,1,4,7,8,33,False
2005-10-23,1,5,8,6,38,False
2005-10-24,1,8,8,11,34,False
2005-10-25,2,6,11,11,35,False
2005-10-26,1,8,7,10,41,False
2005-10-27,0,10,12,9,31,False
2005-10-28,1,7,11,9,32,False
2005-10-29,2,4,6,5,48,False
2005-10-30,1,6,10,8,40,False
2005-10-31,1,5,10,7,36,False
2005-11-01,1,7,10,9,34,False
2005-11-02,1,8,8,10,40,False
2005-11-03,1,7,12,8,35,False
2005-11-04,2,6,10,7,36,False
2005-11-05,2,3,10,5,36,False
2005-11-06,2,6,9,6,42,False
2005-11-07,1,9,9,9,42,False
2005-11-08,1,8,11,10,50,False
2005-11-09,0,7,11,9,100,False
2005-11-10,2,7,8,10,34,False
2005-11-11,2,4,7,8,30,False
2005-11-12,2,3,10,4,37,False
2005-11-13,3,6,8,8,40,False
2005-11-14,1,11,10,10,36,False
2005-11-15,1,8,12,11,36,False
2005-11-16,2,8,10,10,40,False
2005-11-17,1,10,9,11,35,False
2005-11-18,1,7,7,7,37,False
2005-11-19,2,4,4,4,31,False
2005-11-20,1,5,9,7,40,False
2005-11-21,1,8,11,8,40,False
2005-11-22,1,8,9,9,30,False
2005-11-23,2,3,10,5,47,False
2005-11-24,2,4,10,6,41,False
2005-11-25,2,4,8,6,35,False
2005-11-26,2,5,6,7,35,False
2005-11-27,2,7,6,8,32,False
2005-11-28,2,6,9,7,35,False
2005-11-29,1,9,9,11,34,False
2005-11-30,1,8,10,9,41,False
2005-12-01,1,10,10,9,33,False
2005-12-02,1,9,8,7,28,False
2005-12-03,1,4,9,6,31,False
2005-12-04,2,9,9,10,38,False
2005-12-05,1,7,11,10,32,False
2005-12-06,1,7,10,11,32,False
2005-12-07,1,8,12,8,41,False
2005-12-08,2,9,10,10,34,False
2005-12-09,1,6,7,7,31,False
2005-12-10,3,6,9,3,34,False
2005-12-11,1,4,9,7,37,False
2005-12-12,1,7,12,10,34,False
2005-12-13,1,8,7,9,35,False
2005-12-14,1,8,10,7,73,False
2005-12-15,1,8,10,8,41,False
2005-12-16,2,4,6,5,31,False
2005-12-17,2,4,8,4,27,False
2005-12-18,1,3,8,4,31,False
2005-12-19,2,6,8,6,33,False
2005-12-20,1,4,8,4,26,False
2005-12-21,1,4,9,5,28,False
2005-12-22,0,4,7,4,26,False
2005-12-23,1,2,9,3,30,False
2005-12-24,1,1,8,1,27,False
2005-12-25,0,1,5,1,32,False
2005-12-26,1,3,7,2,40,False
2005-12-27,1,2,5,2,28,False
2005-12-28,2,2,6,3,25,False
2005-12-29,1,3,7,3,29,False
2005-12-30,3,3,8,4,29,False
2005-12-31,0,2,6,6,33,False
2006-01-01,0,2,8,3,38,False
2006-01-02,0,1,5,4,32,False
2006-01-03,1,6,7,5,34,False
2006-01-04,1,5,7,4,28,False
2006-01-05,1,7,7,5,31,False
2006-01-06,3,5,7,5,25,False
2006-01-07,2,3,8,2,36,False
2006-01-08,1,4,5,4,32,False
2006-01-09,2,8,8,8,33,False
2006-01-10,2,6,8,5,30,False
2006-01-11,2,6,8,6,31,False
2006-01-12,1,6,6,5,30,False
2006-01-13,3,5,10,4,32,False
2006-01-14,1,2,7,3,35,False
2006-01-15,1,3,7,4,35,False
2006-01-16,2,4,7,5,30,False
2006-01-17,1,5,7,8,36,False
2006-01-18,1,7,9,7,32,False
2006-01-19,1,6,8,6,33,False
2006-01-20,2,6,9,6,29,False
2006-01-21,2,2,9,4,35,False
2006-01-22,2,6,8,4,37,False
2006-01-23,1,7,8,5,33,False
2006-01-24,1,5,7,8,29,False
2006-01-25,2,7,9,7,33,False
2006-01-26,2,6,6,7,29,False
2006-01-27,2,5,7,4,31,False
2006-01-28,2,3,7,4,35,False
2006-01-29,1,3,9,7,34,False
2006-01-30,1,6,9,8,32,False
2006-01-31,1,8,9,8,33,False
2006-02-01,1,8,8,7,31,False
2006-02-02,2,8,9,6,34,False
2006-02-03,2,6,8,6,31,False
2006-02-04,1,4,7,4,32,False
2006-02-05,0,5,7,4,37,False
2006-02-06,3,6,9,8,30,False
2006-02-07,1,7,9,7,31,False
2006-02-08,1,8,8,7,34,False
2006-02-09,2,8,10,6,33,False
2006-02-10,1,5,11,7,33,False
2006-02-11,2,3,7,4,29,False
2006-02-12,1,3,8,5,43,False
2006-02-13,1,4,10,7,34,False
2006-02-14,1,7,9,6,32,False
2006-02-15,1,9,8,9,35,False
2006-02-16,1,8,9,7,36,False
