date,expense,expensive,fine,ghetto,intervention,isPartial
2010-07-26,10,37,78,26,21,False
2010-07-27,15,31,83,25,25,False
2010-07-28,15,35,85,28,22,False
2010-07-29,12,40,88,25,19,False
2010-07-30,11,39,82,25,18,False
2010-07-31,3,34,79,25,11,False
2010-08-01,7,42,77,33,14,False
2010-08-02,10,38,75,29,18,False
2010-08-03,13,38,87,23,25,False
2010-08-04,10,34,76,24,21,False
2010-08-05,11,38,82,26,15,False
2010-08-06,10,36,89,25,23,False
2010-08-07,7,41,89,30,19,False
2010-08-08,7,38,77,34,17,False
2010-08-09,11,36,84,21,18,False
2010-08-10,16,37,82,25,37,False
2010-08-11,13,31,72,22,19,False
2010-08-12,13,34,89,24,18,False
2010-08-13,12,38,88,26,18,False
2010-08-14,5,40,83,28,12,False
2010-08-15,6,41,84,26,15,False
2010-08-16,10,35,83,26,20,False
2010-08-17,12,37,81,26,24,False
2010-08-18,11,31,70,25,20,False
2010-08-19,10,25,91,25,20,False
2010-08-20,7,32,76,24,17,False
2010-08-21,6,31,82,23,13,False
2010-08-22,6,35,80,26,14,False
2010-08-23,11,35,80,24,16,False
2010-08-24,14,37,84,22,28,False
2010-08-25,11,38,86,24,19,False
2010-08-26,12,38,79,26,20,False
2010-08-27,10,37,82,20,21,False
2010-08-28,6,31,70,30,13,False
2010-08-29,7,39,74,30,13,False
2010-08-30,16,36,82,26,18,False
2010-08-31,13,37,75,28,30,False
2010-09-01,12,31,85,27,21,False
2010-09-02,13,33,81,21,21,False
2010-09-03,11,33,75,31,18,False
2010-09-04,6,30,74,31,14,False
2010-09-05,7,33,87,30,16,False
2010-09-06,10,33,77,26,16,False
2010-09-07,13,33,68,22,26,False
2010-09-08,13,31,70,25,25,False
2010-09-09,14,35,74,28,23,False
2010-09-10,11,37,74,30,17,False
2010-09-11,8,41,74,28,14,False
2010-09-12,8,37,80,26,17,False
2010-09-13,15,35,83,20,24,False
2010-09-14,14,32,79,20,20,False
2010-09-15,10,30,77,23,28,False
2010-09-16,12,36,82,25,23,False
2010-09-17,11,33,78,20,20,False
2010-09-18,8,28,80,28,19,False
2010-09-19,8,32,83,31,19,False
2010-09-20,15,34,85,25,23,False
2010-09-21,16,34,82,28,28,False
2010-09-22,15,27,78,32,24,False
2010-09-23,14,38,85,30,24,False
2010-09-24,9,35,72,25,18,False
2010-09-25,7,39,85,29,16,False
2010-09-26,5,39,71,31,15,False
2010-09-27,13,32,82,27,18,False
2010-09-28,14,31,82,17,30,False
2010-09-29,15,34,78,25,24,False
2010-09-30,14,35,88,26,23,False
2010-10-01,12,34,73,24,21,False
2010-10-02,9,36,75,32,18,False
2010-10-03,8,27,71,27,20,False
2010-10-04,16,32,81,25,18,False
2010-10-05,17,34,72,29,26,False
2010-10-06,17,41,81,26,26,False
2010-10-07,16,43,85,24,21,False
2010-10-08,15,43,81,29,21,False
2010-10-09,10,37,75,28,14,False
2010-10-10,7,38,80,33,16,False
2010-10-11,16,38,89,24,18,False
2010-10-12,13,34,75,29,27,False
2010-10-13,12,35,81,21,20,False
2010-10-14,11,36,80,26,23,False
2010-10-15,14,34,74,22,22,False
2010-10-16,7,40,74,26,19,False
2010-10-17,9,37,84,30,19,False
2010-10-18,14,35,77,23,24,False
2010-10-19,12,37,79,22,25,False
2010-10-20,12,36,87,21,22,False
2010-10-21,11,41,83,25,20,False
2010-10-22,10,36,72,28,17,False
2010-10-23,10,35,78,28,17,False
2010-10-24,8,36,76,26,16,False
2010-10-25,14,36,79,27,22,False
2010-10-26,15,35,82,24,26,False
2010-10-27,15,36,74,22,25,False
2010-10-28,15,39,79,30,24,False
2010-10-29,10,34,77,29,21,False
2010-10-30,8,38,75,34,10,False
2010-10-31,6,35,69,33,17,False
2010-11-01,12,36,74,28,28,False
2010-11-02,12,34,78,24,23,False
2010-11-03,12,36,74,28,23,False
2010-11-04,13,37,84,23,20,False
2010-11-05,11,40,87,30,22,False
2010-11-06,8,34,81,35,21,False
2010-11-07,10,35,65,31,18,False
2010-11-08,15,40,92,23,20,False
2010-11-09,15,39,87,33,29,False
2010-11-10,14,31,84,30,21,False
2010-11-11,12,31,82,36,23,False
2010-11-12,8,39,76,32,18,False
2010-11-13,6,44,80,34,18,False
2010-11-14,6,38,91,27,14,False
2010-11-15,14,42,83,27,22,False
2010-11-16,12,35,88,29,22,False
2010-11-17,15,37,84,27,20,False
2010-11-18,12,33,82,32,23,False
2010-11-19,10,42,83,31,22,False
2010-11-20,7,37,82,36,15,False
2010-11-21,6,41,85,36,15,False
2010-11-22,14,32,82,26,18,False
2010-11-23,10,35,77,27,23,False
2010-11-24,12,30,81,32,19,False
2010-11-25,5,32,68,32,12,False
2010-11-26,5,37,75,33,12,False
2010-11-27,8,40,75,37,12,False
2010-11-28,9,48,79,38,15,False
2010-11-29,15,39,83,26,18,False
2010-11-30,10,42,97,29,28,False
2010-12-01,12,40,78,28,22,False
2010-12-02,10,38,77,28,24,False
2010-12-03,14,40,88,32,20,False
2010-12-04,7,40,69,35,17,False
2010-12-05,9,41,89,37,17,False
2010-12-06,14,40,85,35,23,False
2010-12-07,16,40,81,24,27,False
2010-12-08,15,42,83,31,27,False
2010-12-09,13,37,90,32,20,False
2010-12-10,12,41,84,33,18,False
2010-12-11,8,40,86,38,22,False
2010-12-12,7,46,81,36,18,False
2010-12-13,13,39,85,26,24,False
2010-12-14,14,37,80,30,29,False
2010-12-15,11,37,81,28,23,False
2010-12-16,14,40,86,29,19,False
2010-12-17,8,36,79,28,19,False
2010-12-18,8,42,87,36,13,False
2010-12-19,5,38,81,29,11,False
2010-12-20,9,38,85,28,18,False
2010-12-21,11,39,86,22,25,False
2010-12-22,8,41,76,31,17,False
2010-12-23,8,39,78,28,12,False
2010-12-24,4,44,75,33,10,False
2010-12-25,3,49,64,39,15,False
2010-12-26,4,47,74,33,11,False
2010-12-27,11,32,83,27,18,False
2010-12-28,8,45,84,27,21,False
2010-12-29,11,35,78,31,18,False
2010-12-30,11,34,81,31,17,False
