date,charity,community,compensate,compensation,contribute,isPartial
2013-01-02,3,87,0,5,1,False
2013-01-03,4,87,0,4,1,False
2013-01-04,3,81,0,4,1,False
2013-01-05,2,57,0,2,1,False
2013-01-06,3,55,0,2,1,False
2013-01-07,3,98,0,4,1,False
2013-01-08,4,91,0,5,1,False
2013-01-09,3,88,0,4,2,False
2013-01-10,4,85,0,5,2,False
2013-01-11,4,78,0,4,1,False
2013-01-12,3,57,0,2,1,False
2013-01-13,3,57,0,2,1,False
2013-01-14,4,94,0,5,2,False
2013-01-15,4,92,0,5,1,False
2013-01-16,4,92,0,5,2,False
2013-01-17,4,82,0,5,2,False
2013-01-18,4,78,0,4,1,False
2013-01-19,3,55,0,2,1,False
2013-01-20,3,54,0,2,1,False
2013-01-21,4,72,0,3,1,False
2013-01-22,4,94,0,5,2,False
2013-01-23,4,90,0,5,2,False
2013-01-24,4,81,0,5,2,False
2013-01-25,4,78,0,4,2,False
2013-01-26,4,55,0,2,1,False
2013-01-27,3,59,0,2,1,False
2013-01-28,4,92,0,4,1,False
2013-01-29,4,86,0,5,1,False
2013-01-30,4,86,0,5,2,False
