date,boom,breadwinner,buy,capitalize,charitable,isPartial
2004-03-25,4,0,68,1,1,False
2004-03-26,2,0,63,1,1,False
2004-03-27,3,0,71,0,1,False
2004-03-28,2,0,82,0,1,False
2004-03-29,3,0,62,0,1,False
2004-03-30,1,0,63,0,1,False
2004-03-31,2,0,60,0,2,False
2004-04-01,3,0,59,0,2,False
2004-04-02,3,0,64,0,1,False
2004-04-03,5,0,72,0,1,False
2004-04-04,5,0,87,0,1,False
2004-04-05,2,0,66,0,1,False
2004-04-06,3,0,61,0,1,False
2004-04-07,3,0,60,0,1,False
2004-04-08,3,0,58,0,1,False
2004-04-09,2,0,64,0,1,False
2004-04-10,2,0,76,0,1,False
2004-04-11,4,0,82,0,2,False
2004-04-12,0,0,0,0,0,True
2004-04-13,0,0,0,0,0,True
2004-04-14,3,0,47,0,1,False
2004-04-15,2,0,53,0,2,False
2004-04-16,3,0,60,0,2,False
2004-04-17,2,0,72,0,2,False
2004-04-18,2,0,82,0,0,False
2004-04-19,2,0,61,0,1,False
2004-04-20,2,0,62,0,1,False
2004-04-21,2,0,57,1,2,False
2004-04-22,2,0,54,0,1,False
2004-04-23,3,0,60,0,1,False
2004-04-24,3,0,74,0,1,False
2004-04-25,2,0,80,0,0,False
2004-04-26,3,0,60,0,1,False
2004-04-27,1,0,57,0,1,False
2004-04-28,4,0,57,0,1,False
2004-04-29,3,0,63,0,0,False
2004-04-30,4,0,65,0,0,False
2004-05-01,3,0,76,0,0,False
2004-05-02,3,0,82,0,0,False
2004-05-03,2,0,69,0,1,False
2004-05-04,3,0,64,0,1,False
2004-05-05,3,0,51,0,1,False
2004-05-06,2,0,61,0,1,False
2004-05-07,4,0,57,0,2,False
2004-05-08,3,0,70,0,1,False
2004-05-09,3,0,75,1,0,False
2004-05-10,2,0,60,0,1,False
2004-05-11,3,0,59,0,1,False
2004-05-12,3,0,59,1,2,False
2004-05-13,3,0,52,0,1,False
2004-05-14,3,0,58,0,1,False
2004-05-15,3,0,75,0,1,False
2004-05-16,3,0,75,0,1,False
2004-05-17,3,0,63,0,2,False
2004-05-18,5,0,69,0,2,False
2004-05-19,2,0,62,0,1,False
2004-05-20,3,0,59,0,1,False
2004-05-21,4,0,58,0,1,False
2004-05-22,2,0,78,0,1,False
2004-05-23,4,0,83,0,1,False
2004-05-24,3,0,63,0,2,False
2004-05-25,3,0,65,0,2,False
2004-05-26,3,0,66,1,1,False
2004-05-27,3,0,65,0,1,False
2004-05-28,3,0,60,0,1,False
2004-05-29,3,0,76,0,1,False
2004-05-30,4,0,77,0,1,False
2004-05-31,4,0,83,0,1,False
2004-06-01,2,0,66,0,1,False
2004-06-02,3,0,60,1,2,False
2004-06-03,3,0,64,0,1,False
2004-06-04,4,0,69,0,1,False
2004-06-05,2,0,83,0,1,False
2004-06-06,1,0,90,0,1,False
2004-06-07,1,0,67,0,1,False
2004-06-08,3,0,66,0,1,False
2004-06-09,2,0,65,0,1,False
2004-06-10,2,0,64,0,1,False
2004-06-11,3,0,68,0,1,False
2004-06-12,2,0,81,0,0,False
2004-06-13,3,0,77,0,1,False
2004-06-14,2,0,70,0,1,False
2004-06-15,3,0,64,0,0,False
2004-06-16,2,0,65,0,1,False
2004-06-17,3,0,66,0,2,False
2004-06-18,2,0,69,0,1,False
2004-06-19,2,0,86,1,0,False
2004-06-20,5,0,89,0,0,False
2004-06-21,4,0,69,0,1,False
2004-06-22,3,0,69,0,1,False
2004-06-23,3,0,68,0,1,False
2004-06-24,2,0,68,0,1,False
2004-06-25,3,0,71,0,2,False
2004-06-26,3,0,82,0,1,False
2004-06-27,3,0,84,0,1,False
2004-06-28,4,0,68,0,1,False
2004-06-29,4,0,65,0,2,False
2004-06-30,3,0,66,0,1,False
2004-07-01,5,0,67,0,1,False
2004-07-02,4,0,65,0,1,False
2004-07-03,6,0,89,0,0,False
2004-07-04,5,0,84,1,1,False
2004-07-05,3,0,79,0,1,False
2004-07-06,2,0,66,0,2,False
2004-07-07,3,0,70,0,2,False
2004-07-08,2,0,66,1,1,False
2004-07-09,2,0,66,0,1,False
2004-07-10,3,0,85,0,1,False
2004-07-11,3,0,83,0,0,False
2004-07-12,4,0,68,0,1,False
2004-07-13,2,0,66,0,1,False
2004-07-14,2,0,67,0,0,False
2004-07-15,2,0,64,0,1,False
2004-07-16,2,0,66,0,1,False
2004-07-17,4,0,83,0,0,False
2004-07-18,4,0,84,0,1,False
2004-07-19,2,0,72,0,2,False
2004-07-20,4,0,68,0,1,False
2004-07-21,2,0,65,0,1,False
2004-07-22,2,0,65,0,1,False
2004-07-23,2,0,65,0,1,False
2004-07-24,3,0,90,0,0,False
2004-07-25,2,0,85,0,0,False
2004-07-26,2,0,69,0,2,False
2004-07-27,2,0,74,0,2,False
2004-07-28,2,0,68,0,1,False
2004-07-29,3,0,66,0,1,False
2004-07-30,3,0,66,0,1,False
2004-07-31,2,0,80,0,0,False
2004-08-01,3,0,90,0,0,False
2004-08-02,3,0,72,0,1,False
2004-08-03,3,0,74,0,1,False
2004-08-04,3,0,74,0,2,False
2004-08-05,2,0,66,0,2,False
2004-08-06,3,0,70,0,1,False
2004-08-07,4,0,82,0,0,False
2004-08-08,2,0,92,0,2,False
2004-08-09,3,0,68,0,1,False
2004-08-10,3,0,70,0,1,False
2004-08-11,2,0,67,0,1,False
2004-08-12,2,0,67,0,2,False
2004-08-13,2,0,64,0,1,False
2004-08-14,3,0,80,0,0,False
2004-08-15,3,0,86,0,0,False
2004-08-16,2,0,66,0,1,False
2004-08-17,2,0,68,0,2,False
2004-08-18,3,0,64,0,1,False
2004-08-19,2,0,70,1,1,False
2004-08-20,3,0,71,0,1,False
2004-08-21,4,0,78,0,0,False
2004-08-22,3,0,88,0,0,False
2004-08-23,2,0,70,0,1,False
2004-08-24,2,0,69,0,2,False
2004-08-25,2,0,67,0,1,False
2004-08-26,2,0,74,0,1,False
2004-08-27,2,0,62,0,1,False
2004-08-28,3,0,86,0,1,False
2004-08-29,3,0,82,0,1,False
2004-08-30,3,0,68,0,1,False
2004-08-31,2,0,72,0,1,False
2004-09-01,3,0,64,0,1,False
2004-09-02,3,0,61,1,1,False
2004-09-03,2,0,69,0,1,False
2004-09-04,2,0,72,0,1,False
2004-09-05,4,0,80,0,0,False
2004-09-06,3,0,82,0,0,False
2004-09-07,3,0,62,0,1,False
2004-09-08,3,0,65,0,1,False
2004-09-09,3,0,62,0,2,False
2004-09-10,3,0,58,0,1,False
2004-09-11,3,0,78,0,0,False
2004-09-12,4,0,80,0,1,False
2004-09-13,3,0,67,1,1,False
2004-09-14,3,0,59,0,1,False
2004-09-15,2,0,61,0,1,False
2004-09-16,3,0,62,0,1,False
2004-09-17,3,0,66,0,1,False
2004-09-18,2,0,76,0,0,False
2004-09-19,2,0,82,0,1,False
2004-09-20,3,0,68,0,2,False
2004-09-21,3,0,67,0,1,False
2004-09-22,3,0,60,0,2,False
2004-09-23,3,0,55,0,1,False
2004-09-24,2,0,65,1,1,False
2004-09-25,4,0,79,0,0,False
2004-09-26,4,0,78,0,1,False
