date,cost,crisis,deficit,depreciation,domination
2006-01-01,56.574464967,7.98744505759,2.29056199392,1.26179640065,0.783730011324
2006-01-02,70.957803518,5.9905837932,5.72640498479,2.5235928013,2.35119003397
2006-01-03,72.8755819914,6.9890144254,3.43584299088,1.26179640065,1.56746002265
2006-01-04,77.6700281751,6.9890144254,4.58112398783,1.26179640065,1.56746002265
2006-01-05,88.2178097791,9.98430632199,3.43584299088,1.26179640065,1.56746002265
2006-01-06,83.4233635954,9.98430632199,2.29056199392,2.5235928013,0.783730011324
2006-01-07,74.7933604649,5.9905837932,2.29056199392,2.5235928013,1.56746002265
2006-01-08,87.2589205423,7.98744505759,2.29056199392,1.26179640065,0.783730011324
2006-01-09,91.0944774893,6.9890144254,3.43584299088,0.0,0.783730011324
2006-01-10,88.2178097791,8.98587568979,3.43584299088,2.5235928013,1.56746002265
2006-01-11,78.6289174118,7.98744505759,2.29056199392,1.26179640065,1.56746002265
2006-01-12,89.1766990158,10.9827369542,4.58112398783,1.26179640065,1.56746002265
2006-01-13,75.7522497016,6.9890144254,4.58112398783,2.5235928013,1.56746002265
2006-01-14,73.8344712281,6.9890144254,2.29056199392,1.26179640065,1.56746002265
2006-01-15,69.9989142812,7.98744505759,3.43584299088,1.26179640065,2.35119003397
2006-01-16,77.6700281751,6.9890144254,1.14528099696,2.5235928013,0.783730011324
2006-01-17,77.6700281751,9.98430632199,2.29056199392,1.26179640065,1.56746002265
2006-01-18,78.6289174118,9.98430632199,5.72640498479,1.26179640065,0.783730011324
2006-01-19,81.505585122,9.98430632199,3.43584299088,1.26179640065,0.783730011324
2006-01-20,79.5878066485,9.98430632199,6.87168598175,3.78538920195,0.783730011324
2006-01-21,64.2455788608,6.9890144254,2.29056199392,0.0,1.56746002265
2006-01-22,84.3822528322,6.9890144254,2.29056199392,1.26179640065,0.783730011324
2006-01-23,88.2178097791,10.9827369542,4.58112398783,2.5235928013,0.783730011324
2006-01-24,91.0944774893,9.98430632199,4.58112398783,3.78538920195,0.783730011324
2006-01-25,84.3822528322,10.9827369542,4.58112398783,1.26179640065,0.783730011324
2006-01-26,84.3822528322,10.9827369542,4.58112398783,2.5235928013,0.783730011324
2006-01-27,82.4644743587,8.98587568979,4.58112398783,3.78538920195,0.783730011324
2006-01-28,61.3689111507,7.98744505759,2.29056199392,2.5235928013,3.1349200453
2006-01-29,74.7933604649,5.9905837932,2.29056199392,1.26179640065,1.56746002265
2006-01-30,80.5466958852,11.9811675864,3.43584299088,2.5235928013,0.783730011324
2006-01-31,91.0944774893,12.9795982186,4.58112398783,2.5235928013,1.56746002265
2006-02-01,82.4644743587,10.4089781746,5.23557027181,3.78538920195,0.783730011324
2006-02-02,83.4233635954,9.36808035714,5.23557027181,2.5235928013,1.56746002265
2006-02-03,77.6700281751,7.28628472222,5.23557027181,3.78538920195,0.783730011324
2006-02-04,78.6289174118,7.28628472222,3.14134216309,1.26179640065,2.35119003397
2006-02-05,68.0811358078,8.32718253968,4.18845621745,2.5235928013,1.56746002265
2006-02-06,95.8889236729,10.4089781746,3.14134216309,2.5235928013,1.56746002265
2006-02-07,80.5466958852,10.4089781746,5.23557027181,2.5235928013,1.56746002265
2006-02-08,81.505585122,11.4498759921,6.28268432617,3.78538920195,1.56746002265
2006-02-09,79.5878066485,10.4089781746,7.32979838053,2.5235928013,0.783730011324
2006-02-10,74.7933604649,9.36808035714,7.32979838053,2.5235928013,0.783730011324
2006-02-11,67.122246571,7.28628472222,3.14134216309,1.26179640065,0.783730011324
2006-02-12,74.7933604649,9.36808035714,7.32979838053,2.5235928013,4.70238006794
2006-02-13,86.3000313056,9.36808035714,5.23557027181,5.0471856026,0.783730011324
2006-02-14,79.5878066485,9.36808035714,4.18845621745,2.5235928013,0.783730011324
2006-02-15,80.5466958852,9.36808035714,5.23557027181,2.5235928013,2.35119003397
2006-02-16,80.5466958852,11.4498759921,3.14134216309,3.78538920195,0.783730011324
2006-02-17,72.91076549,6.24538690476,4.18845621745,5.0471856026,0.827270567508
2006-02-18,70.8854664486,8.32718253968,3.14134216309,3.78538920195,2.48181170253
2006-02-19,70.8854664486,9.36808035714,3.14134216309,1.26179640065,2.48181170253
2006-02-20,85.0625597383,8.32718253968,4.18845621745,2.5235928013,1.65454113502
2006-02-21,83.0372606969,7.28628472222,4.18845621745,2.5235928013,1.65454113502
2006-02-22,88.1005083004,9.36808035714,6.28268432617,2.5235928013,1.65454113502
2006-02-23,79.9993121348,9.36808035714,2.09422810872,2.5235928013,0.827270567508
2006-02-24,75.9487140521,7.28628472222,4.18845621745,2.5235928013,1.65454113502
2006-02-25,78.9866626141,7.28628472222,3.14134216309,2.5235928013,2.48181170253
2006-02-26,73.9234150107,7.28628472222,5.23557027181,2.5235928013,1.65454113502
2006-02-27,90.1258073418,12.4907738095,5.23557027181,2.5235928013,0.827270567508
2006-02-28,81.0119616555,13.531671627,4.18845621745,3.78538920195,1.65454113502
2006-03-01,86.075209259,10.4089781746,4.18845621745,5.0471856026,1.65454113502
2006-03-02,86.075209259,11.4498759921,4.18845621745,2.5235928013,0.827270567508
2006-03-03,76.9613635728,9.36808035714,3.14134216309,1.26179640065,0.827270567508
2006-03-04,76.9613635728,6.24538690476,1.04711405436,2.5235928013,1.65454113502
2006-03-05,83.0372606969,9.36808035714,3.14134216309,2.5235928013,1.65454113502
2006-03-06,86.075209259,10.4089781746,2.09422810872,2.5235928013,0.827270567508
2006-03-07,87.0878587797,14.5725694444,4.18845621745,3.78538920195,1.65454113502
2006-03-08,79.9993121348,11.4498759921,4.18845621745,3.78538920195,1.65454113502
2006-03-09,97.2143539866,10.4089781746,4.18845621745,2.5235928013,1.65454113502
2006-03-10,79.9993121348,9.36808035714,6.28268432617,2.5235928013,2.48181170253
2006-03-11,72.91076549,6.24538690476,4.18845621745,1.26179640065,1.65454113502
2006-03-12,68.8601674072,8.32718253968,4.18845621745,2.5235928013,1.65454113502
2006-03-13,91.1384568625,11.4498759921,3.14134216309,2.5235928013,0.827270567508
2006-03-14,76.9613635728,10.4089781746,3.14134216309,1.26179640065,0.827270567508
2006-03-15,83.0372606969,11.4498759921,4.18845621745,2.5235928013,1.65454113502
2006-03-16,81.0119616555,9.36808035714,4.18845621745,3.78538920195,1.65454113502
2006-03-17,83.0372606969,9.36808035714,5.23557027181,3.78538920195,0.827270567508
2006-03-18,68.8601674072,4.16359126984,5.23557027181,3.78538920195,1.65454113502
2006-03-19,78.9866626141,12.4907738095,3.14134216309,2.5235928013,0.827270567508
2006-03-20,88.1005083004,12.4907738095,5.23557027181,3.78538920195,1.65454113502
2006-03-21,86.075209259,11.4498759921,3.14134216309,3.78538920195,0.827270567508
2006-03-22,89.1131578211,9.36808035714,4.18845621745,2.5235928013,0.827270567508
2006-03-23,89.1131578211,9.36808035714,4.18845621745,2.5235928013,2.48181170253
2006-03-24,92.1511063832,8.32718253968,3.14134216309,2.5235928013,0.827270567508
2006-03-25,74.9360645314,9.36808035714,3.14134216309,2.5235928013,2.48181170253
2006-03-26,79.9993121348,10.4089781746,3.14134216309,3.78538920195,1.65454113502
2006-03-27,88.1005083004,12.4907738095,3.14134216309,3.78538920195,2.48181170253
2006-03-28,84.0499102176,11.4498759921,2.09422810872,2.5235928013,0.827270567508
2006-03-29,81.0119616555,11.4498759921,4.18845621745,3.78538920195,1.65454113502
2006-03-30,81.0119616555,11.4498759921,5.23557027181,3.78538920195,1.65454113502
2006-03-31,97.2143539866,10.4089781746,3.14134216309,2.5235928013,1.65454113502
2006-04-01,82.0246111762,7.28628472222,3.14134216309,3.78538920195,1.65454113502
2006-04-02,88.1005083004,9.36808035714,5.23557027181,3.78538920195,1.65454113502
2006-04-03,81.0119616555,14.5725694444,2.09422810872,3.78538920195,1.65454113502
2006-04-04,86.075209259,12.4907738095,3.14134216309,3.78538920195,0.827270567508
2006-04-05,86.075209259,9.36808035714,2.09422810872,3.78538920195,0.827270567508
2006-04-06,93.1637559039,13.531671627,6.28268432617,2.5235928013,0.827270567508
2006-04-07,76.9613635728,9.36808035714,3.14134216309,2.5235928013,0.827270567508
2006-04-08,72.91076549,9.36808035714,2.09422810872,3.78538920195,1.65454113502
2006-04-09,81.0119616555,10.4089781746,2.09422810872,5.0471856026,1.65454113502
2006-04-10,96.2017044659,12.4907738095,3.14134216309,6.30898200325,1.65454113502
2006-04-11,91.1384568625,12.4907738095,4.18845621745,3.78538920195,2.48181170253
2006-04-12,91.1384568625,13.531671627,4.18845621745,2.5235928013,0.827270567508
2006-04-13,88.1005083004,14.5725694444,4.18845621745,5.0471856026,0.827270567508
2006-04-14,81.0119616555,7.28628472222,4.18845621745,5.0471856026,0.827270567508
2006-04-15,67.8475178865,8.32718253968,2.09422810872,3.78538920195,1.65454113502
2006-04-16,87.0878587797,12.4907738095,1.04711405436,5.0471856026,3.30908227003
2006-04-17,99.239653028,9.36808035714,3.14134216309,3.78538920195,1.65454113502
2006-04-18,89.1131578211,16.6543650794,5.23557027181,3.78538920195,1.65454113502
2006-04-19,94.1764054246,11.4498759921,4.18845621745,3.78538920195,1.65454113502
2006-04-20,84.0499102176,11.4498759921,4.18845621745,2.5235928013,1.65454113502
2006-04-21,87.0878587797,12.4907738095,4.18845621745,1.26179640065,1.65454113502
2006-04-22,71.8981159693,10.4089781746,2.09422810872,1.26179640065,1.65454113502
2006-04-23,91.1384568625,14.5725694444,4.18845621745,1.26179640065,1.65454113502
2006-04-24,86.075209259,13.531671627,4.18845621745,2.5235928013,0.827270567508
2006-04-25,101.264952069,16.6543650794,6.28268432617,3.78538920195,1.65454113502
2006-04-26,92.1511063832,17.6952628968,5.23557027181,2.5235928013,0.827270567508
2006-04-27,94.1764054246,14.5725694444,6.28268432617,1.26179640065,0.827270567508
2006-04-28,88.1005083004,13.531671627,1.04711405436,2.5235928013,0.827270567508
2006-04-29,69.8728169279,11.4498759921,2.09422810872,2.5235928013,1.65454113502
2006-04-30,87.0878587797,12.4907738095,3.14134216309,2.5235928013,1.65454113502
2006-05-01,91.1384568625,17.6952628968,3.14134216309,2.5235928013,0.827270567508
2006-05-02,91.1384568625,13.531671627,3.14134216309,1.26179640065,1.65454113502
2006-05-03,89.1131578211,17.6952628968,3.14134216309,2.5235928013,1.65454113502
2006-05-04,75.9487140521,21.8588541667,5.23557027181,1.26179640065,2.48181170253
2006-05-05,88.1005083004,15.6134672619,4.18845621745,2.5235928013,2.48181170253
2006-05-06,70.8854664486,9.36808035714,2.09422810872,2.5235928013,2.48181170253
2006-05-07,91.1384568625,12.4907738095,4.18845621745,1.26179640065,1.65454113502
2006-05-08,88.1005083004,16.6543650794,4.18845621745,1.26179640065,0.827270567508
2006-05-09,88.1005083004,16.6543650794,3.14134216309,2.5235928013,0.827270567508
2006-05-10,93.1637559039,13.531671627,3.14134216309,2.5235928013,1.65454113502
2006-05-11,85.0625597383,12.4907738095,3.14134216309,2.5235928013,0.827270567508
2006-05-12,83.0372606969,13.531671627,3.14134216309,1.26179640065,2.48181170253
2006-05-13,65.8222188451,8.32718253968,2.09422810872,1.26179640065,1.65454113502
2006-05-14,70.8854664486,14.5725694444,2.09422810872,1.26179640065,2.48181170253
2006-05-15,82.0246111762,14.5725694444,3.14134216309,2.5235928013,1.65454113502
2006-05-16,96.2017044659,12.4907738095,2.09422810872,0.0,0.827270567508
2006-05-17,84.0499102176,13.531671627,3.14134216309,1.26179640065,0.827270567508
2006-05-18,91.1384568625,14.5725694444,3.14134216309,2.5235928013,1.65454113502
2006-05-19,84.0499102176,12.4907738095,3.14134216309,2.5235928013,1.65454113502
2006-05-20,69.8728169279,9.36808035714,2.09422810872,2.5235928013,1.65454113502
2006-05-21,71.8981159693,13.531671627,1.04711405436,1.26179640065,1.65454113502
2006-05-22,92.1511063832,14.5725694444,4.18845621745,2.5235928013,0.827270567508
2006-05-23,81.0119616555,11.4498759921,3.14134216309,1.26179640065,0.827270567508
2006-05-24,86.075209259,14.5725694444,3.14134216309,3.78538920195,1.65454113502
2006-05-25,69.8728169279,11.4498759921,2.09422810872,1.26179640065,1.65454113502
2006-05-26,72.91076549,11.4498759921,2.09422810872,1.26179640065,1.65454113502
2006-05-27,72.91076549,7.28628472222,1.04711405436,2.5235928013,2.48181170253
2006-05-28,64.8095693244,9.36808035714,2.09422810872,1.26179640065,0.827270567508
2006-05-29,72.91076549,11.4498759921,3.14134216309,0.0,3.30908227003
2006-05-30,98.2270035073,11.4498759921,3.14134216309,1.26179640065,1.65454113502
2006-05-31,94.1764054246,11.4498759921,4.18845621745,1.26179640065,0.827270567508
2006-06-01,86.075209259,9.36808035714,2.09422810872,1.26179640065,1.65454113502
2006-06-02,74.9360645314,10.4089781746,3.14134216309,1.26179640065,0.827270567508
2006-06-03,71.8981159693,9.36808035714,3.14134216309,0.0,1.65454113502
2006-06-04,82.0246111762,10.4089781746,2.09422810872,2.5235928013,2.48181170253
2006-06-05,75.9487140521,8.32718253968,3.14134216309,1.26179640065,0.827270567508
2006-06-06,82.0246111762,12.4907738095,3.14134216309,1.26179640065,0.827270567508
2006-06-07,82.0246111762,12.4907738095,2.09422810872,2.5235928013,0.827270567508
2006-06-08,77.9740130934,8.32718253968,4.18845621745,2.5235928013,1.65454113502
2006-06-09,65.8222188451,7.28628472222,4.18845621745,1.26179640065,1.65454113502
2006-06-10,72.91076549,6.24538690476,2.09422810872,1.26179640065,1.65454113502
2006-06-11,70.8854664486,9.36808035714,2.09422810872,1.26179640065,4.13635283754
2006-06-12,71.8981159693,8.32718253968,1.04711405436,1.26179640065,0.827270567508
2006-06-13,82.0246111762,9.36808035714,2.09422810872,1.26179640065,0.827270567508
2006-06-14,70.8854664486,9.36808035714,1.04711405436,1.26179640065,1.65454113502
2006-06-15,73.9234150107,9.36808035714,3.14134216309,1.26179640065,0.0
2006-06-16,76.9613635728,7.28628472222,3.14134216309,1.26179640065,1.65454113502
2006-06-17,68.8601674072,4.16359126984,1.04711405436,1.26179640065,0.827270567508
2006-06-18,65.8222188451,5.2044890873,2.09422810872,1.26179640065,1.65454113502
2006-06-19,89.1131578211,10.4089781746,1.04711405436,2.5235928013,0.827270567508
2006-06-20,83.0372606969,10.4089781746,2.09422810872,2.5235928013,1.65454113502
2006-06-21,82.0246111762,8.32718253968,1.04711405436,1.26179640065,0.827270567508
2006-06-22,70.8854664486,8.32718253968,2.09422810872,2.5235928013,0.827270567508
2006-06-23,71.8981159693,7.28628472222,2.09422810872,1.26179640065,1.65454113502
2006-06-24,58.7336722003,10.4089781746,2.09422810872,0.0,2.48181170253
2006-06-25,61.7716207623,8.32718253968,2.09422810872,1.26179640065,1.65454113502
2006-06-26,76.9613635728,8.32718253968,3.14134216309,2.5235928013,1.65454113502
2006-06-27,87.0878587797,9.36808035714,4.18845621745,2.5235928013,0.0
2006-06-28,79.9993121348,6.24538690476,1.04711405436,1.26179640065,0.827270567508
2006-06-29,74.9360645314,7.28628472222,3.14134216309,2.5235928013,1.65454113502
2006-06-30,64.8095693244,7.28628472222,2.09422810872,1.26179640065,0.827270567508
2006-07-01,65.8222188451,6.24538690476,2.09422810872,0.0,2.48181170253
2006-07-02,71.8981159693,6.24538690476,2.09422810872,0.0,2.48181170253
2006-07-03,64.8095693244,8.32718253968,2.09422810872,2.5235928013,2.48181170253
2006-07-04,66.8348683658,6.24538690476,2.09422810872,1.26179640065,0.827270567508
2006-07-05,74.9360645314,9.36808035714,3.14134216309,2.5235928013,0.827270567508
2006-07-06,89.1131578211,10.4089781746,3.14134216309,1.26179640065,1.65454113502
2006-07-07,70.8854664486,6.24538690476,3.14134216309,1.26179640065,1.65454113502
2006-07-08,70.8854664486,4.16359126984,2.09422810872,2.5235928013,2.48181170253
2006-07-09,69.8728169279,10.4089781746,1.04711405436,1.26179640065,3.30908227003
2006-07-10,79.9993121348,5.2044890873,3.14134216309,2.5235928013,1.65454113502
2006-07-11,75.9487140521,8.32718253968,3.14134216309,1.26179640065,1.65454113502
2006-07-12,84.0499102176,7.28628472222,5.23557027181,1.26179640065,1.65454113502
2006-07-13,82.0246111762,8.32718253968,3.14134216309,2.5235928013,0.827270567508
2006-07-14,69.8728169279,8.32718253968,2.09422810872,2.5235928013,0.827270567508
2006-07-15,66.8348683658,6.24538690476,2.09422810872,1.26179640065,0.827270567508
2006-07-16,81.0119616555,8.32718253968,2.09422810872,1.26179640065,1.65454113502
2006-07-17,76.9613635728,12.4907738095,3.14134216309,2.5235928013,1.65454113502
2006-07-18,79.9993121348,11.4498759921,2.09422810872,2.5235928013,1.65454113502
2006-07-19,76.9613635728,9.36808035714,2.09422810872,1.26179640065,0.827270567508
2006-07-20,74.9360645314,7.28628472222,3.14134216309,2.5235928013,1.65454113502
2006-07-21,73.9234150107,10.4089781746,2.09422810872,3.78538920195,0.827270567508
2006-07-22,70.8854664486,8.32718253968,2.09422810872,1.26179640065,1.65454113502
2006-07-23,73.9234150107,9.36808035714,4.18845621745,1.26179640065,1.65454113502
2006-07-24,79.9993121348,10.4089781746,2.09422810872,2.5235928013,0.827270567508
2006-07-25,91.1384568625,9.36808035714,2.09422810872,2.5235928013,0.827270567508
2006-07-26,70.8854664486,7.28628472222,3.14134216309,1.26179640065,0.827270567508
2006-07-27,77.9740130934,10.4089781746,3.14134216309,1.26179640065,1.65454113502
2006-07-28,79.9993121348,8.32718253968,2.09422810872,2.5235928013,2.48181170253
2006-07-29,69.8728169279,8.32718253968,2.09422810872,1.26179640065,2.48181170253
2006-07-30,71.8981159693,9.36808035714,4.18845621745,2.5235928013,1.65454113502
2006-07-31,82.0246111762,10.4089781746,3.14134216309,1.26179640065,1.65454113502
2006-08-01,74.9360645314,8.32718253968,2.09422810872,1.26179640065,1.65454113502
2006-08-02,83.0372606969,8.32718253968,2.09422810872,2.5235928013,1.65454113502
2006-08-03,84.0499102176,9.36808035714,2.09422810872,2.5235928013,0.827270567508
2006-08-04,88.1005083004,10.4089781746,1.04711405436,1.26179640065,0.827270567508
2006-08-05,68.8601674072,8.32718253968,1.04711405436,0.0,1.65454113502
2006-08-06,71.8981159693,8.32718253968,1.04711405436,1.26179640065,1.65454113502
2006-08-07,81.0119616555,8.32718253968,3.14134216309,2.5235928013,1.65454113502
2006-08-08,78.9866626141,8.32718253968,3.14134216309,2.5235928013,0.827270567508
2006-08-09,76.9613635728,8.32718253968,2.09422810872,1.26179640065,1.65454113502
2006-08-10,74.9360645314,6.24538690476,2.09422810872,2.5235928013,0.827270567508
2006-08-11,79.9993121348,5.2044890873,2.09422810872,2.5235928013,0.827270567508
2006-08-12,60.7589712416,5.2044890873,1.04711405436,1.26179640065,0.827270567508
2006-08-13,72.91076549,5.2044890873,3.14134216309,1.26179640065,0.827270567508
2006-08-14,79.9993121348,9.36808035714,2.09422810872,2.5235928013,1.65454113502
2006-08-15,73.9234150107,7.28628472222,1.04711405436,2.5235928013,0.0
2006-08-16,75.9487140521,6.24538690476,2.09422810872,2.5235928013,2.48181170253
2006-08-17,78.9866626141,6.24538690476,2.09422810872,1.26179640065,1.65454113502
2006-08-18,66.8348683658,4.16359126984,2.09422810872,3.78538920195,1.65454113502
2006-08-19,68.8601674072,7.28628472222,1.04711405436,0.0,1.65454113502
2006-08-20,64.8095693244,6.24538690476,1.04711405436,1.26179640065,1.65454113502
2006-08-21,73.9234150107,6.24538690476,1.04711405436,1.26179640065,1.65454113502
2006-08-22,74.9360645314,7.28628472222,2.09422810872,2.5235928013,1.65454113502
2006-08-23,69.8728169279,6.24538690476,3.14134216309,2.5235928013,1.65454113502
2006-08-24,82.0246111762,6.24538690476,3.14134216309,2.5235928013,0.827270567508
2006-08-25,70.8854664486,5.2044890873,3.14134216309,2.5235928013,0.827270567508
2006-08-26,67.8475178865,5.2044890873,1.04711405436,1.26179640065,1.65454113502
2006-08-27,67.8475178865,6.24538690476,1.04711405436,1.26179640065,1.65454113502
2006-08-28,64.8095693244,7.28628472222,2.09422810872,1.26179640065,0.827270567508
2006-08-29,76.9613635728,4.16359126984,2.09422810872,2.5235928013,0.827270567508
2006-08-30,75.9487140521,8.32718253968,2.09422810872,1.26179640065,0.827270567508
2006-08-31,66.8348683658,5.2044890873,3.14134216309,1.26179640065,0.827270567508
2006-09-01,76.9613635728,4.16359126984,3.14134216309,1.26179640065,0.827270567508
2006-09-02,55.6957236382,6.24538690476,1.04711405436,0.0,1.65454113502
2006-09-03,61.7716207623,6.24538690476,2.09422810872,1.26179640065,1.65454113502
2006-09-04,61.7716207623,7.28628472222,1.04711405436,1.26179640065,1.65454113502
2006-09-05,79.9993121348,7.28628472222,2.09422810872,1.26179640065,0.827270567508
2006-09-06,73.9234150107,9.36808035714,3.14134216309,2.5235928013,1.65454113502
2006-09-07,75.9487140521,8.32718253968,2.09422810872,1.26179640065,1.65454113502
2006-09-08,71.8981159693,6.24538690476,2.09422810872,2.5235928013,1.65454113502
2006-09-09,62.784270283,8.32718253968,2.09422810872,1.26179640065,2.48181170253
2006-09-10,61.7716207623,6.24538690476,2.09422810872,2.5235928013,1.65454113502
2006-09-11,71.8981159693,8.32718253968,3.14134216309,1.26179640065,1.65454113502
2006-09-12,72.91076549,8.32718253968,3.14134216309,2.5235928013,0.827270567508
2006-09-13,78.9866626141,7.28628472222,4.18845621745,1.26179640065,1.65454113502
2006-09-14,78.9866626141,8.32718253968,4.18845621745,2.5235928013,0.827270567508
2006-09-15,74.9360645314,7.28628472222,3.14134216309,3.78538920195,0.827270567508
2006-09-16,64.8095693244,6.24538690476,1.04711405436,2.5235928013,1.65454113502
2006-09-17,63.7969198037,9.36808035714,1.04711405436,0.0,0.827270567508
2006-09-18,74.9360645314,10.4089781746,3.14134216309,2.5235928013,0.0
2006-09-19,76.9613635728,7.28628472222,4.18845621745,2.5235928013,1.65454113502
2006-09-20,74.9360645314,9.36808035714,3.14134216309,2.5235928013,1.65454113502
2006-09-21,73.9234150107,11.4498759921,2.09422810872,2.5235928013,0.827270567508
2006-09-22,66.8348683658,9.36808035714,3.14134216309,1.26179640065,0.827270567508
2006-09-23,62.784270283,5.2044890873,2.09422810872,2.5235928013,0.827270567508
2006-09-24,67.8475178865,7.28628472222,2.09422810872,1.26179640065,0.827270567508
2006-09-25,82.0246111762,7.28628472222,4.18845621745,2.5235928013,1.65454113502
2006-09-26,78.9866626141,10.4089781746,2.09422810872,3.78538920195,0.827270567508
2006-09-27,78.9866626141,10.4089781746,4.18845621745,2.5235928013,1.65454113502
2006-09-28,77.9740130934,8.32718253968,4.18845621745,1.26179640065,0.827270567508
2006-09-29,71.8981159693,8.32718253968,2.09422810872,2.5235928013,1.65454113502
2006-09-30,81.0119616555,7.28628472222,1.04711405436,3.78538920195,2.48181170253
2006-10-01,66.8348683658,9.36808035714,2.09422810872,2.5235928013,1.65454113502
2006-10-02,78.9866626141,11.4498759921,2.09422810872,2.5235928013,1.65454113502
2006-10-03,74.9360645314,8.32718253968,3.14134216309,3.78538920195,1.65454113502
2006-10-04,78.9866626141,9.36808035714,4.18845621745,2.5235928013,0.827270567508
2006-10-05,76.9613635728,9.36808035714,3.14134216309,2.5235928013,1.65454113502
2006-10-06,71.8981159693,8.32718253968,3.14134216309,2.5235928013,0.827270567508
2006-10-07,67.8475178865,5.2044890873,2.09422810872,1.26179640065,0.827270567508
2006-10-08,69.8728169279,6.24538690476,3.14134216309,1.26179640065,1.65454113502
2006-10-09,76.9613635728,8.32718253968,3.14134216309,2.5235928013,1.65454113502
2006-10-10,76.9613635728,12.4907738095,3.14134216309,2.5235928013,0.827270567508
2006-10-11,79.9993121348,10.4089781746,7.32979838053,2.5235928013,0.827270567508
2006-10-12,77.9740130934,8.32718253968,5.23557027181,2.5235928013,0.827270567508
2006-10-13,74.0,7.0,2.6337890625,1.89269460097,1.65454113502
2006-10-14,65.0,4.0,2.6337890625,0.946347300487,2.48181170253
2006-10-15,74.0,7.0,1.755859375,0.946347300487,0.827270567508
2006-10-16,79.0,12.0,1.755859375,1.89269460097,0.827270567508
2006-10-17,79.0,12.0,3.51171875,1.89269460097,0.827270567508
2006-10-18,85.0,9.0,3.51171875,3.78538920195,1.65454113502
2006-10-19,76.0,8.0,3.51171875,1.89269460097,1.65454113502
2006-10-20,75.0,8.0,3.51171875,2.83904190146,1.65454113502
2006-10-21,62.0,8.0,2.6337890625,0.0,2.48181170253
2006-10-22,73.0,8.0,1.755859375,1.89269460097,0.827270567508
2006-10-23,84.0,11.0,2.6337890625,1.89269460097,1.65454113502
2006-10-24,80.0,8.0,2.6337890625,1.89269460097,0.827270567508
2006-10-25,79.0,10.0,2.6337890625,0.946347300487,0.827270567508
2006-10-26,79.0,9.0,2.6337890625,2.83904190146,0.827270567508
2006-10-27,70.0,9.0,1.755859375,0.946347300487,0.827270567508
2006-10-28,67.0,6.0,2.6337890625,0.946347300487,0.827270567508
2006-10-29,70.0,8.0,3.51171875,1.89269460097,1.75794995596
2006-10-30,77.0,9.0,3.51171875,1.89269460097,1.75794995596
2006-10-31,74.0,9.0,3.51171875,2.83904190146,0.878974977978
2006-11-01,72.0,9.0,3.51171875,2.83904190146,1.75794995596
2006-11-02,81.0,8.0,5.267578125,1.89269460097,0.878974977978
2006-11-03,80.0,7.0,3.51171875,1.89269460097,1.75794995596
2006-11-04,66.0,6.0,2.6337890625,0.0,1.75794995596
2006-11-05,69.0,10.0,3.51171875,0.946347300487,0.878974977978
2006-11-06,79.0,9.0,4.3896484375,1.89269460097,0.878974977978
2006-11-07,77.0,10.0,2.6337890625,0.946347300487,0.878974977978
2006-11-08,72.0,9.0,3.51171875,0.946347300487,0.878974977978
2006-11-09,85.0,10.0,2.6337890625,1.89269460097,0.878974977978
2006-11-10,72.0,7.0,4.3896484375,1.89269460097,0.878974977978
2006-11-11,66.0,6.0,1.755859375,1.89269460097,1.75794995596
2006-11-12,76.0,8.0,1.755859375,0.946347300487,0.878974977978
2006-11-13,82.0,10.0,3.51171875,1.89269460097,0.878974977978
2006-11-14,88.0,8.0,1.755859375,0.946347300487,0.878974977978
2006-11-15,86.0,9.0,3.51171875,1.89269460097,1.75794995596
2006-11-16,81.0,10.0,2.6337890625,1.89269460097,0.878974977978
2006-11-17,83.0,10.0,1.755859375,1.89269460097,0.878974977978
2006-11-18,75.0,4.0,1.755859375,1.89269460097,1.75794995596
2006-11-19,74.0,10.0,2.6337890625,0.946347300487,1.75794995596
2006-11-20,83.0,11.0,3.51171875,1.89269460097,0.878974977978
2006-11-21,82.0,9.0,3.51171875,1.89269460097,0.878974977978
2006-11-22,62.0,8.0,0.8779296875,0.946347300487,0.878974977978
2006-11-23,62.0,10.0,1.755859375,0.946347300487,1.75794995596
2006-11-24,54.0,5.0,1.755859375,0.946347300487,1.75794995596
2006-11-25,68.0,6.0,1.755859375,0.946347300487,1.75794995596
2006-11-26,71.0,7.0,2.6337890625,0.946347300487,2.63692493393
2006-11-27,84.0,8.0,2.6337890625,1.89269460097,1.75794995596
2006-11-28,86.0,9.0,3.51171875,1.89269460097,1.75794995596
2006-11-29,89.0,12.0,3.51171875,2.83904190146,0.878974977978
2006-11-30,88.0,11.0,2.6337890625,1.89269460097,1.75794995596
2006-12-01,75.0,13.0,3.51171875,0.946347300487,0.878974977978
2006-12-02,60.0,10.0,1.755859375,1.89269460097,2.63692493393
2006-12-03,75.0,5.0,0.8779296875,0.0,0.878974977978
2006-12-04,84.0,12.0,2.6337890625,1.89269460097,0.878974977978
2006-12-05,82.0,11.0,2.6337890625,1.89269460097,0.878974977978
2006-12-06,79.0,12.0,3.51171875,2.83904190146,1.75794995596
2006-12-07,84.0,10.0,3.51171875,1.89269460097,2.63692493393
2006-12-08,78.0,8.0,2.6337890625,1.89269460097,0.878974977978
2006-12-09,70.0,9.0,1.755859375,1.89269460097,1.75794995596
2006-12-10,72.0,10.0,1.755859375,1.89269460097,1.75794995596
