date,unprofitable,vagabond,vagrant,abundance,accrue,isPartial
2005-02-02,0,39,10,10,0,False
2005-02-03,0,49,0,10,0,False
2005-02-04,0,30,20,20,0,False
2005-02-05,0,32,16,16,0,False
2005-02-06,0,0,65,49,0,False
2005-02-07,0,10,10,10,0,False
2005-02-08,0,18,27,18,0,False
2005-02-09,0,19,9,47,0,False
2005-02-10,0,9,9,19,0,False
2005-02-11,10,20,40,20,0,False
2005-02-12,0,16,0,16,0,False
2005-02-13,0,0,0,16,0,False
2005-02-14,0,9,0,47,0,False
2005-02-15,0,9,19,28,0,False
2005-02-16,0,29,29,19,0,False
2005-02-17,0,9,9,19,0,False
2005-02-18,0,10,10,20,0,False
2005-02-19,0,31,31,0,0,False
2005-02-20,0,0,0,32,0,False
2005-02-21,0,31,10,31,0,False
2005-02-22,0,27,9,27,0,False
2005-02-23,0,28,0,37,18,False
2005-02-24,0,18,0,46,0,False
2005-02-25,0,10,40,10,0,False
2005-02-26,0,0,0,0,0,False
2005-02-27,0,23,23,0,0,False
2005-02-28,0,37,0,9,0,False
2005-03-01,0,18,18,0,9,False
2005-03-02,9,19,19,19,0,False
2005-03-03,0,29,20,0,0,False
2005-03-04,0,10,10,20,0,False
2005-03-05,0,31,0,31,16,False
2005-03-06,0,16,31,31,0,False
2005-03-07,0,28,0,9,9,False
2005-03-08,0,18,9,0,9,False
2005-03-09,0,19,0,0,0,False
2005-03-10,0,19,19,28,0,False
2005-03-11,0,30,40,0,0,False
2005-03-12,0,46,0,15,0,False
2005-03-13,0,30,30,15,0,False
2005-03-14,0,19,19,9,0,False
2005-03-15,0,9,0,27,0,False
2005-03-16,0,9,9,28,18,False
2005-03-17,0,9,0,19,0,False
2005-03-18,0,21,21,31,10,False
2005-03-19,0,15,0,15,0,False
2005-03-20,0,32,32,32,0,False
2005-03-21,0,47,9,19,0,False
2005-03-22,0,27,9,27,0,False
2005-03-23,0,28,0,28,28,False
2005-03-24,0,50,10,0,0,False
2005-03-25,0,23,23,23,12,False
2005-03-26,0,16,49,0,0,False
2005-03-27,0,0,21,21,0,False
2005-03-28,0,8,16,16,0,False
2005-03-29,0,19,9,9,0,False
2005-03-30,0,10,19,19,0,False
2005-03-31,0,10,10,20,0,False
2005-04-01,0,10,10,10,0,False
2005-04-02,0,31,0,0,0,False
2005-04-03,0,0,0,0,0,False
2005-04-04,0,0,0,38,0,False
2005-04-05,0,0,0,0,0,True
2005-04-06,0,0,12,12,0,False
2005-04-07,0,47,0,9,0,False
2005-04-08,0,30,0,10,0,False
2005-04-09,0,33,0,17,0,False
2005-04-10,0,50,17,17,0,False
2005-04-11,0,0,18,18,9,False
2005-04-12,0,26,0,17,0,False
2005-04-13,9,36,27,18,0,False
2005-04-14,0,38,0,38,0,False
2005-04-15,10,10,0,10,0,False
2005-04-16,0,65,16,0,0,False
2005-04-17,0,16,16,0,0,False
2005-04-18,0,45,9,27,0,False
2005-04-19,0,27,0,27,9,False
2005-04-20,0,18,18,0,0,False
2005-04-21,10,48,10,19,10,False
2005-04-22,0,20,10,20,0,False
2005-04-23,0,15,15,0,0,False
2005-04-24,15,15,15,15,0,False
2005-04-25,0,18,0,9,9,False
2005-04-26,0,17,52,35,0,False
2005-04-27,0,27,0,18,9,False
2005-04-28,0,36,9,18,0,False
2005-04-29,0,19,9,9,0,False
2005-04-30,0,0,29,0,0,False
2005-05-01,0,45,30,15,0,False
2005-05-02,0,17,0,43,26,False
2005-05-03,0,0,8,25,0,False
2005-05-04,0,0,9,17,0,False
2005-05-05,0,18,9,26,0,False
2005-05-06,0,9,19,9,0,False
2005-05-07,0,0,0,16,0,False
2005-05-08,0,48,0,16,16,False
2005-05-09,0,0,17,17,0,False
2005-05-10,0,43,26,17,0,False
2005-05-11,0,17,0,17,0,False
2005-05-12,0,36,27,27,0,False
2005-05-13,0,29,19,48,0,False
2005-05-14,0,32,0,0,0,False
2005-05-15,0,30,30,0,0,False
2005-05-16,0,35,9,9,9,False
2005-05-17,0,9,9,26,0,False
2005-05-18,0,44,35,18,0,False
2005-05-19,0,9,9,18,0,False
2005-05-20,0,88,0,20,0,False
2005-05-21,0,0,48,32,16,False
2005-05-22,0,63,0,16,0,False
2005-05-23,0,44,18,18,9,False
2005-05-24,0,9,9,26,9,False
2005-05-25,0,27,9,36,0,False
2005-05-26,0,37,9,0,9,False
2005-05-27,10,41,0,10,0,False
2005-05-28,0,17,17,0,0,False
2005-05-29,0,18,35,0,0,False
2005-05-30,0,44,29,29,0,False
2005-05-31,0,27,18,27,9,False
2005-06-01,0,35,18,18,18,False
2005-06-02,0,18,9,46,0,False
2005-06-03,0,29,48,10,0,False
2005-06-04,0,31,0,15,0,False
2005-06-05,0,0,0,48,0,False
2005-06-06,0,27,0,27,0,False
2005-06-07,0,9,9,0,0,False
