date,lay,liquidate,miser,owe,recession,isPartial
2017-05-15,83,1,2,16,10,False
2017-05-16,80,1,3,16,9,False
2017-05-17,73,0,2,18,12,False
2017-05-18,78,1,2,18,11,False
2017-05-19,77,1,2,13,7,False
2017-05-20,77,1,2,12,6,False
2017-05-21,77,0,2,16,7,False
2017-05-22,74,1,2,18,11,False
2017-05-23,73,1,2,17,10,False
2017-05-24,70,0,2,18,7,False
2017-05-25,73,1,1,20,9,False
2017-05-26,77,0,2,20,9,False
2017-05-27,87,0,1,13,6,False
2017-05-28,91,1,2,13,5,False
2017-05-29,92,0,1,15,5,False
2017-05-30,78,0,2,18,10,False
2017-05-31,72,1,1,17,7,False
2017-06-01,76,1,1,17,7,False
2017-06-02,68,1,2,18,8,False
2017-06-03,77,1,3,16,4,False
2017-06-04,85,1,3,11,6,False
2017-06-05,65,0,2,17,8,False
2017-06-06,75,1,1,16,8,False
2017-06-07,72,0,3,18,8,False
2017-06-08,67,1,3,14,6,False
2017-06-09,78,1,3,14,6,False
2017-06-10,83,0,2,14,4,False
2017-06-11,85,0,3,12,5,False
2017-06-12,78,1,2,16,5,False
2017-06-13,72,1,2,16,7,False
2017-06-14,77,0,2,16,7,False
2017-06-15,77,1,3,16,7,False
2017-06-16,68,0,2,17,6,False
2017-06-17,77,0,2,12,4,False
2017-06-18,75,0,2,11,3,False
2017-06-19,71,2,2,16,7,False
2017-06-20,75,1,3,18,6,False
2017-06-21,69,1,2,16,6,False
2017-06-22,74,1,1,17,8,False
2017-06-23,70,0,3,18,6,False
2017-06-24,87,0,2,13,5,False
2017-06-25,87,1,3,10,5,False
2017-06-26,76,0,2,13,7,False
2017-06-27,82,1,2,18,8,False
2017-06-28,82,0,3,14,6,False
2017-06-29,82,0,1,16,7,False
2017-06-30,66,1,1,16,6,False
2017-07-01,75,0,2,15,6,False
2017-07-02,78,1,3,16,5,False
2017-07-03,75,1,2,17,4,False
2017-07-04,83,1,2,15,5,False
2017-07-05,71,0,1,16,8,False
2017-07-06,72,0,2,17,6,False
2017-07-07,80,0,1,15,8,False
2017-07-08,75,0,3,15,6,False
2017-07-09,80,0,3,15,6,False
2017-07-10,74,0,2,16,7,False
2017-07-11,75,2,1,18,6,False
2017-07-12,76,0,2,21,5,False
2017-07-13,74,1,2,19,5,False
2017-07-14,74,1,2,19,6,False
2017-07-15,81,1,1,15,5,False
2017-07-16,90,0,2,14,6,False
2017-07-17,77,1,3,17,8,False
2017-07-18,75,1,3,18,6,False
2017-07-19,71,1,2,16,8,False
2017-07-20,70,2,1,20,6,False
2017-07-21,71,1,2,18,7,False
2017-07-22,75,1,3,14,5,False
2017-07-23,88,1,3,16,4,False
2017-07-24,70,1,2,19,5,False
2017-07-25,73,1,2,17,7,False
2017-07-26,71,1,2,15,7,False
2017-07-27,77,1,2,16,8,False
2017-07-28,75,1,2,16,6,False
2017-07-29,78,1,1,15,5,False
2017-07-30,86,0,2,12,6,False
2017-07-31,72,1,2,16,8,False
2017-08-01,74,1,3,21,6,False
2017-08-02,69,1,2,20,5,False
2017-08-03,73,0,3,16,7,False
2017-08-04,72,1,1,16,6,False
2017-08-05,79,0,2,14,3,False
2017-08-06,78,0,1,16,5,False
2017-08-07,77,0,2,16,5,False
2017-08-08,70,0,2,16,7,False
2017-08-09,71,1,2,18,6,False
2017-08-10,73,1,1,15,7,False
2017-08-11,77,1,3,21,6,False
2017-08-12,74,0,1,14,5,False
2017-08-13,79,0,1,12,5,False
2017-08-14,67,0,2,15,6,False
2017-08-15,67,0,2,17,6,False
2017-08-16,68,1,1,18,7,False
2017-08-17,71,0,3,17,7,False
2017-08-18,70,1,2,16,5,False
2017-08-19,80,0,1,15,4,False
2017-08-20,75,0,2,18,5,False
2017-08-21,65,0,1,17,6,False
2017-08-22,71,1,2,17,5,False
2017-08-23,72,1,2,15,6,False
2017-08-24,70,1,2,14,6,False
2017-08-25,69,1,2,17,5,False
2017-08-26,75,0,1,15,4,False
2017-08-27,78,0,3,25,4,False
2017-08-28,72,1,2,17,8,False
2017-08-29,75,1,2,16,8,False
2017-08-30,78,1,3,18,7,False
2017-08-31,75,2,1,16,8,False
2017-09-01,74,1,3,17,4,False
2017-09-02,73,0,2,14,5,False
2017-09-03,74,0,2,11,3,False
2017-09-04,82,1,2,15,5,False
2017-09-05,68,1,2,17,9,False
2017-09-06,68,1,1,16,7,False
2017-09-07,69,1,3,13,8,False
2017-09-08,75,1,2,18,9,False
2017-09-09,68,0,2,12,6,False
2017-09-10,73,0,2,11,5,False
2017-09-11,61,1,2,12,8,False
2017-09-12,70,1,3,16,8,False
2017-09-13,70,0,2,17,7,False
2017-09-14,69,1,2,14,8,False
2017-09-15,71,0,2,17,8,False
2017-09-16,77,1,3,13,4,False
2017-09-17,76,1,3,13,5,False
2017-09-18,76,1,2,16,11,False
2017-09-19,74,1,2,17,10,False
2017-09-20,70,0,2,19,10,False
2017-09-21,74,1,2,19,8,False
2017-09-22,69,1,2,19,8,False
2017-09-23,66,0,2,14,6,False
2017-09-24,74,1,4,14,6,False
2017-09-25,71,1,2,14,10,False
2017-09-26,70,1,3,20,10,False
2017-09-27,70,1,2,16,9,False
2017-09-28,69,1,4,18,8,False
2017-09-29,72,0,2,14,9,False
2017-09-30,73,0,2,15,6,False
2017-10-01,76,0,4,15,6,False
2017-10-02,65,1,2,15,8,False
2017-10-03,67,1,3,17,10,False
2017-10-04,69,1,3,19,11,False
2017-10-05,64,1,2,17,10,False
2017-10-06,69,1,3,16,9,False
2017-10-07,72,0,1,13,5,False
2017-10-08,79,0,2,13,6,False
2017-10-09,69,0,3,14,11,False
2017-10-10,75,0,1,17,12,False
2017-10-11,77,1,3,14,10,False
2017-10-12,80,1,3,16,13,False
2017-10-13,75,1,2,16,7,False
2017-10-14,76,0,3,17,4,False
2017-10-15,77,0,4,14,5,False
2017-10-16,75,1,4,18,9,False
2017-10-17,76,1,2,19,10,False
2017-10-18,78,1,2,17,11,False
2017-10-19,79,0,4,15,9,False
2017-10-20,72,1,3,15,9,False
2017-10-21,73,0,2,13,6,False
2017-10-22,80,1,4,11,7,False
2017-10-23,67,1,3,18,11,False
2017-10-24,77,1,3,20,9,False
2017-10-25,68,0,3,17,10,False
2017-10-26,70,1,3,15,10,False
2017-10-27,68,1,4,17,9,False
2017-10-28,77,0,3,15,5,False
2017-10-29,72,0,3,10,7,False
2017-10-30,62,1,3,15,10,False
2017-10-31,68,1,3,15,8,False
2017-11-01,65,1,5,15,11,False
2017-11-02,71,0,4,17,13,False
2017-11-03,71,2,3,16,7,False
2017-11-04,73,1,3,13,6,False
2017-11-05,74,1,5,13,6,False
2017-11-06,71,1,3,16,12,False
2017-11-07,76,1,4,16,11,False
2017-11-08,74,1,3,15,11,False
2017-11-09,72,1,3,16,10,False
2017-11-10,67,1,3,18,7,False
2017-11-11,76,1,3,14,5,False
2017-11-12,82,0,4,15,7,False
2017-11-13,68,1,6,17,10,False
2017-11-14,72,1,3,18,11,False
2017-11-15,70,0,5,16,13,False
2017-11-16,69,2,6,16,13,False
2017-11-17,73,1,5,21,9,False
2017-11-18,79,1,6,15,7,False
2017-11-19,78,1,5,15,7,False
2017-11-20,68,1,7,15,10,False
2017-11-21,67,1,4,19,8,False
2017-11-22,70,0,4,15,6,False
2017-11-23,76,0,6,11,5,False
2017-11-24,70,0,6,10,4,False
2017-11-25,71,0,11,11,6,False
2017-11-26,66,1,8,13,7,False
2017-11-27,74,1,5,17,10,False
2017-11-28,67,1,7,18,11,False
2017-11-29,69,1,8,17,15,False
2017-11-30,69,1,7,19,12,False
2017-12-01,67,1,8,19,13,False
2017-12-02,68,1,10,14,10,False
2017-12-03,77,1,9,17,10,False
2017-12-04,72,1,8,16,14,False
2017-12-05,70,1,9,16,12,False
2017-12-06,74,1,11,19,15,False
2017-12-07,62,1,12,17,10,False
2017-12-08,64,0,10,17,12,False
2017-12-09,68,1,13,13,7,False
2017-12-10,73,0,13,15,7,False
2017-12-11,68,1,13,16,10,False
2017-12-12,68,1,11,18,14,False
2017-12-13,64,2,12,15,13,False
