date,inexpensive,inherit,invaluable,legal,lucrative,isPartial
2016-01-27,8,2,1,87,1,False
2016-01-28,8,2,1,87,1,False
2016-01-29,7,2,1,79,1,False
2016-01-30,9,2,1,65,1,False
2016-01-31,8,1,1,63,1,False
2016-02-01,9,2,1,80,1,False
2016-02-02,8,2,1,81,1,False
2016-02-03,8,2,1,91,1,False
2016-02-04,8,2,2,90,1,False
2016-02-05,8,2,1,78,1,False
2016-02-06,9,1,1,65,1,False
2016-02-07,9,1,1,65,1,False
2016-02-08,7,2,1,74,1,False
2016-02-09,8,2,1,84,1,False
2016-02-10,7,2,1,81,1,False
2016-02-11,8,2,1,78,1,False
2016-02-12,9,2,1,71,1,False
2016-02-13,9,1,1,57,1,False
2016-02-14,8,1,1,54,0,False
2016-02-15,9,1,1,67,1,False
2016-02-16,8,2,1,74,0,False
2016-02-17,8,2,1,84,1,False
2016-02-18,8,2,1,80,1,False
2016-02-19,8,2,1,75,1,False
2016-02-20,9,1,1,61,0,False
2016-02-21,9,1,1,64,0,False
2016-02-22,9,2,1,89,1,False
2016-02-23,8,2,1,81,1,False
2016-02-24,8,2,1,84,1,False
2016-02-25,7,2,1,82,1,False
2016-02-26,7,6,1,77,1,False
2016-02-27,8,4,1,65,1,False
2016-02-28,9,2,1,63,1,False
2016-02-29,8,3,1,75,1,False
2016-03-01,8,2,1,78,2,False
2016-03-02,8,2,1,82,1,False
2016-03-03,8,2,1,81,1,False
2016-03-04,7,4,1,76,1,False
2016-03-05,7,2,1,60,0,False
2016-03-06,9,2,1,60,1,False
2016-03-07,8,2,1,78,1,False
2016-03-08,8,2,1,78,1,False
2016-03-09,8,2,1,81,1,False
2016-03-10,7,2,1,77,1,False
2016-03-11,7,2,1,72,1,False
2016-03-12,8,2,1,61,0,False
2016-03-13,9,1,1,65,1,False
2016-03-14,9,3,1,88,1,False
2016-03-15,7,2,1,81,1,False
2016-03-16,7,2,1,82,1,False
2016-03-17,7,2,1,83,0,False
2016-03-18,8,2,1,72,1,False
2016-03-19,9,2,1,62,1,False
2016-03-20,9,1,0,61,1,False
2016-03-21,8,2,1,81,1,False
2016-03-22,8,1,1,80,1,False
2016-03-23,7,2,1,78,1,False
2016-03-24,8,1,1,78,1,False
2016-03-25,8,2,1,72,1,False
2016-03-26,7,1,1,57,0,False
2016-03-27,8,1,1,58,0,False
2016-03-28,9,2,0,77,1,False
2016-03-29,8,2,1,82,1,False
2016-03-30,8,2,1,81,1,False
2016-03-31,9,2,1,82,1,False
2016-04-01,8,2,1,69,1,False
2016-04-02,8,1,1,62,1,False
2016-04-03,9,1,1,58,0,False
2016-04-04,8,2,1,77,1,False
2016-04-05,7,2,1,77,1,False
2016-04-06,8,2,1,82,1,False
2016-04-07,8,1,1,80,1,False
2016-04-08,7,2,1,75,1,False
2016-04-09,9,1,1,60,1,False
2016-04-10,9,2,1,62,0,False
2016-04-11,9,2,1,81,1,False
2016-04-12,9,2,1,80,1,False
2016-04-13,8,2,1,80,1,False
2016-04-14,8,3,1,83,1,False
2016-04-15,8,2,1,74,2,False
2016-04-16,8,1,1,60,1,False
2016-04-17,9,1,1,62,0,False
2016-04-18,8,2,1,84,1,False
2016-04-19,8,2,1,82,0,False
2016-04-20,7,2,1,83,1,False
2016-04-21,7,3,1,78,1,False
2016-04-22,7,2,1,70,1,False
2016-04-23,9,2,1,61,1,False
2016-04-24,8,2,1,61,1,False
2016-04-25,9,2,1,80,1,False
2016-04-26,8,2,2,83,1,False
2016-04-27,7,2,1,81,1,False
2016-04-28,7,2,1,79,1,False
2016-04-29,6,2,1,75,1,False
2016-04-30,8,2,1,54,1,False
2016-05-01,9,1,1,61,1,False
2016-05-02,8,2,1,77,1,False
2016-05-03,9,2,1,77,1,False
2016-05-04,9,2,2,81,1,False
2016-05-05,7,1,1,77,1,False
2016-05-06,8,2,1,74,1,False
2016-05-07,8,1,1,59,1,False
2016-05-08,8,2,1,60,0,False
2016-05-09,8,1,1,76,1,False
2016-05-10,8,2,1,81,1,False
2016-05-11,9,2,1,77,1,False
2016-05-12,8,2,1,75,1,False
2016-05-13,7,2,1,72,1,False
2016-05-14,7,1,1,59,1,False
2016-05-15,8,1,1,58,1,False
2016-05-16,10,2,1,74,1,False
2016-05-17,8,2,1,79,1,False
2016-05-18,7,2,1,73,1,False
2016-05-19,9,2,1,80,1,False
2016-05-20,7,2,1,72,1,False
2016-05-21,8,1,1,59,1,False
2016-05-22,9,2,1,61,1,False
2016-05-23,9,2,1,74,1,False
2016-05-24,9,2,1,79,1,False
2016-05-25,7,2,1,79,1,False
2016-05-26,8,1,1,76,1,False
2016-05-27,8,1,1,68,1,False
2016-05-28,8,2,0,56,1,False
2016-05-29,8,1,1,61,1,False
2016-05-30,9,1,0,56,1,False
2016-05-31,9,1,1,74,1,False
2016-06-01,8,1,1,76,1,False
2016-06-02,7,2,1,73,1,False
2016-06-03,8,1,2,75,1,False
2016-06-04,7,1,1,59,1,False
2016-06-05,10,2,1,60,0,False
2016-06-06,9,1,1,73,1,False
2016-06-07,9,2,1,75,1,False
2016-06-08,9,2,1,77,1,False
2016-06-09,9,1,1,80,1,False
2016-06-10,7,1,1,74,0,False
2016-06-11,9,1,1,56,0,False
2016-06-12,7,1,1,66,1,False
2016-06-13,8,2,1,82,1,False
2016-06-14,9,2,1,83,1,False
2016-06-15,8,1,1,82,1,False
2016-06-16,8,1,1,78,0,False
2016-06-17,8,1,1,75,1,False
2016-06-18,9,1,1,66,1,False
2016-06-19,8,1,1,64,0,False
2016-06-20,8,1,2,76,1,False
2016-06-21,9,1,1,76,1,False
2016-06-22,7,1,1,80,1,False
2016-06-23,8,1,1,84,1,False
2016-06-24,7,1,1,72,1,False
2016-06-25,7,1,1,60,1,False
2016-06-26,9,1,1,66,0,False
2016-06-27,9,1,1,81,1,False
2016-06-28,9,1,1,82,1,False
2016-06-29,8,1,1,79,1,False
2016-06-30,9,2,1,81,1,False
2016-07-01,7,1,1,74,1,False
2016-07-02,7,1,0,67,1,False
2016-07-03,8,1,0,73,1,False
2016-07-04,8,2,0,77,1,False
2016-07-05,7,1,1,90,1,False
2016-07-06,7,2,1,80,1,False
2016-07-07,8,1,1,74,0,False
2016-07-08,7,1,1,75,1,False
2016-07-09,8,1,1,61,1,False
2016-07-10,9,1,1,63,0,False
2016-07-11,8,1,1,77,1,False
2016-07-12,10,1,1,77,1,False
2016-07-13,8,1,1,74,1,False
2016-07-14,8,2,1,75,1,False
2016-07-15,7,1,1,73,1,False
2016-07-16,8,1,0,60,0,False
2016-07-17,8,1,0,61,1,False
2016-07-18,9,1,1,73,1,False
2016-07-19,8,1,1,77,1,False
2016-07-20,9,2,1,75,1,False
2016-07-21,8,1,1,73,1,False
2016-07-22,9,1,1,72,1,False
2016-07-23,8,1,1,65,0,False
