date,bankruptcy,debtor,deficit,inflation,liquidation
2006-09-15,128.266829738,3.60296154176,13.6721260106,17.9570630491,10.7319960181
2006-09-16,79.733434702,0.0,7.291800539,25.9379799598,10.7319960181
2006-09-17,83.200105776,0.0,5.46885040425,12.9689899799,9.19885372982
2006-09-18,119.600152053,2.40197436117,16.4065512128,25.9379799598,10.7319960181
2006-09-19,130.000165275,0.0,20.0524514823,32.9212822566,15.331422883
2006-09-20,112.666809905,1.20098718059,15.4950761454,35.9141260981,10.7319960181
2006-09-21,131.733500812,0.0,10.9377008085,24.9403653459,18.3977074596
2006-09-22,123.066823127,1.20098718059,17.3180262801,23.9427507321,15.331422883
2006-09-23,62.400079332,0.0,11.8491758759,19.9522922767,21.4639920362
2006-09-24,72.800092554,2.40197436117,12.7606509433,19.9522922767,4.59942686491
2006-09-25,119.600152053,0.0,20.0524514823,26.9355945736,7.66571144151
2006-09-26,128.266829738,1.20098718059,11.8491758759,27.9332091874,16.8645651713
2006-09-27,138.66684296,0.0,20.9639265496,20.9499068906,10.7319960181
2006-09-28,105.733467757,1.20098718059,18.2295013475,21.9475215044,12.2651383064
2006-09-29,105.733467757,1.20098718059,10.0262257411,26.9355945736,18.3977074596
2006-09-30,79.733434702,3.60296154176,4.55737533688,12.9689899799,4.59942686491
2006-10-01,43.333388425,2.40197436117,10.0262257411,28.9308238013,16.8645651713
2006-10-02,112.666809905,1.20098718059,10.0262257411,29.9284384151,4.59942686491
2006-10-03,126.533494201,1.20098718059,14.583601078,22.9451361182,13.7982805947
2006-10-04,119.600152053,2.40197436117,22.7868766844,25.9379799598,15.331422883
2006-10-05,133.466836349,1.20098718059,13.6721260106,25.9379799598,10.7319960181
2006-10-06,91.8667834611,1.20098718059,15.4950761454,24.9403653459,13.7982805947
2006-10-07,64.133414869,0.0,11.8491758759,27.9332091874,15.331422883
2006-10-08,50.266730573,2.40197436117,13.6721260106,19.9522922767,22.9971343245
2006-10-09,83.200105776,0.0,17.3180262801,27.9332091874,19.9308497479
2006-10-10,131.733500812,0.0,15.4950761454,21.9475215044,13.7982805947
2006-10-11,128.266829738,1.20098718059,34.6360525603,18.9546776629,18.3977074596
2006-10-12,138.66684296,3.60296154176,25.5213018865,22.9451361182,13.7982805947
2006-10-13,131.733500812,2.40197436117,16.4065512128,35.9141260981,18.1738426027
2006-10-14,88.400112387,0.0,13.6721260106,15.9618338214,22.3678062803
2006-10-15,74.533428091,0.0,7.291800539,24.9403653459,15.3778668177
2006-10-16,143.866849571,4.80394872235,20.9639265496,29.9284384151,11.1839031402
2006-10-17,138.66684296,6.00493590293,17.3180262801,36.911740712,9.78591524763
2006-10-18,112.666809905,3.60296154176,22.7868766844,35.9141260981,5.59195157008
2006-10-19,136.933507423,1.20098718059,16.4065512128,26.9355945736,12.5818910327
2006-10-20,110.933474368,0.0,11.8491758759,22.9451361182,12.5818910327
2006-10-21,84.933441313,0.0,12.7606509433,13.9666045937,12.5818910327
2006-10-22,55.466737184,2.40197436117,13.6721260106,20.9499068906,13.9798789252
2006-10-23,140.400178497,0.0,12.7606509433,31.9236676428,12.5818910327
2006-10-24,124.800158664,2.40197436117,16.4065512128,32.9212822566,12.5818910327
2006-10-25,143.866849571,1.20098718059,23.6983517518,29.9284384151,11.1839031402
2006-10-26,124.800158664,2.40197436117,16.4065512128,23.9427507321,6.98993946259
2006-10-27,91.8667834611,1.20098718059,10.9377008085,24.9403653459,16.7758547102
2006-10-28,39.866717351,0.0,10.9377008085,22.9451361182,22.3678062803
2006-10-29,66.8442413364,2.83566417638,21.8081374427,15.9301321349,11.1839031402
2006-10-30,97.6954296456,1.41783208819,19.9117776651,23.8951982023,9.78591524763
2006-10-31,109.693113988,0.0,21.8081374427,44.3767966615,4.19396367756
2006-11-01,123.404753237,1.41783208819,19.9117776651,23.8951982023,15.3778668177
2006-11-02,121.69079833,4.25349626458,30.341756442,34.1359974319,16.7758547102
2006-11-03,101.123339458,2.83566417638,22.7563173315,36.411730594,11.1839031402
2006-11-04,80.5558805849,0.0,14.2226983322,26.1709313644,12.5818910327
2006-11-05,82.269835491,0.0,20.8599575539,34.1359974319,4.19396367756
2006-11-06,116.548933612,1.41783208819,25.600856998,27.3087979455,15.3778668177
2006-11-07,102.837294364,1.41783208819,13.2745184434,38.6874637561,11.1839031402
2006-11-08,118.262888518,1.41783208819,23.7044972203,36.411730594,15.3778668177
2006-11-09,135.402437579,1.41783208819,16.1190581098,39.8253303372,18.1738426027
2006-11-10,99.4093845516,0.0,25.600856998,30.7223976887,8.38792735511
2006-11-11,51.4186471819,0.0,9.48179888814,26.1709313644,5.59195157008
2006-11-12,68.5581962425,0.0,10.4299787769,28.4466645266,9.78591524763
2006-11-13,101.123339458,1.41783208819,20.8599575539,37.5495971751,9.78591524763
2006-11-14,126.832663049,2.83566417638,11.3781586658,44.3767966615,15.3778668177
2006-11-15,133.688482673,0.0,20.8599575539,29.5845311076,2.79597578504
2006-11-16,131.974527767,2.83566417638,16.1190581098,36.411730594,9.78591524763
2006-11-17,87.4117002092,0.0,12.3263385546,36.411730594,12.5818910327
2006-11-18,51.4186471819,0.0,11.3781586658,18.205865297,13.9798789252
2006-11-19,66.8442413364,0.0,18.0154178875,40.9631969183,1.39798789252
2006-11-20,92.5535649274,1.41783208819,22.7563173315,36.411730594,4.19396367756
2006-11-21,125.118708143,4.25349626458,21.8081374427,35.2738640129,6.98993946259
2006-11-22,101.123339458,4.25349626458,7.58543911051,30.7223976887,5.59195157008
2006-11-23,37.7070079334,0.0,12.3263385546,21.6194650402,8.38792735511
2006-11-24,73.7000609607,0.0,12.3263385546,22.7573316213,5.59195157008
2006-11-25,56.5605119001,0.0,8.53361899932,25.0330647834,12.5818910327
2006-11-26,58.2744668061,0.0,16.1190581098,44.3767966615,9.78591524763
2006-11-27,104.55124927,1.41783208819,16.1190581098,31.8602642698,5.59195157008
2006-11-28,94.2675198334,4.25349626458,19.9117776651,31.8602642698,12.5818910327
2006-11-29,106.265204176,0.0,21.8081374427,50.0661295668,8.38792735511
2006-11-30,109.693113988,0.0,15.170878221,42.1010634993,9.78591524763
2006-12-01,92.5535649274,1.41783208819,18.9635977763,32.9981308508,8.38792735511
2006-12-02,53.1326020879,0.0,12.3263385546,23.8951982023,16.7758547102
2006-12-03,61.7023766183,0.0,7.58543911051,39.8253303372,16.7758547102
2006-12-04,94.2675198334,4.25349626458,18.0154178875,36.411730594,15.3778668177
2006-12-05,90.8396100213,1.41783208819,18.0154178875,30.7223976887,11.1839031402
2006-12-06,154.255941546,4.25349626458,19.9117776651,39.8253303372,11.1839031402
2006-12-07,99.4093845516,2.83566417638,19.9117776651,39.8253303372,6.98993946259
2006-12-08,82.269835491,2.83566417638,14.2226983322,46.6525298236,13.9798789252
2006-12-09,63.4163315243,1.41783208819,10.4299787769,27.3087979455,18.1738426027
2006-12-10,44.5628275576,0.0,11.3781586658,25.0330647834,6.98993946259
2006-12-11,92.5535649274,5.67132835277,12.3263385546,32.9981308508,11.1839031402
2006-12-12,85.6977453031,1.41783208819,22.7563173315,42.1010634993,4.19396367756
2006-12-13,101.123339458,2.83566417638,17.0672379986,38.6874637561,15.3778668177
2006-12-14,102.837294364,1.41783208819,20.8599575539,28.4466645266,18.1738426027
2006-12-15,80.5558805849,1.41783208819,18.9635977763,29.5845311076,19.5718304953
2006-12-16,54.846556994,1.41783208819,5.68907933288,28.4466645266,20.9698183878
2006-12-17,61.7023766183,1.41783208819,11.3781586658,37.5495971751,9.78591524763
2006-12-18,121.69079833,0.0,11.3781586658,35.2738640129,13.9798789252
2006-12-19,121.69079833,1.41783208819,16.1190581098,27.3087979455,13.9798789252
2006-12-20,102.837294364,1.41783208819,17.0672379986,22.7573316213,13.9798789252
2006-12-21,118.262888518,2.83566417638,7.58543911051,20.4815984591,13.9798789252
2006-12-22,104.55124927,1.41783208819,9.48179888814,25.0330647834,6.98993946259
2006-12-23,47.9907373698,0.0,4.74089944407,10.2407992296,11.1839031402
2006-12-24,49.7046922758,2.83566417638,2.84453966644,18.205865297,4.19396367756
2006-12-25,32.5651432152,2.83566417638,9.48179888814,19.3437318781,11.1839031402
2006-12-26,89.1256551153,1.41783208819,3.79271955525,17.0679987159,6.98993946259
2006-12-27,87.4117002092,1.41783208819,4.74089944407,28.4466645266,1.39798789252
2006-12-28,104.55124927,1.41783208819,10.4299787769,17.0679987159,12.5818910327
2006-12-29,99.4093845516,0.0,12.3263385546,22.7573316213,23.7657941728
2006-12-30,65.1302864304,0.0,6.63725922169,20.4815984591,23.7657941728
2006-12-31,54.846556994,1.41783208819,6.63725922169,28.4466645266,12.5818910327
2007-01-01,53.1326020879,2.83566417638,4.74089944407,26.1709313644,6.98993946259
2007-01-02,106.265204176,2.83566417638,11.3781586658,27.3087979455,8.38792735511
2007-01-03,128.546617955,1.41783208819,18.9635977763,39.8253303372,16.7758547102
2007-01-04,171.395490606,1.41783208819,11.3781586658,28.4466645266,9.78591524763
2007-01-05,89.1256551153,1.41783208819,7.58543911051,29.5845311076,11.1839031402
2007-01-06,53.1326020879,1.41783208819,10.4299787769,19.3437318781,12.5818910327
2007-01-07,82.269835491,1.41783208819,10.4299787769,30.7223976887,16.7758547102
2007-01-08,106.265204176,4.25349626458,15.170878221,36.411730594,9.78591524763
2007-01-09,126.832663049,4.25349626458,5.68907933288,30.7223976887,11.1839031402
2007-01-10,118.262888518,2.83566417638,12.3263385546,28.4466645266,9.78591524763
2007-01-11,78.8419256789,4.25349626458,13.2745184434,22.7573316213,5.59195157008
2007-01-12,94.2675198334,1.41783208819,17.0672379986,36.411730594,19.5718304953
2007-01-13,53.1326020879,0.0,14.2226983322,20.4815984591,12.5818910327
2007-01-14,42.8488726516,1.41783208819,7.58543911051,15.9301321349,5.59195157008
2007-01-15,80.5558805849,1.41783208819,16.1190581098,18.205865297,9.78591524763
2007-01-16,94.2675198334,0.0,13.2745184434,42.1010634993,20.9698183878
2007-01-17,135.402437579,0.0,9.48179888814,36.411730594,15.3778668177
2007-01-18,97.6954296456,0.0,14.2226983322,40.9631969183,12.5818910327
2007-01-19,83.9837903971,2.83566417638,11.3781586658,38.6874637561,26.5617699579
2007-01-20,66.8442413364,2.83566417638,11.3781586658,22.7573316213,27.9597578504
2007-01-21,87.4117002092,0.0,14.2226983322,27.3087979455,6.98993946259
2007-01-22,107.979159082,1.41783208819,21.8081374427,34.1359974319,12.5818910327
2007-01-23,138.830347391,1.41783208819,19.9117776651,28.4466645266,11.1839031402
2007-01-24,106.265204176,2.83566417638,26.5490368868,27.3087979455,15.3778668177
2007-01-25,102.837294364,4.25349626458,11.3781586658,31.8602642698,11.1839031402
2007-01-26,114.834978706,2.83566417638,16.1190581098,27.3087979455,15.3778668177
2007-01-27,89.1256551153,0.0,8.53361899932,21.6194650402,12.5818910327
2007-01-28,89.1256551153,1.41783208819,9.48179888814,20.4815984591,22.3678062803
2007-01-29,101.123339458,2.83566417638,9.48179888814,32.9981308508,9.78591524763
2007-01-30,138.830347391,1.41783208819,18.9635977763,28.4466645266,5.59195157008
2007-01-31,104.55124927,4.25349626458,19.9117776651,29.5845311076,11.1839031402
2007-02-01,113.1210238,0.0,15.170878221,36.411730594,12.5818910327
2007-02-02,113.1210238,2.83566417638,20.8599575539,32.9981308508,5.59195157008
2007-02-03,66.8442413364,0.0,9.48179888814,21.6194650402,25.1637820653
2007-02-04,61.7023766183,0.0,10.4299787769,12.5165323917,12.5818910327
2007-02-05,102.837294364,2.83566417638,19.9117776651,31.8602642698,19.5718304953
2007-02-06,102.837294364,0.0,18.0154178875,30.7223976887,6.98993946259
2007-02-07,128.546617955,0.0,24.6526771092,28.4466645266,16.7758547102
2007-02-08,119.976843424,2.83566417638,14.2226983322,27.3087979455,9.78591524763
2007-02-09,111.407068894,1.41783208819,8.53361899932,28.4466645266,15.3778668177
2007-02-10,101.123339458,0.0,20.8599575539,20.4815984591,25.1637820653
2007-02-11,56.5605119001,0.0,16.1190581098,22.7573316213,9.78591524763
2007-02-12,101.123339458,0.0,20.8599575539,30.7223976887,6.98993946259
2007-02-13,125.118708143,2.83566417638,21.8081374427,28.4466645266,6.98993946259
2007-02-14,95.9814747395,1.41783208819,18.0154178875,38.6874637561,19.5718304953
2007-02-15,121.69079833,2.83566417638,12.3263385546,42.1010634993,8.38792735511
2007-02-16,116.548933612,1.41783208819,16.1190581098,35.2738640129,13.9798789252
2007-02-17,46.2767824637,0.0,10.4299787769,23.8951982023,19.5718304953
2007-02-18,47.9907373698,0.0,8.53361899932,29.5845311076,12.5818910327
2007-02-19,99.4093845516,2.83566417638,19.9117776651,29.5845311076,18.1738426027
2007-02-20,107.979159082,2.83566417638,17.0672379986,26.1709313644,22.3678062803
2007-02-21,131.974527767,0.0,19.9117776651,40.9631969183,13.9798789252
2007-02-22,135.402437579,0.0,17.0672379986,29.5845311076,9.78591524763
2007-02-23,89.1256551153,1.41783208819,15.170878221,35.2738640129,18.1738426027
2007-02-24,80.5558805849,1.41783208819,9.48179888814,22.7573316213,25.1637820653
2007-02-25,73.7000609607,0.0,13.2745184434,29.5845311076,6.98993946259
2007-02-26,116.548933612,0.0,17.0672379986,35.2738640129,6.98993946259
2007-02-27,95.9814747395,2.83566417638,17.0672379986,36.411730594,13.9798789252
2007-02-28,119.976843424,0.0,19.9117776651,34.1359974319,13.9798789252
2007-03-01,126.832663049,1.41783208819,9.48179888814,36.411730594,15.3778668177
2007-03-02,77.1279707728,0.0,14.2226983322,30.7223976887,16.7758547102
2007-03-03,68.5581962425,0.0,8.53361899932,18.205865297,22.3678062803
2007-03-04,75.4140158668,0.0,5.68907933288,22.7573316213,12.5818910327
2007-03-05,121.69079833,2.83566417638,12.3263385546,32.9981308508,12.5818910327
2007-03-06,114.834978706,2.83566417638,18.0154178875,31.8602642698,13.9798789252
2007-03-07,123.404753237,1.41783208819,19.9117776651,35.2738640129,6.98993946259
2007-03-08,116.548933612,1.41783208819,16.1190581098,39.8253303372,8.38792735511
2007-03-09,107.979159082,4.25349626458,13.2745184434,25.0330647834,15.3778668177
2007-03-10,82.269835491,0.0,5.68907933288,22.7573316213,16.7758547102
2007-03-11,83.9837903971,0.0,11.3781586658,22.7573316213,12.5818910327
2007-03-12,119.976843424,1.41783208819,12.3263385546,26.1709313644,4.19396367756
2007-03-13,137.116392485,1.41783208819,10.4299787769,31.8602642698,9.78591524763
2007-03-14,121.69079833,4.25349626458,18.9635977763,26.1709313644,13.9798789252
2007-03-15,107.979159082,2.83566417638,17.0672379986,31.8602642698,15.3778668177
2007-03-16,119.976843424,0.0,15.170878221,34.1359974319,12.5818910327
2007-03-17,80.5558805849,0.0,13.2745184434,17.0679987159,9.78591524763
2007-03-18,59.9884217122,1.41783208819,15.170878221,22.7573316213,13.9798789252
2007-03-19,125.118708143,2.83566417638,18.0154178875,25.0330647834,9.78591524763
2007-03-20,133.688482673,1.41783208819,20.8599575539,28.4466645266,11.1839031402
2007-03-21,128.546617955,1.41783208819,15.170878221,38.6874637561,12.5818910327
2007-03-22,142.258257203,5.67132835277,13.2745184434,23.8951982023,16.7758547102
2007-03-23,113.1210238,0.0,10.4299787769,26.1709313644,11.1839031402
2007-03-24,83.9837903971,0.0,14.2226983322,18.205865297,12.5818910327
2007-03-25,71.9861060546,0.0,12.3263385546,27.3087979455,5.59195157008
2007-03-26,106.265204176,2.83566417638,17.0672379986,30.7223976887,9.78591524763
2007-03-27,149.114076827,2.83566417638,13.2745184434,30.7223976887,6.98993946259
2007-03-28,97.6954296456,0.0,13.2745184434,32.9981308508,13.9798789252
2007-03-29,111.407068894,1.41783208819,17.0672379986,22.7573316213,11.1839031402
2007-03-30,94.2675198334,1.41783208819,11.3781586658,34.1359974319,8.38792735511
2007-03-31,53.1326020879,0.0,12.3263385546,28.4466645266,12.5818910327
2007-04-01,61.7023766183,0.0,10.4299787769,22.7573316213,15.3778668177
2007-04-02,128.546617955,0.0,10.4299787769,18.205865297,8.38792735511
2007-04-03,119.976843424,1.41783208819,9.48179888814,31.8602642698,9.78591524763
2007-04-04,95.9814747395,4.25349626458,16.1190581098,32.9981308508,15.3778668177
2007-04-05,92.5535649274,2.83566417638,8.53361899932,20.4815984591,11.1839031402
2007-04-06,95.9814747395,1.41783208819,9.48179888814,35.2738640129,12.5818910327
2007-04-07,71.9861060546,0.0,6.63725922169,13.6543989728,16.7758547102
2007-04-08,54.846556994,0.0,7.58543911051,29.5845311076,11.1839031402
2007-04-09,106.265204176,1.41783208819,15.170878221,37.5495971751,12.5818910327
2007-04-10,119.976843424,2.83566417638,14.2226983322,31.8602642698,12.5818910327
2007-04-11,123.404753237,2.83566417638,17.0672379986,32.9981308508,11.1839031402
2007-04-12,109.693113988,4.25349626458,14.2226983322,42.1010634993,11.1839031402
2007-04-13,99.4093845516,0.0,10.4299787769,29.5845311076,11.1839031402
2007-04-14,89.1256551153,1.41783208819,11.3781586658,20.4815984591,16.7758547102
2007-04-15,51.4186471819,0.0,12.3263385546,30.7223976887,11.1839031402
2007-04-16,116.548933612,0.0,12.3263385546,30.7223976887,6.98993946259
2007-04-17,128.546617955,0.0,12.3263385546,32.9981308508,13.9798789252
2007-04-18,121.69079833,2.83566417638,13.2745184434,30.7223976887,15.3778668177
2007-04-19,99.4093845516,1.41783208819,14.2226983322,23.8951982023,8.38792735511
2007-04-20,109.693113988,1.41783208819,12.3263385546,34.1359974319,12.5818910327
2007-04-21,78.8419256789,1.41783208819,12.3263385546,30.7223976887,1.39798789252
2007-04-22,78.8419256789,0.0,4.74089944407,30.7223976887,9.78591524763
2007-04-23,111.407068894,1.41783208819,13.2745184434,34.1359974319,12.5818910327
2007-04-24,111.407068894,2.83566417638,15.170878221,32.9981308508,16.7758547102
2007-04-25,140.544302297,0.0,10.4299787769,51.2039961478,6.98993946259
2007-04-26,109.693113988,2.83566417638,11.3781586658,30.7223976887,9.78591524763
2007-04-27,107.979159082,4.25349626458,17.0672379986,40.9631969183,9.78591524763
2007-04-28,73.7000609607,0.0,8.53361899932,28.4466645266,5.59195157008
2007-04-29,68.5581962425,0.0,13.2745184434,29.5845311076,6.98993946259
2007-04-30,135.402437579,4.25349626458,16.1190581098,32.9981308508,8.38792735511
2007-05-01,140.544302297,7.08916044096,18.0154178875,34.1359974319,11.1839031402
2007-05-02,109.693113988,0.0,18.0154178875,36.411730594,18.1738426027
2007-05-03,114.834978706,1.41783208819,13.2745184434,29.5845311076,11.1839031402
2007-05-04,95.9814747395,2.83566417638,14.2226983322,26.1709313644,18.1738426027
2007-05-05,54.846556994,2.83566417638,1.89635977763,27.3087979455,12.5818910327
2007-05-06,65.1302864304,0.0,10.4299787769,29.5845311076,8.38792735511
2007-05-07,113.1210238,1.41783208819,18.0154178875,44.3767966615,8.38792735511
2007-05-08,126.832663049,4.25349626458,18.0154178875,40.9631969183,9.78591524763
2007-05-09,125.118708143,4.25349626458,19.9117776651,34.1359974319,13.9798789252
2007-05-10,118.262888518,1.41783208819,11.3781586658,29.5845311076,11.1839031402
2007-05-11,123.404753237,4.25349626458,17.0672379986,26.1709313644,16.7758547102
2007-05-12,58.2744668061,0.0,16.1190581098,25.0330647834,15.3778668177
2007-05-13,49.7046922758,1.41783208819,9.48179888814,21.6194650402,6.98993946259
2007-05-14,101.123339458,1.41783208819,12.3263385546,34.1359974319,13.9798789252
2007-05-15,104.55124927,2.83566417638,13.2745184434,31.8602642698,11.1839031402
2007-05-16,109.693113988,0.0,18.0154178875,37.5495971751,9.78591524763
2007-05-17,107.979159082,2.83566417638,14.2226983322,29.5845311076,8.38792735511
2007-05-18,114.834978706,4.25349626458,13.2745184434,28.4466645266,9.78591524763
2007-05-19,83.9837903971,0.0,11.3781586658,22.7573316213,9.78591524763
2007-05-20,63.4163315243,1.41783208819,13.2745184434,18.205865297,8.38792735511
2007-05-21,107.979159082,1.41783208819,13.2745184434,43.2389300804,6.98993946259
2007-05-22,111.407068894,0.0,9.48179888814,31.8602642698,13.9798789252
2007-05-23,128.546617955,1.41783208819,12.3263385546,23.8951982023,11.1839031402
2007-05-24,106.265204176,0.0,10.4299787769,30.7223976887,6.98993946259
2007-05-25,97.6954296456,1.41783208819,16.1190581098,26.1709313644,12.5818910327
2007-05-26,59.9884217122,0.0,9.48179888814,23.8951982023,6.98993946259
2007-05-27,58.2744668061,1.41783208819,11.3781586658,17.0679987159,16.7758547102
2007-05-28,37.7070079334,2.83566417638,15.170878221,19.3437318781,5.59195157008
2007-05-29,137.116392485,0.0,6.63725922169,30.7223976887,9.78591524763
2007-05-30,95.9814747395,1.41783208819,7.58543911051,30.7223976887,12.5818910327
2007-05-31,95.9814747395,1.41783208819,20.8599575539,17.0679987159,13.9798789252
2007-06-01,102.837294364,4.25349626458,10.4299787769,25.0330647834,12.5818910327
2007-06-02,75.4140158668,0.0,6.63725922169,34.1359974319,9.78591524763
2007-06-03,71.9861060546,0.0,8.53361899932,18.205865297,4.19396367756
2007-06-04,92.5535649274,4.25349626458,7.58543911051,28.4466645266,13.9798789252
2007-06-05,106.265204176,2.83566417638,18.0154178875,22.7573316213,15.3778668177
2007-06-06,119.976843424,2.83566417638,14.2226983322,26.1709313644,9.78591524763
2007-06-07,106.265204176,2.83566417638,13.2745184434,26.1709313644,8.38792735511
2007-06-08,104.55124927,2.83566417638,11.3781586658,29.5845311076,11.1839031402
2007-06-09,73.7000609607,0.0,10.4299787769,22.7573316213,15.3778668177
2007-06-10,73.7000609607,0.0,6.63725922169,22.7573316213,6.98993946259
2007-06-11,121.69079833,1.41783208819,13.2745184434,32.9981308508,12.5818910327
2007-06-12,135.402437579,2.83566417638,15.170878221,27.3087979455,8.38792735511
2007-06-13,138.830347391,0.0,9.48179888814,38.6874637561,11.1839031402
2007-06-14,106.265204176,2.83566417638,12.3263385546,34.1359974319,6.98993946259
2007-06-15,140.544302297,0.0,9.48179888814,36.411730594,13.9798789252
2007-06-16,49.7046922758,0.0,11.3781586658,19.3437318781,15.3778668177
2007-06-17,77.1279707728,1.41783208819,5.68907933288,14.7922655538,9.78591524763
2007-06-18,125.118708143,0.0,13.2745184434,20.4815984591,9.78591524763
2007-06-19,123.404753237,2.83566417638,10.4299787769,25.0330647834,15.3778668177
2007-06-20,119.976843424,1.41783208819,9.48179888814,28.4466645266,6.98993946259
2007-06-21,125.118708143,1.41783208819,14.2226983322,23.8951982023,11.1839031402
2007-06-22,99.4093845516,2.83566417638,11.3781586658,30.7223976887,9.78591524763
2007-06-23,77.1279707728,1.41783208819,4.74089944407,27.3087979455,9.78591524763
2007-06-24,70.3695277798,0.0,8.42006982853,23.8951982023,10.234728365
2007-06-25,127.008415993,5.95489477041,5.26254364283,25.0330647834,11.6968324172
2007-06-26,108.128786588,1.4887236926,10.5250872857,22.7573316213,8.77262431289
2007-06-27,92.6818170758,1.4887236926,8.42006982853,28.4466645266,14.6210405215
2007-06-28,118.426766264,5.95489477041,10.5250872857,36.411730594,10.234728365
2007-06-29,111.56144648,2.9774473852,9.4725785571,34.1359974319,4.38631215644
2007-06-30,68.653197834,0.0,3.1575261857,26.1709313644,11.6968324172
2007-07-01,58.3552181589,0.0,3.1575261857,15.9301321349,7.31052026074
2007-07-02,116.710436318,1.4887236926,12.6301047428,18.205865297,7.31052026074
2007-07-03,114.994106372,2.9774473852,10.5250872857,18.205865297,10.234728365
2007-07-04,72.0858577257,0.0,7.36756109997,15.9301321349,11.6968324172
2007-07-05,108.128786588,1.4887236926,6.3150523714,23.8951982023,13.1589364693
2007-07-06,101.263466805,2.9774473852,7.36756109997,26.1709313644,10.234728365
2007-07-07,70.3695277798,0.0,6.3150523714,22.7573316213,10.234728365
2007-07-08,75.5185176174,0.0,5.26254364283,22.7573316213,1.46210405215
2007-07-09,90.96548713,1.4887236926,10.5250872857,23.8951982023,7.31052026074
2007-07-10,94.3981470217,2.9774473852,13.6826134714,34.4958439644,8.77262431289
2007-07-11,128.724745939,0.0,14.7351221999,27.1038774006,10.234728365
2007-07-12,108.128786588,2.9774473852,9.4725785571,34.4958439644,13.1589364693
2007-07-13,109.845116534,4.46617107781,13.6826134714,20.9439052641,11.6968324172
2007-07-14,75.5185176174,0.0,12.6301047428,23.4078941187,10.234728365
2007-07-15,80.6675074549,1.4887236926,15.7876309285,25.8718829733,8.77262431289
2007-07-16,116.710436318,1.4887236926,10.5250872857,33.2638495371,17.5452486258
2007-07-17,132.15740583,1.4887236926,14.7351221999,23.4078941187,13.1589364693
2007-07-18,133.873735776,4.46617107781,6.3150523714,25.8718829733,14.6210405215
2007-07-19,125.292086047,0.0,10.5250872857,19.7119108368,11.6968324172
2007-07-20,111.56144648,2.9774473852,12.6301047428,32.0318551098,8.77262431289
2007-07-21,53.2062283213,0.0,4.21003491427,23.4078941187,13.1589364693
2007-07-22,65.2205379423,0.0,8.42006982853,20.9439052641,10.234728365
2007-07-23,106.412456643,2.9774473852,8.42006982853,28.3358718279,17.5452486258
2007-07-24,127.008415993,1.4887236926,11.5775960142,23.4078941187,14.6210405215
2007-07-25,125.292086047,1.4887236926,12.6301047428,28.3358718279,11.6968324172
2007-07-26,109.845116534,1.4887236926,9.4725785571,24.639888546,13.1589364693
2007-07-27,102.979796751,1.4887236926,7.36756109997,23.4078941187,13.1589364693
2007-07-28,63.5042079964,0.0,13.6826134714,17.2479219822,11.6968324172
2007-07-29,48.0572384838,0.0,15.7876309285,29.5678662552,4.38631215644
2007-07-30,101.263466805,2.9774473852,13.6826134714,28.3358718279,14.6210405215
2007-07-31,127.008415993,1.4887236926,10.5250872857,24.639888546,11.6968324172
2007-08-01,132.15740583,0.0,13.6826134714,24.639888546,20.4694567301
2007-08-02,113.277776426,1.4887236926,11.5775960142,23.4078941187,11.6968324172
2007-08-03,118.426766264,1.4887236926,11.5775960142,25.8718829733,11.6968324172
2007-08-04,61.7878780506,0.0,6.3150523714,17.2479219822,11.6968324172
2007-08-05,66.9368678881,2.9774473852,7.36756109997,20.9439052641,11.6968324172
2007-08-06,133.873735776,1.4887236926,5.26254364283,17.2479219822,17.5452486258
2007-08-07,133.873735776,2.9774473852,10.5250872857,27.1038774006,10.234728365
2007-08-08,139.022725614,1.4887236926,9.4725785571,22.1758996914,10.234728365
2007-08-09,121.859426155,4.46617107781,10.5250872857,24.639888546,14.6210405215
2007-08-10,97.8308069134,2.9774473852,15.7876309285,33.2638495371,10.234728365
2007-08-11,73.8021876715,0.0,3.1575261857,13.5519387003,14.6210405215
2007-08-12,61.7878780506,0.0,11.5775960142,24.639888546,11.6968324172
2007-08-13,113.277776426,2.9774473852,10.5250872857,23.4078941187,14.6210405215
2007-08-14,127.008415993,1.4887236926,7.36756109997,32.0318551098,8.77262431289
2007-08-15,144.171715451,5.95489477041,12.6301047428,30.7998606825,7.31052026074
2007-08-16,159.618684964,2.9774473852,10.5250872857,18.4799164095,11.6968324172
2007-08-17,120.143096209,1.4887236926,11.5775960142,28.3358718279,10.234728365
2007-08-18,60.0715481047,0.0,2.10501745713,14.7839331276,13.1589364693
2007-08-19,56.638888213,1.4887236926,8.42006982853,18.4799164095,10.234728365
2007-08-20,125.292086047,2.9774473852,7.36756109997,22.1758996914,14.6210405215
2007-08-21,128.724745939,4.46617107781,6.3150523714,24.639888546,8.77262431289
2007-08-22,130.441075885,1.4887236926,11.5775960142,16.0159275549,11.6968324172
2007-08-23,97.8308069134,1.4887236926,12.6301047428,27.1038774006,7.31052026074
2007-08-24,111.56144648,4.46617107781,11.5775960142,25.8718829733,8.77262431289
2007-08-25,78.9511775091,0.0,7.36756109997,16.0159275549,10.234728365
2007-08-26,72.0858577257,1.4887236926,5.26254364283,13.5519387003,7.31052026074
2007-08-27,121.859426155,4.46617107781,13.6826134714,29.5678662552,8.77262431289
2007-08-28,104.696126697,2.9774473852,9.4725785571,22.1758996914,14.6210405215
