date,charity,community,compensate,compensation,contribute,isPartial
2015-07-20,3,65,0,4,1,False
2015-07-21,3,68,0,5,1,False
2015-07-22,3,63,0,5,1,False
2015-07-23,4,63,0,4,1,False
2015-07-24,2,55,0,4,1,False
2015-07-25,3,40,0,2,1,False
2015-07-26,2,40,0,2,0,False
2015-07-27,3,68,0,4,1,False
2015-07-28,3,63,0,4,1,False
2015-07-29,3,64,0,4,1,False
2015-07-30,3,62,0,4,1,False
2015-07-31,3,60,0,4,0,False
2015-08-01,3,44,0,2,1,False
2015-08-02,3,44,0,2,0,False
2015-08-03,3,71,0,3,1,False
2015-08-04,3,67,0,4,1,False
2015-08-05,3,69,0,4,1,False
2015-08-06,3,63,0,4,1,False
2015-08-07,3,59,0,3,1,False
2015-08-08,2,41,0,2,1,False
2015-08-09,3,43,0,2,0,False
2015-08-10,3,69,0,4,1,False
2015-08-11,3,67,0,4,1,False
2015-08-12,3,66,0,4,1,False
2015-08-13,3,67,0,4,1,False
2015-08-14,3,62,0,3,1,False
2015-08-15,2,43,0,2,0,False
2015-08-16,3,45,0,2,0,False
2015-08-17,3,75,0,4,1,False
2015-08-18,3,75,0,4,1,False
2015-08-19,3,73,0,4,1,False
2015-08-20,3,67,0,4,1,False
2015-08-21,3,64,0,4,1,False
2015-08-22,3,43,0,2,1,False
2015-08-23,3,46,0,2,1,False
2015-08-24,3,77,0,4,1,False
2015-08-25,3,75,0,4,1,False
2015-08-26,3,73,0,4,1,False
2015-08-27,4,71,0,4,1,False
2015-08-28,4,65,0,4,1,False
2015-08-29,3,45,0,2,1,False
2015-08-30,3,43,0,2,1,False
2015-08-31,4,72,0,4,1,False
2015-09-01,3,72,0,4,2,False
2015-09-02,3,68,0,4,2,False
2015-09-03,3,66,0,4,1,False
2015-09-04,4,60,0,3,2,False
2015-09-05,3,40,0,2,1,False
2015-09-06,2,36,0,2,1,False
2015-09-07,3,41,0,2,1,False
2015-09-08,4,72,0,4,2,False
2015-09-09,4,70,0,4,2,False
2015-09-10,3,68,0,4,2,False
2015-09-11,4,60,0,3,1,False
2015-09-12,3,42,0,2,1,False
2015-09-13,3,39,0,2,1,False
2015-09-14,4,67,0,4,2,False
2015-09-15,4,67,0,4,2,False
2015-09-16,4,63,0,4,2,False
2015-09-17,4,64,0,4,2,False
2015-09-18,3,58,0,4,2,False
2015-09-19,3,41,0,2,1,False
2015-09-20,3,39,0,2,1,False
2015-09-21,4,65,0,4,2,False
2015-09-22,4,61,0,4,2,False
2015-09-23,4,65,0,4,2,False
2015-09-24,4,61,0,4,2,False
2015-09-25,4,56,0,4,2,False
2015-09-26,3,40,0,2,1,False
2015-09-27,3,39,0,2,1,False
2015-09-28,4,64,0,4,2,False
2015-09-29,4,62,0,4,2,False
2015-09-30,4,64,0,4,2,False
2015-10-01,4,100,0,4,2,False
2015-10-02,4,76,0,4,2,False
2015-10-03,3,45,0,2,1,False
2015-10-04,3,41,0,2,1,False
2015-10-05,4,66,0,4,2,False
2015-10-06,4,71,0,4,2,False
2015-10-07,4,65,0,4,2,False
2015-10-08,4,63,0,4,2,False
2015-10-09,4,56,0,3,2,False
2015-10-10,3,40,0,2,1,False
2015-10-11,3,40,0,2,1,False
2015-10-12,3,62,0,4,2,False
2015-10-13,4,65,0,4,2,False
2015-10-14,4,63,0,5,2,False
2015-10-15,3,60,0,4,2,False
2015-10-16,4,53,0,4,2,False
2015-10-17,3,39,0,2,1,False
2015-10-18,3,37,0,2,1,False
2015-10-19,4,65,0,4,2,False
2015-10-20,3,63,0,4,2,False
2015-10-21,4,62,0,4,2,False
2015-10-22,4,62,0,4,2,False
2015-10-23,4,55,0,4,2,False
2015-10-24,3,39,0,2,1,False
2015-10-25,3,36,0,2,1,False
2015-10-26,4,62,0,4,2,False
2015-10-27,4,63,0,4,2,False
2015-10-28,4,61,0,5,2,False
2015-10-29,4,60,0,5,2,False
2015-10-30,4,54,0,4,2,False
2015-10-31,3,37,0,2,1,False
2015-11-01,3,37,0,2,1,False
2015-11-02,4,64,0,4,2,False
2015-11-03,4,65,0,4,2,False
2015-11-04,4,63,0,4,3,False
2015-11-05,4,59,0,4,2,False
2015-11-06,4,54,0,3,2,False
2015-11-07,4,40,0,2,1,False
2015-11-08,3,36,0,2,1,False
2015-11-09,4,63,0,4,2,False
2015-11-10,4,62,0,4,2,False
2015-11-11,4,57,0,4,2,False
2015-11-12,4,62,0,4,2,False
