date,expense,expensive,fine,ghetto,intervention,isPartial
2015-06-28,8,66,83,37,12,False
2015-06-29,17,54,87,32,18,False
2015-06-30,15,56,84,32,16,False
2015-07-01,15,50,87,30,16,False
2015-07-02,15,59,85,28,15,False
2015-07-03,8,61,89,36,8,False
2015-07-04,6,58,82,34,11,False
2015-07-05,8,62,91,37,9,False
2015-07-06,15,57,93,28,16,False
2015-07-07,16,58,87,30,15,False
2015-07-08,13,54,93,32,19,False
2015-07-09,14,61,88,31,16,False
2015-07-10,16,55,94,29,15,False
2015-07-11,9,58,84,38,10,False
2015-07-12,7,69,87,32,10,False
2015-07-13,16,59,90,27,15,False
2015-07-14,16,54,88,28,17,False
2015-07-15,16,57,94,31,17,False
2015-07-16,14,57,98,27,15,False
2015-07-17,14,59,90,32,15,False
2015-07-18,8,60,89,36,9,False
2015-07-19,8,74,94,32,13,False
2015-07-20,17,52,93,28,22,False
2015-07-21,16,57,96,28,18,False
2015-07-22,14,57,92,31,18,False
2015-07-23,16,59,91,32,17,False
2015-07-24,14,53,87,28,18,False
2015-07-25,8,63,90,37,13,False
2015-07-26,7,65,91,34,16,False
2015-07-27,17,54,96,29,21,False
2015-07-28,16,58,94,30,21,False
2015-07-29,13,58,90,34,19,False
2015-07-30,16,54,93,33,15,False
2015-07-31,15,55,89,34,11,False
2015-08-01,8,62,85,36,9,False
2015-08-02,8,73,87,35,15,False
2015-08-03,15,56,84,32,25,False
2015-08-04,21,59,96,28,16,False
2015-08-05,15,55,94,29,17,False
2015-08-06,15,59,89,30,13,False
2015-08-07,14,54,82,33,16,False
2015-08-08,6,55,100,43,9,False
2015-08-09,7,59,92,35,12,False
2015-08-10,18,58,91,28,25,False
2015-08-11,13,57,87,33,20,False
2015-08-12,16,55,87,28,20,False
2015-08-13,15,57,91,33,18,False
2015-08-14,12,56,88,33,14,False
2015-08-15,8,66,85,36,9,False
2015-08-16,9,69,97,36,14,False
2015-08-17,13,60,89,28,28,False
2015-08-18,16,56,91,31,17,False
2015-08-19,17,50,91,33,18,False
2015-08-20,13,53,94,28,18,False
2015-08-21,14,61,88,30,17,False
2015-08-22,9,60,91,37,14,False
2015-08-23,6,60,86,33,17,False
2015-08-24,13,51,89,28,22,False
2015-08-25,15,59,86,29,18,False
2015-08-26,16,51,83,26,22,False
2015-08-27,16,61,97,29,17,False
2015-08-28,13,58,88,29,18,False
2015-08-29,10,63,92,33,12,False
2015-08-30,10,66,97,37,15,False
2015-08-31,18,59,79,25,25,False
2015-09-01,19,53,84,28,23,False
2015-09-02,17,55,92,32,23,False
2015-09-03,17,58,82,32,19,False
2015-09-04,17,56,87,30,17,False
2015-09-05,8,56,84,34,10,False
2015-09-06,11,68,87,35,10,False
2015-09-07,14,65,98,35,16,False
2015-09-08,20,56,86,29,21,False
2015-09-09,17,56,86,29,26,False
2015-09-10,20,55,96,27,27,False
2015-09-11,19,53,89,28,20,False
2015-09-12,9,55,85,33,12,False
2015-09-13,14,64,85,32,16,False
2015-09-14,21,53,82,26,27,False
2015-09-15,20,60,82,30,22,False
2015-09-16,17,52,83,26,26,False
2015-09-17,21,55,85,26,23,False
2015-09-18,17,57,90,33,18,False
2015-09-19,11,67,94,35,13,False
2015-09-20,13,63,83,29,12,False
2015-09-21,24,55,86,27,25,False
2015-09-22,22,57,91,29,22,False
2015-09-23,21,55,88,27,24,False
2015-09-24,17,58,96,29,26,False
2015-09-25,14,52,88,28,20,False
2015-09-26,11,64,92,35,13,False
2015-09-27,14,58,90,40,11,False
2015-09-28,20,51,80,32,21,False
2015-09-29,18,60,84,30,25,False
2015-09-30,22,56,85,26,21,False
2015-10-01,20,51,94,29,22,False
2015-10-02,15,50,85,26,22,False
2015-10-03,9,57,83,30,12,False
2015-10-04,11,61,86,31,14,False
2015-10-05,23,53,90,26,24,False
2015-10-06,21,60,89,27,24,False
2015-10-07,22,51,91,32,26,False
2015-10-08,21,53,90,26,24,False
2015-10-09,14,56,85,32,21,False
2015-10-10,10,61,90,45,13,False
2015-10-11,15,62,87,41,14,False
2015-10-12,14,58,91,30,22,False
2015-10-13,18,59,87,30,24,False
2015-10-14,22,53,87,33,24,False
2015-10-15,21,56,87,29,23,False
2015-10-16,17,50,92,32,23,False
2015-10-17,9,63,87,38,12,False
2015-10-18,12,60,86,34,17,False
2015-10-19,19,64,85,24,23,False
2015-10-20,20,50,90,29,23,False
2015-10-21,18,57,90,31,25,False
2015-10-22,18,60,90,33,21,False
2015-10-23,16,63,84,28,18,False
2015-10-24,10,60,87,32,12,False
2015-10-25,8,58,80,35,13,False
2015-10-26,22,56,83,27,22,False
2015-10-27,19,57,91,31,24,False
2015-10-28,21,56,86,29,25,False
2015-10-29,19,54,86,26,21,False
2015-10-30,17,56,85,31,19,False
2015-10-31,12,55,76,32,10,False
2015-11-01,11,56,82,31,16,False
2015-11-02,24,55,89,27,24,False
2015-11-03,20,63,83,28,25,False
2015-11-04,21,56,86,29,24,False
2015-11-05,20,60,95,28,23,False
2015-11-06,15,64,90,28,22,False
2015-11-07,8,61,86,33,12,False
2015-11-08,11,62,87,30,13,False
2015-11-09,19,57,98,25,22,False
2015-11-10,22,63,91,27,24,False
2015-11-11,18,61,92,27,25,False
2015-11-12,18,61,83,30,24,False
