date,boom,breadwinner,buy,capitalize,charitable,isPartial
2011-11-24,1,0,75,0,0,False
2011-11-25,1,0,100,0,0,False
2011-11-26,1,0,51,0,0,False
2011-11-27,1,0,48,0,0,False
2011-11-28,1,0,50,0,0,False
2011-11-29,1,0,35,0,0,False
2011-11-30,1,0,30,0,0,False
2011-12-01,1,0,30,0,0,False
2011-12-02,1,0,31,0,0,False
2011-12-03,1,0,36,0,0,False
2011-12-04,1,0,38,0,0,False
2011-12-05,1,0,30,0,0,False
2011-12-06,1,0,31,0,0,False
2011-12-07,1,0,31,0,0,False
2011-12-08,1,0,31,0,0,False
2011-12-09,1,0,32,0,0,False
2011-12-10,1,0,38,0,0,False
2011-12-11,1,0,39,0,0,False
2011-12-12,1,0,34,0,0,False
2011-12-13,1,0,33,0,0,False
2011-12-14,1,0,33,0,0,False
2011-12-15,1,0,34,0,0,False
2011-12-16,1,0,36,0,0,False
2011-12-17,1,0,45,0,0,False
2011-12-18,1,0,46,0,0,False
2011-12-19,1,0,41,0,0,False
2011-12-20,1,0,38,0,0,False
2011-12-21,1,0,41,0,0,False
2011-12-22,1,0,42,0,0,False
2011-12-23,1,0,47,0,0,False
2011-12-24,1,0,45,0,0,False
2011-12-25,1,0,39,0,0,False
2011-12-26,1,0,53,0,0,False
2011-12-27,1,0,40,0,0,False
2011-12-28,1,0,37,0,0,False
2011-12-29,1,0,35,0,0,False
2011-12-30,1,0,34,0,0,False
2011-12-31,1,0,36,0,0,False
2012-01-01,1,0,34,0,0,False
2012-01-02,1,0,33,0,0,False
2012-01-03,1,0,28,0,0,False
2012-01-04,1,0,27,0,0,False
2012-01-05,1,0,26,0,0,False
2012-01-06,1,0,27,0,0,False
2012-01-07,1,0,32,0,0,False
2012-01-08,1,0,33,0,0,False
2012-01-09,1,0,26,0,0,False
2012-01-10,1,0,25,0,0,False
2012-01-11,1,0,25,0,0,False
2012-01-12,1,0,25,0,0,False
2012-01-13,1,0,26,0,0,False
2012-01-14,1,0,32,0,0,False
2012-01-15,1,0,32,0,0,False
2012-01-16,1,0,28,0,0,False
2012-01-17,1,0,25,0,0,False
2012-01-18,1,0,25,0,0,False
2012-01-19,1,0,25,0,0,False
2012-01-20,1,0,25,0,0,False
2012-01-21,1,0,30,0,0,False
2012-01-22,1,0,31,0,0,False
2012-01-23,1,0,25,0,0,False
2012-01-24,1,0,25,0,0,False
2012-01-25,1,0,26,0,0,False
2012-01-26,1,0,25,0,0,False
2012-01-27,1,0,26,0,0,False
2012-01-28,1,0,31,0,0,False
2012-01-29,1,0,32,0,0,False
2012-01-30,1,0,26,0,0,False
2012-01-31,1,0,26,0,0,False
2012-02-01,1,0,25,0,0,False
2012-02-02,1,0,26,0,0,False
2012-02-03,1,0,26,0,0,False
2012-02-04,1,0,32,0,0,False
2012-02-05,1,0,32,0,0,False
2012-02-06,1,0,26,0,0,False
2012-02-07,1,0,26,0,0,False
2012-02-08,1,0,27,0,0,False
2012-02-09,1,0,26,0,0,False
2012-02-10,1,0,27,0,0,False
2012-02-11,1,0,33,0,0,False
2012-02-12,1,0,31,0,0,False
2012-02-13,1,0,25,0,0,False
2012-02-14,1,0,25,0,0,False
2012-02-15,1,0,25,0,0,False
2012-02-16,1,0,26,0,0,False
2012-02-17,1,0,25,0,0,False
2012-02-18,1,0,30,0,0,False
2012-02-19,1,0,33,0,0,False
2012-02-20,1,0,29,0,0,False
2012-02-21,1,0,26,0,0,False
2012-02-22,1,0,25,0,0,False
2012-02-23,1,0,25,0,0,False
2012-02-24,1,0,25,0,0,False
2012-02-25,1,0,31,0,0,False
2012-02-26,1,0,31,0,0,False
2012-02-27,1,0,25,0,0,False
2012-02-28,1,0,24,0,0,False
2012-02-29,1,0,24,0,0,False
2012-03-01,1,0,24,0,0,False
2012-03-02,1,0,25,0,0,False
2012-03-03,1,0,31,0,0,False
2012-03-04,1,0,31,0,0,False
2012-03-05,1,0,26,0,0,False
2012-03-06,1,0,25,0,0,False
2012-03-07,1,0,25,0,0,False
2012-03-08,1,0,25,0,0,False
2012-03-09,1,0,27,0,0,False
2012-03-10,1,0,30,0,0,False
2012-03-11,1,0,31,0,0,False
2012-03-12,1,0,25,0,0,False
2012-03-13,1,0,24,0,0,False
2012-03-14,1,0,24,0,0,False
2012-03-15,1,0,24,0,0,False
2012-03-16,1,0,25,0,0,False
2012-03-17,1,0,29,0,0,False
2012-03-18,1,0,31,0,0,False
2012-03-19,1,0,25,0,0,False
2012-03-20,1,0,24,0,0,False
2012-03-21,1,0,23,0,0,False
2012-03-22,1,0,24,0,0,False
2012-03-23,1,0,23,0,0,False
2012-03-24,1,0,29,0,0,False
2012-03-25,1,0,29,0,0,False
2012-03-26,1,0,23,0,0,False
2012-03-27,1,0,23,0,0,False
2012-03-28,1,0,24,0,0,False
2012-03-29,1,0,25,0,0,False
2012-03-30,1,0,29,0,0,False
2012-03-31,1,0,29,0,0,False
2012-04-01,1,0,28,0,0,False
2012-04-02,1,0,24,0,0,False
2012-04-03,1,0,22,0,0,False
2012-04-04,1,0,22,0,0,False
2012-04-05,1,0,23,0,0,False
2012-04-06,1,0,24,0,0,False
2012-04-07,1,0,26,0,0,False
2012-04-08,1,0,27,0,0,False
2012-04-09,1,0,25,0,0,False
2012-04-10,1,0,24,0,0,False
2012-04-11,1,0,23,0,0,False
2012-04-12,1,0,23,0,0,False
2012-04-13,1,0,23,0,0,False
2012-04-14,1,0,28,0,0,False
2012-04-15,1,0,30,0,0,False
2012-04-16,1,0,23,0,0,False
2012-04-17,1,0,22,0,0,False
2012-04-18,1,0,22,0,0,False
2012-04-19,1,0,21,0,0,False
2012-04-20,1,0,23,0,0,False
2012-04-21,1,0,27,0,0,False
2012-04-22,1,0,28,0,0,False
2012-04-23,1,0,22,0,0,False
2012-04-24,1,0,21,0,0,False
2012-04-25,1,0,22,0,0,False
2012-04-26,1,0,22,0,0,False
2012-04-27,1,0,22,0,0,False
2012-04-28,1,0,27,0,0,False
2012-04-29,1,0,28,0,0,False
2012-04-30,1,0,23,0,0,False
2012-05-01,1,0,23,0,0,False
2012-05-02,1,0,22,0,0,False
2012-05-03,1,0,22,0,0,False
2012-05-04,1,0,22,0,0,False
2012-05-05,1,0,26,0,0,False
2012-05-06,1,0,27,0,0,False
2012-05-07,1,0,23,0,0,False
2012-05-08,1,0,22,0,0,False
2012-05-09,1,0,23,0,0,False
2012-05-10,1,0,23,0,0,False
2012-05-11,1,0,22,0,0,False
2012-05-12,1,0,28,0,0,False
2012-05-13,1,0,28,0,0,False
2012-05-14,1,0,24,0,0,False
2012-05-15,1,0,24,0,0,False
2012-05-16,1,0,23,0,0,False
2012-05-17,1,0,24,0,0,False
2012-05-18,1,0,26,0,0,False
2012-05-19,1,0,28,0,0,False
2012-05-20,1,0,30,0,0,False
2012-05-21,1,0,23,0,0,False
