date,unprofitable,vagabond,vagrant
2011-01-26,0.0,65.2619136205,62.1162810362
2011-01-27,0.0,74.9817730959,27.7540830162
2011-01-28,0.0,59.707708206,19.8243450116
2011-01-29,0.0,56.9306054988,39.6486900231
2011-01-30,0.0,77.7588758032,14.5378530085
2011-01-31,21.8348821401,55.5420541451,30.3973290177
2011-02-01,0.0,49.9878487306,43.6135590254
2011-02-02,0.0,66.6504649742,26.4324600154
2011-02-03,0.0,79.1474271568,44.9351820262
2011-02-04,0.0,62.4848109133,47.5784280277
2011-02-05,0.0,61.0962595597,23.7892140139
2011-02-06,0.0,72.2046703887,23.7892140139
2011-02-07,0.0,52.7649514379,18.5027220108
2011-02-08,0.0,83.3130812177,38.3270670223
2011-02-09,0.0,48.599297377,30.3973290177
2011-02-10,0.0,56.9306054988,23.7892140139
2011-02-11,21.8348821401,68.0390163278,29.0757060169
2011-02-12,0.0,127.746724534,35.6838210208
2011-02-13,0.0,70.8161190351,21.1459680123
2011-02-14,0.0,77.7588758032,35.6838210208
2011-02-15,0.0,61.0962595597,23.7892140139
2011-02-16,0.0,124.969621827,42.2919360247
2011-02-17,21.8348821401,66.6504649742,31.7189520185
2011-02-18,0.0,51.3764000843,33.0405750193
2011-02-19,0.0,80.5359785105,35.6838210208
2011-02-20,29.1131761868,74.9817730959,25.1108370146
2011-02-21,21.8348821401,77.7588758032,37.0054440216
2011-02-22,0.0,51.3764000843,22.4675910131
2011-02-23,0.0,61.0962595597,34.36219802
2011-02-24,43.6697642801,61.0962595597,31.7189520185
2011-02-25,0.0,70.8161190351,27.7540830162
2011-02-26,0.0,26.3824757189,39.6486900231
2011-02-27,0.0,63.8733622669,19.8243450116
2011-02-28,0.0,38.8794379016,48.9000510285
2011-03-01,0.0,31.9366811335,75.3325110439
2011-03-02,0.0,68.0390163278,84.5838720493
2011-03-03,0.0,48.599297377,38.3270670223
2011-03-04,0.0,47.2107460234,37.0054440216
2011-03-05,0.0,68.0390163278,50.2216740293
2011-03-06,0.0,66.6504649742,34.36219802
2011-03-07,0.0,80.5359785105,23.7892140139
2011-03-08,65.5046464202,44.4336433161,38.3270670223
2011-03-09,21.8348821401,43.0450919625,52.8649200308
2011-03-10,0.0,108.307005583,15.8594760092
2011-03-11,0.0,77.7588758032,38.3270670223
2011-03-12,0.0,118.026865058,26.4324600154
2011-03-13,0.0,115.249762351,60.7946580354
2011-03-14,0.0,68.0390163278,51.54329703
2011-03-15,0.0,51.3764000843,29.0757060169
2011-03-16,0.0,52.7649514379,46.256805027
2011-03-17,0.0,59.707708206,47.5784280277
2011-03-18,43.6697642801,97.198594754,42.2919360247
2011-03-19,0.0,74.9817730959,46.256805027
2011-03-20,0.0,69.4275676814,35.6838210208
2011-03-21,0.0,73.5932217423,38.3270670223
2011-03-22,21.8348821401,61.0962595597,62.1162810362
2011-03-23,0.0,63.8733622669,34.36219802
2011-03-24,0.0,84.7016325713,42.2919360247
2011-03-25,0.0,59.707708206,48.9000510285
2011-03-26,0.0,51.3764000843,34.36219802
2011-03-27,29.1131761868,47.2107460234,19.8243450116
2011-03-28,21.8348821401,51.3764000843,34.36219802
2011-03-29,21.8348821401,44.4336433161,48.9000510285
2011-03-30,0.0,51.3764000843,22.4675910131
2011-03-31,0.0,68.0390163278,50.2216740293
2011-04-01,43.6697642801,76.3703244496,31.7189520185
2011-04-02,29.1131761868,48.599297377,35.6838210208
2011-04-03,0.0,73.5932217423,25.1108370146
2011-04-04,0.0,76.3703244496,22.4675910131
2011-04-05,0.0,74.9817730959,40.9703130239
2011-04-06,0.0,56.9306054988,54.1865430316
2011-04-07,0.0,77.7588758032,27.7540830162
2011-04-08,0.0,58.3191568524,27.7540830162
2011-04-09,0.0,80.5359785105,46.256805027
2011-04-10,0.0,119.415416412,35.6838210208
2011-04-11,0.0,63.8733622669,30.3973290177
2011-04-12,0.0,66.6504649742,29.0757060169
2011-04-13,0.0,59.707708206,30.3973290177
2011-04-14,0.0,93.0329406931,11.8946070069
2011-04-15,0.0,72.2046703887,23.7892140139
2011-04-16,0.0,62.4848109133,30.3973290177
2011-04-17,0.0,54.1535027915,62.1162810362
2011-04-18,0.0,116.638313705,46.256805027
2011-04-19,0.0,91.6443893395,68.7243960401
2011-04-20,21.8348821401,27.7710270726,30.3973290177
2011-04-21,0.0,52.7649514379,62.1162810362
2011-04-22,0.0,62.4848109133,25.1108370146
2011-04-23,0.0,69.4275676814,46.256805027
2011-04-24,0.0,45.8221946697,5.28649200308
2011-04-25,0.0,40.2679892552,38.3270670223
2011-04-26,0.0,47.2107460234,30.3973290177
2011-04-27,43.6697642801,90.2558379859,30.3973290177
2011-04-28,21.8348821401,51.3764000843,34.36219802
2011-04-29,0.0,87.4787352786,51.54329703
2011-04-30,29.1131761868,86.090183925,25.1108370146
2011-05-01,0.0,69.4275676814,25.1108370146
2011-05-02,0.0,73.5932217423,33.0405750193
2011-05-03,43.6697642801,58.3191568524,44.9351820262
2011-05-04,0.0,55.5420541451,30.3973290177
2011-05-05,0.0,48.599297377,11.8946070069
2011-05-06,43.6697642801,69.4275676814,21.1459680123
2011-05-07,0.0,76.3703244496,26.4324600154
2011-05-08,0.0,66.6504649742,37.0054440216
2011-05-09,0.0,80.5359785105,22.4675910131
2011-05-10,0.0,36.1023351943,34.36219802
2011-05-11,0.0,80.5359785105,11.8946070069
2011-05-12,0.0,56.9306054988,11.8946070069
2011-05-13,0.0,63.8733622669,37.0054440216
2011-05-14,0.0,101.364248815,19.8243450116
2011-05-15,0.0,63.8733622669,35.6838210208
2011-05-16,0.0,95.8100434004,30.3973290177
2011-05-17,0.0,43.0450919625,40.9703130239
2011-05-18,0.0,63.8733622669,46.256805027
2011-05-19,43.6697642801,81.9245298641,15.8594760092
2011-05-20,0.0,84.7016325713,19.8243450116
2011-05-21,0.0,74.9817730959,40.9703130239
2011-05-22,29.1131761868,70.8161190351,40.9703130239
2011-05-23,21.8348821401,63.8733622669,34.36219802
2011-05-24,0.0,48.599297377,18.5027220108
2011-05-25,0.0,76.3703244496,22.4675910131
2011-05-26,0.0,37.490886548,47.5784280277
2011-05-27,0.0,44.4336433161,29.0757060169
2011-05-28,0.0,124.969621827,54.1865430316
2011-05-29,0.0,76.3703244496,44.9351820262
2011-05-30,29.1131761868,84.7016325713,50.2216740293
2011-05-31,0.0,52.7649514379,46.256805027
2011-06-01,0.0,56.9306054988,11.8946070069
2011-06-02,21.8348821401,79.1474271568,39.6486900231
2011-06-03,0.0,72.2046703887,27.7540830162
2011-06-04,29.1131761868,66.6504649742,26.4324600154
2011-06-05,0.0,44.4336433161,42.2919360247
2011-06-06,0.0,45.8221946697,15.8594760092
2011-06-07,0.0,63.8733622669,22.4675910131
2011-06-08,0.0,91.6443893395,51.54329703
2011-06-09,0.0,81.9245298641,15.8594760092
2011-06-10,0.0,55.5420541451,23.7892140139
2011-06-11,29.1131761868,86.090183925,15.8594760092
2011-06-12,0.0,138.855135363,26.4324600154
2011-06-13,0.0,58.3191568524,15.8594760092
2011-06-14,0.0,73.5932217423,35.6838210208
2011-06-15,0.0,62.4848109133,39.6486900231
2011-06-16,0.0,91.6443893395,31.7189520185
2011-06-17,0.0,99.9756974613,58.1514120339
2011-06-18,0.0,27.7710270726,31.7189520185
2011-06-19,0.0,68.0390163278,26.4324600154
2011-06-20,0.0,95.8100434004,50.2216740293
2011-06-21,0.0,55.5420541451,34.36219802
2011-06-22,21.8348821401,119.415416412,42.2919360247
2011-06-23,0.0,69.4275676814,31.7189520185
2011-06-24,21.8348821401,133.300929948,37.0054440216
2011-06-25,0.0,93.0329406931,58.1514120339
2011-06-26,0.0,68.0390163278,37.0054440216
2011-06-27,21.8348821401,52.7649514379,23.7892140139
2011-06-28,0.0,69.4275676814,66.0811500385
2011-06-29,21.8348821401,48.599297377,39.6486900231
2011-06-30,0.0,49.9878487306,39.6486900231
2011-07-01,0.0,62.4848109133,42.2919360247
2011-07-02,0.0,73.5932217423,21.1459680123
2011-07-03,0.0,70.8161190351,33.0405750193
2011-07-04,0.0,111.08410829,52.8649200308
2011-07-05,0.0,73.5932217423,37.0054440216
2011-07-06,43.6697642801,48.599297377,54.1865430316
2011-07-07,21.8348821401,80.5359785105,50.2216740293
2011-07-08,0.0,91.6443893395,23.7892140139
2011-07-09,0.0,88.8672866322,25.1108370146
2011-07-10,0.0,104.141351522,40.9703130239
2011-07-11,0.0,84.7016325713,38.3270670223
2011-07-12,21.8348821401,83.3130812177,11.8946070069
2011-07-13,0.0,93.0329406931,38.3270670223
2011-07-14,0.0,63.8733622669,42.2919360247
2011-07-15,0.0,81.9245298641,33.0405750193
2011-07-16,0.0,90.2558379859,19.8243450116
2011-07-17,0.0,91.6443893395,30.3973290177
2011-07-18,0.0,88.8672866322,38.3270670223
2011-07-19,21.8348821401,81.9245298641,59.4730350347
2011-07-20,21.8348821401,80.5359785105,34.36219802
2011-07-21,21.8348821401,61.0962595597,34.36219802
2011-07-22,0.0,58.3191568524,31.7189520185
2011-07-23,0.0,90.2558379859,9.25136100539
2011-07-24,0.0,84.7016325713,50.2216740293
2011-07-25,0.0,55.5420541451,44.9351820262
2011-07-26,0.0,74.9817730959,30.3973290177
2011-07-27,0.0,102.752800169,52.8649200308
2011-07-28,0.0,99.9756974613,44.9351820262
2011-07-29,0.0,70.8161190351,23.7892140139
2011-07-30,0.0,77.7588758032,25.1108370146
2011-07-31,0.0,118.026865058,30.3973290177
2011-08-01,0.0,47.2107460234,48.9000510285
2011-08-02,0.0,55.5420541451,18.5027220108
2011-08-03,21.8348821401,66.6504649742,52.8649200308
2011-08-04,0.0,106.918454229,14.5378530085
2011-08-05,0.0,83.3130812177,75.3325110439
2011-08-06,0.0,55.5420541451,43.6135590254
2011-08-07,0.0,87.4787352786,34.36219802
2011-08-08,0.0,73.5932217423,44.9351820262
2011-08-09,0.0,91.6443893395,21.1459680123
2011-08-10,0.0,87.4787352786,38.3270670223
2011-08-11,21.8348821401,80.5359785105,50.2216740293
2011-08-12,0.0,52.7649514379,27.7540830162
2011-08-13,0.0,87.4787352786,29.0757060169
2011-08-14,50.9480583268,66.6504649742,34.36219802
2011-08-15,21.8348821401,62.4848109133,37.0054440216
2011-08-16,21.8348821401,54.1535027915,37.0054440216
2011-08-17,0.0,55.5420541451,34.36219802
2011-08-18,21.8348821401,68.0390163278,42.2919360247
2011-08-19,0.0,81.9245298641,46.256805027
2011-08-20,0.0,65.2619136205,33.0405750193
2011-08-21,0.0,65.2619136205,62.1162810362
2011-08-22,43.6697642801,70.8161190351,44.9351820262
2011-08-23,0.0,79.1474271568,39.6486900231
2011-08-24,0.0,86.090183925,10.5729840062
2011-08-25,0.0,111.08410829,29.0757060169
2011-08-26,0.0,80.8149359896,19.0888689443
2011-08-27,0.0,59.2642863924,29.0482788283
2011-08-28,0.0,75.4272735903,22.408672239
2011-08-29,0.0,47.4114291139,13.2792131787
2011-08-30,0.0,81.8924684695,34.0279837703
2011-08-31,0.0,45.2563641542,21.5787214153
2011-09-01,0.0,65.7294812715,34.857934594
2011-09-02,0.0,95.9003907077,13.2792131787
2011-09-03,0.0,56.0316889528,39.837639536
2011-09-04,0.0,67.8845462313,24.0685738863
2011-09-05,0.0,107.753247986,39.837639536
2011-09-06,0.0,52.7990915132,23.2386230627
2011-09-07,0.0,70.039611191,40.6675903596
2011-09-08,0.0,60.3418188722,20.7487705917
2011-09-09,21.8348821401,34.4810393556,29.0482788283
2011-09-10,0.0,46.333896634,13.2792131787
2011-09-11,0.0,53.8766239931,31.5381312993
2011-09-12,10.91744107,36.6361043153,19.918819768
2011-09-13,10.91744107,49.5664940736,24.89852471
2011-09-14,10.91744107,52.7990915132,17.428967297
2011-09-15,0.0,49.5664940736,40.6675903596
2011-09-16,10.91744107,45.2563641542,24.0685738863
2011-09-17,0.0,56.0316889528,19.918819768
2011-09-18,0.0,74.3497411104,15.7690656497
2011-09-19,21.8348821401,75.4272735903,22.408672239
2011-09-20,0.0,54.9541564729,22.408672239
2011-09-21,0.0,56.0316889528,19.918819768
2011-09-22,0.0,56.0316889528,33.1980329467
2011-09-23,0.0,58.1867539125,15.7690656497
2011-09-24,0.0,58.1867539125,25.7284755337
2011-09-25,0.0,40.9462342347,34.857934594
2011-09-26,0.0,71.1171436708,39.837639536
2011-09-27,0.0,66.8070137514,27.388377181
2011-09-28,0.0,35.5585718354,27.388377181
2011-09-29,10.91744107,35.5585718354,44.817344478
2011-09-30,10.91744107,45.2563641542,37.347787065
2011-10-01,0.0,47.4114291139,33.1980329467
2011-10-02,0.0,67.8845462313,29.0482788283
2011-10-03,10.91744107,51.7215590333,29.878229652
2011-10-04,0.0,57.1092214326,24.0685738863
2011-10-05,0.0,54.9541564729,12.449262355
2011-10-06,10.91744107,58.1867539125,12.449262355
2011-10-07,21.8348821401,61.4193513521,26.5584263573
2011-10-08,0.0,76.5048060702,25.7284755337
2011-10-09,14.5565880934,62.496883832,39.0076887123
2011-10-10,0.0,60.3418188722,18.2589181207
2011-10-11,0.0,72.1946761507,25.7284755337
2011-10-12,0.0,70.039611191,28.2183280047
2011-10-13,0.0,58.1867539125,27.388377181
2011-10-14,21.8348821401,50.6440265535,20.7487705917
2011-10-15,0.0,78.6598710299,15.7690656497
2011-10-16,14.5565880934,57.1092214326,40.6675903596
2011-10-17,0.0,35.5585718354,27.388377181
2011-10-18,0.0,47.4114291139,26.5584263573
2011-10-19,10.91744107,47.4114291139,36.5178362413
2011-10-20,0.0,72.1946761507,32.368082123
2011-10-21,10.91744107,58.1867539125,36.5178362413
2011-10-22,0.0,75.4272735903,29.0482788283
2011-10-23,0.0,49.5664940736,19.0888689443
2011-10-24,0.0,38.791169275,32.368082123
2011-10-25,0.0,77.58233855,19.0888689443
2011-10-26,0.0,57.1092214326,24.0685738863
2011-10-27,10.91744107,67.8845462313,24.89852471
2011-10-28,0.0,50.6440265535,20.7487705917
2011-10-29,14.5565880934,52.7990915132,15.7690656497
2011-10-30,0.0,74.3497411104,48.1371477726
2011-10-31,10.91744107,49.5664940736,25.7284755337
2011-11-01,0.0,59.2642863924,45.6472953016
2011-11-02,21.8348821401,47.4114291139,29.0482788283
2011-11-03,0.0,72.1946761507,21.5787214153
2011-11-04,10.91744107,43.1012991945,23.2386230627
2011-11-05,25.4740291634,44.1788316743,24.89852471
2011-11-06,0.0,38.791169275,14.939114826
2011-11-07,0.0,44.1788316743,41.4975411833
2011-11-08,0.0,51.7215590333,49.79704942
2011-11-09,10.91744107,59.2642863924,35.6878854177
2011-11-10,10.91744107,50.6440265535,26.5584263573
2011-11-11,10.91744107,74.3497411104,18.2589181207
2011-11-12,0.0,71.1171436708,18.2589181207
2011-11-13,0.0,66.8070137514,18.2589181207
2011-11-14,0.0,62.496883832,30.7081804757
2011-11-15,0.0,51.7215590333,37.347787065
2011-11-16,10.91744107,52.7990915132,29.0482788283
2011-11-17,10.91744107,59.2642863924,31.5381312993
2011-11-18,0.0,52.7990915132,30.7081804757
2011-11-19,0.0,28.0158444764,18.2589181207
2011-11-20,0.0,75.4272735903,18.2589181207
2011-11-21,0.0,62.496883832,26.5584263573
2011-11-22,10.91744107,65.7294812715,33.1980329467
2011-11-23,0.0,70.039611191,20.7487705917
2011-11-24,0.0,74.3497411104,31.5381312993
2011-11-25,0.0,62.496883832,27.388377181
2011-11-26,0.0,50.6440265535,21.5787214153
2011-11-27,0.0,68.9620787111,38.1777378887
2011-11-28,10.91744107,57.1092214326,39.0076887123
2011-11-29,0.0,56.0316889528,13.2792131787
2011-11-30,0.0,48.4889615938,41.4975411833
2011-12-01,0.0,48.4889615938,25.7284755337
2011-12-02,0.0,73.2722086306,26.5584263573
2011-12-03,0.0,72.1946761507,23.2386230627
2011-12-04,0.0,64.6519487917,14.939114826
2011-12-05,0.0,57.1092214326,23.2386230627
2011-12-06,10.91744107,44.1788316743,29.878229652
2011-12-07,10.91744107,62.496883832,27.388377181
2011-12-08,10.91744107,36.6361043153,21.5787214153
2011-12-09,21.8348821401,47.4114291139,48.9670985963
2011-12-10,0.0,49.5664940736,14.939114826
2011-12-11,0.0,67.8845462313,31.5381312993
2011-12-12,0.0,70.039611191,34.857934594
2011-12-13,0.0,63.5744163118,23.2386230627
2011-12-14,0.0,66.8070137514,37.347787065
2011-12-15,10.91744107,56.0316889528,26.5584263573
2011-12-16,0.0,58.1867539125,39.837639536
2011-12-17,0.0,46.333896634,20.7487705917
2011-12-18,0.0,74.3497411104,24.0685738863
2011-12-19,10.91744107,62.496883832,24.0685738863
2011-12-20,0.0,56.0316889528,24.0685738863
2011-12-21,0.0,64.6519487917,47.307196949
2011-12-22,0.0,49.5664940736,25.7284755337
2011-12-23,0.0,61.4193513521,19.0888689443
2011-12-24,0.0,59.2642863924,35.6878854177
2011-12-25,0.0,65.7294812715,36.5178362413
2011-12-26,0.0,47.4114291139,20.7487705917
2011-12-27,0.0,58.1867539125,9.959409884
2011-12-28,21.8348821401,54.9541564729,32.368082123
2011-12-29,0.0,65.7294812715,27.388377181
2011-12-30,0.0,64.6519487917,18.2589181207
2011-12-31,0.0,73.2722086306,29.878229652
2012-01-01,0.0,50.6440265535,9.959409884
2012-01-02,10.91744107,60.3418188722,23.2386230627
2012-01-03,0.0,70.039611191,34.857934594
2012-01-04,10.91744107,62.496883832,27.388377181
2012-01-05,0.0,33.4035068757,34.857934594
2012-01-06,0.0,54.9541564729,28.2183280047
2012-01-07,0.0,84.0475334292,16.5990164733
2012-01-08,0.0,67.8845462313,24.89852471
2012-01-09,10.91744107,38.791169275,20.7487705917
2012-01-10,0.0,74.3497411104,24.89852471
2012-01-11,0.0,61.4193513521,29.0482788283
2012-01-12,0.0,56.0316889528,27.388377181
2012-01-13,10.91744107,63.5744163118,23.2386230627
2012-01-14,0.0,35.5585718354,27.388377181
2012-01-15,10.91744107,53.8766239931,22.408672239
2012-01-16,0.0,62.496883832,14.1091640023
2012-01-17,0.0,54.9541564729,17.428967297
2012-01-18,0.0,49.5664940736,17.428967297
2012-01-19,0.0,44.1788316743,26.5584263573
2012-01-20,0.0,65.7294812715,20.7487705917
2012-01-21,25.4740291634,70.039611191,13.2792131787
2012-01-22,0.0,87.2801308688,15.7690656497
2012-01-23,0.0,56.0316889528,25.7284755337
2012-01-24,0.0,57.1092214326,22.408672239
2012-01-25,0.0,77.58233855,21.5787214153
2012-01-26,0.0,43.1012991945,19.918819768
2012-01-27,10.91744107,59.2642863924,20.7487705917
2012-01-28,10.91744107,57.1092214326,33.1980329467
2012-01-29,0.0,92.6677932681,22.408672239
2012-01-30,10.91744107,59.2642863924,25.7284755337
2012-01-31,0.0,57.1092214326,19.918819768
2012-02-01,0.0,31.248441916,25.7284755337
2012-02-02,0.0,80.8149359896,35.6878854177
2012-02-03,10.91744107,62.496883832,24.89852471
2012-02-04,0.0,62.496883832,24.0685738863
2012-02-05,0.0,52.7990915132,43.1574428306
2012-02-06,0.0,46.333896634,35.6878854177
2012-02-07,10.91744107,59.2642863924,28.2183280047
2012-02-08,10.91744107,67.8845462313,25.7284755337
2012-02-09,10.91744107,72.1946761507,29.0482788283
2012-02-10,10.91744107,49.5664940736,18.2589181207
2012-02-11,0.0,79.7374035097,39.837639536
2012-02-12,0.0,65.7294812715,22.408672239
2012-02-13,10.91744107,70.039611191,39.0076887123
2012-02-14,10.91744107,34.4810393556,19.918819768
2012-02-15,0.0,46.333896634,6.63960658933
2012-02-16,0.0,62.496883832,24.0685738863
2012-02-17,0.0,52.7990915132,24.89852471
2012-02-18,0.0,84.0475334292,10.7893607077
2012-02-19,0.0,82.9700009493,8.29950823666
2012-02-20,0.0,56.0316889528,18.2589181207
2012-02-21,0.0,48.4889615938,17.428967297
2012-02-22,0.0,70.039611191,25.7284755337
2012-02-23,0.0,60.3418188722,17.428967297
2012-02-24,0.0,75.4272735903,22.408672239
2012-02-25,0.0,66.8070137514,13.2792131787
2012-02-26,0.0,42.0237667146,13.2792131787
2012-02-27,0.0,56.0316889528,10.7893607077
2012-02-28,0.0,63.5744163118,27.388377181
2012-02-29,0.0,66.8070137514,21.5787214153
2012-03-01,10.91744107,57.1092214326,14.1091640023
2012-03-02,0.0,63.5744163118,17.428967297
2012-03-03,14.5565880934,61.4193513521,9.12945906033
2012-03-04,25.4740291634,39.8687017549,33.1980329467
2012-03-05,10.91744107,46.333896634,21.5787214153
2012-03-06,0.0,57.1092214326,34.857934594
2012-03-07,10.91744107,42.0237667146,34.857934594
2012-03-08,10.91744107,68.9620787111,15.7690656497
2012-03-09,10.91744107,67.8845462313,18.2589181207
2012-03-10,0.0,74.3497411104,21.5787214153
2012-03-11,0.0,71.1171436708,8.29950823666
2012-03-12,0.0,54.9541564729,13.2792131787
2012-03-13,10.91744107,61.4193513521,29.0482788283
2012-03-14,0.0,49.5664940736,34.0279837703
2012-03-15,10.91744107,53.8766239931,10.7893607077
2012-03-16,0.0,94.8228582278,23.2386230627
2012-03-17,0.0,73.2722086306,19.918819768
2012-03-18,0.0,51.7215590333,19.918819768
2012-03-19,0.0,59.2642863924,37.347787065
2012-03-20,10.91744107,64.6519487917,19.0888689443
2012-03-21,0.0,63.5744163118,35.6878854177
2012-03-22,0.0,60.3418188722,24.0685738863
2012-03-23,21.8348821401,85.125065909,28.2183280047
2012-03-24,0.0,64.6519487917,16.5990164733
2012-03-25,0.0,81.8924684695,24.89852471
2012-03-26,0.0,51.7215590333,15.7690656497
2012-03-27,0.0,57.1092214326,13.2792131787
2012-03-28,0.0,53.8766239931,24.0685738863
2012-03-29,10.91744107,77.58233855,26.5584263573
2012-03-30,10.91744107,43.1012991945,30.7081804757
2012-03-31,0.0,58.1867539125,18.2589181207
2012-04-01,10.91744107,43.1012991945,16.5990164733
2012-04-02,0.0,48.4889615938,26.5584263573
2012-04-03,10.91744107,45.2563641542,19.918819768
2012-04-04,0.0,68.9620787111,15.7690656497
2012-04-05,0.0,78.6598710299,34.0279837703
2012-04-06,0.0,60.3418188722,19.0888689443
2012-04-07,0.0,79.7374035097,11.6193115313
2012-04-08,0.0,66.8070137514,24.0685738863
2012-04-09,0.0,47.4114291139,31.5381312993
2012-04-10,0.0,58.1867539125,21.5787214153
2012-04-11,10.91744107,71.1171436708,30.7081804757
2012-04-12,0.0,53.8766239931,26.5584263573
2012-04-13,0.0,74.3497411104,20.7487705917
2012-04-14,10.91744107,57.1092214326,29.878229652
2012-04-15,10.91744107,67.8845462313,30.7081804757
2012-04-16,10.91744107,50.6440265535,26.5584263573
2012-04-17,0.0,66.8070137514,13.2792131787
2012-04-18,0.0,48.4889615938,13.2792131787
2012-04-19,10.91744107,65.7294812715,26.5584263573
2012-04-20,0.0,74.3497411104,63.9062134223
2012-04-21,0.0,67.8845462313,19.0888689443
2012-04-22,0.0,51.7215590333,15.7690656497
2012-04-23,18.1957351167,85.125065909,17.428967297
2012-04-24,0.0,45.2563641542,32.368082123
2012-04-25,0.0,76.5048060702,19.918819768
2012-04-26,10.91744107,45.2563641542,28.2183280047
2012-04-27,0.0,58.1867539125,24.89852471
2012-04-28,0.0,64.6519487917,5.80965576566
2012-04-29,0.0,61.4193513521,35.6878854177
2012-04-30,0.0,70.039611191,21.5787214153
2012-05-01,10.91744107,38.791169275,29.878229652
2012-05-02,0.0,68.9620787111,23.2386230627
2012-05-03,10.91744107,62.496883832,28.2183280047
2012-05-04,0.0,76.5048060702,13.2792131787
2012-05-05,0.0,46.333896634,14.1091640023
2012-05-06,13.4368505477,62.0,40.5476973453
2012-05-07,0.0,48.0,27.7826815144
2012-05-08,0.0,39.0,20.2738486727
2012-05-09,10.0776379108,59.0,29.2844480827
2012-05-10,0.0,57.0,25.5300316619
2012-05-11,0.0,82.0,29.2844480827
2012-05-12,0.0,57.0,54.0635964605
2012-05-13,0.0,30.0,22.5264985252
2012-05-14,10.0776379108,57.0,30.0353313669
2012-05-15,10.0776379108,39.0,23.2773818094
2012-05-16,10.0776379108,57.0,32.2879812194
2012-05-17,0.0,76.0,9.01059941008
2012-05-18,10.0776379108,64.0,23.2773818094
2012-05-19,0.0,34.0,20.2738486727
2012-05-20,13.4368505477,75.0,11.2632492626
2012-05-21,0.0,60.0,30.0353313669
2012-05-22,10.0776379108,48.0,15.0176656835
2012-05-23,20.1552758216,63.0,21.775615241
2012-05-24,10.0776379108,59.0,17.270315536
2012-05-25,0.0,52.0,18.7720821043
2012-05-26,13.4368505477,77.0,20.2738486727
2012-05-27,0.0,100.0,15.0176656835
2012-05-28,13.4368505477,65.0,16.5194322518
2012-05-29,0.0,65.0,23.2773818094
2012-05-30,20.1552758216,60.0,10.5123659784
2012-05-31,0.0,55.0,30.0353313669
2012-06-01,0.0,51.0,33.7897477878
2012-06-02,0.0,52.0,19.5229653885
2012-06-03,0.0,48.0,24.7791483777
2012-06-04,20.1552758216,48.0,6.75794955756
2012-06-05,0.0,51.0,18.7720821043
2012-06-06,10.0776379108,86.0,17.270315536
2012-06-07,10.0776379108,41.0,17.270315536
2012-06-08,0.0,77.0,21.0247319568
2012-06-09,0.0,60.0,8.2597161259
2012-06-10,13.4368505477,45.0,16.5194322518
2012-06-11,10.0776379108,73.0,17.270315536
2012-06-12,0.0,46.0,27.7826815144
2012-06-13,0.0,82.0,21.775615241
2012-06-14,0.0,41.0,28.5335647986
2012-06-15,0.0,75.0,30.0353313669
2012-06-16,0.0,57.0,22.5264985252
2012-06-17,0.0,80.0,14.2667823993
2012-06-18,0.0,46.0,21.775615241
2012-06-19,0.0,81.0,25.5300316619
2012-06-20,0.0,76.0,21.775615241
2012-06-21,0.0,72.0,24.7791483777
2012-06-22,0.0,60.0,33.7897477878
2012-06-23,0.0,63.0,14.2667823993
2012-06-24,0.0,57.0,14.2667823993
2012-06-25,0.0,58.0,21.775615241
2012-06-26,20.1552758216,65.0,23.2773818094
2012-06-27,10.0776379108,62.0,30.7862146511
2012-06-28,0.0,76.0,12.7650158309
2012-06-29,0.0,67.0,13.5158991151
2012-06-30,0.0,71.0,19.5229653885
2012-07-01,0.0,56.0,11.2632492626
2012-07-02,0.0,56.0,18.0211988202
2012-07-03,10.0776379108,79.0,28.5335647986
2012-07-04,0.0,54.0,8.2597161259
2012-07-05,0.0,73.0,28.5335647986
2012-07-06,10.0776379108,69.0,18.0211988202
2012-07-07,0.0,68.0,24.0282650935
2012-07-08,23.5144884585,54.0,8.2597161259
2012-07-09,0.0,71.0,23.2773818094
2012-07-10,0.0,91.0,25.5300316619
2012-07-11,0.0,62.0,18.7720821043
2012-07-12,0.0,73.0,30.7862146511
2012-07-13,0.0,69.0,22.5264985252
2012-07-14,0.0,76.0,32.2879812194
2012-07-15,0.0,66.0,30.0353313669
2012-07-16,0.0,51.0,15.0176656835
2012-07-17,20.1552758216,65.0,12.7650158309
2012-07-18,0.0,60.0,21.0247319568
2012-07-19,0.0,75.0,32.2879812194
2012-07-20,0.0,44.0,28.5335647986
2012-07-21,0.0,79.0,27.0317982302
2012-07-22,0.0,70.0,19.5229653885
2012-07-23,0.0,72.0,24.0282650935
2012-07-24,0.0,76.0,25.5300316619
2012-07-25,0.0,51.0,12.7650158309
2012-07-26,10.0776379108,71.0,21.0247319568
2012-07-27,0.0,79.0,19.5229653885
2012-07-28,13.4368505477,70.0,24.0282650935
2012-07-29,0.0,76.0,21.775615241
2012-07-30,0.0,75.0,17.270315536
2012-07-31,10.0776379108,67.0,29.2844480827
2012-08-01,0.0,65.0,31.5370979353
2012-08-02,10.0776379108,66.0,19.5229653885
2012-08-03,0.0,53.0,15.7685489676
2012-08-04,0.0,82.0,15.7685489676
2012-08-05,0.0,82.0,13.5158991151
2012-08-06,10.0776379108,62.0,25.5300316619
2012-08-07,0.0,48.0,15.0176656835
2012-08-08,0.0,65.0,25.5300316619
2012-08-09,0.0,49.0,23.2773818094
