date,gain,generosity,gift,gold,guide,isPartial
2005-08-01,4,0,18,36,69,False
2005-08-02,4,0,19,36,69,False
2005-08-03,6,0,18,33,73,False
2005-08-04,5,0,19,34,78,False
2005-08-05,4,0,20,35,71,False
2005-08-06,3,0,21,41,88,False
2005-08-07,6,0,20,42,83,False
2005-08-08,4,0,18,39,71,False
2005-08-09,5,0,21,33,71,False
2005-08-10,5,0,20,33,72,False
2005-08-11,4,0,21,34,72,False
2005-08-12,6,0,19,39,74,False
2005-08-13,7,0,19,38,88,False
2005-08-14,6,0,17,37,94,False
2005-08-15,5,0,19,33,72,False
2005-08-16,5,0,20,35,70,False
2005-08-17,5,0,20,34,74,False
2005-08-18,5,0,21,40,72,False
2005-08-19,5,0,18,36,71,False
2005-08-20,6,0,16,36,82,False
2005-08-21,4,0,14,39,88,False
2005-08-22,6,0,20,37,72,False
2005-08-23,5,0,21,37,70,False
2005-08-24,3,1,19,34,74,False
2005-08-25,6,0,21,38,63,False
2005-08-26,4,0,19,36,72,False
2005-08-27,6,0,17,37,86,False
2005-08-28,6,0,18,39,89,False
2005-08-29,5,0,19,35,66,False
2005-08-30,6,1,17,36,68,False
2005-08-31,4,0,19,34,64,False
2005-09-01,4,0,17,37,65,False
2005-09-02,5,0,16,44,62,False
2005-09-03,6,0,21,42,78,False
2005-09-04,4,0,13,39,83,False
2005-09-05,6,0,17,43,82,False
2005-09-06,5,0,15,33,62,False
2005-09-07,6,0,16,33,64,False
2005-09-08,5,0,18,37,66,False
2005-09-09,5,0,19,38,65,False
2005-09-10,5,0,20,48,80,False
2005-09-11,4,0,18,40,100,False
2005-09-12,5,0,17,39,77,False
2005-09-13,7,0,19,36,72,False
2005-09-14,5,0,19,41,65,False
2005-09-15,6,0,19,39,72,False
2005-09-16,6,0,19,42,68,False
2005-09-17,3,0,20,49,85,False
2005-09-18,6,0,17,43,91,False
2005-09-19,5,0,19,37,78,False
2005-09-20,6,0,17,37,77,False
2005-09-21,4,0,18,39,72,False
2005-09-22,6,0,16,42,69,False
2005-09-23,5,0,15,37,71,False
2005-09-24,4,0,15,40,82,False
2005-09-25,4,0,17,42,94,False
2005-09-26,6,0,18,37,75,False
2005-09-27,5,0,20,39,67,False
2005-09-28,7,0,18,41,74,False
2005-09-29,6,0,19,35,69,False
2005-09-30,4,0,21,36,76,False
2005-10-01,4,0,17,42,77,False
2005-10-02,5,0,20,48,84,False
2005-10-03,4,0,20,37,69,False
2005-10-04,5,0,21,36,70,False
2005-10-05,5,0,19,40,70,False
2005-10-06,5,0,18,38,71,False
2005-10-07,5,0,19,35,71,False
2005-10-08,4,0,16,49,81,False
2005-10-09,6,0,16,45,83,False
2005-10-10,4,0,21,37,75,False
2005-10-11,4,0,20,35,71,False
2005-10-12,4,0,19,36,67,False
2005-10-13,4,0,21,37,71,False
2005-10-14,5,0,20,36,69,False
2005-10-15,5,0,18,45,82,False
2005-10-16,5,0,20,46,82,False
2005-10-17,5,0,20,38,70,False
2005-10-18,6,0,23,40,66,False
2005-10-19,5,0,20,41,64,False
2005-10-20,5,0,24,32,66,False
2005-10-21,4,0,22,37,60,False
2005-10-22,5,0,20,40,77,False
2005-10-23,4,0,18,40,80,False
2005-10-24,5,0,21,37,70,False
2005-10-25,5,0,23,37,70,False
2005-10-26,7,0,19,33,69,False
2005-10-27,4,0,22,37,67,False
2005-10-28,6,0,21,35,65,False
2005-10-29,4,0,19,38,78,False
2005-10-30,4,0,18,41,79,False
2005-10-31,5,0,21,39,71,False
2005-11-01,4,0,23,40,70,False
2005-11-02,4,0,23,38,70,False
2005-11-03,5,0,24,37,69,False
2005-11-04,5,0,26,37,69,False
2005-11-05,4,0,20,46,80,False
2005-11-06,6,0,24,48,81,False
2005-11-07,5,0,26,35,79,False
2005-11-08,6,0,24,38,73,False
2005-11-09,5,0,24,39,87,False
2005-11-10,5,0,31,37,59,False
2005-11-11,5,0,27,41,70,False
2005-11-12,3,0,22,40,81,False
2005-11-13,5,0,29,43,89,False
2005-11-14,6,0,24,38,72,False
2005-11-15,5,0,32,39,64,False
2005-11-16,6,0,27,38,69,False
2005-11-17,6,0,31,41,62,False
2005-11-18,4,0,30,39,64,False
2005-11-19,4,0,33,40,71,False
2005-11-20,4,0,33,43,84,False
2005-11-21,4,0,37,38,69,False
2005-11-22,5,0,41,38,69,False
2005-11-23,4,0,38,42,71,False
2005-11-24,2,0,28,41,87,False
2005-11-25,6,0,42,47,86,False
2005-11-26,4,0,43,44,91,False
2005-11-27,4,0,45,47,85,False
2005-11-28,5,0,46,38,71,False
2005-11-29,6,0,48,39,65,False
2005-11-30,5,0,52,39,67,False
2005-12-01,4,0,48,42,64,False
2005-12-02,5,0,53,42,69,False
2005-12-03,5,0,55,42,81,False
2005-12-04,4,0,59,47,81,False
2005-12-05,5,0,58,39,66,False
2005-12-06,5,0,62,42,67,False
2005-12-07,5,0,64,41,66,False
2005-12-08,5,0,64,40,65,False
2005-12-09,5,0,65,47,67,False
2005-12-10,5,0,74,41,76,False
2005-12-11,3,0,70,51,82,False
2005-12-12,5,0,72,47,71,False
2005-12-13,5,0,75,42,70,False
2005-12-14,4,0,70,48,70,False
2005-12-15,5,0,76,40,61,False
2005-12-16,3,0,78,42,62,False
2005-12-17,3,0,88,45,77,False
2005-12-18,4,0,84,50,82,False
2005-12-19,5,0,89,45,76,False
2005-12-20,5,0,85,40,67,False
2005-12-21,4,0,79,43,70,False
2005-12-22,4,0,74,42,68,False
2005-12-23,3,0,74,43,76,False
2005-12-24,3,0,73,44,79,False
2005-12-25,4,0,48,46,87,False
2005-12-26,4,0,31,48,89,False
2005-12-27,4,0,29,46,78,False
2005-12-28,4,0,26,40,75,False
2005-12-29,5,0,24,42,80,False
2005-12-30,4,0,25,41,77,False
2005-12-31,5,0,23,41,88,False
2006-01-01,5,0,18,37,92,False
2006-01-02,6,0,18,45,87,False
2006-01-03,5,0,19,41,80,False
2006-01-04,6,0,19,37,74,False
2006-01-05,5,0,17,42,76,False
2006-01-06,6,0,18,34,71,False
2006-01-07,5,0,18,38,87,False
2006-01-08,5,0,18,42,93,False
2006-01-09,5,0,18,40,70,False
2006-01-10,6,0,17,40,69,False
2006-01-11,7,0,19,39,70,False
2006-01-12,6,0,17,37,70,False
2006-01-13,5,0,16,35,70,False
2006-01-14,5,0,17,40,83,False
2006-01-15,6,0,13,47,92,False
2006-01-16,6,0,16,43,85,False
2006-01-17,5,0,18,39,76,False
2006-01-18,4,0,17,36,70,False
2006-01-19,6,0,16,39,70,False
2006-01-20,5,0,19,40,71,False
2006-01-21,4,0,16,44,79,False
2006-01-22,6,0,17,42,89,False
2006-01-23,7,0,19,38,73,False
2006-01-24,7,0,18,37,72,False
2006-01-25,7,0,20,37,71,False
2006-01-26,6,0,19,36,71,False
2006-01-27,5,0,17,41,68,False
2006-01-28,4,0,18,39,75,False
2006-01-29,6,0,21,38,95,False
2006-01-30,7,0,20,39,70,False
2006-01-31,6,0,18,45,77,False
2006-02-01,7,0,23,38,69,False
2006-02-02,6,0,20,39,66,False
2006-02-03,6,0,22,42,70,False
2006-02-04,6,0,18,39,74,False
2006-02-05,6,0,17,43,78,False
2006-02-06,5,0,22,36,67,False
2006-02-07,5,0,22,43,73,False
2006-02-08,6,0,23,44,66,False
2006-02-09,6,0,24,40,64,False
2006-02-10,5,0,22,41,64,False
2006-02-11,5,0,20,47,78,False
2006-02-12,4,0,21,46,84,False
2006-02-13,5,0,31,47,66,False
2006-02-14,5,0,27,47,65,False
2006-02-15,5,0,16,39,61,False
2006-02-16,8,0,15,43,64,False
