date,benevolent,bequeath,betroth,betrothal,bonus,isPartial
2008-07-01,4,1,0,0,56,False
2008-07-02,6,1,0,0,78,False
2008-07-03,2,0,0,1,72,False
2008-07-04,0,0,0,0,80,False
2008-07-05,2,0,0,0,68,False
2008-07-06,9,0,0,0,83,False
2008-07-07,7,1,0,1,67,False
2008-07-08,3,0,0,1,67,False
2008-07-09,1,0,0,0,46,False
2008-07-10,2,0,0,0,70,False
2008-07-11,2,0,0,0,59,False
2008-07-12,0,0,0,2,69,False
2008-07-13,3,0,0,0,72,False
2008-07-14,0,0,0,0,62,False
2008-07-15,4,0,0,0,61,False
2008-07-16,2,1,0,0,76,False
2008-07-17,2,0,0,0,58,False
2008-07-18,1,0,0,0,56,False
2008-07-19,7,0,0,0,59,False
2008-07-20,2,0,0,0,69,False
2008-07-21,4,0,0,1,58,False
2008-07-22,5,0,0,0,55,False
2008-07-23,5,0,0,0,48,False
2008-07-24,4,0,0,0,55,False
2008-07-25,1,0,0,0,58,False
2008-07-26,5,0,0,0,73,False
2008-07-27,2,0,0,0,60,False
2008-07-28,3,0,0,0,55,False
2008-07-29,2,1,1,0,64,False
2008-07-30,4,0,0,0,60,False
2008-07-31,3,0,0,0,74,False
2008-08-01,5,1,0,0,67,False
2008-08-02,6,0,0,0,68,False
2008-08-03,2,0,0,0,64,False
2008-08-04,5,0,0,0,59,False
2008-08-05,5,0,0,0,60,False
2008-08-06,4,2,2,0,59,False
2008-08-07,1,0,0,1,69,False
2008-08-08,6,1,0,0,65,False
2008-08-09,3,0,0,0,62,False
2008-08-10,6,0,0,0,76,False
2008-08-11,3,0,0,0,64,False
2008-08-12,3,0,0,0,62,False
2008-08-13,3,0,0,0,59,False
2008-08-14,1,0,0,1,80,False
2008-08-15,3,0,0,0,69,False
2008-08-16,2,2,0,0,69,False
2008-08-17,2,0,0,0,70,False
2008-08-18,7,0,1,0,57,False
2008-08-19,1,0,0,0,66,False
2008-08-20,3,0,0,0,57,False
2008-08-21,4,0,0,0,68,False
2008-08-22,3,0,0,0,70,False
2008-08-23,2,0,0,0,77,False
2008-08-24,2,0,0,0,63,False
2008-08-25,3,2,0,0,53,False
2008-08-26,3,0,0,0,56,False
2008-08-27,2,4,0,1,59,False
2008-08-28,4,1,0,0,62,False
2008-08-29,5,0,0,0,57,False
2008-08-30,2,0,0,0,67,False
2008-08-31,3,0,0,0,83,False
2008-09-01,4,1,0,0,70,False
2008-09-02,2,1,0,1,68,False
2008-09-03,2,0,1,0,68,False
2008-09-04,5,0,0,1,52,False
2008-09-05,5,0,0,1,63,False
2008-09-06,1,0,0,3,85,False
2008-09-07,3,0,0,1,63,False
2008-09-08,4,1,0,0,61,False
2008-09-09,6,1,0,0,77,False
2008-09-10,2,0,0,0,66,False
2008-09-11,7,1,0,1,54,False
2008-09-12,5,1,0,0,53,False
2008-09-13,7,0,0,0,73,False
2008-09-14,3,0,0,0,56,False
2008-09-15,8,0,0,0,60,False
2008-09-16,3,0,0,0,78,False
2008-09-17,2,0,0,0,61,False
2008-09-18,4,0,0,1,74,False
2008-09-19,3,0,0,1,70,False
2008-09-20,4,0,0,0,69,False
2008-09-21,1,0,0,1,44,False
2008-09-22,6,0,1,1,69,False
2008-09-23,3,0,0,0,65,False
2008-09-24,5,2,0,1,71,False
2008-09-25,5,1,0,0,67,False
2008-09-26,5,1,0,0,70,False
2008-09-27,1,0,1,0,68,False
2008-09-28,4,0,0,0,83,False
2008-09-29,4,1,0,0,79,False
2008-09-30,7,1,0,0,76,False
2008-10-01,3,1,0,1,82,False
2008-10-02,6,0,0,1,68,False
2008-10-03,2,0,0,1,50,False
2008-10-04,3,0,0,0,79,False
2008-10-05,3,0,0,1,55,False
2008-10-06,5,0,0,0,77,False
2008-10-07,6,0,0,0,76,False
2008-10-08,5,0,0,0,56,False
2008-10-09,3,0,0,1,67,False
2008-10-10,5,0,0,0,62,False
2008-10-11,3,0,0,0,69,False
2008-10-12,4,0,0,0,62,False
2008-10-13,3,0,0,2,74,False
2008-10-14,4,0,0,0,51,False
2008-10-15,5,1,1,0,69,False
2008-10-16,5,2,0,0,62,False
2008-10-17,4,0,0,0,69,False
2008-10-18,3,0,0,0,73,False
2008-10-19,3,1,0,0,85,False
2008-10-20,5,1,0,0,63,False
2008-10-21,6,0,0,0,65,False
2008-10-22,3,0,0,0,70,False
2008-10-23,5,1,0,1,84,False
2008-10-24,4,1,0,0,70,False
2008-10-25,1,1,0,0,62,False
2008-10-26,1,0,0,0,57,False
2008-10-27,7,0,0,0,71,False
2008-10-28,5,0,0,0,68,False
2008-10-29,4,0,0,0,71,False
2008-10-30,3,0,0,0,71,False
2008-10-31,1,0,0,1,92,False
2008-11-01,5,0,0,0,72,False
2008-11-02,3,0,0,0,80,False
2008-11-03,5,3,0,0,79,False
2008-11-04,4,1,0,0,75,False
2008-11-05,3,0,0,0,62,False
2008-11-06,6,0,0,0,60,False
2008-11-07,8,0,0,1,74,False
2008-11-08,1,1,0,0,71,False
2008-11-09,3,0,0,0,74,False
2008-11-10,5,0,0,0,55,False
2008-11-11,4,0,0,1,72,False
2008-11-12,4,0,0,0,70,False
2008-11-13,6,0,0,0,86,False
2008-11-14,7,0,0,1,66,False
2008-11-15,3,0,0,0,89,False
2008-11-16,3,1,0,0,89,False
2008-11-17,5,1,2,0,77,False
2008-11-18,4,0,0,1,93,False
2008-11-19,7,0,0,0,75,False
2008-11-20,4,2,1,0,78,False
2008-11-21,6,0,0,0,80,False
2008-11-22,1,0,0,1,79,False
2008-11-23,5,0,0,0,62,False
2008-11-24,5,0,0,2,78,False
2008-11-25,5,0,0,0,72,False
2008-11-26,2,0,0,0,70,False
2008-11-27,4,0,0,0,79,False
2008-11-28,3,0,0,0,100,False
