date,costliness,costly,debtor,default,depression,isPartial
2013-06-29,0,0,0,47,47,False
2013-06-30,0,0,0,45,52,False
2013-07-01,0,1,1,68,58,False
2013-07-02,0,0,1,77,55,False
2013-07-03,0,1,0,70,50,False
2013-07-04,0,1,0,52,50,False
2013-07-05,0,0,0,53,49,False
2013-07-06,0,0,1,48,54,False
2013-07-07,0,0,0,41,57,False
2013-07-08,0,0,1,71,60,False
2013-07-09,0,0,0,70,58,False
2013-07-10,0,1,2,77,62,False
2013-07-11,0,0,1,73,57,False
2013-07-12,0,1,1,67,52,False
2013-07-13,0,1,1,44,50,False
2013-07-14,0,0,0,46,54,False
2013-07-15,0,1,1,66,55,False
2013-07-16,0,1,1,74,56,False
2013-07-17,0,1,1,77,59,False
2013-07-18,0,1,0,76,57,False
2013-07-19,0,0,1,69,51,False
2013-07-20,0,1,1,44,53,False
2013-07-21,0,1,1,45,58,False
2013-07-22,0,0,2,70,60,False
2013-07-23,0,1,1,76,55,False
2013-07-24,0,1,1,72,57,False
2013-07-25,0,1,1,74,57,False
2013-07-26,0,0,1,67,53,False
2013-07-27,0,2,1,48,50,False
2013-07-28,0,1,0,49,55,False
2013-07-29,0,0,1,71,58,False
2013-07-30,0,1,1,77,62,False
2013-07-31,0,0,1,72,53,False
2013-08-01,0,1,1,73,54,False
2013-08-02,0,1,1,70,54,False
2013-08-03,0,1,0,49,47,False
2013-08-04,0,1,1,48,53,False
2013-08-05,0,0,1,66,55,False
2013-08-06,0,1,1,76,54,False
2013-08-07,0,0,1,74,53,False
2013-08-08,0,0,1,71,57,False
2013-08-09,0,1,0,64,48,False
2013-08-10,0,1,0,50,55,False
2013-08-11,0,0,0,45,57,False
2013-08-12,0,0,1,66,58,False
2013-08-13,0,1,1,74,56,False
2013-08-14,0,1,1,78,53,False
2013-08-15,0,1,0,75,53,False
2013-08-16,0,0,0,67,56,False
2013-08-17,0,1,1,47,45,False
2013-08-18,0,1,0,43,56,False
2013-08-19,0,1,1,73,59,False
2013-08-20,0,1,1,75,56,False
2013-08-21,0,0,1,69,56,False
2013-08-22,0,0,1,74,54,False
2013-08-23,0,0,1,66,51,False
2013-08-24,0,1,0,46,51,False
2013-08-25,0,0,0,44,53,False
2013-08-26,0,0,1,68,50,False
2013-08-27,0,1,2,69,58,False
2013-08-28,0,1,1,76,58,False
2013-08-29,0,1,1,75,58,False
2013-08-30,0,1,1,64,52,False
2013-08-31,0,0,0,48,48,False
2013-09-01,0,1,0,45,51,False
2013-09-02,0,1,1,48,60,False
2013-09-03,0,1,1,73,60,False
2013-09-04,0,1,1,77,64,False
2013-09-05,0,0,1,74,63,False
2013-09-06,0,1,1,70,58,False
2013-09-07,0,4,0,48,53,False
2013-09-08,0,1,0,46,58,False
2013-09-09,0,2,1,69,66,False
2013-09-10,0,1,1,71,65,False
2013-09-11,0,1,2,71,64,False
2013-09-12,0,1,1,73,69,False
2013-09-13,0,0,1,69,59,False
2013-09-14,0,1,1,44,49,False
2013-09-15,0,1,1,42,57,False
2013-09-16,0,1,1,63,70,False
2013-09-17,0,1,1,74,69,False
2013-09-18,0,0,1,69,66,False
2013-09-19,0,1,1,75,70,False
2013-09-20,0,0,0,72,63,False
2013-09-21,0,1,0,50,50,False
2013-09-22,0,1,1,52,65,False
2013-09-23,0,1,1,72,73,False
2013-09-24,0,1,1,74,70,False
2013-09-25,0,1,1,78,69,False
2013-09-26,0,1,2,77,76,False
2013-09-27,0,1,1,73,64,False
2013-09-28,0,1,0,55,48,False
2013-09-29,0,1,1,50,63,False
2013-09-30,0,0,1,68,67,False
2013-10-01,0,1,1,79,77,False
2013-10-02,0,0,1,76,74,False
2013-10-03,0,2,1,84,73,False
2013-10-04,0,1,1,80,82,False
2013-10-05,0,1,0,49,64,False
2013-10-06,0,1,0,55,68,False
2013-10-07,0,1,1,96,81,False
2013-10-08,0,1,1,100,85,False
2013-10-09,0,1,1,97,76,False
2013-10-10,0,0,1,96,79,False
2013-10-11,0,1,1,79,67,False
