date,backward,backwardness,broke,cheap,colony,isPartial
2004-05-08,1,0,0,86,4,False
2004-05-09,0,0,3,82,3,False
2004-05-10,1,0,1,81,3,False
2004-05-11,0,0,2,71,4,False
2004-05-12,1,0,1,67,3,False
2004-05-13,1,0,1,70,4,False
2004-05-14,1,0,1,68,4,False
2004-05-15,0,0,2,88,4,False
2004-05-16,0,0,1,91,2,False
2004-05-17,1,0,1,77,4,False
2004-05-18,1,0,1,75,3,False
2004-05-19,0,0,1,81,3,False
2004-05-20,1,0,1,67,4,False
2004-05-21,1,0,1,64,4,False
2004-05-22,1,0,1,85,3,False
2004-05-23,0,0,1,83,5,False
2004-05-24,1,0,1,80,4,False
2004-05-25,1,0,1,79,5,False
2004-05-26,1,0,1,70,4,False
2004-05-27,0,0,1,76,2,False
2004-05-28,0,0,1,67,4,False
2004-05-29,0,0,1,88,2,False
2004-05-30,0,0,2,88,5,False
2004-05-31,0,0,2,85,4,False
2004-06-01,0,0,0,75,5,False
2004-06-02,0,0,1,75,5,False
2004-06-03,0,0,1,83,3,False
2004-06-04,0,0,1,80,2,False
2004-06-05,1,0,0,84,4,False
2004-06-06,1,0,1,87,4,False
2004-06-07,1,0,1,80,3,False
2004-06-08,1,0,1,80,4,False
2004-06-09,1,0,1,78,3,False
2004-06-10,1,0,1,81,2,False
2004-06-11,1,0,0,74,4,False
2004-06-12,1,0,1,82,5,False
2004-06-13,1,0,1,88,3,False
2004-06-14,1,0,1,79,4,False
2004-06-15,0,0,1,82,4,False
2004-06-16,1,0,1,81,4,False
2004-06-17,1,0,1,75,3,False
2004-06-18,0,0,2,72,4,False
2004-06-19,0,0,2,93,4,False
2004-06-20,0,0,1,96,4,False
2004-06-21,1,0,1,79,4,False
2004-06-22,0,0,2,82,3,False
2004-06-23,0,0,1,84,2,False
2004-06-24,1,0,1,75,4,False
2004-06-25,0,0,1,78,4,False
2004-06-26,1,0,1,81,3,False
2004-06-27,0,0,0,100,4,False
2004-06-28,1,0,1,85,3,False
2004-06-29,0,0,1,81,3,False
2004-06-30,0,0,1,79,5,False
2004-07-01,0,0,1,78,3,False
2004-07-02,0,0,1,82,4,False
2004-07-03,0,0,2,83,3,False
2004-07-04,1,0,1,83,3,False
2004-07-05,0,0,1,98,6,False
2004-07-06,1,0,1,80,2,False
2004-07-07,0,0,2,87,3,False
2004-07-08,1,0,1,78,4,False
2004-07-09,0,0,0,88,3,False
2004-07-10,0,0,1,88,2,False
2004-07-11,0,0,0,98,3,False
2004-07-12,0,0,1,88,4,False
2004-07-13,1,0,1,88,4,False
2004-07-14,1,0,1,98,3,False
2004-07-15,0,0,1,76,3,False
2004-07-16,0,0,1,85,3,False
2004-07-17,1,0,2,92,4,False
2004-07-18,0,0,1,98,4,False
2004-07-19,0,0,2,84,4,False
2004-07-20,1,0,1,81,4,False
2004-07-21,1,0,0,83,4,False
2004-07-22,1,0,1,79,3,False
2004-07-23,0,0,2,76,2,False
2004-07-24,1,0,2,82,5,False
2004-07-25,1,0,2,90,2,False
2004-07-26,1,0,1,75,4,False
2004-07-27,0,0,1,81,5,False
2004-07-28,0,0,2,77,5,False
2004-07-29,1,0,1,86,3,False
2004-07-30,0,0,2,80,3,False
2004-07-31,0,0,1,90,4,False
2004-08-01,1,0,2,87,6,False
2004-08-02,0,0,2,81,4,False
2004-08-03,1,0,1,83,3,False
2004-08-04,1,0,1,81,3,False
2004-08-05,1,0,1,79,4,False
2004-08-06,0,0,1,81,2,False
2004-08-07,0,0,1,92,4,False
2004-08-08,1,0,1,93,4,False
2004-08-09,1,0,2,91,4,False
2004-08-10,1,0,2,74,4,False
2004-08-11,1,0,2,84,3,False
2004-08-12,0,0,1,79,4,False
2004-08-13,1,0,1,75,4,False
2004-08-14,0,0,1,75,3,False
2004-08-15,0,0,0,83,4,False
2004-08-16,0,0,2,76,4,False
2004-08-17,1,0,1,77,5,False
2004-08-18,0,0,2,78,4,False
2004-08-19,0,0,1,73,5,False
2004-08-20,1,0,1,71,4,False
2004-08-21,1,0,1,78,2,False
2004-08-22,0,0,1,78,5,False
2004-08-23,0,0,0,69,4,False
2004-08-24,0,0,1,69,5,False
2004-08-25,0,0,1,76,3,False
2004-08-26,0,0,1,74,4,False
2004-08-27,0,0,1,73,5,False
2004-08-28,1,0,2,85,5,False
2004-08-29,1,0,0,89,5,False
2004-08-30,0,0,1,75,5,False
2004-08-31,0,0,1,73,5,False
2004-09-01,0,0,1,76,7,False
2004-09-02,0,0,1,67,5,False
2004-09-03,0,0,1,73,4,False
2004-09-04,0,0,1,82,4,False
2004-09-05,1,0,2,81,3,False
2004-09-06,0,0,1,71,3,False
2004-09-07,0,0,1,71,4,False
2004-09-08,1,0,2,67,4,False
2004-09-09,1,0,1,65,4,False
2004-09-10,0,0,1,63,6,False
2004-09-11,1,0,0,84,4,False
2004-09-12,0,0,1,84,5,False
2004-09-13,0,0,1,62,7,False
2004-09-14,0,0,1,66,8,False
2004-09-15,0,0,2,66,6,False
2004-09-16,0,0,1,74,7,False
2004-09-17,0,0,1,58,6,False
2004-09-18,0,0,1,70,3,False
2004-09-19,0,0,2,77,7,False
2004-09-20,1,0,1,67,6,False
2004-09-21,0,0,0,66,4,False
2004-09-22,0,0,1,63,6,False
2004-09-23,0,0,1,66,7,False
2004-09-24,1,0,2,58,5,False
2004-09-25,0,0,1,79,3,False
2004-09-26,1,0,2,77,4,False
