date,privileged,productive,productivity,profit,profitable,isPartial
2015-09-11,2,7,11,69,5,False
2015-09-12,1,4,7,45,4,False
2015-09-13,1,5,6,53,6,False
2015-09-14,4,6,11,74,5,False
2015-09-15,2,6,14,86,7,False
2015-09-16,4,7,15,85,5,False
2015-09-17,3,5,13,79,4,False
2015-09-18,2,5,8,72,5,False
2015-09-19,1,4,5,51,6,False
2015-09-20,1,5,6,51,5,False
2015-09-21,2,9,13,84,7,False
2015-09-22,3,7,14,87,5,False
2015-09-23,3,6,13,83,6,False
2015-09-24,4,9,15,83,5,False
2015-09-25,3,5,11,73,3,False
2015-09-26,1,6,8,43,5,False
2015-09-27,1,3,9,61,8,False
2015-09-28,4,11,12,75,6,False
2015-09-29,2,6,15,90,4,False
2015-09-30,3,7,13,84,6,False
2015-10-01,2,6,14,78,7,False
2015-10-02,2,7,13,71,5,False
2015-10-03,1,4,8,47,4,False
2015-10-04,3,6,9,55,6,False
2015-10-05,2,7,13,83,6,False
2015-10-06,3,6,15,88,8,False
2015-10-07,3,6,14,88,5,False
2015-10-08,3,5,17,94,7,False
2015-10-09,2,5,14,65,7,False
2015-10-10,2,8,7,48,5,False
2015-10-11,1,7,8,50,6,False
2015-10-12,2,9,13,74,7,False
2015-10-13,3,5,13,99,6,False
2015-10-14,3,8,15,82,6,False
2015-10-15,2,9,12,83,8,False
2015-10-16,2,5,16,71,7,False
2015-10-17,1,4,5,51,5,False
2015-10-18,1,5,7,56,4,False
2015-10-19,3,5,14,85,6,False
2015-10-20,2,7,16,93,5,False
2015-10-21,2,8,13,88,8,False
2015-10-22,3,6,13,93,7,False
2015-10-23,3,6,11,77,6,False
2015-10-24,1,4,8,46,3,False
2015-10-25,1,5,6,56,6,False
2015-10-26,2,6,12,85,6,False
2015-10-27,2,5,13,95,5,False
2015-10-28,1,8,15,94,6,False
2015-10-29,3,9,13,100,6,False
2015-10-30,2,6,11,73,6,False
2015-10-31,1,4,6,46,4,False
2015-11-01,2,6,8,49,7,False
2015-11-02,3,8,13,91,7,False
2015-11-03,2,10,15,97,5,False
2015-11-04,2,9,16,100,6,False
2015-11-05,4,9,12,85,7,False
2015-11-06,3,5,11,79,5,False
2015-11-07,2,3,7,57,3,False
2015-11-08,1,6,7,50,7,False
2015-11-09,3,5,12,86,7,False
2015-11-10,3,6,11,95,5,False
2015-11-11,2,8,13,93,6,False
2015-11-12,3,6,12,84,5,False
