date,liquidation,pollution,poor,poverty,race,isPartial
2014-10-10,0,1,3,2,12,False
2014-10-11,0,1,2,1,17,False
2014-10-12,0,1,2,1,18,False
2014-10-13,0,1,3,1,13,False
2014-10-14,0,1,3,2,12,False
2014-10-15,0,1,3,2,11,False
2014-10-16,0,1,3,2,11,False
2014-10-17,0,1,3,1,12,False
2014-10-18,0,1,2,1,17,False
2014-10-19,0,1,3,1,18,False
2014-10-20,0,2,3,2,13,False
2014-10-21,0,1,3,2,13,False
2014-10-22,0,1,3,2,12,False
2014-10-23,0,1,3,2,11,False
2014-10-24,0,1,2,1,11,False
2014-10-25,0,1,2,1,16,False
2014-10-26,0,1,3,1,17,False
2014-10-27,0,1,3,2,13,False
2014-10-28,0,1,3,2,13,False
2014-10-29,0,1,3,2,12,False
2014-10-30,1,1,3,2,13,False
2014-10-31,0,1,3,2,13,False
2014-11-01,0,0,2,1,17,False
2014-11-02,0,1,2,1,19,False
2014-11-03,0,1,3,2,20,False
2014-11-04,0,1,3,2,30,False
2014-11-05,0,1,3,2,100,False
2014-11-06,0,1,3,2,21,False
2014-11-07,0,1,3,2,16,False
2014-11-08,0,0,2,1,16,False
2014-11-09,0,1,2,1,17,False
2014-11-10,0,1,3,2,14,False
2014-11-11,0,1,3,2,12,False
2014-11-12,0,2,3,2,11,False
2014-11-13,0,2,3,2,11,False
2014-11-14,0,1,3,2,11,False
2014-11-15,0,1,2,1,12,False
2014-11-16,0,1,3,1,17,False
2014-11-17,0,2,3,2,13,False
2014-11-18,0,2,3,2,11,False
2014-11-19,0,1,3,2,10,False
2014-11-20,0,2,3,2,10,False
2014-11-21,0,1,3,2,9,False
2014-11-22,0,1,2,1,11,False
2014-11-23,0,1,2,1,12,False
2014-11-24,0,1,3,2,10,False
2014-11-25,0,1,3,2,13,False
2014-11-26,0,1,2,1,12,False
2014-11-27,0,0,2,1,12,False
2014-11-28,0,1,2,1,10,False
2014-11-29,0,1,2,1,14,False
2014-11-30,0,1,3,1,12,False
2014-12-01,0,1,3,2,11,False
2014-12-02,0,1,3,2,11,False
2014-12-03,0,2,3,2,10,False
2014-12-04,0,2,3,2,11,False
2014-12-05,0,1,3,2,11,False
2014-12-06,0,1,2,1,13,False
2014-12-07,0,1,2,1,17,False
2014-12-08,0,1,3,2,13,False
2014-12-09,0,2,3,2,11,False
2014-12-10,0,1,3,2,10,False
2014-12-11,0,2,3,2,10,False
2014-12-12,0,1,3,2,10,False
2014-12-13,0,0,2,1,13,False
2014-12-14,0,1,2,1,12,False
2014-12-15,0,1,3,2,10,False
2014-12-16,0,1,3,1,9,False
2014-12-17,0,1,3,1,10,False
2014-12-18,0,1,3,1,9,False
2014-12-19,0,1,2,1,10,False
2014-12-20,0,0,2,1,16,False
2014-12-21,0,0,2,1,12,False
2014-12-22,0,1,2,1,10,False
2014-12-23,0,0,2,1,10,False
2014-12-24,0,0,2,1,9,False
2014-12-25,0,0,2,0,9,False
2014-12-26,0,0,2,0,10,False
2014-12-27,1,0,2,1,10,False
2014-12-28,0,0,2,1,10,False
2014-12-29,0,0,2,1,9,False
2014-12-30,0,0,2,1,9,False
2014-12-31,0,0,2,1,9,False
2015-01-01,0,0,2,1,9,False
2015-01-02,0,0,2,1,9,False
2015-01-03,0,0,2,1,11,False
2015-01-04,0,0,2,1,11,False
2015-01-05,0,1,2,1,10,False
2015-01-06,1,1,2,1,10,False
2015-01-07,0,1,2,1,10,False
2015-01-08,0,1,2,1,9,False
2015-01-09,0,1,3,1,10,False
2015-01-10,0,0,2,1,10,False
2015-01-11,0,1,2,1,11,False
2015-01-12,0,1,2,1,9,False
2015-01-13,0,1,3,2,9,False
2015-01-14,0,1,2,2,10,False
2015-01-15,0,1,3,2,9,False
2015-01-16,0,1,2,2,9,False
2015-01-17,0,1,2,1,11,False
2015-01-18,0,0,2,1,11,False
2015-01-19,0,1,2,1,11,False
2015-01-20,0,1,3,2,10,False
2015-01-21,0,1,3,2,10,False
2015-01-22,0,1,3,2,10,False
2015-01-23,0,1,2,2,10,False
2015-01-24,0,1,2,1,11,False
2015-01-25,0,1,2,1,12,False
2015-01-26,0,1,2,2,10,False
2015-01-27,0,1,3,2,11,False
2015-01-28,0,1,2,2,11,False
2015-01-29,0,1,3,2,10,False
2015-01-30,0,1,3,2,10,False
2015-01-31,0,1,2,1,10,False
2015-02-01,0,0,3,1,11,False
2015-02-02,0,1,3,2,10,False
2015-02-03,0,1,3,2,9,False
2015-02-04,0,2,3,2,10,False
2015-02-05,1,1,3,2,9,False
2015-02-06,0,1,3,2,10,False
2015-02-07,0,1,2,1,11,False
2015-02-08,0,1,2,1,13,False
2015-02-09,1,1,3,2,11,False
2015-02-10,1,1,3,2,10,False
2015-02-11,0,1,3,2,10,False
2015-02-12,1,1,3,2,10,False
2015-02-13,0,1,2,2,10,False
2015-02-14,0,0,2,1,12,False
2015-02-15,0,1,2,1,14,False
2015-02-16,0,1,2,1,11,False
2015-02-17,1,1,2,2,11,False
2015-02-18,0,1,3,2,10,False
2015-02-19,0,1,2,2,11,False
2015-02-20,0,1,3,2,12,False
2015-02-21,0,1,3,1,15,False
2015-02-22,0,1,3,1,19,False
2015-02-23,0,1,3,2,12,False
2015-02-24,0,1,3,2,11,False
2015-02-25,0,1,3,2,12,False
2015-02-26,0,1,3,2,14,False
2015-02-27,0,1,2,2,13,False
2015-02-28,0,0,2,1,17,False
2015-03-01,1,1,2,1,21,False
2015-03-02,0,1,3,2,14,False
2015-03-03,0,2,3,2,13,False
