date,charity,community,compensate,compensation,contribute,isPartial
2007-04-30,4,80,0,4,1,False
2007-05-01,4,81,0,4,1,False
2007-05-02,4,84,0,4,1,False
2007-05-03,3,77,0,4,0,False
2007-05-04,4,72,0,3,1,False
2007-05-05,3,55,0,3,1,False
2007-05-06,4,65,0,2,1,False
2007-05-07,3,87,0,5,1,False
2007-05-08,4,81,0,4,0,False
2007-05-09,4,84,0,3,1,False
2007-05-10,4,77,0,4,1,False
2007-05-11,3,75,0,4,1,False
2007-05-12,2,56,0,3,1,False
2007-05-13,3,55,0,2,1,False
2007-05-14,3,83,0,4,1,False
2007-05-15,4,84,0,4,0,False
2007-05-16,3,79,0,4,1,False
2007-05-17,4,79,0,4,1,False
2007-05-18,4,73,0,4,1,False
2007-05-19,3,58,0,3,0,False
2007-05-20,3,58,0,2,0,False
2007-05-21,4,89,0,4,0,False
2007-05-22,3,82,0,4,0,False
2007-05-23,4,82,0,4,1,False
2007-05-24,3,75,0,4,1,False
2007-05-25,3,72,0,5,1,False
2007-05-26,2,49,0,2,0,False
2007-05-27,3,52,0,1,0,False
2007-05-28,2,52,0,2,0,False
2007-05-29,4,83,0,4,1,False
2007-05-30,4,80,0,4,0,False
2007-05-31,3,81,0,4,1,False
2007-06-01,4,69,0,4,1,False
2007-06-02,2,55,0,2,0,False
2007-06-03,3,56,0,2,0,False
2007-06-04,4,84,0,3,1,False
2007-06-05,3,82,0,5,0,False
2007-06-06,3,75,0,3,0,False
2007-06-07,4,72,0,5,1,False
2007-06-08,4,69,0,4,1,False
2007-06-09,3,53,0,1,0,False
2007-06-10,3,56,0,2,0,False
2007-06-11,4,84,0,5,1,False
2007-06-12,3,78,0,4,0,False
2007-06-13,3,80,0,7,1,False
2007-06-14,3,73,0,5,1,False
2007-06-15,4,73,0,5,1,False
2007-06-16,3,54,0,3,0,False
2007-06-17,3,53,0,3,0,False
2007-06-18,5,83,0,4,0,False
2007-06-19,4,75,0,5,0,False
2007-06-20,3,77,0,4,0,False
2007-06-21,4,75,0,4,1,False
2007-06-22,4,68,0,4,0,False
2007-06-23,4,53,0,2,0,False
2007-06-24,3,56,0,2,0,False
2007-06-25,5,79,0,5,1,False
2007-06-26,4,73,0,4,1,False
2007-06-27,3,73,0,4,1,False
2007-06-28,3,74,0,4,1,False
2007-06-29,3,65,0,4,0,False
2007-06-30,3,53,0,2,0,False
2007-07-01,3,56,0,3,0,False
2007-07-02,4,78,0,5,1,False
2007-07-03,3,71,0,5,0,False
2007-07-04,2,51,0,1,0,False
2007-07-05,3,71,0,5,0,False
2007-07-06,4,70,0,4,0,False
2007-07-07,4,50,0,2,0,False
2007-07-08,2,58,0,2,0,False
2007-07-09,4,78,0,4,1,False
