date,bargain,benefactor,beneficiary,benefit,benevolence,isPartial
2011-12-21,19,2,6,62,2,False
2011-12-22,17,1,6,58,0,False
2011-12-23,16,1,6,48,0,False
2011-12-24,11,1,3,34,1,False
2011-12-25,14,0,3,29,0,False
2011-12-26,17,1,2,39,2,False
2011-12-27,17,1,4,56,1,False
2011-12-28,20,2,9,65,1,False
2011-12-29,22,0,7,57,1,False
2011-12-30,22,0,6,65,3,False
2011-12-31,19,0,2,38,1,False
2012-01-01,20,0,2,39,2,False
2012-01-02,22,1,2,50,1,False
2012-01-03,20,1,7,72,2,False
2012-01-04,24,2,8,66,1,False
2012-01-05,24,3,9,72,1,False
2012-01-06,15,1,11,72,1,False
2012-01-07,25,2,4,46,1,False
2012-01-08,22,1,4,56,1,False
2012-01-09,19,2,7,77,2,False
2012-01-10,17,1,6,80,1,False
2012-01-11,21,1,7,79,2,False
2012-01-12,19,1,9,81,2,False
2012-01-13,16,2,5,73,1,False
2012-01-14,17,0,3,52,1,False
2012-01-15,22,1,4,49,1,False
2012-01-16,20,1,4,69,2,False
2012-01-17,19,2,8,77,1,False
2012-01-18,17,1,10,81,1,False
2012-01-19,23,1,8,74,3,False
2012-01-20,18,1,5,69,1,False
2012-01-21,17,0,5,57,1,False
2012-01-22,16,1,3,55,2,False
2012-01-23,20,3,6,66,2,False
2012-01-24,20,1,8,86,2,False
2012-01-25,18,1,7,81,1,False
2012-01-26,18,2,8,79,2,False
2012-01-27,21,1,7,72,3,False
2012-01-28,25,1,5,64,2,False
2012-01-29,16,2,1,67,2,False
2012-01-30,24,1,10,82,1,False
2012-01-31,22,1,6,94,3,False
2012-02-01,24,1,6,79,2,False
2012-02-02,20,1,10,82,2,False
2012-02-03,16,2,8,79,1,False
2012-02-04,23,1,4,57,1,False
2012-02-05,18,1,3,51,2,False
2012-02-06,19,1,7,75,2,False
2012-02-07,19,2,8,84,2,False
2012-02-08,20,1,7,78,1,False
2012-02-09,24,2,8,75,1,False
2012-02-10,21,2,6,76,1,False
2012-02-11,21,1,2,54,2,False
2012-02-12,18,1,4,54,0,False
2012-02-13,20,1,9,72,2,False
2012-02-14,16,1,7,71,2,False
2012-02-15,21,1,8,83,1,False
2012-02-16,24,1,7,82,2,False
2012-02-17,17,1,8,71,1,False
2012-02-18,21,0,5,52,2,False
2012-02-19,18,2,1,62,3,False
2012-02-20,20,1,7,70,1,False
2012-02-21,18,1,9,73,1,False
2012-02-22,21,1,8,79,1,False
2012-02-23,20,3,7,84,2,False
2012-02-24,22,1,9,75,2,False
2012-02-25,21,2,6,61,1,False
2012-02-26,25,2,3,60,1,False
2012-02-27,18,1,7,80,2,False
2012-02-28,20,1,9,92,2,False
2012-02-29,23,1,9,83,1,False
2012-03-01,20,2,8,85,2,False
2012-03-02,18,1,6,79,3,False
2012-03-03,20,0,1,63,2,False
2012-03-04,20,0,6,62,1,False
2012-03-05,23,1,5,84,2,False
2012-03-06,21,2,6,86,1,False
2012-03-07,17,1,8,76,3,False
2012-03-08,20,3,6,84,3,False
2012-03-09,17,1,8,87,1,False
2012-03-10,23,1,3,61,1,False
2012-03-11,15,1,4,59,2,False
2012-03-12,19,1,7,76,2,False
2012-03-13,24,1,8,75,2,False
2012-03-14,17,1,6,72,1,False
2012-03-15,17,1,9,75,1,False
2012-03-16,22,1,5,66,2,False
2012-03-17,18,0,4,46,1,False
2012-03-18,22,1,4,58,0,False
2012-03-19,20,1,6,80,2,False
2012-03-20,18,1,9,77,1,False
2012-03-21,20,3,10,81,1,False
2012-03-22,21,2,8,76,2,False
2012-03-23,18,2,6,64,2,False
2012-03-24,20,1,3,57,3,False
2012-03-25,25,1,3,57,1,False
2012-03-26,21,1,6,78,3,False
2012-03-27,19,2,7,85,2,False
2012-03-28,20,2,9,78,2,False
2012-03-29,18,2,6,78,1,False
2012-03-30,16,1,7,73,1,False
2012-03-31,21,1,2,52,0,False
2012-04-01,19,1,6,55,1,False
2012-04-02,17,1,9,83,1,False
2012-04-03,21,1,7,80,1,False
2012-04-04,16,2,5,90,2,False
2012-04-05,21,2,6,74,1,False
2012-04-06,17,1,6,61,1,False
2012-04-07,19,0,5,55,1,False
2012-04-08,16,1,4,49,1,False
2012-04-09,22,1,7,71,1,False
2012-04-10,20,1,9,76,1,False
2012-04-11,17,1,7,83,2,False
2012-04-12,19,1,7,81,2,False
2012-04-13,22,1,8,75,1,False
2012-04-14,23,1,4,56,0,False
2012-04-15,17,1,5,68,1,False
2012-04-16,21,1,7,74,1,False
2012-04-17,25,1,9,91,2,False
2012-04-18,18,1,8,82,1,False
2012-04-19,22,0,9,85,1,False
2012-04-20,19,2,3,68,3,False
2012-04-21,22,2,4,59,1,False
2012-04-22,21,1,3,68,2,False
2012-04-23,19,1,8,82,3,False
2012-04-24,19,2,7,84,2,False
2012-04-25,21,2,8,78,2,False
2012-04-26,18,1,6,89,3,False
2012-04-27,17,1,6,73,1,False
2012-04-28,22,1,2,55,1,False
2012-04-29,20,2,4,50,2,False
2012-04-30,19,1,8,78,2,False
2012-05-01,14,1,7,79,3,False
2012-05-02,20,1,8,75,1,False
2012-05-03,16,1,7,83,2,False
2012-05-04,19,1,7,70,1,False
2012-05-05,23,0,2,48,1,False
2012-05-06,20,0,4,58,2,False
2012-05-07,19,1,9,75,3,False
2012-05-08,21,1,6,83,1,False
2012-05-09,22,0,8,73,1,False
2012-05-10,16,1,10,76,1,False
2012-05-11,17,1,7,70,0,False
2012-05-12,16,1,5,47,1,False
2012-05-13,17,1,2,47,2,False
2012-05-14,22,2,7,70,3,False
2012-05-15,22,2,8,78,2,False
2012-05-16,18,1,7,86,1,False
2012-05-17,18,0,5,71,2,False
2012-05-18,19,1,7,62,1,False
2012-05-19,16,0,4,44,0,False
2012-05-20,15,1,5,54,1,False
2012-05-21,19,1,7,100,2,False
