date,expense,expensive,fine,ghetto,intervention,isPartial
2015-12-20,2,22,33,12,2,False
2015-12-21,4,21,33,10,5,False
2015-12-22,6,21,34,11,5,False
2015-12-23,4,22,32,10,4,False
2015-12-24,2,22,33,12,3,False
2015-12-25,1,27,26,14,2,False
2015-12-26,2,25,31,11,3,False
2015-12-27,2,25,32,12,2,False
2015-12-28,4,22,33,9,4,False
2015-12-29,5,22,34,10,3,False
2015-12-30,5,22,36,12,4,False
2015-12-31,4,23,32,10,3,False
2016-01-01,3,22,30,12,3,False
2016-01-02,3,22,33,13,3,False
2016-01-03,3,23,33,11,4,False
2016-01-04,5,22,31,11,5,False
2016-01-05,5,22,33,11,5,False
2016-01-06,6,24,33,11,7,False
2016-01-07,5,21,34,12,7,False
2016-01-08,5,24,32,13,6,False
2016-01-09,3,26,35,11,3,False
2016-01-10,3,27,31,11,4,False
2016-01-11,6,23,33,15,6,False
2016-01-12,5,22,32,11,6,False
2016-01-13,5,24,32,10,7,False
2016-01-14,6,23,30,12,6,False
2016-01-15,6,22,35,11,6,False
2016-01-16,4,21,34,12,3,False
2016-01-17,3,22,36,12,4,False
2016-01-18,6,22,35,12,5,False
2016-01-19,7,22,34,11,7,False
2016-01-20,7,23,31,10,8,False
2016-01-21,7,21,33,12,6,False
2016-01-22,5,22,34,11,5,False
2016-01-23,5,21,32,11,4,False
2016-01-24,5,24,32,12,5,False
2016-01-25,7,21,36,10,7,False
2016-01-26,7,23,34,11,8,False
2016-01-27,7,23,35,11,9,False
2016-01-28,9,21,35,10,8,False
2016-01-29,7,21,41,11,6,False
2016-01-30,6,23,43,12,4,False
2016-01-31,6,24,64,12,5,False
2016-02-01,8,20,98,10,8,False
2016-02-02,8,21,100,10,7,False
2016-02-03,9,20,72,11,10,False
2016-02-04,8,22,54,11,8,False
2016-02-05,8,22,47,13,6,False
2016-02-06,5,21,46,13,5,False
2016-02-07,6,24,42,13,5,False
2016-02-08,7,22,39,9,7,False
2016-02-09,8,22,39,10,8,False
2016-02-10,8,21,37,9,10,False
2016-02-11,7,22,36,10,7,False
2016-02-12,8,20,36,10,7,False
2016-02-13,6,20,40,11,5,False
2016-02-14,4,22,39,10,4,False
2016-02-15,8,23,33,10,7,False
2016-02-16,8,23,35,10,8,False
2016-02-17,8,23,37,10,8,False
2016-02-18,7,21,37,10,8,False
2016-02-19,7,24,35,10,7,False
2016-02-20,4,21,35,11,4,False
2016-02-21,5,23,32,10,6,False
2016-02-22,9,24,35,11,9,False
2016-02-23,8,23,35,12,8,False
2016-02-24,8,21,34,11,9,False
2016-02-25,9,23,36,12,8,False
2016-02-26,6,22,37,12,7,False
2016-02-27,5,24,36,12,5,False
2016-02-28,5,24,34,12,5,False
2016-02-29,8,21,31,9,10,False
2016-03-01,8,21,31,11,8,False
2016-03-02,8,20,32,10,9,False
2016-03-03,8,21,34,10,9,False
2016-03-04,7,19,37,11,7,False
2016-03-05,5,21,33,11,5,False
2016-03-06,5,21,32,9,5,False
2016-03-07,7,20,34,16,10,False
2016-03-08,7,21,34,15,8,False
2016-03-09,7,20,33,12,11,False
2016-03-10,7,21,35,11,9,False
2016-03-11,6,20,30,12,7,False
2016-03-12,4,22,33,12,5,False
2016-03-13,6,22,35,11,5,False
2016-03-14,6,21,31,10,10,False
2016-03-15,8,20,34,11,9,False
2016-03-16,7,20,31,10,8,False
2016-03-17,6,20,31,9,9,False
2016-03-18,6,19,32,10,6,False
2016-03-19,4,20,34,12,4,False
2016-03-20,6,23,32,11,7,False
2016-03-21,7,22,34,11,10,False
2016-03-22,7,20,31,10,9,False
2016-03-23,7,18,35,10,9,False
2016-03-24,7,21,35,10,8,False
2016-03-25,6,22,34,12,6,False
2016-03-26,4,24,35,11,5,False
2016-03-27,4,25,30,13,5,False
2016-03-28,8,19,34,9,10,False
2016-03-29,8,22,34,10,8,False
2016-03-30,8,21,34,11,10,False
2016-03-31,7,23,33,10,7,False
2016-04-01,6,20,33,12,6,False
2016-04-02,5,22,34,12,4,False
2016-04-03,5,22,33,12,7,False
2016-04-04,8,20,35,10,10,False
2016-04-05,8,20,33,9,9,False
2016-04-06,9,20,34,10,9,False
2016-04-07,8,21,35,10,9,False
2016-04-08,6,21,34,10,7,False
2016-04-09,5,22,35,10,4,False
2016-04-10,7,23,35,10,6,False
2016-04-11,9,23,35,10,10,False
2016-04-12,8,22,33,11,9,False
2016-04-13,8,23,32,12,9,False
2016-04-14,8,22,33,10,8,False
2016-04-15,7,22,36,10,7,False
2016-04-16,5,21,32,11,4,False
2016-04-17,6,22,35,10,6,False
2016-04-18,9,21,32,9,10,False
2016-04-19,7,21,33,9,9,False
2016-04-20,7,20,33,10,8,False
2016-04-21,7,21,32,9,9,False
2016-04-22,5,21,31,10,7,False
2016-04-23,3,22,35,12,4,False
2016-04-24,4,21,34,11,5,False
2016-04-25,6,22,32,10,10,False
2016-04-26,6,21,32,9,8,False
2016-04-27,6,20,32,9,9,False
2016-04-28,6,22,33,10,9,False
2016-04-29,5,21,34,10,7,False
2016-04-30,3,20,36,9,5,False
2016-05-01,5,24,35,11,6,False
2016-05-02,6,24,33,10,9,False
2016-05-03,6,23,33,10,8,False
2016-05-04,6,22,32,10,8,False
2016-05-05,6,21,32,10,7,False
2016-05-06,6,21,32,11,7,False
2016-05-07,3,22,32,11,4,False
2016-05-08,3,25,31,12,5,False
2016-05-09,6,22,31,10,9,False
2016-05-10,6,22,36,11,8,False
2016-05-11,6,21,34,10,8,False
2016-05-12,5,21,31,10,8,False
2016-05-13,5,19,32,10,6,False
2016-05-14,3,23,33,11,3,False
2016-05-15,3,25,33,12,5,False
2016-05-16,5,22,32,11,6,False
2016-05-17,5,20,32,10,7,False
2016-05-18,5,20,32,11,7,False
2016-05-19,5,22,33,11,7,False
2016-05-20,5,23,33,9,6,False
2016-05-21,2,22,34,10,4,False
2016-05-22,3,24,38,12,4,False
2016-05-23,6,21,31,10,7,False
2016-05-24,5,21,34,10,6,False
2016-05-25,5,22,34,9,6,False
2016-05-26,4,20,34,9,6,False
2016-05-27,5,19,33,11,5,False
2016-05-28,2,20,33,12,3,False
2016-05-29,2,21,32,10,4,False
2016-05-30,3,21,33,10,4,False
2016-05-31,5,20,32,8,6,False
2016-06-01,6,22,33,10,6,False
2016-06-02,5,20,31,9,6,False
2016-06-03,6,19,31,8,5,False
2016-06-04,3,21,31,10,4,False
2016-06-05,3,23,32,10,4,False
2016-06-06,5,19,28,9,5,False
2016-06-07,5,19,32,10,5,False
2016-06-08,4,20,31,9,6,False
2016-06-09,5,19,34,10,5,False
2016-06-10,4,23,32,10,5,False
2016-06-11,3,20,34,9,4,False
2016-06-12,3,20,30,10,4,False
2016-06-13,5,20,33,9,6,False
2016-06-14,6,20,30,9,5,False
2016-06-15,6,19,30,10,6,False
2016-06-16,6,20,36,10,5,False
2016-06-17,4,21,32,8,5,False
2016-06-18,2,24,32,10,3,False
2016-06-19,3,22,31,10,4,False
2016-06-20,5,19,31,9,7,False
2016-06-21,5,19,33,9,6,False
2016-06-22,5,20,33,9,6,False
2016-06-23,5,19,32,9,5,False
2016-06-24,5,19,32,9,5,False
2016-06-25,2,22,31,10,3,False
2016-06-26,3,22,30,11,4,False
2016-06-27,6,21,33,8,6,False
2016-06-28,5,20,34,10,5,False
2016-06-29,5,20,33,9,5,False
2016-06-30,5,20,35,9,6,False
2016-07-01,4,19,30,10,4,False
2016-07-02,2,22,31,10,3,False
2016-07-03,2,22,36,10,3,False
2016-07-04,2,21,31,11,5,False
2016-07-05,4,22,32,9,6,False
2016-07-06,6,20,32,8,5,False
2016-07-07,5,19,31,10,5,False
2016-07-08,4,20,31,9,5,False
2016-07-09,2,19,30,10,3,False
2016-07-10,3,23,32,10,4,False
2016-07-11,5,19,31,10,7,False
2016-07-12,5,19,31,9,4,False
2016-07-13,5,19,32,9,5,False
2016-07-14,5,17,30,10,4,False
2016-07-15,5,20,33,9,4,False
2016-07-16,2,23,33,11,4,False
2016-07-17,3,24,33,12,4,False
2016-07-18,5,19,31,9,6,False
2016-07-19,5,20,33,9,5,False
2016-07-20,5,19,33,10,6,False
2016-07-21,5,20,32,9,6,False
2016-07-22,4,19,31,10,5,False
2016-07-23,3,20,31,10,3,False
