date,boom,breadwinner,buy,capitalize,charitable,isPartial
2008-06-04,1,0,31,0,0,False
2008-06-05,1,0,30,0,0,False
2008-06-06,1,0,32,0,0,False
2008-06-07,2,0,37,0,0,False
2008-06-08,1,0,41,0,0,False
2008-06-09,1,0,33,0,0,False
2008-06-10,1,0,35,0,1,False
2008-06-11,1,0,33,0,0,False
2008-06-12,1,0,34,0,0,False
2008-06-13,1,0,33,0,0,False
2008-06-14,2,0,37,0,0,False
2008-06-15,1,0,40,0,0,False
2008-06-16,1,0,30,0,0,False
2008-06-17,2,0,31,0,0,False
2008-06-18,1,0,30,0,0,False
2008-06-19,1,0,31,0,0,False
2008-06-20,1,0,31,0,0,False
2008-06-21,1,0,39,0,0,False
2008-06-22,2,0,40,0,0,False
2008-06-23,1,0,31,0,0,False
2008-06-24,1,0,31,0,0,False
2008-06-25,1,0,32,0,0,False
2008-06-26,1,0,31,0,0,False
2008-06-27,2,0,31,0,0,False
2008-06-28,2,0,36,0,0,False
2008-06-29,2,0,41,0,0,False
2008-06-30,2,0,35,0,0,False
2008-07-01,2,0,33,0,0,False
2008-07-02,2,0,31,0,0,False
2008-07-03,3,0,33,0,0,False
2008-07-04,3,0,39,0,0,False
2008-07-05,2,0,38,0,0,False
2008-07-06,1,0,39,0,0,False
2008-07-07,1,0,33,0,0,False
2008-07-08,1,0,32,0,0,False
2008-07-09,1,0,32,0,1,False
2008-07-10,1,0,30,0,0,False
2008-07-11,1,0,34,0,0,False
2008-07-12,1,0,37,0,0,False
2008-07-13,1,0,42,0,0,False
2008-07-14,1,0,33,0,0,False
2008-07-15,1,0,32,0,0,False
2008-07-16,1,0,31,0,0,False
2008-07-17,1,0,31,0,0,False
2008-07-18,1,0,34,0,0,False
2008-07-19,1,0,39,0,0,False
2008-07-20,1,0,39,0,0,False
2008-07-21,1,0,32,0,0,False
2008-07-22,1,0,31,0,0,False
2008-07-23,1,0,32,0,0,False
2008-07-24,1,0,31,0,0,False
2008-07-25,1,0,31,0,0,False
2008-07-26,1,0,38,0,0,False
2008-07-27,1,0,40,0,0,False
2008-07-28,1,0,31,0,0,False
2008-07-29,1,0,31,0,0,False
2008-07-30,1,0,32,0,0,False
2008-07-31,1,0,33,0,0,False
2008-08-01,1,0,33,0,0,False
2008-08-02,1,0,39,0,0,False
2008-08-03,1,0,40,0,0,False
2008-08-04,1,0,33,0,0,False
2008-08-05,1,0,32,0,0,False
2008-08-06,1,0,30,0,0,False
2008-08-07,1,0,30,0,0,False
2008-08-08,1,0,31,0,0,False
2008-08-09,1,0,36,0,0,False
2008-08-10,1,0,40,0,0,False
2008-08-11,1,0,34,0,0,False
2008-08-12,1,0,32,0,0,False
2008-08-13,1,0,32,0,0,False
2008-08-14,1,0,32,0,0,False
2008-08-15,1,0,31,0,0,False
2008-08-16,2,0,36,0,0,False
2008-08-17,1,0,39,0,0,False
2008-08-18,1,0,33,0,0,False
2008-08-19,1,0,31,0,0,False
2008-08-20,1,0,29,0,0,False
2008-08-21,1,0,30,0,0,False
2008-08-22,1,0,31,0,0,False
2008-08-23,1,0,37,0,0,False
2008-08-24,2,0,37,0,0,False
2008-08-25,1,0,32,0,0,False
2008-08-26,1,0,31,0,0,False
2008-08-27,1,0,31,0,0,False
2008-08-28,1,0,30,0,0,False
2008-08-29,1,0,30,0,0,False
2008-08-30,1,0,39,0,0,False
2008-08-31,1,0,41,0,0,False
2008-09-01,1,0,38,0,0,False
2008-09-02,1,0,29,0,1,False
2008-09-03,1,0,29,0,0,False
2008-09-04,1,0,30,0,0,False
2008-09-05,1,0,31,0,0,False
2008-09-06,1,0,35,0,0,False
2008-09-07,1,0,38,0,0,False
2008-09-08,1,0,29,0,0,False
2008-09-09,1,0,29,0,0,False
2008-09-10,1,0,28,0,0,False
2008-09-11,1,0,29,0,0,False
2008-09-12,1,0,29,0,0,False
2008-09-13,1,0,35,0,0,False
2008-09-14,2,0,39,0,0,False
2008-09-15,1,0,31,0,1,False
2008-09-16,1,0,29,0,0,False
2008-09-17,1,0,30,0,0,False
2008-09-18,1,0,32,0,0,False
2008-09-19,1,0,31,0,0,False
2008-09-20,1,0,37,0,0,False
2008-09-21,2,0,37,0,0,False
2008-09-22,1,0,30,0,0,False
2008-09-23,1,0,31,0,1,False
2008-09-24,1,0,29,0,0,False
2008-09-25,1,0,30,0,0,False
2008-09-26,1,0,29,0,0,False
2008-09-27,1,0,37,0,0,False
2008-09-28,2,0,36,0,0,False
2008-09-29,1,0,31,0,0,False
2008-09-30,1,0,32,0,0,False
2008-10-01,1,0,30,0,0,False
2008-10-02,1,0,31,0,0,False
2008-10-03,1,0,30,0,0,False
2008-10-04,2,0,34,0,0,False
2008-10-05,1,0,36,0,0,False
2008-10-06,1,0,29,0,0,False
2008-10-07,1,0,29,0,0,False
2008-10-08,1,0,28,0,1,False
2008-10-09,1,0,29,0,0,False
2008-10-10,1,0,30,0,0,False
2008-10-11,1,0,36,0,0,False
2008-10-12,1,0,38,0,0,False
2008-10-13,1,0,32,0,1,False
2008-10-14,1,0,30,0,0,False
2008-10-15,1,0,29,0,0,False
2008-10-16,1,0,29,0,0,False
2008-10-17,1,0,32,0,0,False
2008-10-18,1,0,34,0,0,False
2008-10-19,1,0,36,0,0,False
2008-10-20,1,0,30,0,0,False
2008-10-21,1,0,30,0,1,False
2008-10-22,1,0,31,0,0,False
2008-10-23,1,0,29,0,0,False
2008-10-24,1,0,31,0,0,False
2008-10-25,1,0,36,0,0,False
2008-10-26,1,0,38,0,0,False
2008-10-27,1,0,32,0,0,False
2008-10-28,1,0,30,0,0,False
2008-10-29,1,0,29,0,0,False
2008-10-30,1,0,28,0,0,False
2008-10-31,1,0,29,0,0,False
2008-11-01,1,0,34,0,0,False
2008-11-02,1,0,38,0,0,False
2008-11-03,1,0,32,0,0,False
2008-11-04,1,0,28,0,0,False
2008-11-05,1,0,26,0,0,False
2008-11-06,1,0,30,0,0,False
2008-11-07,1,0,32,0,0,False
2008-11-08,1,0,38,0,0,False
2008-11-09,1,0,43,0,0,False
2008-11-10,1,0,34,0,0,False
2008-11-11,1,0,36,0,0,False
2008-11-12,1,0,34,0,0,False
2008-11-13,1,0,35,0,0,False
2008-11-14,1,0,36,0,0,False
2008-11-15,1,0,42,0,0,False
2008-11-16,1,0,45,0,0,False
2008-11-17,1,0,37,0,1,False
2008-11-18,1,0,37,0,0,False
2008-11-19,1,0,35,0,0,False
2008-11-20,1,0,35,0,0,False
2008-11-21,1,0,37,0,0,False
2008-11-22,2,0,46,0,0,False
2008-11-23,1,0,50,0,0,False
2008-11-24,1,0,44,0,0,False
2008-11-25,1,0,49,0,0,False
2008-11-26,1,0,54,0,0,False
2008-11-27,1,0,69,0,0,False
2008-11-28,2,0,100,0,0,False
