date,squander,tariff,underworld,uneconomical,unemployed,isPartial
2013-01-11,1,10,16,0,8,False
2013-01-12,0,5,19,0,6,False
2013-01-13,1,6,16,0,9,False
2013-01-14,1,12,22,0,11,False
2013-01-15,1,12,17,0,9,False
2013-01-16,1,13,16,0,6,False
2013-01-17,1,11,17,0,8,False
2013-01-18,1,11,16,0,10,False
2013-01-19,0,4,17,0,6,False
2013-01-20,0,3,21,0,4,False
2013-01-21,0,8,30,0,10,False
2013-01-22,1,9,26,0,7,False
2013-01-23,1,12,14,0,9,False
2013-01-24,1,12,13,0,10,False
2013-01-25,0,9,14,0,9,False
2013-01-26,1,3,15,0,9,False
2013-01-27,0,4,25,0,7,False
2013-01-28,1,10,30,0,9,False
2013-01-29,1,12,18,0,11,False
2013-01-30,1,13,17,0,11,False
