date,squander,tariff,underworld,uneconomical,unemployed,isPartial
2016-06-05,1,9,41,0,13,False
2016-06-06,0,16,29,0,19,False
2016-06-07,0,20,23,0,13,False
2016-06-08,1,17,26,0,13,False
2016-06-09,0,17,24,0,13,False
2016-06-10,1,17,23,0,15,False
2016-06-11,0,8,26,0,12,False
2016-06-12,1,9,35,0,6,False
2016-06-13,1,15,22,0,15,False
2016-06-14,1,23,19,0,12,False
2016-06-15,1,19,25,0,14,False
2016-06-16,0,22,25,0,12,False
2016-06-17,2,13,26,0,14,False
2016-06-18,2,7,28,1,7,False
2016-06-19,0,5,29,0,12,False
2016-06-20,2,13,20,0,14,False
2016-06-21,1,15,28,0,15,False
2016-06-22,1,16,29,0,17,False
2016-06-23,1,19,27,0,13,False
2016-06-24,1,16,23,0,13,False
2016-06-25,0,5,41,0,10,False
2016-06-26,0,8,100,0,13,False
2016-06-27,1,13,58,0,13,False
2016-06-28,1,16,29,0,16,False
2016-06-29,0,20,29,0,12,False
2016-06-30,1,20,22,0,14,False
2016-07-01,0,14,24,0,18,False
2016-07-02,1,6,48,0,10,False
2016-07-03,3,9,29,0,7,False
2016-07-04,1,9,44,0,5,False
2016-07-05,1,13,33,0,15,False
2016-07-06,1,20,25,1,12,False
2016-07-07,0,16,28,1,13,False
2016-07-08,3,14,21,0,10,False
2016-07-09,0,7,32,0,11,False
2016-07-10,1,8,36,0,11,False
2016-07-11,0,16,20,0,11,False
2016-07-12,1,14,21,0,18,False
2016-07-13,1,12,24,0,15,False
2016-07-14,1,11,25,0,12,False
2016-07-15,0,11,36,0,8,False
2016-07-16,0,5,39,0,12,False
2016-07-17,1,5,32,0,10,False
2016-07-18,1,14,29,0,8,False
2016-07-19,0,16,33,0,13,False
2016-07-20,1,14,34,0,9,False
2016-07-21,2,16,27,0,14,False
2016-07-22,0,11,33,0,18,False
2016-07-23,0,10,30,0,12,False
