date,boom,breadwinner,buy,capitalize,charitable,isPartial
2010-07-18,1,0,37,0,0,False
2010-07-19,1,0,32,0,0,False
2010-07-20,1,0,32,0,0,False
2010-07-21,1,0,30,0,0,False
2010-07-22,1,0,29,0,0,False
2010-07-23,1,0,31,0,0,False
2010-07-24,1,0,35,0,0,False
2010-07-25,1,0,36,0,0,False
2010-07-26,1,0,31,0,0,False
2010-07-27,1,0,31,0,0,False
2010-07-28,1,0,31,0,0,False
2010-07-29,1,0,29,0,0,False
2010-07-30,1,0,31,0,0,False
2010-07-31,1,0,35,0,0,False
2010-08-01,1,0,39,0,0,False
2010-08-02,1,0,32,0,0,False
2010-08-03,1,0,30,0,0,False
2010-08-04,1,0,31,0,0,False
2010-08-05,1,0,30,0,0,False
2010-08-06,1,0,31,0,0,False
2010-08-07,1,0,37,0,0,False
2010-08-08,1,0,37,0,0,False
2010-08-09,1,0,32,0,0,False
2010-08-10,1,0,32,0,0,False
2010-08-11,1,0,30,0,0,False
2010-08-12,1,0,31,0,0,False
2010-08-13,1,0,31,0,0,False
2010-08-14,1,0,34,0,0,False
2010-08-15,1,0,36,0,0,False
2010-08-16,1,0,31,0,0,False
2010-08-17,3,0,30,0,0,False
2010-08-18,2,0,30,0,0,False
2010-08-19,1,0,30,0,0,False
2010-08-20,1,0,31,0,0,False
2010-08-21,1,0,35,0,0,False
2010-08-22,1,0,36,0,0,False
2010-08-23,1,0,31,0,0,False
2010-08-24,1,0,31,0,0,False
2010-08-25,1,0,31,0,0,False
2010-08-26,1,0,31,0,0,False
2010-08-27,1,0,30,0,0,False
2010-08-28,1,0,34,0,0,False
2010-08-29,1,0,35,0,0,False
2010-08-30,1,0,30,0,0,False
2010-08-31,1,0,30,0,0,False
2010-09-01,1,0,30,0,0,False
2010-09-02,1,0,30,0,0,False
2010-09-03,1,0,30,0,0,False
2010-09-04,1,0,35,0,0,False
2010-09-05,1,0,36,0,0,False
2010-09-06,1,0,39,0,0,False
2010-09-07,1,0,29,0,0,False
2010-09-08,1,0,28,0,0,False
2010-09-09,1,0,30,0,0,False
2010-09-10,1,0,32,0,0,False
2010-09-11,1,0,34,0,0,False
2010-09-12,1,0,37,0,0,False
2010-09-13,1,0,31,0,0,False
2010-09-14,1,0,31,0,0,False
2010-09-15,1,0,30,0,0,False
2010-09-16,1,0,30,0,0,False
2010-09-17,1,0,31,0,0,False
2010-09-18,1,0,36,0,0,False
2010-09-19,1,0,37,0,0,False
2010-09-20,1,0,31,0,0,False
2010-09-21,1,0,30,0,0,False
2010-09-22,1,0,29,0,0,False
2010-09-23,1,0,30,0,0,False
2010-09-24,1,0,28,0,0,False
2010-09-25,1,0,34,0,0,False
2010-09-26,2,0,35,0,0,False
2010-09-27,1,0,29,0,0,False
2010-09-28,1,0,30,0,0,False
2010-09-29,1,0,29,0,0,False
2010-09-30,1,0,29,0,0,False
2010-10-01,1,0,30,0,0,False
2010-10-02,1,0,35,0,0,False
2010-10-03,2,0,34,0,0,False
2010-10-04,1,0,30,0,0,False
2010-10-05,1,0,29,0,0,False
2010-10-06,1,0,29,0,0,False
2010-10-07,1,0,29,0,0,False
2010-10-08,1,0,30,0,0,False
2010-10-09,1,0,34,0,0,False
2010-10-10,1,0,33,0,0,False
2010-10-11,1,0,30,0,0,False
2010-10-12,1,0,26,0,0,False
2010-10-13,1,0,27,0,0,False
2010-10-14,1,0,29,0,0,False
2010-10-15,1,0,29,0,0,False
2010-10-16,1,0,34,0,0,False
2010-10-17,1,0,35,0,0,False
2010-10-18,1,0,29,0,0,False
2010-10-19,1,0,30,0,0,False
2010-10-20,1,0,28,0,0,False
2010-10-21,1,0,31,0,0,False
2010-10-22,1,0,31,0,0,False
2010-10-23,1,0,34,0,0,False
2010-10-24,1,0,35,0,0,False
2010-10-25,1,0,30,0,0,False
2010-10-26,1,0,30,0,0,False
2010-10-27,1,0,29,0,0,False
2010-10-28,1,0,30,0,0,False
2010-10-29,1,0,30,0,0,False
2010-10-30,1,0,33,0,0,False
2010-10-31,1,0,34,0,0,False
2010-11-01,1,0,29,0,0,False
2010-11-02,1,0,28,0,0,False
2010-11-03,1,0,28,0,0,False
2010-11-04,1,0,31,0,0,False
2010-11-05,1,0,33,0,0,False
2010-11-06,1,0,37,0,0,False
2010-11-07,1,0,38,0,0,False
2010-11-08,1,0,32,0,0,False
2010-11-09,1,0,34,0,0,False
2010-11-10,1,0,33,0,0,False
2010-11-11,1,0,34,0,0,False
2010-11-12,1,0,35,0,0,False
2010-11-13,1,0,41,0,0,False
2010-11-14,1,0,44,0,0,False
2010-11-15,1,0,35,0,0,False
2010-11-16,1,0,34,0,0,False
2010-11-17,1,0,34,0,0,False
2010-11-18,1,0,36,0,0,False
2010-11-19,1,0,36,0,0,False
2010-11-20,1,0,45,0,0,False
2010-11-21,1,0,47,0,0,False
2010-11-22,1,0,45,0,0,False
2010-11-23,1,0,46,0,0,False
2010-11-24,1,0,56,0,0,False
2010-11-25,1,0,72,0,0,False
2010-11-26,1,0,100,0,0,False
2010-11-27,1,0,58,0,0,False
2010-11-28,1,0,54,0,0,False
2010-11-29,1,0,55,0,0,False
2010-11-30,1,0,43,0,0,False
2010-12-01,1,0,37,0,0,False
2010-12-02,1,0,38,0,0,False
2010-12-03,1,0,40,0,0,False
2010-12-04,1,0,44,0,0,False
2010-12-05,1,0,46,0,0,False
2010-12-06,1,0,42,0,0,False
2010-12-07,1,0,39,0,0,False
2010-12-08,1,0,38,0,0,False
2010-12-09,1,0,39,0,0,False
2010-12-10,1,0,41,0,0,False
2010-12-11,1,0,48,0,0,False
2010-12-12,2,0,49,0,0,False
2010-12-13,1,0,43,0,0,False
2010-12-14,1,0,41,0,0,False
2010-12-15,1,0,42,0,0,False
2010-12-16,1,0,42,0,0,False
2010-12-17,1,0,47,0,1,False
2010-12-18,1,0,58,0,0,False
2010-12-19,1,0,59,0,0,False
2010-12-20,1,0,52,0,0,False
2010-12-21,1,0,50,0,0,False
2010-12-22,1,0,52,0,0,False
2010-12-23,1,0,55,0,0,False
2010-12-24,1,0,53,0,0,False
2010-12-25,1,0,45,0,0,False
2010-12-26,1,0,63,0,0,False
2010-12-27,1,0,46,0,0,False
2010-12-28,1,0,45,0,0,False
2010-12-29,1,0,41,0,0,False
2010-12-30,1,0,40,0,0,False
