date,aristocracy,aristocrat,aristocratic,associate,backer,isPartial
2012-09-20,5,6,1,90,4,False
2012-09-21,6,6,1,79,4,False
2012-09-22,1,4,0,55,5,False
2012-09-23,4,2,1,51,6,False
2012-09-24,2,7,2,83,4,False
2012-09-25,4,5,2,81,5,False
2012-09-26,3,5,2,100,5,False
2012-09-27,5,3,2,82,6,False
2012-09-28,4,4,1,80,4,False
2012-09-29,2,4,0,57,5,False
2012-09-30,4,4,1,55,5,False
2012-10-01,5,5,1,81,5,False
2012-10-02,4,5,1,83,6,False
2012-10-03,5,4,3,95,5,False
2012-10-04,5,4,0,91,5,False
2012-10-05,5,3,2,69,4,False
2012-10-06,2,4,0,59,6,False
2012-10-07,4,5,1,53,6,False
2012-10-08,4,7,1,76,6,False
2012-10-09,5,3,2,86,5,False
2012-10-10,4,4,1,84,7,False
2012-10-11,3,6,1,79,6,False
2012-10-12,3,7,2,73,5,False
2012-10-13,3,2,1,48,5,False
2012-10-14,2,4,1,63,4,False
2012-10-15,4,4,1,77,7,False
2012-10-16,5,4,2,78,6,False
2012-10-17,8,7,2,84,4,False
2012-10-18,4,6,1,94,5,False
2012-10-19,2,6,1,76,6,False
2012-10-20,1,2,0,61,2,False
2012-10-21,3,2,1,55,9,False
2012-10-22,4,4,2,76,3,False
2012-10-23,2,5,1,75,3,False
2012-10-24,2,4,2,91,4,False
2012-10-25,4,3,1,96,3,False
2012-10-26,3,3,0,66,4,False
2012-10-27,0,5,0,54,3,False
2012-10-28,2,5,0,57,6,False
2012-10-29,2,2,1,69,4,False
2012-10-30,3,5,1,67,6,False
2012-10-31,4,5,1,65,4,False
2012-11-01,1,5,1,83,4,False
2012-11-02,2,5,0,76,2,False
2012-11-03,1,7,0,52,4,False
2012-11-04,1,4,0,63,5,False
2012-11-05,3,5,0,77,7,False
2012-11-06,4,5,1,83,3,False
2012-11-07,4,6,1,72,3,False
2012-11-08,3,3,1,97,4,False
2012-11-09,1,4,0,80,3,False
2012-11-10,2,5,0,58,3,False
2012-11-11,2,4,1,64,4,False
2012-11-12,2,3,2,71,6,False
2012-11-13,3,7,2,88,4,False
2012-11-14,2,5,1,90,5,False
2012-11-15,2,3,1,83,4,False
2012-11-16,2,4,1,77,6,False
2012-11-17,1,4,0,59,4,False
2012-11-18,3,2,1,61,4,False
2012-11-19,6,4,1,67,6,False
2012-11-20,2,4,2,66,5,False
2012-11-21,1,2,1,58,2,False
2012-11-22,2,7,0,49,3,False
2012-11-23,2,4,0,49,3,False
2012-11-24,2,5,2,60,6,False
2012-11-25,3,4,1,58,5,False
2012-11-26,2,3,1,73,5,False
2012-11-27,2,6,1,88,7,False
2012-11-28,5,4,1,86,4,False
2012-11-29,4,4,1,86,2,False
2012-11-30,2,6,1,67,4,False
2012-12-01,1,7,0,59,8,False
2012-12-02,3,3,1,63,10,False
2012-12-03,4,5,1,80,5,False
2012-12-04,3,4,1,70,6,False
2012-12-05,4,3,1,87,5,False
2012-12-06,2,4,0,76,4,False
2012-12-07,3,3,1,79,6,False
2012-12-08,2,4,0,65,7,False
2012-12-09,3,4,0,54,4,False
2012-12-10,4,4,1,68,5,False
2012-12-11,5,3,1,72,6,False
2012-12-12,4,5,2,83,3,False
2012-12-13,2,4,1,77,4,False
2012-12-14,3,5,1,67,6,False
2012-12-15,2,4,2,51,5,False
2012-12-16,3,3,1,57,3,False
2012-12-17,3,6,1,63,4,False
2012-12-18,4,5,0,70,4,False
2012-12-19,2,4,1,76,3,False
2012-12-20,2,4,1,79,3,False
2012-12-21,1,5,0,68,5,False
2012-12-22,1,4,0,57,4,False
2012-12-23,1,4,0,46,2,False
2012-12-24,1,2,0,44,2,False
2012-12-25,0,4,0,40,0,False
2012-12-26,1,5,0,67,4,False
2012-12-27,1,4,1,76,3,False
2012-12-28,2,4,1,71,6,False
2012-12-29,1,4,0,55,7,False
2012-12-30,1,4,1,67,5,False
2012-12-31,1,4,0,67,2,False
2013-01-01,2,3,0,54,4,False
2013-01-02,2,3,0,87,5,False
2013-01-03,3,4,0,88,6,False
2013-01-04,2,4,1,86,5,False
2013-01-05,4,3,1,60,5,False
2013-01-06,2,3,0,55,6,False
2013-01-07,5,7,1,84,3,False
2013-01-08,4,7,1,80,6,False
2013-01-09,3,6,1,93,7,False
2013-01-10,1,5,1,94,5,False
2013-01-11,3,4,1,74,4,False
2013-01-12,2,2,0,62,4,False
2013-01-13,3,2,1,63,5,False
2013-01-14,4,6,0,82,6,False
2013-01-15,4,3,1,84,6,False
2013-01-16,3,4,2,85,5,False
2013-01-17,3,5,1,89,6,False
2013-01-18,3,4,0,78,4,False
2013-01-19,1,4,1,55,3,False
2013-01-20,2,5,0,59,6,False
2013-01-21,2,4,0,73,4,False
2013-01-22,5,5,1,70,5,False
2013-01-23,2,5,1,91,4,False
2013-01-24,4,5,1,82,4,False
2013-01-25,2,6,1,69,5,False
2013-01-26,2,4,0,62,2,False
2013-01-27,2,2,1,59,2,False
2013-01-28,2,5,1,87,5,False
2013-01-29,4,6,1,88,5,False
2013-01-30,3,3,0,94,3,False
