date,bargain,benefactor,beneficiary,benefit,benevolence,isPartial
2015-05-20,19,1,8,85,2,False
2015-05-21,13,1,9,77,1,False
2015-05-22,17,2,8,76,2,False
2015-05-23,17,0,4,47,3,False
2015-05-24,17,1,3,45,2,False
2015-05-25,21,0,5,54,1,False
2015-05-26,16,1,11,81,3,False
2015-05-27,17,3,10,77,2,False
2015-05-28,13,1,6,75,2,False
2015-05-29,16,1,11,73,2,False
2015-05-30,14,2,4,52,1,False
2015-05-31,14,2,5,50,2,False
2015-06-01,18,2,8,83,3,False
2015-06-02,19,1,10,74,1,False
2015-06-03,15,2,9,82,3,False
2015-06-04,15,2,10,78,1,False
2015-06-05,16,2,8,65,2,False
2015-06-06,19,3,2,58,1,False
2015-06-07,22,2,4,49,2,False
2015-06-08,17,2,8,75,1,False
2015-06-09,15,2,11,78,2,False
2015-06-10,15,4,9,81,2,False
2015-06-11,16,3,10,83,2,False
2015-06-12,14,3,8,77,2,False
2015-06-13,14,2,5,49,1,False
2015-06-14,16,3,5,49,3,False
2015-06-15,19,1,7,67,5,False
2015-06-16,17,2,7,80,4,False
2015-06-17,15,1,11,76,2,False
2015-06-18,13,3,9,73,3,False
2015-06-19,17,1,8,70,2,False
2015-06-20,18,1,2,50,2,False
2015-06-21,17,1,4,48,3,False
2015-06-22,15,2,10,71,3,False
2015-06-23,18,1,9,70,2,False
2015-06-24,14,0,9,73,3,False
2015-06-25,16,1,6,75,2,False
2015-06-26,14,1,10,65,1,False
2015-06-27,16,1,4,48,2,False
2015-06-28,17,1,5,48,1,False
2015-06-29,19,5,10,70,2,False
2015-06-30,15,2,10,79,2,False
2015-07-01,15,1,12,76,2,False
2015-07-02,17,2,9,61,2,False
2015-07-03,22,1,4,51,2,False
2015-07-04,19,1,3,42,1,False
2015-07-05,17,2,4,40,2,False
2015-07-06,16,2,11,77,3,False
2015-07-07,16,1,11,73,3,False
2015-07-08,18,2,11,76,1,False
2015-07-09,16,2,9,76,1,False
2015-07-10,17,2,9,66,3,False
2015-07-11,21,3,5,50,2,False
2015-07-12,22,1,7,49,3,False
2015-07-13,19,0,8,74,3,False
2015-07-14,15,1,11,76,2,False
2015-07-15,15,2,9,80,3,False
2015-07-16,12,3,9,74,3,False
2015-07-17,19,2,8,71,3,False
2015-07-18,17,1,3,48,1,False
2015-07-19,21,1,3,43,2,False
2015-07-20,22,1,8,74,2,False
2015-07-21,18,2,9,74,2,False
2015-07-22,19,2,8,83,2,False
2015-07-23,11,1,8,70,2,False
2015-07-24,16,2,11,61,3,False
2015-07-25,17,2,8,51,2,False
2015-07-26,19,3,2,48,2,False
2015-07-27,21,2,11,76,2,False
2015-07-28,16,2,11,79,4,False
2015-07-29,15,1,9,76,3,False
2015-07-30,18,1,9,72,1,False
2015-07-31,17,0,9,72,2,False
2015-08-01,21,2,2,49,2,False
2015-08-02,19,1,4,45,1,False
2015-08-03,18,2,9,71,4,False
2015-08-04,17,2,9,70,1,False
2015-08-05,13,1,9,74,2,False
2015-08-06,20,1,9,73,4,False
2015-08-07,18,2,5,63,1,False
2015-08-08,24,2,5,48,1,False
2015-08-09,19,1,4,56,1,False
2015-08-10,15,1,9,67,2,False
2015-08-11,16,3,8,77,2,False
2015-08-12,18,3,9,71,3,False
2015-08-13,16,3,11,77,2,False
2015-08-14,16,1,7,71,1,False
2015-08-15,18,2,6,50,2,False
2015-08-16,20,2,5,47,1,False
2015-08-17,20,0,7,78,2,False
2015-08-18,19,2,10,76,3,False
2015-08-19,18,4,9,72,2,False
2015-08-20,17,2,10,78,2,False
2015-08-21,15,2,8,73,3,False
2015-08-22,19,1,4,44,2,False
2015-08-23,22,1,5,49,2,False
2015-08-24,15,1,10,75,2,False
2015-08-25,12,2,10,77,2,False
2015-08-26,16,2,12,77,2,False
2015-08-27,14,2,9,73,1,False
2015-08-28,16,2,9,68,3,False
2015-08-29,18,1,5,50,1,False
2015-08-30,19,3,4,48,2,False
2015-08-31,19,2,8,77,3,False
2015-09-01,16,1,9,87,3,False
2015-09-02,16,2,9,86,2,False
2015-09-03,17,2,10,81,3,False
2015-09-04,19,1,8,73,2,False
2015-09-05,18,1,5,57,2,False
2015-09-06,17,1,4,54,2,False
2015-09-07,22,2,3,51,4,False
2015-09-08,15,3,9,77,2,False
2015-09-09,19,1,8,86,4,False
2015-09-10,14,3,11,89,3,False
2015-09-11,15,2,8,76,2,False
2015-09-12,17,1,5,51,0,False
2015-09-13,16,2,3,60,2,False
2015-09-14,17,2,8,87,3,False
2015-09-15,18,1,7,91,2,False
2015-09-16,12,2,10,93,2,False
2015-09-17,18,2,8,96,3,False
2015-09-18,16,2,7,87,2,False
2015-09-19,19,2,2,61,1,False
2015-09-20,16,1,5,66,2,False
2015-09-21,16,2,11,91,3,False
2015-09-22,17,2,10,90,4,False
2015-09-23,10,1,9,89,3,False
2015-09-24,15,1,11,86,2,False
2015-09-25,17,2,9,75,2,False
2015-09-26,17,1,4,49,0,False
2015-09-27,13,2,3,59,1,False
2015-09-28,16,2,9,88,2,False
2015-09-29,16,3,10,95,2,False
2015-09-30,20,2,9,90,2,False
2015-10-01,19,1,9,89,2,False
2015-10-02,15,2,8,78,1,False
2015-10-03,17,1,2,57,1,False
2015-10-04,15,0,3,64,3,False
2015-10-05,17,2,10,92,3,False
2015-10-06,19,2,12,88,3,False
2015-10-07,17,1,9,95,3,False
2015-10-08,15,2,12,83,2,False
2015-10-09,16,2,7,80,1,False
2015-10-10,18,1,3,56,1,False
2015-10-11,18,1,5,60,1,False
2015-10-12,21,2,8,85,1,False
2015-10-13,16,2,10,87,3,False
2015-10-14,16,2,8,95,3,False
2015-10-15,14,1,9,93,2,False
2015-10-16,14,2,8,86,1,False
2015-10-17,19,1,4,58,1,False
2015-10-18,17,2,4,65,2,False
2015-10-19,18,2,6,95,2,False
2015-10-20,17,2,12,88,2,False
2015-10-21,12,4,8,98,2,False
2015-10-22,19,1,8,99,2,False
2015-10-23,19,2,9,89,3,False
2015-10-24,19,1,4,53,1,False
2015-10-25,17,1,5,65,2,False
2015-10-26,14,1,12,93,2,False
2015-10-27,19,3,11,92,3,False
2015-10-28,15,2,11,90,2,False
2015-10-29,17,1,9,98,2,False
2015-10-30,19,2,7,81,2,False
2015-10-31,14,2,5,57,1,False
2015-11-01,14,1,3,57,1,False
2015-11-02,15,4,8,91,3,False
2015-11-03,17,3,11,96,2,False
2015-11-04,17,3,8,98,2,False
2015-11-05,18,2,10,96,1,False
2015-11-06,15,2,8,87,2,False
2015-11-07,16,1,8,58,1,False
2015-11-08,18,2,5,59,2,False
2015-11-09,16,2,9,90,2,False
2015-11-10,21,3,10,96,2,False
2015-11-11,16,3,10,91,3,False
2015-11-12,17,3,9,100,3,False
