date,luxury,meritorious,nobility,nobleman,partner,isPartial
2014-05-12,7,0,0,0,5,False
2014-05-13,7,0,0,0,5,False
2014-05-14,7,0,0,0,5,False
2014-05-15,7,0,0,0,5,False
2014-05-16,7,0,0,0,5,False
2014-05-17,7,0,0,0,4,False
2014-05-18,8,0,0,0,4,False
2014-05-19,7,0,0,0,5,False
2014-05-20,7,0,0,0,5,False
2014-05-21,7,0,0,0,6,False
2014-05-22,8,0,0,0,5,False
2014-05-23,7,0,0,0,5,False
2014-05-24,7,0,0,0,4,False
2014-05-25,7,0,0,0,4,False
2014-05-26,8,0,0,0,4,False
2014-05-27,7,0,0,0,5,False
2014-05-28,7,0,0,0,5,False
2014-05-29,7,0,0,0,6,False
2014-05-30,7,0,0,0,4,False
2014-05-31,7,0,0,0,4,False
2014-06-01,8,0,0,0,4,False
2014-06-02,7,0,0,0,5,False
2014-06-03,7,0,0,0,5,False
2014-06-04,8,0,0,0,5,False
2014-06-05,6,0,0,0,5,False
2014-06-06,7,0,0,0,5,False
2014-06-07,8,0,0,0,4,False
2014-06-08,9,0,0,0,4,False
2014-06-09,6,0,0,0,5,False
2014-06-10,7,0,0,0,5,False
2014-06-11,7,0,0,0,5,False
2014-06-12,7,0,0,0,5,False
2014-06-13,7,0,0,0,5,False
2014-06-14,7,0,0,0,4,False
2014-06-15,7,0,0,0,4,False
2014-06-16,7,0,0,0,5,False
2014-06-17,7,0,0,0,5,False
2014-06-18,7,0,0,0,5,False
2014-06-19,7,0,0,0,5,False
2014-06-20,7,0,0,0,5,False
2014-06-21,8,0,0,0,4,False
2014-06-22,8,0,0,0,4,False
