date,aristocracy,aristocrat,aristocratic,associate,backer,isPartial
2014-04-19,1,3,0,53,6,False
2014-04-20,1,2,2,44,6,False
2014-04-21,3,5,0,82,3,False
2014-04-22,2,4,2,84,5,False
2014-04-23,3,4,1,89,5,False
2014-04-24,2,4,0,87,7,False
2014-04-25,3,4,1,77,6,False
2014-04-26,0,4,1,47,5,False
2014-04-27,2,3,1,48,6,False
2014-04-28,2,5,1,74,4,False
2014-04-29,3,3,2,84,3,False
2014-04-30,3,6,2,89,4,False
2014-05-01,4,7,1,82,4,False
2014-05-02,1,2,1,70,5,False
2014-05-03,1,4,0,58,3,False
2014-05-04,2,2,1,63,3,False
2014-05-05,3,3,1,80,2,False
2014-05-06,4,4,1,87,5,False
2014-05-07,0,3,1,89,6,False
2014-05-08,5,5,1,88,6,False
2014-05-09,2,3,1,72,6,False
2014-05-10,0,3,1,58,5,False
2014-05-11,2,2,1,53,4,False
2014-05-12,5,4,1,82,4,False
2014-05-13,2,5,0,89,6,False
2014-05-14,4,3,1,86,6,False
2014-05-15,3,5,1,87,7,False
2014-05-16,1,4,1,72,6,False
2014-05-17,2,3,0,53,3,False
2014-05-18,3,3,1,57,6,False
2014-05-19,3,3,1,82,4,False
2014-05-20,1,4,0,88,4,False
2014-05-21,2,4,1,85,5,False
2014-05-22,2,4,1,81,3,False
2014-05-23,2,6,0,77,4,False
2014-05-24,2,3,0,58,5,False
2014-05-25,2,7,0,50,6,False
2014-05-26,1,7,2,62,4,False
2014-05-27,2,2,0,80,3,False
2014-05-28,2,3,1,79,6,False
2014-05-29,2,2,2,87,2,False
2014-05-30,1,6,0,76,4,False
2014-05-31,2,4,0,59,7,False
2014-06-01,2,4,1,52,4,False
2014-06-02,1,4,1,85,5,False
2014-06-03,2,3,0,94,4,False
2014-06-04,2,3,0,85,6,False
2014-06-05,2,3,0,74,6,False
2014-06-06,2,4,0,73,4,False
2014-06-07,2,2,1,59,5,False
2014-06-08,2,4,1,52,4,False
2014-06-09,2,4,1,82,4,False
2014-06-10,2,5,1,79,7,False
2014-06-11,3,3,1,84,6,False
2014-06-12,2,4,1,77,4,False
2014-06-13,2,4,1,72,4,False
2014-06-14,1,3,0,51,4,False
2014-06-15,0,3,0,55,4,False
2014-06-16,2,2,0,71,4,False
2014-06-17,1,2,0,76,2,False
2014-06-18,1,3,0,81,5,False
2014-06-19,2,4,0,80,4,False
2014-06-20,2,3,0,78,5,False
2014-06-21,1,2,0,54,2,False
2014-06-22,2,1,0,55,2,False
