date,radical,ruin,segregation,shortage,steal,isPartial
2017-12-03,5,4,2,3,7,False
2017-12-04,8,4,4,3,7,False
2017-12-05,8,4,5,3,8,False
2017-12-06,8,4,4,3,8,False
2017-12-07,8,4,4,2,8,False
2017-12-08,6,3,3,3,9,False
2017-12-09,4,4,2,2,6,False
2017-12-10,5,3,3,2,8,False
2017-12-11,8,3,4,3,7,False
2017-12-12,8,4,4,2,6,False
2017-12-13,8,4,4,3,6,False
