date,unprofitable,vagabond,vagrant,abundance,accrue,isPartial
2005-12-17,0,0,0,12,0,False
2005-12-18,0,12,12,12,0,False
2005-12-19,0,8,15,31,0,False
2005-12-20,0,31,8,15,0,False
2005-12-21,8,24,16,8,8,False
2005-12-22,0,17,17,43,0,False
2005-12-23,0,10,0,10,0,False
2005-12-24,0,14,14,0,0,False
2005-12-25,0,18,35,18,0,False
2005-12-26,0,39,13,13,0,False
2005-12-27,0,9,9,19,0,False
2005-12-28,0,70,9,0,0,False
2005-12-29,0,9,0,17,0,False
2005-12-30,0,29,0,38,0,False
2005-12-31,0,12,0,37,0,False
2006-01-01,0,29,0,43,0,False
2006-01-02,0,39,0,39,0,False
2006-01-03,0,37,7,29,7,False
2006-01-04,0,21,43,14,0,False
2006-01-05,0,0,0,7,0,False
2006-01-06,0,37,15,15,7,False
2006-01-07,0,22,11,33,0,False
2006-01-08,0,0,0,11,0,False
2006-01-09,0,21,7,28,0,False
2006-01-10,0,21,0,27,0,False
2006-01-11,0,0,7,35,7,False
2006-01-12,7,28,14,35,0,False
2006-01-13,0,37,15,15,0,False
2006-01-14,0,11,0,0,0,False
2006-01-15,0,11,22,34,0,False
2006-01-16,0,24,16,8,8,False
2006-01-17,0,14,7,0,0,False
2006-01-18,0,20,0,41,7,False
2006-01-19,0,28,7,7,14,False
2006-01-20,0,36,0,7,0,False
2006-01-21,0,11,11,0,0,False
2006-01-22,0,53,0,21,0,False
2006-01-23,0,7,0,33,0,False
2006-01-24,0,40,7,13,0,False
2006-01-25,0,33,20,7,0,False
2006-01-26,0,41,7,20,14,False
2006-01-27,0,21,14,21,0,False
2006-01-28,0,21,10,10,0,False
2006-01-29,0,52,31,41,0,False
2006-01-30,0,13,7,13,0,False
2006-01-31,0,19,6,13,6,False
2006-02-01,0,7,13,7,13,False
2006-02-02,0,13,0,27,0,False
2006-02-03,0,42,0,49,0,False
2006-02-04,0,20,51,30,0,False
2006-02-05,0,20,0,0,0,False
2006-02-06,0,0,7,21,7,False
2006-02-07,0,6,19,6,0,False
2006-02-08,0,26,13,26,6,False
2006-02-09,0,7,13,13,0,False
2006-02-10,0,27,0,14,0,False
2006-02-11,0,50,0,30,10,False
2006-02-12,0,30,10,20,0,False
2006-02-13,0,13,13,13,0,False
2006-02-14,0,26,0,13,0,False
2006-02-15,0,34,13,20,0,False
2006-02-16,0,20,20,20,0,False
