date,prosper,prosperity,isPartial
2011-05-08,22,30,False
2011-05-09,35,67,False
2011-05-10,25,53,False
2011-05-11,25,39,False
2011-05-12,31,43,False
2011-05-13,28,67,False
2011-05-14,24,29,False
2011-05-15,20,39,False
2011-05-16,26,49,False
2011-05-17,28,46,False
2011-05-18,29,45,False
2011-05-19,36,46,False
2011-05-20,23,42,False
2011-05-21,43,28,False
2011-05-22,34,28,False
2011-05-23,27,35,False
2011-05-24,35,33,False
2011-05-25,33,47,False
2011-05-26,33,42,False
2011-05-27,34,52,False
2011-05-28,34,42,False
2011-05-29,18,35,False
2011-05-30,26,24,False
2011-05-31,37,54,False
2011-06-01,34,53,False
2011-06-02,35,46,False
2011-06-03,26,45,False
2011-06-04,20,30,False
2011-06-05,19,23,False
2011-06-06,27,50,False
2011-06-07,28,44,False
2011-06-08,35,45,False
2011-06-09,22,43,False
2011-06-10,27,48,False
2011-06-11,34,30,False
2011-06-12,25,44,False
2011-06-13,26,62,False
2011-06-14,24,52,False
2011-06-15,25,53,False
2011-06-16,27,46,False
2011-06-17,22,55,False
2011-06-18,19,30,False
2011-06-19,22,30,False
2011-06-20,22,62,False
2011-06-21,31,62,False
2011-06-22,28,35,False
2011-06-23,33,43,False
2011-06-24,14,46,False
2011-06-25,20,39,False
2011-06-26,19,45,False
2011-06-27,22,61,False
2011-06-28,27,47,False
2011-06-29,32,48,False
2011-06-30,20,40,False
2011-07-01,26,55,False
2011-07-02,26,40,False
2011-07-03,23,23,False
2011-07-04,22,27,False
2011-07-05,21,47,False
2011-07-06,24,41,False
2011-07-07,32,36,False
2011-07-08,20,49,False
2011-07-09,26,35,False
2011-07-10,31,39,False
2011-07-11,22,50,False
2011-07-12,26,38,False
2011-07-13,32,51,False
2011-07-14,23,44,False
2011-07-15,26,50,False
2011-07-16,20,32,False
2011-07-17,37,29,False
2011-07-18,27,41,False
2011-07-19,25,47,False
2011-07-20,31,42,False
2011-07-21,29,45,False
2011-07-22,34,39,False
2011-07-23,16,40,False
2011-07-24,22,43,False
2011-07-25,32,45,False
2011-07-26,24,56,False
2011-07-27,27,42,False
2011-07-28,16,51,False
2011-07-29,27,42,False
2011-07-30,13,42,False
2011-07-31,20,35,False
2011-08-01,28,59,False
2011-08-02,35,53,False
2011-08-03,28,55,False
2011-08-04,22,47,False
2011-08-05,31,67,False
2011-08-06,20,58,False
2011-08-07,28,42,False
2011-08-08,25,40,False
2011-08-09,32,39,False
2011-08-10,27,51,False
2011-08-11,25,53,False
2011-08-12,27,56,False
2011-08-13,35,47,False
2011-08-14,26,39,False
2011-08-15,34,49,False
2011-08-16,27,53,False
2011-08-17,27,48,False
2011-08-18,18,53,False
2011-08-19,32,44,False
2011-08-20,24,40,False
2011-08-21,30,35,False
2011-08-22,32,45,False
2011-08-23,23,46,False
2011-08-24,27,46,False
2011-08-25,28,49,False
2011-08-26,25,45,False
2011-08-27,24,33,False
2011-08-28,19,25,False
2011-08-29,35,44,False
2011-08-30,24,44,False
2011-08-31,20,46,False
2011-09-01,33,48,False
2011-09-02,31,49,False
2011-09-03,17,28,False
2011-09-04,27,29,False
2011-09-05,29,43,False
2011-09-06,29,53,False
2011-09-07,30,41,False
2011-09-08,30,33,False
2011-09-09,31,50,False
2011-09-10,26,39,False
