date,benevolent,bequeath,betroth,betrothal,bonus,isPartial
2011-05-10,4,1,0,1,60,False
2011-05-11,2,1,0,2,66,False
2011-05-12,4,0,0,0,59,False
2011-05-13,2,1,0,0,64,False
2011-05-14,3,1,0,0,64,False
2011-05-15,3,0,0,1,71,False
2011-05-16,4,0,0,0,60,False
2011-05-17,3,0,0,1,61,False
2011-05-18,3,0,0,1,64,False
2011-05-19,3,1,0,0,67,False
2011-05-20,3,0,0,2,50,False
2011-05-21,4,0,0,1,63,False
2011-05-22,2,0,0,0,63,False
2011-05-23,4,0,0,0,59,False
2011-05-24,4,0,0,0,65,False
2011-05-25,4,1,1,0,54,False
2011-05-26,3,1,0,0,59,False
2011-05-27,3,2,0,0,57,False
2011-05-28,1,0,0,0,64,False
2011-05-29,5,1,0,1,58,False
2011-05-30,3,1,1,1,63,False
2011-05-31,5,0,0,1,58,False
2011-06-01,5,0,0,0,63,False
2011-06-02,4,0,0,1,60,False
2011-06-03,3,0,1,1,73,False
2011-06-04,5,0,0,0,68,False
2011-06-05,4,0,0,0,68,False
2011-06-06,2,1,0,0,54,False
2011-06-07,4,0,0,0,68,False
2011-06-08,2,0,0,0,71,False
2011-06-09,7,0,0,0,68,False
2011-06-10,2,1,0,0,65,False
2011-06-11,5,1,0,1,73,False
2011-06-12,5,0,0,1,68,False
2011-06-13,4,1,0,0,56,False
2011-06-14,4,1,0,1,68,False
2011-06-15,3,0,0,0,73,False
2011-06-16,3,0,0,0,63,False
2011-06-17,5,1,0,0,64,False
2011-06-18,2,0,0,0,70,False
2011-06-19,3,1,0,0,64,False
2011-06-20,3,1,0,0,53,False
2011-06-21,3,0,0,0,74,False
2011-06-22,5,1,0,0,67,False
2011-06-23,4,1,0,0,62,False
2011-06-24,3,0,0,0,60,False
2011-06-25,2,0,0,0,54,False
2011-06-26,4,1,0,0,61,False
2011-06-27,5,0,0,0,69,False
2011-06-28,4,0,0,0,71,False
2011-06-29,5,0,0,0,71,False
2011-06-30,4,0,0,0,62,False
2011-07-01,4,0,1,0,70,False
2011-07-02,4,1,0,1,67,False
2011-07-03,3,1,0,0,69,False
2011-07-04,4,0,0,0,64,False
2011-07-05,4,0,0,0,52,False
2011-07-06,3,0,1,0,59,False
2011-07-07,6,0,0,0,61,False
2011-07-08,4,1,0,0,66,False
2011-07-09,3,0,0,0,66,False
2011-07-10,4,0,0,1,62,False
2011-07-11,2,0,0,1,53,False
2011-07-12,2,0,0,0,67,False
2011-07-13,4,0,0,0,70,False
2011-07-14,3,0,0,0,64,False
2011-07-15,3,0,0,0,59,False
2011-07-16,3,0,0,1,74,False
2011-07-17,3,1,0,1,74,False
2011-07-18,3,1,0,0,57,False
2011-07-19,2,0,0,0,73,False
2011-07-20,2,2,0,0,76,False
2011-07-21,2,0,0,1,63,False
2011-07-22,3,1,0,0,56,False
2011-07-23,3,1,0,0,60,False
2011-07-24,2,1,0,2,68,False
2011-07-25,4,0,0,0,59,False
2011-07-26,3,0,0,0,66,False
2011-07-27,3,0,0,1,59,False
2011-07-28,3,1,0,0,61,False
2011-07-29,2,1,0,0,71,False
2011-07-30,1,0,0,0,62,False
2011-07-31,2,1,0,0,68,False
2011-08-01,4,1,0,0,60,False
2011-08-02,3,1,0,0,72,False
2011-08-03,3,0,1,0,65,False
2011-08-04,3,1,0,0,69,False
2011-08-05,4,2,0,1,65,False
2011-08-06,1,0,0,0,63,False
2011-08-07,4,1,1,1,65,False
2011-08-08,3,0,0,0,71,False
2011-08-09,3,0,0,1,68,False
2011-08-10,4,0,0,0,69,False
2011-08-11,2,1,0,0,63,False
2011-08-12,2,0,0,0,58,False
2011-08-13,3,0,0,0,58,False
2011-08-14,4,1,0,1,69,False
2011-08-15,3,0,0,0,63,False
2011-08-16,3,0,0,0,72,False
2011-08-17,7,0,0,0,71,False
2011-08-18,4,1,0,0,68,False
2011-08-19,2,1,0,0,55,False
2011-08-20,2,0,0,0,64,False
2011-08-21,5,1,1,0,60,False
2011-08-22,4,1,0,0,52,False
2011-08-23,1,1,0,0,64,False
2011-08-24,4,0,0,0,64,False
2011-08-25,6,1,0,0,58,False
2011-08-26,2,0,0,0,62,False
2011-08-27,2,0,0,0,60,False
2011-08-28,3,0,0,0,61,False
2011-08-29,6,0,0,1,61,False
2011-08-30,7,2,0,0,66,False
2011-08-31,5,1,0,0,69,False
2011-09-01,5,0,0,0,64,False
2011-09-02,6,1,0,0,74,False
2011-09-03,3,0,1,1,76,False
2011-09-04,3,0,0,1,58,False
2011-09-05,2,0,0,0,95,False
2011-09-06,4,1,0,0,71,False
2011-09-07,5,0,0,0,65,False
2011-09-08,4,1,0,1,64,False
2011-09-09,3,1,0,0,72,False
2011-09-10,4,1,0,0,63,False
