date,privileged,productive,productivity,profit,profitable,isPartial
2005-09-30,0,3,22,48,5,False
2005-10-01,0,5,8,43,5,False
2005-10-02,3,3,10,44,8,False
2005-10-03,2,0,20,55,5,False
2005-10-04,1,6,18,58,3,False
2005-10-05,2,6,17,80,3,False
2005-10-06,2,6,17,57,3,False
2005-10-07,0,3,16,76,0,False
2005-10-08,0,2,5,53,5,False
2005-10-09,0,3,15,63,8,False
2005-10-10,2,6,12,85,2,False
2005-10-11,1,3,15,77,1,False
2005-10-12,1,0,23,66,3,False
2005-10-13,3,0,15,85,3,False
2005-10-14,0,2,13,66,3,False
2005-10-15,0,3,8,56,5,False
2005-10-16,2,0,12,40,0,False
2005-10-17,1,1,18,92,3,False
2005-10-18,2,8,20,72,2,False
2005-10-19,1,0,18,70,3,False
2005-10-20,2,2,20,82,3,False
2005-10-21,0,6,11,67,6,False
2005-10-22,0,0,12,49,0,False
2005-10-23,0,0,19,46,7,False
2005-10-24,0,4,15,67,6,False
2005-10-25,3,6,19,64,7,False
2005-10-26,0,1,15,61,12,False
2005-10-27,0,3,12,62,3,False
2005-10-28,0,8,18,84,0,False
2005-10-29,0,0,10,78,3,False
2005-10-30,0,5,10,48,3,False
2005-10-31,2,2,17,73,5,False
2005-11-01,0,3,15,94,5,False
2005-11-02,6,1,15,94,1,False
2005-11-03,0,4,25,77,1,False
2005-11-04,0,6,13,65,8,False
2005-11-05,0,0,17,31,2,False
2005-11-06,2,5,14,40,2,False
2005-11-07,3,0,9,90,1,False
2005-11-08,1,6,13,93,3,False
2005-11-09,0,0,14,72,0,False
2005-11-10,2,4,12,88,2,False
2005-11-11,3,3,16,69,3,False
2005-11-12,0,0,10,48,10,False
2005-11-13,0,0,7,55,7,False
2005-11-14,6,1,9,83,3,False
2005-11-15,0,1,8,67,6,False
2005-11-16,3,3,13,49,4,False
2005-11-17,0,0,16,69,4,False
2005-11-18,0,2,22,70,5,False
2005-11-19,0,0,12,47,0,False
2005-11-20,2,2,5,35,2,False
2005-11-21,4,1,13,72,4,False
2005-11-22,1,7,11,86,4,False
2005-11-23,0,2,26,69,5,False
2005-11-24,0,0,10,41,0,False
2005-11-25,2,2,5,39,2,False
2005-11-26,0,0,14,48,10,False
2005-11-27,5,7,7,39,2,False
2005-11-28,0,1,15,54,1,False
2005-11-29,3,4,20,72,4,False
2005-11-30,1,0,23,63,4,False
2005-12-01,3,1,14,79,6,False
2005-12-02,0,9,6,69,4,False
2005-12-03,2,2,11,52,2,False
2005-12-04,0,6,13,39,4,False
2005-12-05,3,3,16,75,5,False
2005-12-06,0,7,17,71,7,False
2005-12-07,0,0,13,66,3,False
2005-12-08,0,1,15,53,6,False
2005-12-09,1,0,21,68,0,False
2005-12-10,2,0,4,48,9,False
2005-12-11,0,2,7,49,2,False
2005-12-12,6,4,14,55,4,False
2005-12-13,1,3,16,61,4,False
2005-12-14,3,6,22,72,3,False
2005-12-15,0,3,18,61,3,False
2005-12-16,0,5,8,59,3,False
2005-12-17,0,0,11,32,2,False
2005-12-18,2,0,7,53,2,False
2005-12-19,4,3,16,55,4,False
2005-12-20,0,4,19,43,1,False
2005-12-21,2,3,2,39,5,False
2005-12-22,3,2,13,43,2,False
2005-12-23,0,4,12,42,0,False
2005-12-24,3,3,6,55,0,False
2005-12-25,0,0,7,30,7,False
2005-12-26,3,0,15,33,3,False
2005-12-27,4,4,16,57,2,False
2005-12-28,2,3,10,57,5,False
2005-12-29,0,3,8,54,0,False
2005-12-30,0,5,7,48,4,False
2005-12-31,0,0,7,33,0,False
2006-01-01,0,0,17,44,0,False
2006-01-02,2,0,8,59,2,False
2006-01-03,3,3,11,58,1,False
2006-01-04,3,3,8,63,3,False
2006-01-05,1,1,11,71,4,False
2006-01-06,0,1,11,52,1,False
2006-01-07,2,0,9,60,2,False
2006-01-08,0,6,11,43,4,False
2006-01-09,0,3,14,59,7,False
2006-01-10,1,3,28,70,4,False
2006-01-11,0,4,13,70,4,False
2006-01-12,0,0,24,63,3,False
2006-01-13,0,7,10,62,6,False
2006-01-14,2,0,8,37,2,False
2006-01-15,4,0,9,43,2,False
2006-01-16,0,3,11,64,3,False
2006-01-17,3,7,8,75,4,False
2006-01-18,1,4,7,88,3,False
2006-01-19,1,3,13,92,5,False
2006-01-20,1,3,8,71,4,False
2006-01-21,0,4,2,43,4,False
2006-01-22,0,6,10,51,2,False
2006-01-23,4,5,14,75,1,False
2006-01-24,3,5,14,90,4,False
2006-01-25,1,4,20,90,4,False
2006-01-26,1,4,13,68,1,False
2006-01-27,0,1,14,71,3,False
2006-01-28,4,4,2,58,6,False
2006-01-29,0,2,14,48,0,False
2006-01-30,0,4,15,87,4,False
2006-01-31,0,5,9,92,12,False
2006-02-01,0,4,25,73,4,False
2006-02-02,1,1,9,85,3,False
2006-02-03,0,4,24,84,4,False
2006-02-04,0,0,16,56,4,False
2006-02-05,0,0,12,55,0,False
2006-02-06,0,0,20,77,5,False
2006-02-07,4,4,15,80,4,False
2006-02-08,0,4,14,75,5,False
2006-02-09,1,3,11,93,5,False
2006-02-10,4,1,15,74,1,False
2006-02-11,0,2,4,35,8,False
2006-02-12,0,2,8,50,2,False
2006-02-13,0,4,13,72,6,False
2006-02-14,0,9,5,76,9,False
2006-02-15,0,5,13,75,9,False
2006-02-16,1,3,14,68,4,False
