date,cost,crisis,deficit,depreciation,domination,isPartial
2010-10-01,76,8,3,1,1,False
2010-10-02,69,6,2,1,1,False
2010-10-03,73,6,2,1,1,False
2010-10-04,82,7,2,2,1,False
2010-10-05,84,8,2,2,1,False
2010-10-06,82,7,2,2,1,False
2010-10-07,79,8,2,2,1,False
2010-10-08,77,7,2,2,1,False
2010-10-09,69,5,2,1,1,False
2010-10-10,74,6,2,1,1,False
2010-10-11,87,7,2,2,1,False
2010-10-12,86,8,2,1,1,False
2010-10-13,81,8,2,2,1,False
2010-10-14,79,9,2,2,1,False
2010-10-15,81,7,3,1,1,False
2010-10-16,73,5,2,1,1,False
2010-10-17,72,6,2,1,1,False
2010-10-18,86,8,3,1,1,False
2010-10-19,87,8,3,1,1,False
2010-10-20,83,8,3,2,1,False
2010-10-21,84,8,3,1,1,False
2010-10-22,78,7,2,1,1,False
2010-10-23,70,5,2,1,1,False
2010-10-24,71,5,2,1,1,False
2010-10-25,85,9,3,2,1,False
2010-10-26,84,8,3,2,1,False
2010-10-27,87,8,3,2,1,False
2010-10-28,81,8,2,1,1,False
2010-10-29,74,7,2,1,1,False
2010-10-30,69,6,1,1,1,False
2010-10-31,71,6,2,1,1,False
2010-11-01,79,8,2,2,1,False
2010-11-02,83,8,3,2,1,False
2010-11-03,79,8,4,1,1,False
2010-11-04,90,8,3,2,1,False
2010-11-05,84,6,3,1,1,False
2010-11-06,70,6,2,1,1,False
2010-11-07,78,6,2,1,1,False
2010-11-08,88,8,3,2,1,False
2010-11-09,88,9,3,1,1,False
2010-11-10,92,10,4,2,1,False
2010-11-11,85,8,6,2,1,False
2010-11-12,80,8,4,2,1,False
2010-11-13,72,5,3,1,1,False
2010-11-14,76,8,2,1,1,False
2010-11-15,88,9,4,2,1,False
2010-11-16,87,9,4,1,1,False
2010-11-17,86,10,4,2,1,False
2010-11-18,89,9,4,2,1,False
2010-11-19,80,8,3,1,1,False
2010-11-20,73,6,1,1,1,False
2010-11-21,72,8,2,1,2,False
2010-11-22,86,10,3,2,1,False
2010-11-23,80,9,3,1,1,False
2010-11-24,74,7,2,1,1,False
2010-11-25,59,7,1,1,1,False
2010-11-26,66,6,2,1,1,False
2010-11-27,70,6,1,1,2,False
2010-11-28,73,8,2,1,1,False
2010-11-29,85,9,3,1,1,False
2010-11-30,84,9,4,1,1,False
2010-12-01,86,9,5,2,1,False
2010-12-02,84,8,5,2,1,False
2010-12-03,77,8,4,1,1,False
2010-12-04,67,6,3,1,1,False
2010-12-05,73,7,3,1,1,False
2010-12-06,85,8,3,2,1,False
2010-12-07,90,9,4,3,1,False
2010-12-08,85,9,4,1,1,False
2010-12-09,83,9,4,2,1,False
2010-12-10,78,8,3,2,1,False
2010-12-11,71,7,2,1,2,False
2010-12-12,73,7,2,1,1,False
2010-12-13,82,10,2,2,1,False
2010-12-14,82,8,3,2,1,False
2010-12-15,80,8,3,1,1,False
2010-12-16,79,9,2,1,1,False
2010-12-17,70,6,2,2,1,False
2010-12-18,67,4,1,1,1,False
2010-12-19,68,5,1,1,1,False
2010-12-20,77,6,2,2,1,False
2010-12-21,75,7,2,1,1,False
2010-12-22,79,5,1,1,1,False
2010-12-23,64,6,1,1,1,False
2010-12-24,60,4,1,1,1,False
2010-12-25,59,4,1,0,1,False
2010-12-26,70,4,1,0,1,False
2010-12-27,72,5,1,1,1,False
2010-12-28,79,5,2,1,1,False
2010-12-29,80,5,1,1,1,False
2010-12-30,79,6,1,1,1,False
