date,inexpensive,inherit,invaluable,legal,lucrative,isPartial
2011-07-25,9,1,0,84,1,False
2011-07-26,9,1,0,89,1,False
2011-07-27,9,2,1,84,0,False
2011-07-28,9,2,1,81,0,False
2011-07-29,9,1,1,78,1,False
2011-07-30,8,1,0,65,1,False
2011-07-31,10,1,0,67,1,False
2011-08-01,8,1,1,82,1,False
2011-08-02,8,1,1,85,0,False
2011-08-03,7,2,0,81,1,False
2011-08-04,9,2,1,79,1,False
2011-08-05,8,1,0,79,1,False
2011-08-06,8,1,1,66,1,False
2011-08-07,9,1,0,64,1,False
2011-08-08,8,1,0,83,1,False
2011-08-09,8,1,0,84,0,False
2011-08-10,10,1,1,80,1,False
2011-08-11,8,2,1,83,1,False
2011-08-12,9,1,1,76,1,False
2011-08-13,8,1,0,67,0,False
2011-08-14,10,1,0,68,0,False
2011-08-15,10,1,0,80,1,False
2011-08-16,9,1,1,81,0,False
2011-08-17,8,1,0,90,1,False
2011-08-18,8,2,0,79,1,False
2011-08-19,9,1,1,79,1,False
2011-08-20,7,1,0,65,1,False
2011-08-21,10,1,0,64,0,False
2011-08-22,8,1,1,87,1,False
2011-08-23,9,1,1,78,0,False
2011-08-24,9,1,0,88,1,False
2011-08-25,6,1,1,80,1,False
2011-08-26,9,1,0,79,1,False
2011-08-27,7,2,1,64,0,False
2011-08-28,8,1,0,63,1,False
2011-08-29,7,2,1,84,0,False
2011-08-30,8,1,0,88,0,False
2011-08-31,8,2,1,82,1,False
2011-09-01,8,1,2,87,0,False
2011-09-02,9,1,0,76,0,False
2011-09-03,8,1,0,64,0,False
2011-09-04,8,1,0,66,1,False
2011-09-05,9,1,1,70,0,False
2011-09-06,8,2,0,82,0,False
2011-09-07,8,2,1,86,1,False
2011-09-08,7,2,1,88,1,False
2011-09-09,9,1,1,81,0,False
2011-09-10,10,1,0,67,1,False
