date,expense,expensive,fine,ghetto,intervention,isPartial
2008-07-26,9,40,91,23,13,False
2008-07-27,4,25,86,25,10,False
2008-07-28,12,23,75,14,19,False
2008-07-29,10,17,69,18,25,False
2008-07-30,11,29,74,18,17,False
2008-07-31,11,29,74,23,13,False
2008-08-01,10,26,80,19,12,False
2008-08-02,9,19,67,23,7,False
2008-08-03,9,27,74,19,10,False
2008-08-04,12,19,69,17,15,False
2008-08-05,9,23,76,19,24,False
2008-08-06,8,22,73,22,14,False
2008-08-07,11,20,72,16,12,False
2008-08-08,12,18,69,19,14,False
2008-08-09,7,24,64,27,17,False
2008-08-10,7,24,70,20,11,False
2008-08-11,9,26,70,20,20,False
2008-08-12,7,22,69,18,38,False
2008-08-13,9,21,66,16,20,False
2008-08-14,12,17,77,19,22,False
2008-08-15,8,28,67,19,15,False
2008-08-16,4,17,82,21,10,False
2008-08-17,4,26,72,20,11,False
2008-08-18,9,19,74,18,19,False
2008-08-19,8,22,67,17,24,False
2008-08-20,10,21,77,17,22,False
2008-08-21,11,19,78,17,17,False
2008-08-22,6,24,76,19,17,False
2008-08-23,4,23,73,27,12,False
2008-08-24,6,26,73,24,13,False
2008-08-25,12,22,71,19,17,False
2008-08-26,8,18,72,15,18,False
2008-08-27,9,21,75,18,19,False
2008-08-28,14,19,77,19,20,False
2008-08-29,5,25,69,19,17,False
2008-08-30,6,20,72,24,14,False
2008-08-31,4,23,72,27,12,False
2008-09-01,8,19,71,24,11,False
2008-09-02,10,19,78,17,20,False
2008-09-03,8,21,68,13,14,False
2008-09-04,10,22,77,15,18,False
2008-09-05,9,24,76,13,14,False
2008-09-06,6,23,70,26,12,False
2008-09-07,8,28,81,20,16,False
2008-09-08,10,30,69,16,20,False
2008-09-09,10,22,75,17,31,False
2008-09-10,12,22,69,16,17,False
2008-09-11,11,22,62,16,19,False
2008-09-12,12,26,71,15,21,False
2008-09-13,7,19,81,19,11,False
2008-09-14,6,33,79,23,16,False
2008-09-15,11,24,77,16,18,False
2008-09-16,11,24,67,14,30,False
2008-09-17,7,19,75,15,22,False
2008-09-18,12,20,72,18,21,False
2008-09-19,11,26,80,21,19,False
2008-09-20,7,24,71,20,19,False
2008-09-21,7,26,78,18,14,False
2008-09-22,10,24,75,17,19,False
2008-09-23,10,23,64,15,27,False
2008-09-24,11,24,74,17,22,False
2008-09-25,11,27,72,15,19,False
2008-09-26,12,21,73,19,12,False
2008-09-27,5,29,75,21,10,False
2008-09-28,8,27,77,20,16,False
2008-09-29,10,25,72,16,18,False
2008-09-30,12,25,76,19,25,False
2008-10-01,7,22,68,14,19,False
2008-10-02,11,20,69,21,20,False
2008-10-03,10,25,65,17,16,False
2008-10-04,7,19,60,19,10,False
2008-10-05,7,28,68,23,18,False
2008-10-06,10,30,78,19,18,False
2008-10-07,11,22,71,20,28,False
2008-10-08,9,22,90,18,19,False
2008-10-09,11,26,76,21,21,False
2008-10-10,11,20,71,15,17,False
2008-10-11,12,22,69,22,13,False
2008-10-12,10,24,80,22,11,False
2008-10-13,10,25,71,20,17,False
2008-10-14,12,25,61,20,23,False
2008-10-15,10,24,75,19,19,False
2008-10-16,10,20,62,21,17,False
2008-10-17,9,24,82,18,19,False
2008-10-18,8,27,67,26,12,False
2008-10-19,7,27,87,20,15,False
2008-10-20,11,24,75,20,21,False
2008-10-21,8,33,76,19,19,False
2008-10-22,14,25,73,19,24,False
2008-10-23,12,23,75,23,13,False
2008-10-24,10,22,67,23,20,False
2008-10-25,8,30,79,24,13,False
2008-10-26,4,32,75,19,15,False
2008-10-27,10,20,74,19,22,False
2008-10-28,13,21,68,19,27,False
2008-10-29,12,30,56,16,20,False
2008-10-30,9,25,68,17,19,False
2008-10-31,9,25,66,23,16,False
2008-11-01,5,22,70,23,8,False
2008-11-02,7,24,67,28,19,False
2008-11-03,10,24,79,24,13,False
2008-11-04,11,22,68,20,23,False
2008-11-05,9,19,57,16,20,False
2008-11-06,12,25,72,19,17,False
2008-11-07,8,24,76,21,20,False
2008-11-08,6,31,81,18,13,False
2008-11-09,9,30,86,23,14,False
2008-11-10,10,22,79,18,24,False
2008-11-11,13,32,80,22,24,False
2008-11-12,14,24,78,20,22,False
2008-11-13,11,22,84,18,23,False
2008-11-14,8,26,87,25,17,False
2008-11-15,6,31,84,30,12,False
2008-11-16,10,34,67,25,17,False
2008-11-17,11,29,80,22,22,False
2008-11-18,10,28,75,20,23,False
2008-11-19,12,29,80,22,20,False
2008-11-20,9,23,75,22,21,False
2008-11-21,7,23,63,20,20,False
2008-11-22,4,23,82,21,12,False
2008-11-23,5,22,85,24,15,False
2008-11-24,9,24,76,22,21,False
2008-11-25,10,25,70,18,24,False
2008-11-26,9,24,66,20,20,False
2008-11-27,5,27,60,31,10,False
2008-11-28,6,23,63,25,9,False
