date,aristocracy,aristocrat,aristocratic,associate,backer,isPartial
2008-06-29,0,2,0,36,5,False
2008-06-30,1,2,0,66,10,False
2008-07-01,0,2,0,87,8,False
2008-07-02,0,3,1,63,6,False
2008-07-03,0,5,0,64,6,False
2008-07-04,4,4,0,33,9,False
2008-07-05,2,2,4,38,16,False
2008-07-06,0,5,0,47,4,False
2008-07-07,0,11,0,58,13,False
2008-07-08,0,2,0,60,7,False
2008-07-09,0,8,0,63,8,False
2008-07-10,0,6,1,64,9,False
2008-07-11,4,6,0,49,6,False
2008-07-12,0,7,2,41,5,False
2008-07-13,2,7,0,51,0,False
2008-07-14,2,6,2,61,3,False
2008-07-15,0,8,1,60,2,False
2008-07-16,0,10,0,80,7,False
2008-07-17,1,1,1,62,7,False
2008-07-18,1,1,1,58,14,False
2008-07-19,0,0,2,48,12,False
2008-07-20,0,5,0,51,5,False
2008-07-21,0,2,0,71,7,False
2008-07-22,1,2,0,56,9,False
2008-07-23,2,7,0,65,1,False
2008-07-24,2,3,2,96,8,False
2008-07-25,0,6,0,69,5,False
2008-07-26,0,5,0,42,7,False
2008-07-27,3,0,0,54,7,False
2008-07-28,0,2,0,62,8,False
2008-07-29,2,6,0,73,3,False
2008-07-30,0,4,0,72,2,False
2008-07-31,2,2,2,76,1,False
2008-08-01,1,0,0,83,4,False
2008-08-02,0,5,2,51,2,False
2008-08-03,2,3,2,58,2,False
2008-08-04,2,2,0,82,11,False
2008-08-05,0,4,1,74,10,False
2008-08-06,0,10,0,68,8,False
2008-08-07,3,3,0,71,3,False
2008-08-08,2,5,0,71,11,False
2008-08-09,2,2,2,43,3,False
2008-08-10,0,3,0,39,3,False
2008-08-11,0,10,0,62,10,False
2008-08-12,2,3,1,65,8,False
2008-08-13,1,4,1,59,3,False
2008-08-14,0,5,1,79,6,False
2008-08-15,0,5,0,61,6,False
2008-08-16,3,5,0,71,8,False
2008-08-17,3,3,2,38,7,False
2008-08-18,0,5,0,61,11,False
2008-08-19,0,3,0,59,6,False
2008-08-20,1,1,0,67,8,False
2008-08-21,3,6,0,74,9,False
2008-08-22,4,5,4,52,8,False
2008-08-23,2,3,0,47,10,False
2008-08-24,0,13,0,62,3,False
2008-08-25,0,2,0,50,6,False
2008-08-26,1,4,0,66,8,False
2008-08-27,4,5,0,77,6,False
2008-08-28,1,4,0,81,9,False
2008-08-29,5,5,2,54,14,False
2008-08-30,3,0,0,42,6,False
2008-08-31,5,3,0,39,3,False
2008-09-01,4,0,3,37,7,False
2008-09-02,3,2,2,70,8,False
2008-09-03,2,6,2,65,7,False
2008-09-04,1,8,2,72,8,False
2008-09-05,5,3,1,75,9,False
2008-09-06,0,4,1,50,7,False
2008-09-07,3,3,0,52,6,False
2008-09-08,2,1,1,71,7,False
2008-09-09,6,6,2,77,9,False
2008-09-10,1,6,0,76,3,False
2008-09-11,4,7,1,56,5,False
2008-09-12,4,5,0,60,11,False
2008-09-13,0,2,2,54,6,False
2008-09-14,0,4,3,40,9,False
2008-09-15,1,7,1,52,5,False
2008-09-16,5,10,1,80,5,False
2008-09-17,2,4,0,66,5,False
2008-09-18,4,3,2,78,5,False
2008-09-19,3,9,4,58,4,False
2008-09-20,2,5,0,52,9,False
2008-09-21,3,6,0,40,11,False
2008-09-22,3,12,1,69,10,False
2008-09-23,5,5,1,55,4,False
2008-09-24,4,4,1,75,10,False
2008-09-25,4,8,3,68,12,False
2008-09-26,6,13,0,53,4,False
2008-09-27,2,11,0,41,9,False
2008-09-28,3,4,1,48,6,False
2008-09-29,4,4,0,76,4,False
2008-09-30,4,4,2,73,9,False
2008-10-01,4,4,0,72,9,False
2008-10-02,6,7,0,53,7,False
2008-10-03,2,5,0,81,7,False
2008-10-04,2,6,0,44,8,False
2008-10-05,1,3,1,33,10,False
2008-10-06,4,1,1,58,8,False
2008-10-07,2,2,2,69,10,False
2008-10-08,2,2,1,88,8,False
2008-10-09,2,9,0,57,2,False
2008-10-10,5,1,2,61,3,False
2008-10-11,2,5,0,33,5,False
2008-10-12,2,8,2,53,11,False
2008-10-13,5,6,1,56,4,False
2008-10-14,1,4,3,70,8,False
2008-10-15,3,4,2,64,6,False
2008-10-16,3,3,0,59,7,False
2008-10-17,2,2,0,74,5,False
2008-10-18,2,5,2,35,8,False
2008-10-19,6,9,1,49,7,False
2008-10-20,4,9,0,74,8,False
2008-10-21,6,3,0,81,4,False
2008-10-22,3,4,2,71,7,False
2008-10-23,3,3,2,69,8,False
2008-10-24,2,18,0,57,7,False
2008-10-25,1,7,1,41,6,False
2008-10-26,4,3,1,42,7,False
2008-10-27,3,6,2,78,6,False
2008-10-28,3,5,1,63,2,False
2008-10-29,5,4,0,71,4,False
2008-10-30,3,6,1,69,4,False
2008-10-31,3,4,0,61,3,False
2008-11-01,5,10,0,44,3,False
2008-11-02,3,4,1,42,4,False
2008-11-03,3,3,0,58,7,False
2008-11-04,1,7,0,61,7,False
2008-11-05,1,5,1,57,3,False
2008-11-06,0,4,1,74,5,False
2008-11-07,3,5,2,58,3,False
2008-11-08,1,1,0,59,4,False
2008-11-09,3,6,1,54,6,False
2008-11-10,1,2,1,68,5,False
2008-11-11,0,6,3,66,7,False
2008-11-12,5,11,0,68,9,False
2008-11-13,5,5,0,82,5,False
2008-11-14,3,1,0,66,5,False
2008-11-15,3,3,0,49,4,False
2008-11-16,4,7,1,43,6,False
2008-11-17,4,2,2,70,6,False
2008-11-18,0,3,2,80,7,False
2008-11-19,5,4,0,68,5,False
2008-11-20,4,0,1,54,7,False
2008-11-21,2,5,0,59,13,False
2008-11-22,1,4,0,36,0,False
2008-11-23,1,1,0,26,13,False
2008-11-24,2,4,0,58,8,False
2008-11-25,4,2,0,59,10,False
2008-11-26,1,3,0,56,3,False
2008-11-27,0,0,0,41,5,False
2008-11-28,0,3,0,25,4,False
