date,contribution,cooperative,donate,donation,economize,isPartial
2014-01-02,76,34,48,64,0,False
2014-01-03,59,29,43,55,0,False
2014-01-04,37,19,52,56,0,False
2014-01-05,30,19,50,48,0,False
2014-01-06,63,39,41,57,0,False
2014-01-07,65,31,45,60,0,False
2014-01-08,65,37,48,64,0,False
2014-01-09,60,35,48,69,0,False
2014-01-10,55,36,44,62,0,False
2014-01-11,32,23,41,61,0,False
2014-01-12,30,16,50,54,0,False
2014-01-13,54,33,39,73,0,False
2014-01-14,54,40,46,71,0,False
2014-01-15,59,38,48,70,1,False
2014-01-16,60,38,47,70,0,False
2014-01-17,56,35,48,61,0,False
2014-01-18,30,22,45,59,0,False
2014-01-19,31,20,50,62,1,False
2014-01-20,36,30,76,68,0,False
2014-01-21,50,36,51,58,0,False
2014-01-22,50,31,52,64,1,False
2014-01-23,52,35,49,61,0,False
2014-01-24,57,31,54,67,0,False
2014-01-25,38,21,54,57,0,False
2014-01-26,34,16,49,59,0,False
2014-01-27,55,36,45,66,0,False
2014-01-28,60,38,51,75,0,False
2014-01-29,54,39,43,69,0,False
2014-01-30,66,32,46,66,0,False
2014-01-31,51,35,44,66,0,False
2014-02-01,41,26,42,63,0,False
2014-02-02,38,19,43,60,0,False
2014-02-03,53,38,41,66,1,False
2014-02-04,54,34,45,74,0,False
2014-02-05,52,39,47,61,0,False
2014-02-06,67,37,43,62,0,False
2014-02-07,53,34,44,66,0,False
2014-02-08,39,21,43,67,0,False
2014-02-09,40,20,45,67,0,False
2014-02-10,56,40,44,69,0,False
2014-02-11,57,36,43,70,0,False
2014-02-12,43,35,42,72,0,False
2014-02-13,54,32,43,57,0,False
2014-02-14,47,33,36,57,0,False
2014-02-15,38,22,38,58,0,False
2014-02-16,41,25,37,59,0,False
2014-02-17,54,28,49,78,0,False
2014-02-18,60,39,47,69,0,False
2014-02-19,52,39,49,67,0,False
2014-02-20,54,34,43,61,0,False
2014-02-21,51,36,44,74,0,False
2014-02-22,44,23,47,64,0,False
2014-02-23,43,24,44,61,0,False
2014-02-24,57,34,45,66,0,False
2014-02-25,60,36,58,77,0,False
2014-02-26,62,30,42,69,0,False
2014-02-27,61,34,45,68,0,False
2014-02-28,56,31,47,62,0,False
2014-03-01,44,18,40,61,0,False
2014-03-02,39,21,38,58,0,False
2014-03-03,56,35,42,66,0,False
2014-03-04,51,43,47,68,0,False
2014-03-05,57,37,46,67,0,False
2014-03-06,55,37,43,76,0,False
2014-03-07,53,35,47,75,0,False
2014-03-08,43,23,52,52,0,False
2014-03-09,38,20,39,62,0,False
2014-03-10,57,38,47,78,0,False
2014-03-11,61,35,49,74,0,False
2014-03-12,59,33,43,71,0,False
2014-03-13,61,37,48,60,0,False
2014-03-14,59,29,46,71,0,False
2014-03-15,37,15,44,55,0,False
2014-03-16,41,19,43,68,0,False
2014-03-17,63,34,47,68,0,False
2014-03-18,61,30,48,67,0,False
2014-03-19,59,42,44,69,0,False
2014-03-20,55,40,46,72,0,False
2014-03-21,54,33,47,65,0,False
2014-03-22,31,21,47,72,1,False
2014-03-23,47,17,43,63,0,False
2014-03-24,56,31,51,83,1,False
2014-03-25,55,40,50,80,0,False
2014-03-26,61,33,48,75,0,False
2014-03-27,55,36,48,74,0,False
2014-03-28,51,35,48,69,0,False
2014-03-29,39,20,55,57,0,False
2014-03-30,40,19,46,77,0,False
2014-03-31,63,33,47,77,0,False
2014-04-01,71,41,54,76,0,False
2014-04-02,74,36,43,74,1,False
2014-04-03,62,35,49,62,0,False
2014-04-04,53,34,46,67,0,False
2014-04-05,58,21,50,70,0,False
2014-04-06,53,19,43,64,0,False
2014-04-07,71,41,55,72,1,False
2014-04-08,73,37,47,77,0,False
2014-04-09,77,36,54,78,0,False
2014-04-10,68,33,50,67,0,False
2014-04-11,81,37,49,68,0,False
2014-04-12,51,22,45,62,0,False
2014-04-13,49,23,43,76,0,False
2014-04-14,93,32,45,75,0,False
2014-04-15,95,38,47,80,0,False
2014-04-16,52,37,54,75,0,False
2014-04-17,42,33,46,68,0,False
2014-04-18,36,32,46,60,0,False
2014-04-19,22,17,49,53,0,False
2014-04-20,17,14,41,34,0,False
2014-04-21,35,39,49,69,0,False
2014-04-22,43,37,51,64,0,False
2014-04-23,44,35,54,67,0,False
2014-04-24,43,34,45,68,1,False
2014-04-25,33,32,51,66,0,False
2014-04-26,22,18,45,61,0,False
2014-04-27,24,19,45,54,0,False
2014-04-28,41,42,53,69,0,False
2014-04-29,43,37,53,67,0,False
2014-04-30,40,42,45,64,0,False
2014-05-01,44,44,45,59,0,False
2014-05-02,41,35,44,61,0,False
2014-05-03,16,17,41,63,0,False
2014-05-04,20,21,37,52,0,False
2014-05-05,45,44,46,68,1,False
2014-05-06,44,29,44,68,0,False
2014-05-07,43,32,51,70,0,False
2014-05-08,39,32,46,58,0,False
2014-05-09,26,32,40,58,0,False
2014-05-10,18,20,41,61,0,False
2014-05-11,19,15,40,42,0,False
2014-05-12,42,35,53,68,0,False
2014-05-13,40,34,55,66,0,False
2014-05-14,40,35,46,66,1,False
2014-05-15,43,34,40,61,0,False
2014-05-16,32,34,47,62,0,False
2014-05-17,23,21,48,60,0,False
2014-05-18,17,20,44,54,0,False
2014-05-19,42,30,49,58,0,False
2014-05-20,35,42,49,67,0,False
2014-05-21,41,32,57,72,0,False
2014-05-22,31,33,45,59,0,False
2014-05-23,29,25,44,58,0,False
2014-05-24,15,17,42,48,0,False
2014-05-25,19,15,45,57,0,False
2014-05-26,19,27,46,59,0,False
2014-05-27,33,36,49,59,0,False
2014-05-28,38,31,51,67,0,False
2014-05-29,41,35,50,68,0,False
2014-05-30,39,35,44,61,0,False
2014-05-31,20,16,42,56,0,False
2014-06-01,21,17,50,56,0,False
2014-06-02,37,36,45,71,0,False
2014-06-03,35,35,52,62,0,False
2014-06-04,31,36,49,67,0,False
2014-06-05,36,30,48,56,0,False
2014-06-06,34,28,38,53,0,False
2014-06-07,18,17,53,55,0,False
2014-06-08,19,17,44,63,0,False
2014-06-09,31,36,51,58,0,False
2014-06-10,36,34,48,71,0,False
2014-06-11,32,35,53,66,0,False
2014-06-12,30,28,43,62,0,False
2014-06-13,28,29,42,65,0,False
2014-06-14,16,16,45,56,0,False
2014-06-15,16,13,40,53,0,False
2014-06-16,30,41,56,74,0,False
2014-06-17,32,27,50,65,0,False
2014-06-18,37,34,45,64,0,False
2014-06-19,35,34,52,62,0,False
2014-06-20,29,29,48,62,0,False
2014-06-21,18,18,42,56,0,False
2014-06-22,16,20,37,66,0,False
