date,endow,entrepreneurial,equity,fellowship,frugal,isPartial
2009-10-24,1,3,44,45,8,False
2009-10-25,1,2,40,73,9,False
2009-10-26,0,2,69,62,12,False
2009-10-27,0,1,76,65,11,False
2009-10-28,0,2,75,54,8,False
2009-10-29,0,2,65,61,9,False
2009-10-30,0,2,67,54,11,False
2009-10-31,0,1,48,49,8,False
2009-11-01,0,1,42,72,7,False
2009-11-02,1,2,65,79,10,False
2009-11-03,0,1,92,61,6,False
2009-11-04,0,2,71,57,8,False
2009-11-05,0,4,76,62,9,False
2009-11-06,0,3,60,54,12,False
2009-11-07,0,2,43,46,10,False
2009-11-08,0,2,49,69,13,False
2009-11-09,0,3,74,65,10,False
2009-11-10,1,1,79,61,11,False
2009-11-11,0,1,78,60,10,False
2009-11-12,0,0,74,70,10,False
2009-11-13,0,2,68,47,12,False
2009-11-14,0,1,39,46,9,False
2009-11-15,0,2,39,64,14,False
2009-11-16,0,4,81,71,8,False
2009-11-17,0,2,84,65,10,False
2009-11-18,0,3,86,62,8,False
2009-11-19,0,4,71,55,10,False
2009-11-20,0,3,72,45,5,False
2009-11-21,0,2,31,43,10,False
2009-11-22,0,3,51,56,6,False
2009-11-23,0,2,68,61,8,False
2009-11-24,0,3,81,50,8,False
2009-11-25,0,2,60,47,10,False
2009-11-26,0,0,32,31,11,False
2009-11-27,1,1,52,33,8,False
2009-11-28,1,1,32,41,15,False
2009-11-29,0,2,45,70,12,False
2009-11-30,0,3,80,75,10,False
2009-12-01,0,5,84,66,5,False
2009-12-02,0,2,79,63,9,False
2009-12-03,0,1,81,60,9,False
2009-12-04,0,2,66,47,8,False
2009-12-05,0,1,51,45,15,False
2009-12-06,1,1,40,55,23,False
2009-12-07,1,1,66,64,12,False
2009-12-08,0,2,77,49,8,False
2009-12-09,0,3,81,49,8,False
2009-12-10,0,3,77,44,7,False
2009-12-11,0,1,68,57,7,False
2009-12-12,0,0,43,37,7,False
2009-12-13,1,1,38,51,16,False
2009-12-14,0,3,72,55,11,False
2009-12-15,0,1,64,56,7,False
2009-12-16,0,2,66,56,5,False
2009-12-17,0,1,59,45,6,False
2009-12-18,0,1,53,41,11,False
2009-12-19,2,1,30,41,8,False
2009-12-20,1,2,26,64,8,False
2009-12-21,0,1,49,57,8,False
2009-12-22,1,3,53,55,13,False
2009-12-23,0,2,47,57,7,False
2009-12-24,0,1,19,71,8,False
2009-12-25,0,1,16,30,4,False
2009-12-26,0,0,18,39,12,False
2009-12-27,0,2,26,64,14,False
2009-12-28,0,1,39,52,12,False
2009-12-29,1,2,49,57,13,False
2009-12-30,1,2,60,53,13,False
2009-12-31,0,1,42,51,13,False
2010-01-01,0,1,23,38,16,False
2010-01-02,0,1,26,50,9,False
2010-01-03,0,1,38,79,9,False
2010-01-04,0,1,75,64,12,False
2010-01-05,0,2,84,62,12,False
2010-01-06,0,2,65,56,9,False
2010-01-07,0,1,65,64,9,False
2010-01-08,0,3,58,56,10,False
2010-01-09,1,1,36,50,11,False
2010-01-10,1,3,38,84,11,False
2010-01-11,0,2,70,72,10,False
2010-01-12,0,3,71,76,10,False
2010-01-13,0,3,80,51,11,False
2010-01-14,0,2,71,61,8,False
2010-01-15,0,3,68,59,5,False
2010-01-16,0,1,43,53,9,False
2010-01-17,0,3,46,63,10,False
2010-01-18,0,0,51,56,9,False
2010-01-19,0,2,58,62,9,False
2010-01-20,0,4,69,57,5,False
2010-01-21,0,2,87,65,8,False
2010-01-22,0,3,81,53,9,False
2010-01-23,0,1,43,54,12,False
2010-01-24,1,1,39,75,14,False
2010-01-25,0,3,76,52,10,False
2010-01-26,0,3,81,61,9,False
2010-01-27,0,5,76,71,11,False
2010-01-28,0,2,70,60,8,False
2010-01-29,0,4,71,54,11,False
2010-01-30,1,2,37,54,8,False
2010-01-31,1,2,48,79,8,False
2010-02-01,0,4,71,63,9,False
2010-02-02,1,3,78,57,5,False
2010-02-03,0,2,93,63,8,False
2010-02-04,0,3,80,62,9,False
2010-02-05,0,2,71,62,8,False
2010-02-06,1,0,50,41,14,False
2010-02-07,0,4,49,69,11,False
2010-02-08,1,3,75,67,9,False
2010-02-09,0,4,68,55,14,False
2010-02-10,0,1,67,63,7,False
2010-02-11,1,3,77,57,8,False
2010-02-12,0,2,67,50,10,False
2010-02-13,0,0,39,47,9,False
2010-02-14,0,1,47,52,12,False
2010-02-15,0,3,72,65,14,False
2010-02-16,1,2,76,62,5,False
2010-02-17,0,2,83,60,10,False
2010-02-18,0,1,73,56,8,False
2010-02-19,0,1,72,56,7,False
2010-02-20,0,1,57,45,10,False
2010-02-21,0,3,45,67,9,False
2010-02-22,0,1,66,66,9,False
2010-02-23,1,1,70,69,8,False
2010-02-24,0,3,86,63,8,False
2010-02-25,0,3,77,50,9,False
2010-02-26,0,1,75,59,10,False
2010-02-27,0,2,41,35,8,False
2010-02-28,0,1,39,65,11,False
2010-03-01,0,4,87,59,7,False
2010-03-02,0,4,77,58,9,False
2010-03-03,0,2,82,61,6,False
2010-03-04,0,1,71,53,11,False
2010-03-05,0,4,72,57,8,False
2010-03-06,1,2,36,42,7,False
2010-03-07,0,1,49,62,13,False
2010-03-08,0,3,66,52,10,False
2010-03-09,0,1,84,61,9,False
2010-03-10,1,2,77,51,12,False
2010-03-11,0,2,90,48,10,False
2010-03-12,0,2,62,51,10,False
2010-03-13,1,1,39,42,10,False
2010-03-14,1,1,45,61,10,False
2010-03-15,0,2,78,56,5,False
2010-03-16,0,4,77,57,6,False
2010-03-17,1,1,74,50,9,False
2010-03-18,0,3,77,44,15,False
2010-03-19,1,2,69,51,11,False
2010-03-20,1,1,44,44,13,False
2010-03-21,1,2,47,66,12,False
2010-03-22,0,3,67,59,8,False
2010-03-23,0,3,86,58,7,False
2010-03-24,0,4,82,42,7,False
2010-03-25,0,2,72,59,10,False
2010-03-26,1,3,61,53,8,False
2010-03-27,0,1,43,56,8,False
2010-03-28,0,1,40,63,7,False
2010-03-29,0,2,75,57,12,False
2010-03-30,0,2,83,53,13,False
2010-03-31,0,4,70,57,8,False
2010-04-01,0,4,73,60,7,False
2010-04-02,0,1,55,74,8,False
2010-04-03,0,1,42,59,11,False
2010-04-04,1,1,44,100,10,False
2010-04-05,0,2,67,64,10,False
2010-04-06,1,3,82,74,10,False
2010-04-07,0,2,76,65,5,False
2010-04-08,0,3,79,54,8,False
2010-04-09,0,1,67,49,7,False
2010-04-10,0,1,43,46,8,False
2010-04-11,0,3,50,61,9,False
2010-04-12,0,3,88,65,7,False
2010-04-13,0,2,82,56,8,False
2010-04-14,0,3,77,53,11,False
2010-04-15,1,1,74,58,7,False
2010-04-16,0,2,77,55,8,False
2010-04-17,0,1,44,52,11,False
2010-04-18,1,1,34,59,9,False
2010-04-19,0,4,84,70,9,False
2010-04-20,1,3,94,62,4,False
