date,gain,generosity,gift,gold,guide,isPartial
2009-03-03,8,0,16,44,74,False
2009-03-04,6,0,14,44,73,False
2009-03-05,7,0,15,44,70,False
2009-03-06,6,0,16,43,65,False
2009-03-07,7,0,15,45,86,False
2009-03-08,7,0,17,44,82,False
2009-03-09,7,0,16,45,75,False
2009-03-10,7,0,16,47,71,False
2009-03-11,6,0,16,42,73,False
2009-03-12,7,0,15,43,70,False
2009-03-13,6,0,15,41,64,False
2009-03-14,6,0,16,43,85,False
2009-03-15,7,0,16,46,91,False
2009-03-16,6,0,16,40,75,False
2009-03-17,6,0,16,43,70,False
2009-03-18,6,0,15,41,71,False
2009-03-19,6,0,15,44,69,False
2009-03-20,6,0,16,44,67,False
2009-03-21,5,0,15,44,82,False
2009-03-22,6,0,15,46,88,False
2009-03-23,7,0,16,42,74,False
2009-03-24,6,0,16,43,68,False
2009-03-25,6,0,15,42,67,False
2009-03-26,7,0,16,42,68,False
2009-03-27,5,0,17,41,68,False
2009-03-28,6,0,14,41,86,False
2009-03-29,6,0,15,41,87,False
2009-03-30,6,0,15,41,69,False
2009-03-31,7,0,15,42,68,False
2009-04-01,6,0,16,38,68,False
2009-04-02,7,0,16,41,71,False
2009-04-03,7,0,19,40,70,False
2009-04-04,6,0,15,41,78,False
2009-04-05,6,0,18,42,87,False
2009-04-06,7,0,16,40,77,False
2009-04-07,7,0,18,38,70,False
2009-04-08,7,0,18,40,70,False
2009-04-09,7,0,17,41,70,False
2009-04-10,7,0,16,40,72,False
2009-04-11,7,0,19,45,82,False
2009-04-12,7,0,14,40,87,False
2009-04-13,7,0,17,40,79,False
2009-04-14,7,0,18,37,72,False
2009-04-15,6,0,17,39,67,False
2009-04-16,7,0,15,38,67,False
2009-04-17,6,0,17,39,64,False
2009-04-18,6,0,16,40,81,False
2009-04-19,7,0,19,41,89,False
2009-04-20,6,0,18,39,72,False
2009-04-21,7,0,20,43,70,False
2009-04-22,7,0,17,36,68,False
2009-04-23,7,0,19,41,70,False
2009-04-24,6,0,17,38,64,False
2009-04-25,6,0,18,43,80,False
2009-04-26,7,0,17,45,84,False
2009-04-27,7,0,19,38,65,False
2009-04-28,7,0,19,37,67,False
2009-04-29,6,0,21,37,62,False
2009-04-30,7,0,20,39,64,False
2009-05-01,7,0,18,40,62,False
2009-05-02,6,0,19,37,79,False
2009-05-03,7,0,19,38,85,False
2009-05-04,6,0,24,41,68,False
2009-05-05,6,0,27,40,66,False
2009-05-06,7,0,26,36,69,False
2009-05-07,7,0,25,38,63,False
2009-05-08,6,0,28,40,67,False
2009-05-09,6,0,29,44,79,False
2009-05-10,6,0,25,43,84,False
2009-05-11,6,0,18,38,67,False
2009-05-12,7,0,19,41,65,False
2009-05-13,7,0,18,40,66,False
2009-05-14,7,0,18,36,62,False
2009-05-15,6,0,18,39,67,False
2009-05-16,6,0,18,40,79,False
2009-05-17,7,0,17,40,88,False
2009-05-18,6,0,19,39,72,False
2009-05-19,6,0,19,40,72,False
2009-05-20,6,0,18,39,69,False
2009-05-21,7,0,18,39,65,False
2009-05-22,6,0,16,40,68,False
2009-05-23,6,0,18,40,76,False
2009-05-24,6,0,16,38,90,False
2009-05-25,8,0,16,40,87,False
2009-05-26,7,0,19,37,71,False
2009-05-27,6,0,19,40,69,False
2009-05-28,8,0,20,39,70,False
2009-05-29,8,0,19,39,65,False
2009-05-30,7,0,18,46,76,False
2009-05-31,6,0,15,44,86,False
2009-06-01,7,0,18,42,72,False
2009-06-02,7,0,19,39,69,False
2009-06-03,7,0,21,39,68,False
2009-06-04,8,0,20,40,70,False
2009-06-05,7,0,18,45,68,False
2009-06-06,7,0,18,44,81,False
2009-06-07,6,0,18,42,83,False
2009-06-08,7,0,21,42,71,False
2009-06-09,6,0,19,40,66,False
2009-06-10,7,0,20,38,70,False
2009-06-11,7,0,20,41,68,False
2009-06-12,6,0,20,38,69,False
2009-06-13,7,0,19,42,79,False
2009-06-14,6,0,18,42,89,False
2009-06-15,6,0,22,42,74,False
2009-06-16,6,0,22,40,69,False
2009-06-17,7,0,22,41,70,False
2009-06-18,7,0,21,42,69,False
2009-06-19,6,0,21,42,68,False
2009-06-20,6,0,21,43,81,False
2009-06-21,7,0,19,44,91,False
2009-06-22,7,0,18,41,73,False
2009-06-23,6,0,18,39,70,False
2009-06-24,6,0,18,38,70,False
2009-06-25,6,0,17,37,67,False
2009-06-26,6,0,19,34,61,False
2009-06-27,7,0,15,41,82,False
2009-06-28,6,0,13,40,85,False
2009-06-29,6,0,19,39,70,False
2009-06-30,7,0,19,41,70,False
2009-07-01,7,0,17,37,68,False
2009-07-02,6,0,17,37,69,False
2009-07-03,5,0,14,42,71,False
2009-07-04,6,0,15,41,80,False
2009-07-05,6,0,14,47,88,False
2009-07-06,6,0,18,44,75,False
2009-07-07,7,0,17,41,71,False
2009-07-08,6,0,19,43,72,False
2009-07-09,7,0,16,45,68,False
2009-07-10,6,0,18,43,68,False
2009-07-11,5,0,17,49,75,False
2009-07-12,7,0,15,44,83,False
2009-07-13,8,0,19,44,71,False
2009-07-14,7,0,18,42,71,False
2009-07-15,7,0,19,41,67,False
2009-07-16,7,0,19,40,66,False
2009-07-17,7,0,20,37,67,False
2009-07-18,6,0,18,43,80,False
2009-07-19,8,0,17,47,85,False
2009-07-20,6,0,17,43,74,False
2009-07-21,6,0,20,37,65,False
2009-07-22,7,0,20,39,72,False
2009-07-23,7,0,18,43,69,False
2009-07-24,6,0,17,44,66,False
2009-07-25,7,0,17,46,77,False
2009-07-26,7,0,18,54,83,False
2009-07-27,8,0,18,40,70,False
2009-07-28,7,0,20,40,72,False
2009-07-29,8,0,18,37,72,False
2009-07-30,7,0,19,39,67,False
2009-07-31,5,0,20,39,65,False
2009-08-01,6,0,16,42,77,False
2009-08-02,6,0,19,40,84,False
2009-08-03,6,0,21,42,72,False
2009-08-04,6,0,19,36,67,False
2009-08-05,7,0,19,36,67,False
2009-08-06,7,0,20,41,64,False
2009-08-07,6,0,18,38,70,False
2009-08-08,5,0,19,38,77,False
2009-08-09,6,0,17,39,85,False
