date,contribution,cooperative,donate,donation,economize,isPartial
2011-04-07,51,41,37,64,0,False
2011-04-08,53,28,46,75,0,False
2011-04-09,47,24,42,65,0,False
2011-04-10,41,24,50,63,0,False
2011-04-11,72,43,46,75,1,False
2011-04-12,68,38,46,83,0,False
2011-04-13,66,37,40,75,0,False
2011-04-14,76,36,45,68,0,False
2011-04-15,72,36,32,72,0,False
2011-04-16,43,24,44,55,1,False
2011-04-17,55,23,40,59,0,False
2011-04-18,68,43,51,78,0,False
2011-04-19,39,39,48,63,0,False
2011-04-20,43,40,41,65,0,False
2011-04-21,31,28,49,59,0,False
2011-04-22,24,32,41,56,0,False
2011-04-23,23,32,39,45,0,False
2011-04-24,18,20,30,50,0,False
2011-04-25,36,43,42,64,0,False
2011-04-26,36,39,51,73,0,False
2011-04-27,32,34,41,60,0,False
2011-04-28,32,33,57,67,0,False
2011-04-29,30,41,44,63,0,False
2011-04-30,19,27,53,51,0,False
2011-05-01,21,21,44,48,0,False
2011-05-02,29,35,38,52,0,False
2011-05-03,35,40,47,70,0,False
2011-05-04,32,37,43,62,0,False
2011-05-05,32,35,37,67,0,False
2011-05-06,25,32,36,54,0,False
2011-05-07,18,21,37,55,0,False
2011-05-08,19,19,40,45,0,False
2011-05-09,34,45,44,57,0,False
2011-05-10,40,40,47,59,0,False
2011-05-11,34,39,42,54,0,False
2011-05-12,26,37,37,64,0,False
2011-05-13,27,34,35,46,0,False
2011-05-14,17,23,40,57,0,False
2011-05-15,20,19,36,50,0,False
2011-05-16,33,46,46,60,0,False
2011-05-17,38,43,45,57,0,False
2011-05-18,29,42,46,63,1,False
2011-05-19,30,38,39,65,0,False
2011-05-20,28,36,47,51,0,False
2011-05-21,14,16,36,47,0,False
2011-05-22,12,20,36,48,0,False
2011-05-23,35,41,53,73,0,False
2011-05-24,34,37,58,77,0,False
2011-05-25,27,38,50,61,0,False
2011-05-26,26,34,51,66,0,False
2011-05-27,29,38,40,57,0,False
2011-05-28,10,19,47,53,0,False
2011-05-29,7,21,42,54,1,False
2011-05-30,21,22,33,48,0,False
2011-05-31,28,39,41,69,0,False
2011-06-01,35,44,36,58,0,False
2011-06-02,37,38,51,60,0,False
2011-06-03,25,35,40,55,0,False
2011-06-04,15,20,43,57,0,False
2011-06-05,13,19,41,50,0,False
2011-06-06,29,34,48,59,0,False
2011-06-07,27,32,41,61,0,False
2011-06-08,28,36,38,64,0,False
2011-06-09,28,32,42,56,0,False
2011-06-10,26,35,39,54,0,False
2011-06-11,14,27,37,49,1,False
2011-06-12,16,23,41,56,0,False
2011-06-13,28,32,42,59,0,False
2011-06-14,20,34,44,60,0,False
2011-06-15,33,35,47,58,0,False
2011-06-16,26,37,46,54,0,False
2011-06-17,24,35,48,54,0,False
2011-06-18,14,24,35,48,0,False
2011-06-19,16,19,37,50,0,False
2011-06-20,27,41,37,67,0,False
2011-06-21,25,34,42,63,0,False
2011-06-22,20,39,37,57,0,False
2011-06-23,26,38,41,58,0,False
2011-06-24,21,37,37,58,0,False
2011-06-25,13,21,39,50,0,False
2011-06-26,13,16,39,51,0,False
2011-06-27,24,42,45,55,0,False
2011-06-28,32,39,40,66,0,False
2011-06-29,30,34,47,62,0,False
2011-06-30,31,37,35,53,0,False
2011-07-01,31,36,27,59,0,False
2011-07-02,16,20,34,34,0,False
2011-07-03,10,20,29,35,0,False
2011-07-04,15,22,27,34,0,False
2011-07-05,30,35,36,60,0,False
2011-07-06,32,34,33,58,0,False
2011-07-07,22,38,40,63,0,False
2011-07-08,28,31,37,61,0,False
2011-07-09,19,23,42,57,0,False
2011-07-10,14,19,37,47,0,False
2011-07-11,27,41,38,60,0,False
2011-07-12,22,35,35,62,0,False
2011-07-13,26,37,40,58,0,False
2011-07-14,25,37,45,55,0,False
2011-07-15,26,38,27,51,0,False
2011-07-16,21,24,33,49,0,False
2011-07-17,17,21,35,49,0,False
2011-07-18,27,43,44,70,0,False
2011-07-19,34,37,50,71,0,False
2011-07-20,33,42,45,65,0,False
2011-07-21,23,28,44,57,0,False
2011-07-22,32,31,39,60,0,False
2011-07-23,16,21,44,50,0,False
2011-07-24,18,20,44,49,0,False
2011-07-25,25,40,37,64,0,False
2011-07-26,32,36,49,61,0,False
2011-07-27,25,33,40,60,0,False
2011-07-28,27,29,52,52,0,False
2011-07-29,28,26,42,50,0,False
2011-07-30,19,23,36,42,0,False
2011-07-31,22,23,40,50,1,False
2011-08-01,26,35,40,68,0,False
2011-08-02,29,42,47,59,0,False
2011-08-03,29,33,49,59,0,False
2011-08-04,32,30,36,57,0,False
2011-08-05,24,30,44,57,0,False
2011-08-06,12,25,35,50,0,False
2011-08-07,15,24,30,46,0,False
2011-08-08,20,43,39,61,0,False
2011-08-09,24,33,40,61,0,False
2011-08-10,30,40,45,55,0,False
2011-08-11,27,30,47,56,0,False
2011-08-12,24,36,41,58,0,False
2011-08-13,10,18,45,50,0,False
2011-08-14,13,19,42,45,0,False
2011-08-15,29,34,43,50,0,False
2011-08-16,26,37,46,66,0,False
2011-08-17,23,37,46,64,0,False
2011-08-18,19,35,44,46,0,False
2011-08-19,24,37,44,59,0,False
2011-08-20,15,22,41,47,0,False
2011-08-21,9,25,45,44,0,False
2011-08-22,27,31,42,63,0,False
2011-08-23,26,38,37,53,1,False
2011-08-24,32,39,35,52,0,False
2011-08-25,25,30,38,55,0,False
2011-08-26,25,37,32,47,1,False
2011-08-27,13,25,43,47,0,False
2011-08-28,17,35,37,41,0,False
2011-08-29,30,44,34,63,0,False
2011-08-30,22,44,43,66,0,False
2011-08-31,32,36,50,59,0,False
2011-09-01,30,42,46,53,0,False
2011-09-02,24,39,39,47,0,False
2011-09-03,10,16,35,45,0,False
2011-09-04,16,13,45,40,0,False
2011-09-05,15,28,59,62,0,False
2011-09-06,30,43,53,74,0,False
2011-09-07,32,42,40,76,0,False
2011-09-08,28,39,43,56,0,False
2011-09-09,31,37,48,51,0,False
2011-09-10,13,20,39,51,0,False
