date,hustle,hustler,inflation,jobless,laid,isPartial
2005-10-08,10,29,18,2,5,False
2005-10-09,16,26,18,0,15,False
2005-10-10,9,22,23,1,5,False
2005-10-11,17,22,19,1,6,False
2005-10-12,4,18,14,0,6,False
2005-10-13,8,16,30,0,10,False
2005-10-14,14,26,24,1,5,False
2005-10-15,7,22,35,2,7,False
2005-10-16,16,31,26,0,18,False
2005-10-17,10,30,23,0,8,False
2005-10-18,7,27,30,0,13,False
2005-10-19,5,24,27,0,9,False
2005-10-20,6,23,28,0,11,False
2005-10-21,16,24,32,1,14,False
2005-10-22,14,30,22,2,6,False
2005-10-23,11,27,20,0,17,False
2005-10-24,12,15,37,0,9,False
2005-10-25,7,21,28,0,4,False
2005-10-26,9,22,27,0,12,False
2005-10-27,12,23,22,0,8,False
2005-10-28,14,17,23,0,10,False
2005-10-29,10,18,8,0,15,False
2005-10-30,12,31,18,0,13,False
2005-10-31,13,22,18,1,16,False
2005-11-01,8,15,27,1,6,False
2005-11-02,12,29,32,1,11,False
2005-11-03,10,18,23,0,9,False
2005-11-04,12,23,18,2,4,False
2005-11-05,8,38,19,0,9,False
2005-11-06,15,17,11,0,12,False
2005-11-07,10,15,26,0,6,False
2005-11-08,11,22,27,1,10,False
2005-11-09,9,19,34,0,12,False
2005-11-10,7,17,24,0,9,False
2005-11-11,12,20,24,0,11,False
2005-11-12,9,33,20,0,8,False
2005-11-13,6,18,15,0,17,False
2005-11-14,6,16,17,1,8,False
2005-11-15,5,24,25,0,9,False
2005-11-16,4,22,32,0,8,False
2005-11-17,7,19,17,0,10,False
2005-11-18,6,25,19,0,7,False
2005-11-19,15,23,11,0,5,False
2005-11-20,11,31,24,0,11,False
2005-11-21,6,15,15,1,4,False
2005-11-22,5,16,28,0,8,False
2005-11-23,13,17,19,0,5,False
2005-11-24,13,39,17,0,7,False
2005-11-25,13,21,24,0,4,False
2005-11-26,16,20,19,2,6,False
2005-11-27,10,37,33,0,10,False
2005-11-28,5,28,25,1,7,False
2005-11-29,8,28,23,1,5,False
2005-11-30,11,18,30,1,8,False
2005-12-01,5,21,24,0,8,False
2005-12-02,9,30,18,1,8,False
2005-12-03,11,35,17,0,10,False
2005-12-04,8,25,18,1,8,False
2005-12-05,4,30,30,0,8,False
2005-12-06,7,20,28,1,8,False
2005-12-07,6,18,27,0,10,False
2005-12-08,8,18,21,0,10,False
2005-12-09,8,11,34,0,5,False
2005-12-10,9,21,10,1,7,False
2005-12-11,7,33,19,1,4,False
2005-12-12,8,23,32,1,13,False
2005-12-13,12,27,21,1,11,False
2005-12-14,2,29,18,0,9,False
2005-12-15,6,26,22,1,8,False
2005-12-16,8,32,26,0,10,False
2005-12-17,9,28,15,0,15,False
2005-12-18,3,23,11,3,16,False
2005-12-19,4,19,18,1,7,False
2005-12-20,4,21,28,0,8,False
2005-12-21,5,20,16,1,9,False
2005-12-22,5,18,18,0,8,False
2005-12-23,5,20,13,0,9,False
2005-12-24,9,29,11,2,14,False
2005-12-25,13,15,2,2,11,False
2005-12-26,12,21,3,0,8,False
2005-12-27,14,20,20,0,14,False
2005-12-28,3,25,22,1,9,False
2005-12-29,10,23,17,0,12,False
2005-12-30,16,21,18,0,6,False
2005-12-31,11,22,11,0,9,False
2006-01-01,14,20,9,0,5,False
2006-01-02,6,23,18,0,7,False
2006-01-03,6,15,22,0,9,False
2006-01-04,9,22,14,0,4,False
2006-01-05,4,22,11,1,13,False
2006-01-06,7,22,16,2,12,False
2006-01-07,20,22,11,0,8,False
2006-01-08,18,13,22,0,13,False
2006-01-09,11,17,16,0,12,False
2006-01-10,15,21,27,0,11,False
2006-01-11,22,19,15,0,6,False
2006-01-12,20,23,15,1,11,False
2006-01-13,13,26,25,0,10,False
2006-01-14,29,19,12,0,16,False
2006-01-15,31,27,8,1,10,False
2006-01-16,13,29,24,0,7,False
2006-01-17,15,20,15,0,7,False
2006-01-18,13,12,19,1,6,False
2006-01-19,20,25,23,1,8,False
2006-01-20,20,15,19,0,11,False
2006-01-21,14,36,16,0,13,False
2006-01-22,28,26,16,0,9,False
2006-01-23,11,23,15,0,9,False
2006-01-24,21,17,19,1,3,False
2006-01-25,15,17,18,0,13,False
2006-01-26,9,19,14,2,11,False
2006-01-27,14,17,18,0,10,False
2006-01-28,17,17,8,0,12,False
2006-01-29,19,26,17,0,14,False
2006-01-30,14,25,20,0,11,False
2006-01-31,23,19,25,0,9,False
2006-02-01,16,12,24,1,11,False
2006-02-02,21,12,23,2,7,False
2006-02-03,18,20,20,0,11,False
2006-02-04,23,34,14,0,15,False
2006-02-05,24,20,24,0,13,False
2006-02-06,10,16,23,0,8,False
2006-02-07,15,21,19,0,11,False
2006-02-08,14,12,24,1,11,False
2006-02-09,12,12,27,1,10,False
2006-02-10,13,22,24,0,6,False
2006-02-11,24,20,14,0,10,False
2006-02-12,25,31,21,0,14,False
2006-02-13,23,7,26,0,8,False
2006-02-14,10,20,22,0,10,False
2006-02-15,19,19,24,0,13,False
2006-02-16,11,12,22,0,7,False
