date,luxury,productive,profit
2011-03-07,85.9265646138,4.81569644698,97.9513026597
2011-03-08,82.7043184408,4.81569644698,94.6495733566
2011-03-09,77.3339081524,2.88941786819,94.6495733566
2011-03-10,74.1116619794,2.88941786819,92.4484204878
2011-03-11,67.6671696334,4.81569644698,69.3363153659
2011-03-12,80.5561543255,2.88941786819,49.525939547
2011-03-13,79.4820722678,3.85255715759,60.5317038908
2011-03-14,78.4079902101,3.85255715759,89.1466911847
2011-03-15,76.2598260948,3.85255715759,85.8449618815
2011-03-16,70.8894158064,4.81569644698,85.8449618815
2011-03-17,81.6302363831,4.81569644698,73.7386211034
2011-03-18,69.8153337487,3.85255715759,74.8391975378
2011-03-19,81.6302363831,2.88941786819,49.525939547
2011-03-20,90.2228928445,2.88941786819,72.638044669
2011-03-21,89.1488107868,3.85255715759,80.3420797096
2011-03-22,83.7784004985,2.88941786819,82.5432325784
2011-03-23,76.2598260948,4.81569644698,91.3478440534
2011-03-24,79.4820722678,2.88941786819,82.5432325784
2011-03-25,79.4820722678,6.74197502578,74.8391975378
2011-03-26,84.8524825562,2.88941786819,60.5317038908
2011-03-27,87.0006466715,1.92627857879,58.3305510221
2011-03-28,81.6302363831,2.88941786819,99.0518790941
2011-03-29,85.9265646138,2.88941786819,83.6438090128
2011-03-30,76.2598260948,2.88941786819,89.1466911847
2011-03-31,75.1857440371,3.85255715759,84.7443854472
2011-04-01,79.4820722678,3.85255715759,71.5374682346
2011-04-02,83.7784004985,3.85255715759,56.1293981533
2011-04-03,92.3710569599,5.77883573638,56.1293981533
2011-04-04,84.8524825562,5.77883573638,85.8449618815
2011-04-05,81.6302363831,6.74197502578,97.9513026597
2011-04-06,79.4820722678,2.88941786819,86.9455383159
2011-04-07,73.0375799218,4.81569644698,79.2415032753
2011-04-08,75.1857440371,5.77883573638,83.6438090128
2011-04-09,90.2228928445,3.85255715759,63.833433194
2011-04-10,85.9265646138,3.85255715759,67.1351624971
2011-04-11,75.1857440371,5.77883573638,80.3420797096
2011-04-12,87.0006466715,5.77883573638,90.2472676191
2011-04-13,80.5561543255,3.85255715759,90.2472676191
2011-04-14,67.6671696334,2.88941786819,90.2472676191
2011-04-15,68.7412516911,3.85255715759,70.4368918002
2011-04-16,78.4079902101,3.85255715759,55.0288217189
2011-04-17,85.9265646138,1.92627857879,73.7386211034
2011-04-18,73.0375799218,3.85255715759,88.0461147503
2011-04-19,71.9634978641,7.70511431517,88.0461147503
2011-04-20,77.3339081524,4.81569644698,88.0461147503
2011-04-21,65.519005518,4.81569644698,82.5432325784
2011-04-22,82.7043184408,2.88941786819,66.0345860627
2011-04-23,78.4079902101,1.92627857879,62.7328567596
2011-04-24,75.1857440371,2.88941786819,60.5317038908
2011-04-25,79.4820722678,2.88941786819,93.5489969222
2011-04-26,84.8524825562,4.81569644698,100.152455528
2011-04-27,80.5561543255,4.81569644698,82.5432325784
2011-04-28,79.4820722678,3.85255715759,88.0461147503
2011-04-29,71.9634978641,4.81569644698,68.2357389315
2011-04-30,81.6302363831,0.963139289397,59.4311274565
2011-05-01,83.7784004985,2.88941786819,61.6322803252
2011-05-02,75.1857440371,4.81569644698,73.7386211034
2011-05-03,71.9634978641,5.77883573638,83.6438090128
2011-05-04,76.2598260948,6.74197502578,92.4484204878
2011-05-05,79.4820722678,3.85255715759,81.442656144
2011-05-06,83.7784004985,2.88941786819,61.6322803252
2011-05-07,75.1857440371,2.88941786819,57.2299745877
2011-05-08,78.4079902101,1.92627857879,53.9282452846
2011-05-09,77.3339081524,4.81569644698,86.9455383159
2011-05-10,81.6302363831,3.85255715759,84.7443854472
2011-05-11,81.6302363831,7.70511431517,86.9455383159
2011-05-12,79.4820722678,2.88941786819,80.3420797096
2011-05-13,79.4820722678,3.85255715759,70.4368918002
2011-05-14,85.9265646138,2.88941786819,49.525939547
2011-05-15,96.6673851906,2.88941786819,58.3305510221
2011-05-16,92.3710569599,2.88941786819,82.5432325784
2011-05-17,71.9634978641,4.81569644698,75.9397739721
2011-05-18,75.1857440371,1.92627857879,89.1466911847
2011-05-19,76.2598260948,2.88941786819,75.9397739721
2011-05-20,79.4820722678,3.85255715759,66.0345860627
2011-05-21,80.5561543255,2.88941786819,50.6265159814
2011-05-22,91.2969749022,4.81569644698,56.1293981533
2011-05-23,80.5561543255,3.85255715759,69.3363153659
2011-05-24,80.5561543255,4.81569644698,77.0403504065
2011-05-25,85.9265646138,2.88941786819,78.1409268409
2011-05-26,80.5561543255,2.88941786819,67.1351624971
2011-05-27,78.4079902101,3.85255715759,63.833433194
2011-05-28,80.5561543255,1.92627857879,40.721328072
2011-05-29,94.5192210752,1.92627857879,42.9224809408
2011-05-30,107.408205767,0.963139289397,50.6265159814
2011-05-31,87.0006466715,1.92627857879,71.5374682346
2011-06-01,97.7414672482,4.81569644698,77.0403504065
2011-06-02,83.7784004985,3.85255715759,81.442656144
2011-06-03,73.0375799218,3.85255715759,68.2357389315
2011-06-04,80.5561543255,1.92627857879,46.2242102439
2011-06-05,82.7043184408,1.92627857879,52.8276688502
2011-06-06,82.7043184408,4.81569644698,74.8391975378
2011-06-07,76.2598260948,5.77883573638,72.638044669
2011-06-08,74.1116619794,5.77883573638,79.2415032753
2011-06-09,79.4820722678,3.85255715759,72.638044669
2011-06-10,81.6302363831,3.85255715759,64.9340096283
2011-06-11,93.4451390175,1.92627857879,46.2242102439
2011-06-12,87.0006466715,1.92627857879,49.525939547
2011-06-13,77.3339081524,3.85255715759,82.5432325784
2011-06-14,88.0747287292,4.81569644698,81.442656144
2011-06-15,94.5192210752,3.85255715759,63.833433194
2011-06-16,79.4820722678,3.85255715759,80.3420797096
2011-06-17,76.2598260948,0.963139289397,56.1293981533
2011-06-18,84.8524825562,2.88941786819,48.4253631127
2011-06-19,83.7784004985,1.92627857879,41.8219045064
2011-06-20,79.4820722678,5.77883573638,73.7386211034
2011-06-21,89.1488107868,5.77883573638,74.8391975378
2011-06-22,78.4079902101,3.85255715759,78.1409268409
2011-06-23,84.8524825562,2.88941786819,77.0403504065
2011-06-24,82.7043184408,3.85255715759,58.3305510221
2011-06-25,95.5933031329,2.88941786819,44.0230573751
2011-06-26,107.408205767,1.92627857879,55.0288217189
2011-06-27,90.2228928445,2.88941786819,67.1351624971
2011-06-28,90.2228928445,3.85255715759,72.638044669
2011-06-29,78.4079902101,2.88941786819,71.5374682346
2011-06-30,94.5192210752,5.77883573638,66.0345860627
2011-07-01,87.0006466715,4.81569644698,62.7328567596
2011-07-02,87.0006466715,2.88941786819,44.0230573751
2011-07-03,87.0006466715,1.92627857879,38.5201752033
2011-07-04,94.5192210752,2.88941786819,59.4311274565
2011-07-05,79.4820722678,4.81569644698,72.638044669
2011-07-06,82.7043184408,3.85255715759,75.9397739721
2011-07-07,95.5933031329,4.81569644698,74.8391975378
2011-07-08,75.1857440371,4.81569644698,62.7328567596
2011-07-09,90.2228928445,2.88941786819,42.9224809408
2011-07-10,105.260041652,3.85255715759,48.4253631127
2011-07-11,96.6673851906,2.88941786819,70.4368918002
2011-07-12,99.8896313636,3.85255715759,81.442656144
2011-07-13,87.0006466715,3.85255715759,80.3420797096
2011-07-14,81.6302363831,4.81569644698,72.638044669
2011-07-15,82.7043184408,3.85255715759,68.2357389315
2011-07-16,95.5933031329,0.963139289397,38.5201752033
2011-07-17,93.4451390175,3.85255715759,48.4253631127
2011-07-18,80.5561543255,2.88941786819,83.6438090128
2011-07-19,88.0747287292,3.85255715759,79.2415032753
2011-07-20,78.4079902101,3.85255715759,72.638044669
2011-07-21,88.0747287292,4.81569644698,63.833433194
2011-07-22,80.5561543255,2.88941786819,60.5317038908
2011-07-23,94.5192210752,1.92627857879,53.9282452846
2011-07-24,98.8155493059,3.85255715759,51.7270924158
2011-07-25,77.3339081524,2.88941786819,70.4368918002
2011-07-26,88.0747287292,6.74197502578,77.0403504065
2011-07-27,90.2228928445,3.85255715759,78.1409268409
2011-07-28,88.0747287292,2.88941786819,75.9397739721
2011-07-29,79.4820722678,2.88941786819,74.8391975378
2011-07-30,82.7043184408,2.88941786819,52.8276688502
2011-07-31,85.9265646138,4.81569644698,57.2299745877
2011-08-01,78.4079902101,5.77883573638,68.2357389315
2011-08-02,91.2969749022,3.85255715759,66.0345860627
2011-08-03,83.7784004985,2.88941786819,74.8391975378
2011-08-04,92.3710569599,2.88941786819,79.2415032753
2011-08-05,77.3339081524,2.88941786819,62.7328567596
2011-08-06,92.3710569599,0.963139289397,47.3247866783
2011-08-07,94.5192210752,1.92627857879,51.7270924158
2011-08-08,77.3339081524,4.81569644698,79.2415032753
2011-08-09,79.4820722678,3.85255715759,73.7386211034
2011-08-10,90.2228928445,3.85255715759,78.1409268409
2011-08-11,85.9265646138,2.88941786819,64.9340096283
2011-08-12,79.4820722678,2.88941786819,61.6322803252
2011-08-13,85.9265646138,3.85255715759,44.0230573751
2011-08-14,97.7414672482,1.92627857879,44.0230573751
2011-08-15,91.2969749022,3.85255715759,77.0403504065
2011-08-16,80.5561543255,2.88941786819,70.4368918002
2011-08-17,85.9265646138,2.88941786819,69.3363153659
2011-08-18,84.8524825562,2.88941786819,69.3363153659
2011-08-19,82.7043184408,3.85255715759,57.2299745877
2011-08-20,81.6302363831,1.92627857879,39.6207516376
2011-08-21,88.0747287292,1.92627857879,50.6265159814
2011-08-22,89.1488107868,3.85255715759,63.833433194
2011-08-23,75.1857440371,3.85255715759,68.2357389315
2011-08-24,80.5561543255,4.81569644698,72.638044669
2011-08-25,81.6302363831,7.70511431517,73.7386211034
2011-08-26,72.7955858043,3.01422564897,56.0
2011-08-27,75.787185221,1.50711282448,51.0
2011-08-28,78.7787846376,3.01422564897,51.0
2011-08-29,76.7843850265,3.76778206121,59.0
2011-08-30,73.7927856099,3.76778206121,67.0
2011-08-31,81.7703840542,3.01422564897,62.0
2011-09-01,64.81798736,3.76778206121,74.0
2011-09-02,77.781584832,3.01422564897,58.0
2011-09-03,82.7675838597,3.01422564897,45.0
2011-09-04,78.7787846376,1.50711282448,49.0
2011-09-05,77.781584832,3.01422564897,52.0
2011-09-06,71.7983859988,4.52133847345,64.0
2011-09-07,79.7759844431,4.52133847345,77.0
2011-09-08,65.8151871656,3.01422564897,72.0
2011-09-09,69.8039863877,2.26066923673,63.0
2011-09-10,70.8011861933,4.52133847345,44.0
2011-09-11,69.8039863877,0.753556412242,42.0
2011-09-12,78.7787846376,2.26066923673,67.0
2011-09-13,67.8095867766,4.52133847345,75.0
2011-09-14,67.8095867766,4.52133847345,77.0
2011-09-15,66.8123869711,3.76778206121,74.0
2011-09-16,70.8011861933,3.76778206121,72.0
2011-09-17,68.8067865822,3.01422564897,49.0
2011-09-18,78.7787846376,2.26066923673,54.0
2011-09-19,76.7843850265,3.76778206121,80.0
2011-09-20,72.7955858043,3.76778206121,86.0
2011-09-21,70.8011861933,5.27489488569,93.0
2011-09-22,69.8039863877,5.27489488569,78.0
2011-09-23,64.81798736,3.01422564897,73.0
2011-09-24,71.7983859988,2.26066923673,42.0
2011-09-25,69.8039863877,1.50711282448,58.0
2011-09-26,76.7843850265,3.76778206121,87.0
2011-09-27,70.8011861933,3.76778206121,81.0
2011-09-28,69.8039863877,5.27489488569,83.0
2011-09-29,72.7955858043,4.52133847345,76.0
2011-09-30,74.7899854154,4.52133847345,74.0
2011-10-01,68.8067865822,1.50711282448,46.0
2011-10-02,84.7619834708,2.26066923673,49.0
2011-10-03,73.7927856099,4.52133847345,75.0
2011-10-04,79.7759844431,3.76778206121,80.0
2011-10-05,71.7983859988,3.76778206121,86.0
2011-10-06,58.8347885268,3.01422564897,84.0
2011-10-07,75.787185221,4.52133847345,67.0
2011-10-08,73.7927856099,1.50711282448,51.0
2011-10-09,85.7591832763,2.26066923673,47.0
2011-10-10,71.7983859988,3.76778206121,85.0
2011-10-11,79.7759844431,6.02845129794,91.0
2011-10-12,74.7899854154,4.52133847345,99.0
2011-10-13,69.8039863877,3.76778206121,84.0
2011-10-14,57.8375887213,3.76778206121,68.0
2011-10-15,61.8263879434,3.76778206121,40.0
2011-10-16,71.7983859988,3.01422564897,56.0
2011-10-17,76.7843850265,4.52133847345,80.0
2011-10-18,73.7927856099,4.52133847345,83.0
2011-10-19,80.7731842486,4.52133847345,88.0
2011-10-20,69.8039863877,3.01422564897,84.0
2011-10-21,66.8123869711,3.01422564897,73.0
2011-10-22,63.8207875545,3.01422564897,50.0
2011-10-23,65.8151871656,3.01422564897,49.0
2011-10-24,68.8067865822,3.76778206121,85.0
2011-10-25,70.8011861933,2.26066923673,79.0
2011-10-26,69.8039863877,5.27489488569,81.0
2011-10-27,70.8011861933,3.76778206121,85.0
2011-10-28,70.8011861933,4.52133847345,69.0
2011-10-29,63.8207875545,3.01422564897,51.0
2011-10-30,77.781584832,1.50711282448,54.0
2011-10-31,65.8151871656,3.76778206121,80.0
2011-11-01,68.8067865822,4.52133847345,79.0
2011-11-02,63.8207875545,4.52133847345,83.0
2011-11-03,59.8319883323,3.76778206121,79.0
2011-11-04,76.7843850265,2.26066923673,73.0
2011-11-05,75.787185221,2.26066923673,50.0
2011-11-06,64.81798736,6.02845129794,54.0
2011-11-07,63.8207875545,4.52133847345,88.0
2011-11-08,65.8151871656,3.76778206121,88.0
2011-11-09,74.7899854154,3.01422564897,79.0
2011-11-10,71.7983859988,4.52133847345,73.0
2011-11-11,70.8011861933,2.26066923673,65.0
2011-11-12,74.7899854154,3.76778206121,55.0
2011-11-13,71.7983859988,3.01422564897,49.0
2011-11-14,66.8123869711,5.27489488569,93.0
2011-11-15,79.7759844431,3.01422564897,80.0
2011-11-16,75.787185221,3.76778206121,87.0
2011-11-17,64.81798736,3.76778206121,81.0
2011-11-18,62.8235877489,3.76778206121,74.0
2011-11-19,76.7843850265,1.50711282448,50.0
2011-11-20,71.7983859988,3.01422564897,49.0
2011-11-21,60.8291881379,6.02845129794,78.0
2011-11-22,58.8347885268,3.76778206121,73.0
2011-11-23,62.8235877489,3.01422564897,50.0
2011-11-24,50.8571900825,0.753556412242,30.0
2011-11-25,67.8095867766,2.26066923673,39.0
2011-11-26,72.7955858043,3.01422564897,43.0
2011-11-27,75.787185221,4.52133847345,59.0
2011-11-28,62.8235877489,3.01422564897,78.0
2011-11-29,75.787185221,4.52133847345,78.0
2011-11-30,66.8123869711,3.76778206121,83.0
2011-12-01,64.81798736,3.76778206121,86.0
2011-12-02,60.8291881379,1.50711282448,68.0
2011-12-03,69.8039863877,3.76778206121,48.0
2011-12-04,74.7899854154,3.01422564897,52.0
2011-12-05,83.7647836653,5.27489488569,77.0
2011-12-06,76.7843850265,3.76778206121,83.0
2011-12-07,69.8039863877,5.27489488569,78.0
2011-12-08,66.8123869711,4.52133847345,67.0
2011-12-09,67.8095867766,3.01422564897,65.0
2011-12-10,60.8291881379,2.26066923673,42.0
2011-12-11,74.7899854154,2.26066923673,52.0
2011-12-12,76.7843850265,3.76778206121,76.0
2011-12-13,71.7983859988,4.52133847345,80.0
2011-12-14,66.8123869711,5.27489488569,75.0
2011-12-15,73.7927856099,5.27489488569,75.0
2011-12-16,64.81798736,3.76778206121,59.0
2011-12-17,61.8263879434,1.50711282448,46.0
2011-12-18,70.8011861933,2.26066923673,39.0
2011-12-19,61.8263879434,3.01422564897,58.0
2011-12-20,72.7955858043,3.01422564897,54.0
2011-12-21,67.8095867766,2.26066923673,58.0
2011-12-22,63.8207875545,3.01422564897,55.0
2011-12-23,66.8123869711,3.01422564897,38.0
2011-12-24,69.8039863877,1.50711282448,32.0
2011-12-25,56.8403889157,0.753556412242,28.0
2011-12-26,73.7927856099,1.50711282448,38.0
2011-12-27,76.7843850265,4.52133847345,46.0
2011-12-28,86.7563830819,3.01422564897,50.0
2011-12-29,88.750782693,2.26066923673,57.0
2011-12-30,78.7787846376,3.01422564897,51.0
2011-12-31,76.7843850265,2.26066923673,36.0
2012-01-01,79.7759844431,3.76778206121,30.0
2012-01-02,83.7647836653,3.01422564897,46.0
2012-01-03,88.750782693,3.01422564897,74.0
2012-01-04,77.781584832,3.01422564897,61.0
2012-01-05,80.7731842486,4.52133847345,71.0
2012-01-06,74.7899854154,3.76778206121,60.0
2012-01-07,88.750782693,1.50711282448,38.0
2012-01-08,93.7367817206,3.76778206121,45.0
2012-01-09,82.7675838597,3.76778206121,61.0
2012-01-10,78.7787846376,3.01422564897,76.0
2012-01-11,80.7731842486,3.01422564897,71.0
2012-01-12,76.7843850265,3.76778206121,67.0
2012-01-13,78.7787846376,3.76778206121,67.0
2012-01-14,97.7255809428,3.01422564897,47.0
2012-01-15,92.7395819151,2.26066923673,42.0
2012-01-16,87.7535828874,3.76778206121,63.0
2012-01-17,96.7283811373,4.52133847345,70.0
2012-01-18,75.787185221,3.76778206121,74.0
2012-01-19,84.7619834708,3.76778206121,80.0
2012-01-20,81.7703840542,3.76778206121,63.0
2012-01-21,82.7675838597,1.50711282448,44.0
2012-01-22,88.750782693,3.76778206121,45.0
2012-01-23,75.787185221,3.76778206121,67.0
2012-01-24,84.7619834708,3.76778206121,76.0
2012-01-25,80.7731842486,3.76778206121,80.0
2012-01-26,76.7843850265,4.52133847345,78.0
2012-01-27,90.745182304,4.52133847345,78.0
2012-01-28,86.7563830819,3.76778206121,51.0
2012-01-29,99.7199805539,4.52133847345,56.0
2012-01-30,89.7479824985,3.76778206121,74.0
2012-01-31,78.7787846376,4.52133847345,79.0
2012-02-01,79.7759844431,4.52133847345,82.0
2012-02-02,76.7843850265,3.76778206121,84.0
2012-02-03,71.7983859988,5.27489488569,71.0
2012-02-04,82.7675838597,2.26066923673,52.0
2012-02-05,92.7395819151,3.01422564897,45.0
2012-02-06,73.7927856099,3.01422564897,77.0
2012-02-07,80.7731842486,3.76778206121,84.0
2012-02-08,77.781584832,3.76778206121,81.0
2012-02-09,74.7899854154,3.76778206121,87.0
2012-02-10,82.7675838597,3.76778206121,69.0
2012-02-11,84.7619834708,3.01422564897,47.0
2012-02-12,74.7899854154,3.01422564897,59.0
2012-02-13,77.781584832,5.27489488569,71.0
2012-02-14,64.81798736,4.52133847345,75.0
2012-02-15,77.781584832,4.52133847345,80.0
2012-02-16,71.7983859988,2.26066923673,86.0
2012-02-17,76.7843850265,1.50711282448,73.0
2012-02-18,72.7955858043,3.76778206121,51.0
2012-02-19,89.7479824985,3.01422564897,58.0
2012-02-20,81.7703840542,4.52133847345,72.0
2012-02-21,84.7619834708,3.76778206121,85.0
2012-02-22,74.7899854154,3.01422564897,79.0
2012-02-23,71.7983859988,4.52133847345,84.0
2012-02-24,70.8011861933,3.01422564897,65.0
2012-02-25,83.7647836653,2.26066923673,53.0
2012-02-26,93.7367817206,4.52133847345,59.0
2012-02-27,74.7899854154,3.01422564897,74.0
2012-02-28,85.7591832763,4.52133847345,85.0
2012-02-29,74.7899854154,4.52133847345,79.0
2012-03-01,95.7311813317,3.76778206121,81.0
2012-03-02,78.7787846376,3.01422564897,68.0
2012-03-03,84.7619834708,1.50711282448,53.0
2012-03-04,94.7339815262,3.76778206121,61.0
2012-03-05,85.7591832763,4.52133847345,86.0
2012-03-06,80.7731842486,4.52133847345,80.0
2012-03-07,77.781584832,3.76778206121,81.0
2012-03-08,77.781584832,6.02845129794,75.0
2012-03-09,76.7843850265,3.01422564897,68.0
2012-03-10,74.7899854154,2.26066923673,53.0
2012-03-11,86.7563830819,3.01422564897,45.0
2012-03-12,74.7899854154,3.01422564897,81.0
2012-03-13,74.7899854154,4.52133847345,77.0
2012-03-14,79.7759844431,3.76778206121,74.0
2012-03-15,65.8151871656,3.76778206121,77.0
2012-03-16,72.7955858043,3.01422564897,56.0
2012-03-17,72.7955858043,3.76778206121,45.0
2012-03-18,82.7675838597,4.52133847345,47.0
2012-03-19,88.750782693,3.76778206121,66.0
2012-03-20,78.7787846376,4.52133847345,77.0
2012-03-21,76.7843850265,3.01422564897,77.0
2012-03-22,76.7843850265,3.76778206121,70.0
2012-03-23,72.7955858043,3.01422564897,68.0
2012-03-24,86.7563830819,1.50711282448,50.0
2012-03-25,86.7563830819,2.26066923673,50.0
2012-03-26,84.7619834708,3.01422564897,77.0
2012-03-27,74.7899854154,6.02845129794,78.0
2012-03-28,78.7787846376,5.27489488569,81.0
2012-03-29,77.781584832,3.01422564897,80.0
2012-03-30,83.7647836653,3.76778206121,72.0
2012-03-31,81.7703840542,2.26066923673,51.0
2012-04-01,86.7563830819,3.76778206121,58.0
2012-04-02,73.7927856099,5.27489488569,69.0
2012-04-03,81.7703840542,3.76778206121,85.0
2012-04-04,79.7759844431,4.52133847345,77.0
2012-04-05,77.781584832,3.01422564897,83.0
2012-04-06,73.7927856099,3.76778206121,64.0
2012-04-07,78.7787846376,2.26066923673,44.0
2012-04-08,86.7563830819,2.26066923673,45.0
2012-04-09,71.7983859988,3.01422564897,76.0
2012-04-10,72.7955858043,4.52133847345,82.0
2012-04-11,83.7647836653,4.52133847345,83.0
2012-04-12,74.7899854154,4.52133847345,74.0
2012-04-13,84.7619834708,3.76778206121,69.0
2012-04-14,84.7619834708,1.50711282448,50.0
2012-04-15,76.7843850265,3.76778206121,56.0
2012-04-16,70.8011861933,5.27489488569,80.0
2012-04-17,79.7759844431,5.27489488569,88.0
2012-04-18,81.7703840542,3.76778206121,76.0
2012-04-19,80.7731842486,3.01422564897,77.0
2012-04-20,83.7647836653,2.26066923673,69.0
2012-04-21,82.7675838597,2.26066923673,43.0
2012-04-22,88.750782693,5.27489488569,56.0
2012-04-23,76.7843850265,5.27489488569,80.0
2012-04-24,74.7899854154,3.76778206121,79.0
2012-04-25,77.781584832,3.76778206121,85.0
2012-04-26,83.7647836653,4.52133847345,84.0
2012-04-27,73.7927856099,4.52133847345,72.0
2012-04-28,80.7731842486,2.26066923673,54.0
2012-04-29,87.7535828874,2.26066923673,53.0
2012-04-30,83.7647836653,4.52133847345,86.0
2012-05-01,87.7535828874,5.27489488569,79.0
2012-05-02,84.7619834708,3.76778206121,77.0
2012-05-03,95.7311813317,3.01422564897,80.0
2012-05-04,88.750782693,2.26066923673,60.0
2012-05-05,91.7423821096,2.26066923673,48.0
2012-05-06,86.6553836329,3.76778206121,53.0
2012-05-07,87.6514225252,3.01422564897,73.0
2012-05-08,83.6672669559,3.76778206121,77.0
2012-05-09,86.6553836329,4.52133847345,76.0
2012-05-10,77.6910336019,4.52133847345,73.0
2012-05-11,76.6949947096,1.50711282448,66.0
2012-05-12,99.6038892332,2.26066923673,47.0
2012-05-13,99.6038892332,2.26066923673,50.0
2012-05-14,88.6474614176,3.76778206121,81.0
2012-05-15,90.6395392022,3.01422564897,72.0
2012-05-16,84.6633058482,3.76778206121,73.0
2012-05-17,72.7108391403,3.76778206121,72.0
2012-05-18,88.6474614176,3.76778206121,60.0
2012-05-19,85.6593447406,1.50711282448,44.0
2012-05-20,97.6118114486,3.01422564897,52.0
2012-05-21,89.6435003099,3.01422564897,62.0
2012-05-22,99.6038892332,3.11559692823,75.2395571404
2012-05-23,82.6712280636,3.89449616029,73.1781994105
2012-05-24,86.6553836329,3.89449616029,63.9020896261
2012-05-25,91.6355780946,2.33669769618,58.7486953014
2012-05-26,85.6593447406,2.33669769618,39.1657968676
2012-05-27,92.6316169869,3.89449616029,34.0124025429
2012-05-28,82.6712280636,3.11559692823,48.441906652
2012-05-29,85.6593447406,3.89449616029,61.8407318962
2012-05-30,82.6712280636,4.67339539235,58.7486953014
2012-05-31,76.6949947096,3.11559692823,63.9020896261
2012-06-01,70.7187613556,3.11559692823,65.9634473559
2012-06-02,92.6316169869,3.11559692823,44.3191911923
2012-06-03,85.6593447406,2.33669769618,43.2885123273
2012-06-04,75.6989558173,5.45229462441,64.932768491
2012-06-05,69.7227224633,3.89449616029,65.9634473559
2012-06-06,88.6474614176,3.89449616029,72.1475205455
2012-06-07,81.6751891712,3.89449616029,71.1168416806
2012-06-08,83.6672669559,2.33669769618,56.6873375715
2012-06-09,77.6910336019,2.33669769618,50.5032643819
2012-06-10,87.6514225252,3.11559692823,39.1657968676
2012-06-11,84.6633058482,3.11559692823,66.9941262209
2012-06-12,85.6593447406,2.33669769618,68.0248050858
2012-06-13,83.6672669559,1.55779846412,65.9634473559
2012-06-14,82.6712280636,3.11559692823,66.9941262209
2012-06-15,83.6672669559,3.89449616029,61.8407318962
2012-06-16,83.6672669559,3.11559692823,42.2578334624
2012-06-17,91.6355780946,3.11559692823,42.2578334624
2012-06-18,83.6672669559,3.11559692823,70.0861628157
2012-06-19,82.6712280636,2.33669769618,68.0248050858
2012-06-20,81.6751891712,3.11559692823,71.1168416806
2012-06-21,92.6316169869,3.89449616029,64.932768491
2012-06-22,85.6593447406,3.11559692823,63.9020896261
2012-06-23,90.6395392022,3.89449616029,39.1657968676
2012-06-24,90.6395392022,3.11559692823,40.1964757325
2012-06-25,83.6672669559,4.67339539235,69.0554839507
2012-06-26,83.6672669559,3.11559692823,71.1168416806
2012-06-27,78.6870724943,3.89449616029,74.2088782754
2012-06-28,80.6791502789,3.89449616029,72.1475205455
2012-06-29,74.7029169249,2.33669769618,52.5646221118
2012-06-30,82.6712280636,2.33669769618,38.1351180026
2012-07-01,90.6395392022,3.11559692823,41.2271545975
2012-07-02,79.6831113866,3.89449616029,66.9941262209
2012-07-03,86.6553836329,3.11559692823,65.9634473559
2012-07-04,81.6751891712,2.33669769618,39.1657968676
2012-07-05,79.6831113866,3.11559692823,57.7180164364
2012-07-06,93.6276558792,3.11559692823,61.8407318962
2012-07-07,89.6435003099,3.11559692823,47.4112277871
2012-07-08,83.6672669559,3.89449616029,43.2885123273
2012-07-09,84.6633058482,3.89449616029,70.0861628157
2012-07-10,87.6514225252,3.11559692823,69.0554839507
2012-07-11,92.6316169869,3.11559692823,68.0248050858
2012-07-12,90.6395392022,3.11559692823,60.8100530312
2012-07-13,92.6316169869,4.67339539235,58.7486953014
2012-07-14,94.6236947716,3.11559692823,39.1657968676
2012-07-15,96.6157725562,2.33669769618,43.2885123273
2012-07-16,98.6078503409,3.89449616029,69.0554839507
2012-07-17,97.6118114486,3.89449616029,69.0554839507
2012-07-18,86.6553836329,3.89449616029,74.2088782754
2012-07-19,79.6831113866,3.11559692823,72.1475205455
2012-07-20,77.6910336019,2.33669769618,63.9020896261
2012-07-21,95.6197336639,2.33669769618,47.4112277871
2012-07-22,93.6276558792,1.55779846412,47.4112277871
2012-07-23,84.6633058482,3.11559692823,76.2702360053
2012-07-24,86.6553836329,3.11559692823,75.2395571404
2012-07-25,79.6831113866,4.67339539235,71.1168416806
2012-07-26,87.6514225252,2.33669769618,71.1168416806
2012-07-27,84.6633058482,3.11559692823,64.932768491
2012-07-28,78.6870724943,2.33669769618,43.2885123273
2012-07-29,92.6316169869,3.11559692823,46.3805489221
2012-07-30,84.6633058482,3.11559692823,73.1781994105
2012-07-31,91.6355780946,1.55779846412,72.1475205455
2012-08-01,82.6712280636,2.33669769618,76.2702360053
2012-08-02,80.6791502789,3.89449616029,74.2088782754
2012-08-03,78.6870724943,2.33669769618,61.8407318962
2012-08-04,84.6633058482,3.11559692823,39.1657968676
2012-08-05,84.6633058482,3.11559692823,47.4112277871
2012-08-06,80.6791502789,3.89449616029,55.6566587066
2012-08-07,85.6593447406,1.55779846412,62.8714107611
2012-08-08,85.6593447406,2.33669769618,63.9020896261
2012-08-09,78.6870724943,4.67339539235,66.9941262209
2012-08-10,86.6553836329,2.33669769618,59.7793741663
2012-08-11,82.6712280636,2.33669769618,39.1657968676
2012-08-12,95.6197336639,2.33669769618,45.3498700572
2012-08-13,83.6672669559,5.45229462441,65.9634473559
2012-08-14,89.6435003099,2.33669769618,60.8100530312
2012-08-15,85.6593447406,3.89449616029,58.7486953014
2012-08-16,74.7029169249,3.89449616029,58.7486953014
2012-08-17,80.6791502789,3.11559692823,53.5953009767
