date,contribution,cooperative,donate,donation,economize,isPartial
2015-12-24,24,11,34,43,0,False
2015-12-25,12,8,20,28,0,False
2015-12-26,14,6,34,44,0,False
2015-12-27,19,8,34,57,0,False
2015-12-28,43,17,48,60,0,False
2015-12-29,44,17,42,58,0,False
2015-12-30,49,15,43,62,0,False
2015-12-31,42,15,43,55,0,False
2016-01-01,21,8,35,38,0,False
2016-01-02,19,10,35,47,0,False
2016-01-03,18,9,35,44,0,False
2016-01-04,44,19,38,45,0,False
2016-01-05,38,17,35,49,0,False
2016-01-06,39,17,35,49,0,False
2016-01-07,39,17,31,47,0,False
2016-01-08,32,15,38,41,0,False
2016-01-09,18,10,35,46,0,False
2016-01-10,18,9,28,41,0,False
2016-01-11,36,17,35,40,0,False
2016-01-12,34,17,33,43,0,False
2016-01-13,34,15,33,44,0,False
2016-01-14,28,17,33,41,0,False
2016-01-15,31,15,31,40,0,False
2016-01-16,15,11,29,43,0,False
2016-01-17,14,9,31,38,0,False
2016-01-18,25,12,40,43,0,False
2016-01-19,29,18,38,46,0,False
2016-01-20,31,17,37,48,0,False
2016-01-21,30,22,40,43,0,False
2016-01-22,25,17,37,45,0,False
2016-01-23,16,11,33,43,0,False
2016-01-24,20,8,31,43,0,False
2016-01-25,29,19,36,47,0,False
2016-01-26,32,17,40,46,0,False
2016-01-27,34,18,41,46,0,False
2016-01-28,32,17,39,53,0,False
2016-01-29,30,20,37,52,0,False
2016-01-30,19,16,38,50,0,False
2016-01-31,23,10,37,43,0,False
2016-02-01,36,20,35,49,0,False
2016-02-02,38,22,36,47,0,False
2016-02-03,36,18,34,50,0,False
2016-02-04,31,19,35,45,0,False
2016-02-05,30,18,34,45,0,False
2016-02-06,20,12,32,50,0,False
2016-02-07,21,10,28,33,0,False
2016-02-08,27,17,28,42,0,False
2016-02-09,32,17,29,47,0,False
2016-02-10,33,18,45,50,0,False
2016-02-11,35,19,31,48,0,False
2016-02-12,30,13,31,42,0,False
2016-02-13,19,12,31,41,0,False
2016-02-14,16,7,25,38,0,False
2016-02-15,28,15,30,43,0,False
2016-02-16,33,18,32,46,0,False
2016-02-17,37,24,38,50,0,False
2016-02-18,33,21,35,44,0,False
2016-02-19,32,22,33,50,0,False
2016-02-20,22,10,25,45,0,False
2016-02-21,24,12,33,40,0,False
2016-02-22,36,18,29,49,0,False
2016-02-23,35,18,36,50,0,False
2016-02-24,33,22,35,48,1,False
2016-02-25,35,21,35,43,0,False
2016-02-26,35,20,30,46,0,False
2016-02-27,20,13,32,41,0,False
2016-02-28,26,10,31,44,0,False
2016-02-29,35,20,31,46,0,False
2016-03-01,32,20,36,45,0,False
2016-03-02,32,17,34,47,0,False
2016-03-03,35,20,33,47,0,False
2016-03-04,33,18,32,42,0,False
2016-03-05,20,10,32,39,0,False
2016-03-06,25,10,30,43,0,False
2016-03-07,36,19,36,48,0,False
2016-03-08,37,17,36,47,0,False
2016-03-09,34,20,37,46,0,False
2016-03-10,34,16,34,43,0,False
2016-03-11,31,17,31,40,0,False
2016-03-12,23,12,33,47,0,False
2016-03-13,25,9,31,43,0,False
2016-03-14,37,20,32,49,0,False
2016-03-15,37,19,30,47,0,False
2016-03-16,32,20,35,43,0,False
2016-03-17,30,19,34,42,0,False
2016-03-18,31,18,32,42,0,False
2016-03-19,20,11,34,39,0,False
2016-03-20,25,11,25,39,0,False
2016-03-21,35,19,36,46,0,False
2016-03-22,34,19,34,48,0,False
2016-03-23,32,15,36,51,0,False
2016-03-24,28,19,32,42,0,False
2016-03-25,23,17,30,47,0,False
2016-03-26,19,9,28,36,0,False
2016-03-27,26,7,29,34,0,False
2016-03-28,35,20,37,50,0,False
2016-03-29,39,20,37,52,0,False
2016-03-30,41,19,36,42,1,False
2016-03-31,39,20,36,51,0,False
2016-04-01,30,17,37,38,0,False
2016-04-02,26,10,35,47,0,False
2016-04-03,31,11,36,48,0,False
2016-04-04,41,21,34,49,0,False
2016-04-05,42,19,34,48,0,False
2016-04-06,41,20,39,54,0,False
2016-04-07,39,20,35,46,0,False
2016-04-08,34,21,31,43,0,False
2016-04-09,27,8,35,47,0,False
2016-04-10,33,11,32,51,0,False
2016-04-11,51,18,37,48,0,False
2016-04-12,45,22,39,55,0,False
2016-04-13,45,18,33,54,0,False
2016-04-14,45,20,35,49,0,False
2016-04-15,47,20,39,45,0,False
2016-04-16,24,10,32,51,0,False
2016-04-17,25,7,33,48,0,False
2016-04-18,43,20,42,48,0,False
2016-04-19,27,21,43,49,0,False
2016-04-20,25,20,39,49,0,False
2016-04-21,25,19,34,45,0,False
2016-04-22,16,18,31,41,0,False
2016-04-23,13,10,32,41,0,False
2016-04-24,12,9,33,37,0,False
2016-04-25,24,23,35,51,0,False
2016-04-26,28,19,37,50,0,False
2016-04-27,25,22,41,50,0,False
2016-04-28,26,16,34,41,0,False
2016-04-29,22,14,30,41,0,False
2016-04-30,12,8,33,38,0,False
2016-05-01,13,12,32,40,0,False
2016-05-02,26,21,39,47,0,False
2016-05-03,29,20,32,44,0,False
2016-05-04,28,21,35,43,0,False
2016-05-05,23,21,33,38,0,False
2016-05-06,20,14,33,42,0,False
2016-05-07,13,11,33,38,0,False
2016-05-08,11,9,29,35,0,False
2016-05-09,26,22,34,43,0,False
2016-05-10,22,22,34,44,0,False
2016-05-11,23,20,36,42,0,False
2016-05-12,22,15,34,41,0,False
2016-05-13,19,19,34,42,0,False
2016-05-14,7,10,31,39,0,False
2016-05-15,13,9,31,44,0,False
2016-05-16,23,18,34,48,0,False
2016-05-17,21,15,31,41,0,False
2016-05-18,24,18,34,47,0,False
2016-05-19,23,17,34,50,0,False
2016-05-20,16,14,31,40,0,False
2016-05-21,9,9,31,39,0,False
2016-05-22,9,9,32,39,0,False
2016-05-23,18,19,32,44,0,False
2016-05-24,19,19,35,49,0,False
2016-05-25,21,21,34,46,0,False
2016-05-26,19,21,35,43,0,False
2016-05-27,20,15,31,39,0,False
2016-05-28,8,9,27,37,0,False
2016-05-29,8,8,30,36,0,False
2016-05-30,12,9,31,43,0,False
2016-05-31,19,18,35,46,0,False
2016-06-01,19,20,33,46,0,False
2016-06-02,18,17,30,45,0,False
2016-06-03,16,15,28,44,0,False
2016-06-04,11,11,33,41,0,False
2016-06-05,13,12,29,39,0,False
2016-06-06,18,20,34,42,0,False
2016-06-07,23,18,39,49,0,False
2016-06-08,23,19,35,48,0,False
2016-06-09,21,16,32,48,0,False
2016-06-10,15,17,31,43,0,False
2016-06-11,9,9,32,40,0,False
2016-06-12,9,10,100,77,0,False
2016-06-13,20,16,90,80,0,False
2016-06-14,20,15,58,63,0,False
2016-06-15,20,20,48,56,0,False
2016-06-16,16,15,42,47,0,False
2016-06-17,15,15,36,50,0,False
2016-06-18,8,9,38,43,0,False
2016-06-19,10,9,29,34,0,False
2016-06-20,21,18,38,47,0,False
2016-06-21,20,21,35,44,0,False
2016-06-22,20,21,38,51,0,False
2016-06-23,16,18,30,45,0,False
2016-06-24,18,18,32,47,0,False
2016-06-25,10,10,41,41,0,False
2016-06-26,8,8,33,40,0,False
2016-06-27,15,19,38,48,0,False
2016-06-28,18,15,36,46,0,False
2016-06-29,20,15,41,50,0,False
2016-06-30,18,16,38,45,0,False
2016-07-01,15,15,39,43,0,False
2016-07-02,8,11,30,42,0,False
2016-07-03,10,8,30,35,0,False
2016-07-04,7,7,31,33,0,False
2016-07-05,17,20,33,49,0,False
2016-07-06,20,18,34,46,0,False
2016-07-07,19,18,35,47,0,False
2016-07-08,16,17,37,46,0,False
2016-07-09,10,11,33,45,0,False
2016-07-10,12,9,28,43,0,False
2016-07-11,20,20,37,46,0,False
2016-07-12,19,20,34,46,0,False
2016-07-13,18,17,37,45,0,False
2016-07-14,19,15,34,48,0,False
2016-07-15,17,17,33,41,0,False
2016-07-16,13,11,38,45,0,False
2016-07-17,12,9,37,39,0,False
2016-07-18,19,20,36,48,0,False
2016-07-19,19,18,38,52,0,False
2016-07-20,20,18,33,41,0,False
2016-07-21,16,18,35,42,0,False
2016-07-22,18,16,37,44,0,False
2016-07-23,8,8,29,46,0,False
