date,blackmail,bribe,bum,commoner,corrupt,isPartial
2004-11-07,0,7,45,0,75,False
2004-11-08,17,0,51,0,34,False
2004-11-09,0,0,0,0,0,True
2004-11-10,0,6,18,0,71,False
2004-11-11,9,9,14,0,51,False
2004-11-12,0,5,18,5,28,False
2004-11-13,0,0,30,0,52,False
2004-11-14,7,7,22,15,52,False
2004-11-15,25,4,21,0,80,False
2004-11-16,8,8,25,0,50,False
2004-11-17,4,9,22,0,56,False
2004-11-18,4,0,30,0,48,False
2004-11-19,16,16,16,0,63,False
2004-11-20,12,23,23,0,12,False
2004-11-21,0,0,21,0,7,False
2004-11-22,0,0,25,0,42,False
2004-11-23,0,0,26,0,69,False
2004-11-24,0,5,35,0,61,False
2004-11-25,0,0,42,0,75,False
2004-11-26,7,0,7,0,30,False
2004-11-27,0,0,54,0,46,False
2004-11-28,7,0,57,0,21,False
2004-11-29,4,0,20,8,73,False
2004-11-30,4,0,28,0,32,False
2004-12-01,4,0,38,0,54,False
2004-12-02,0,0,21,0,50,False
2004-12-03,9,0,22,0,62,False
2004-12-04,7,0,21,0,49,False
2004-12-05,7,0,7,0,62,False
2004-12-06,8,0,33,0,53,False
2004-12-07,4,8,35,0,58,False
2004-12-08,0,0,25,8,41,False
2004-12-09,4,4,20,4,41,False
2004-12-10,9,0,26,0,66,False
2004-12-11,0,0,7,0,56,False
2004-12-12,0,7,42,7,42,False
2004-12-13,8,8,25,0,58,False
2004-12-14,20,0,24,0,60,False
2004-12-15,4,0,17,0,77,False
2004-12-16,4,0,40,0,53,False
2004-12-17,5,5,29,5,52,False
2004-12-18,0,0,46,8,76,False
2004-12-19,8,8,31,0,70,False
2004-12-20,5,0,9,0,60,False
2004-12-21,0,0,5,0,37,False
2004-12-22,0,0,20,0,64,False
2004-12-23,6,6,40,0,29,False
2004-12-24,16,0,65,0,82,False
2004-12-25,11,0,23,0,68,False
2004-12-26,0,9,9,0,65,False
2004-12-27,6,6,17,0,11,False
2004-12-28,10,5,15,5,51,False
2004-12-29,5,0,35,0,60,False
2004-12-30,26,5,16,0,26,False
2004-12-31,0,0,68,0,82,False
2005-01-01,12,0,24,0,85,False
2005-01-02,7,14,35,0,49,False
2005-01-03,4,4,30,0,42,False
2005-01-04,4,4,36,0,64,False
2005-01-05,4,4,29,0,57,False
2005-01-06,4,0,12,0,45,False
2005-01-07,0,0,25,0,59,False
2005-01-08,0,6,26,0,33,False
2005-01-09,0,7,33,0,60,False
2005-01-10,0,0,32,0,60,False
2005-01-11,4,4,23,4,50,False
2005-01-12,0,0,31,0,55,False
2005-01-13,8,0,52,4,36,False
2005-01-14,4,4,17,0,63,False
2005-01-15,13,0,13,0,59,False
2005-01-16,13,7,40,0,74,False
2005-01-17,9,0,32,0,32,False
2005-01-18,0,0,23,0,54,False
2005-01-19,8,0,28,4,80,False
2005-01-20,4,0,16,0,60,False
2005-01-21,4,4,20,0,78,False
2005-01-22,0,6,19,6,69,False
2005-01-23,6,6,37,0,43,False
2005-01-24,8,4,12,0,43,False
2005-01-25,0,0,38,4,60,False
2005-01-26,12,0,0,4,62,False
2005-01-27,4,0,23,0,82,False
2005-01-28,8,0,8,4,44,False
2005-01-29,6,6,19,0,25,False
2005-01-30,0,6,31,0,25,False
2005-01-31,11,4,31,0,46,False
2005-02-01,4,0,22,0,56,False
2005-02-02,8,4,39,0,62,False
2005-02-03,4,0,43,0,23,False
2005-02-04,0,0,32,0,49,False
2005-02-05,13,6,45,0,64,False
2005-02-06,19,0,52,0,26,False
2005-02-07,4,0,27,4,55,False
2005-02-08,7,0,7,0,33,False
2005-02-09,4,4,34,4,75,False
2005-02-10,11,0,27,4,80,False
2005-02-11,0,4,28,0,36,False
2005-02-12,6,0,57,0,51,False
2005-02-13,12,0,31,0,75,False
2005-02-14,7,0,37,4,37,False
2005-02-15,4,0,34,4,34,False
2005-02-16,8,0,19,0,57,False
2005-02-17,4,8,30,0,57,False
2005-02-18,0,16,28,0,51,False
2005-02-19,6,0,12,12,50,False
2005-02-20,0,0,25,0,51,False
2005-02-21,4,0,17,0,50,False
2005-02-22,4,0,26,0,59,False
2005-02-23,0,4,26,4,70,False
2005-02-24,7,0,18,0,41,False
2005-02-25,0,4,28,4,44,False
2005-02-26,17,0,50,0,33,False
2005-02-27,0,0,27,0,54,False
2005-02-28,0,0,22,4,33,False
2005-03-01,7,0,44,4,40,False
2005-03-02,0,4,22,0,48,False
2005-03-03,0,4,31,0,39,False
2005-03-04,4,0,24,4,33,False
2005-03-05,6,19,19,0,25,False
2005-03-06,0,0,25,0,50,False
2005-03-07,4,7,30,0,67,False
2005-03-08,4,0,14,0,32,False
2005-03-09,0,4,26,0,60,False
2005-03-10,0,4,11,0,68,False
2005-03-11,4,0,24,0,55,False
2005-03-12,0,0,37,0,68,False
2005-03-13,0,12,12,0,42,False
2005-03-14,0,0,22,0,30,False
2005-03-15,0,4,43,4,51,False
2005-03-16,7,4,18,0,52,False
2005-03-17,8,0,23,0,60,False
2005-03-18,4,0,21,0,37,False
2005-03-19,0,0,25,0,62,False
2005-03-20,0,0,6,0,57,False
2005-03-21,8,0,23,4,68,False
2005-03-22,0,0,18,0,59,False
2005-03-23,15,0,19,4,44,False
2005-03-24,4,0,24,0,56,False
2005-03-25,14,5,14,0,52,False
2005-03-26,13,0,33,0,53,False
2005-03-27,9,0,34,0,13,False
2005-03-28,6,3,19,0,44,False
2005-03-29,11,0,15,0,41,False
2005-03-30,0,4,11,0,57,False
2005-03-31,8,8,27,4,43,False
2005-04-01,8,0,41,4,57,False
2005-04-02,6,0,25,0,37,False
2005-04-03,6,0,12,0,36,False
2005-04-04,0,0,31,0,77,False
2005-04-05,0,0,0,0,0,True
2005-04-06,15,0,25,0,35,False
2005-04-07,8,0,34,4,38,False
2005-04-08,12,0,16,0,57,False
2005-04-09,0,0,20,7,60,False
2005-04-10,13,7,20,0,53,False
2005-04-11,0,0,15,0,29,False
2005-04-12,0,3,28,0,59,False
2005-04-13,7,7,14,4,43,False
2005-04-14,0,0,23,0,56,False
2005-04-15,8,0,32,0,28,False
2005-04-16,7,0,33,0,46,False
2005-04-17,7,0,26,7,66,False
2005-04-18,4,0,29,0,44,False
2005-04-19,4,4,32,0,54,False
2005-04-20,0,0,40,0,66,False
2005-04-21,4,4,19,0,57,False
2005-04-22,4,0,36,0,56,False
2005-04-23,0,6,37,0,68,False
2005-04-24,12,6,18,0,47,False
2005-04-25,0,0,25,4,39,False
2005-04-26,7,3,28,0,56,False
2005-04-27,7,7,14,4,60,False
2005-04-28,0,0,39,0,53,False
2005-04-29,4,0,34,0,30,False
2005-04-30,0,12,23,0,35,False
2005-05-01,6,0,18,0,48,False
2005-05-02,0,0,41,0,45,False
2005-05-03,3,3,27,3,57,False
2005-05-04,0,0,42,0,84,False
2005-05-05,0,4,46,0,78,False
2005-05-06,11,4,15,0,57,False
2005-05-07,0,0,33,0,39,False
2005-05-08,0,0,45,0,45,False
2005-05-09,7,3,28,0,49,False
2005-05-10,0,0,27,3,55,False
2005-05-11,3,0,35,0,52,False
2005-05-12,0,4,22,0,32,False
2005-05-13,0,4,54,4,35,False
2005-05-14,0,6,38,0,38,False
2005-05-15,12,6,18,0,49,False
2005-05-16,7,0,39,0,42,False
2005-05-17,3,3,35,0,45,False
2005-05-18,11,0,28,0,39,False
2005-05-19,0,0,29,0,51,False
2005-05-20,0,0,16,0,39,False
2005-05-21,0,0,38,0,51,False
2005-05-22,0,0,25,0,38,False
2005-05-23,0,0,28,0,32,False
2005-05-24,0,3,24,0,63,False
2005-05-25,0,0,50,0,39,False
2005-05-26,4,7,29,0,33,False
2005-05-27,0,0,33,0,37,False
2005-05-28,0,13,54,7,40,False
2005-05-29,0,0,64,0,56,False
2005-05-30,6,0,29,0,29,False
2005-05-31,4,7,21,0,68,False
2005-06-01,4,0,21,4,39,False
2005-06-02,0,0,47,0,58,False
2005-06-03,12,0,46,0,93,False
2005-06-04,6,0,37,0,37,False
2005-06-05,0,6,32,0,57,False
2005-06-06,0,11,44,0,40,False
2005-06-07,4,7,36,0,43,False
