date,costliness,costly,debtor,default,depression,isPartial
2008-01-02,0,0,0,80,49,False
2008-01-03,0,1,0,91,53,False
2008-01-04,0,0,1,94,49,False
2008-01-05,0,0,0,86,52,False
2008-01-06,0,1,0,85,51,False
2008-01-07,0,1,1,80,67,False
2008-01-08,0,0,0,81,67,False
2008-01-09,0,0,2,87,66,False
2008-01-10,0,0,1,93,70,False
2008-01-11,0,0,0,88,65,False
2008-01-12,0,0,1,81,55,False
2008-01-13,0,0,0,92,70,False
2008-01-14,0,0,2,80,69,False
2008-01-15,0,0,0,85,69,False
2008-01-16,0,1,1,88,68,False
2008-01-17,0,0,0,85,65,False
2008-01-18,0,0,1,87,62,False
2008-01-19,0,0,0,94,58,False
2008-01-20,0,0,0,99,53,False
2008-01-21,0,0,1,84,61,False
2008-01-22,0,1,1,75,75,False
2008-01-23,0,0,1,74,84,False
2008-01-24,0,0,1,77,74,False
2008-01-25,0,0,1,78,64,False
2008-01-26,0,0,1,85,45,False
2008-01-27,0,1,0,90,62,False
2008-01-28,0,0,1,80,71,False
2008-01-29,0,1,1,87,70,False
2008-01-30,0,1,1,81,69,False
2008-01-31,0,0,1,77,69,False
2008-02-01,0,0,1,80,73,False
2008-02-02,0,0,0,89,53,False
2008-02-03,0,0,0,71,69,False
2008-02-04,0,1,1,69,74,False
2008-02-05,0,0,2,88,77,False
2008-02-06,0,1,0,82,71,False
2008-02-07,0,1,1,82,69,False
2008-02-08,0,1,2,76,64,False
2008-02-09,0,0,0,81,53,False
2008-02-10,0,0,1,80,72,False
2008-02-11,0,0,1,77,80,False
2008-02-12,0,1,1,84,72,False
2008-02-13,0,1,1,81,72,False
2008-02-14,0,1,1,81,68,False
2008-02-15,0,1,0,80,62,False
2008-02-16,0,0,1,86,49,False
2008-02-17,0,0,1,74,47,False
2008-02-18,0,1,0,88,65,False
2008-02-19,0,1,2,86,70,False
2008-02-20,0,0,1,82,85,False
2008-02-21,0,0,1,86,70,False
2008-02-22,0,1,1,84,66,False
2008-02-23,0,0,0,97,57,False
2008-02-24,0,0,0,96,66,False
2008-02-25,0,2,2,73,77,False
2008-02-26,0,1,0,79,77,False
2008-02-27,0,0,0,84,81,False
2008-02-28,0,0,1,77,83,False
2008-02-29,0,0,0,74,78,False
2008-03-01,0,0,0,86,50,False
2008-03-02,0,1,1,84,63,False
2008-03-03,0,2,0,70,80,False
2008-03-04,0,1,0,77,87,False
2008-03-05,0,0,2,83,73,False
2008-03-06,0,0,2,79,72,False
2008-03-07,0,0,1,80,65,False
2008-03-08,0,0,0,72,54,False
2008-03-09,0,0,0,82,73,False
2008-03-10,0,0,1,81,87,False
2008-03-11,0,1,1,78,83,False
2008-03-12,0,1,1,84,83,False
2008-03-13,0,1,1,81,68,False
2008-03-14,0,1,1,82,76,False
2008-03-15,0,0,0,87,56,False
2008-03-16,0,1,0,88,64,False
2008-03-17,0,1,1,84,86,False
2008-03-18,0,1,2,87,83,False
2008-03-19,0,1,0,85,79,False
