date,partnership,patron,patronage,precious,priceless,isPartial
2013-04-11,50,36,2,36,4,False
2013-04-12,53,29,2,38,3,False
2013-04-13,29,31,1,40,2,False
2013-04-14,28,35,2,36,4,False
2013-04-15,60,24,1,39,2,False
2013-04-16,48,27,2,42,2,False
2013-04-17,44,26,2,40,8,False
2013-04-18,48,24,3,37,3,False
2013-04-19,44,25,1,32,5,False
2013-04-20,19,29,1,32,3,False
2013-04-21,22,32,1,39,4,False
2013-04-22,47,31,3,38,3,False
2013-04-23,47,29,3,33,3,False
2013-04-24,40,25,3,41,3,False
2013-04-25,50,27,2,36,5,False
2013-04-26,41,31,1,37,3,False
2013-04-27,25,32,1,34,3,False
2013-04-28,22,38,1,34,3,False
2013-04-29,43,24,1,36,4,False
2013-04-30,47,33,2,31,4,False
2013-05-01,45,26,2,34,2,False
2013-05-02,46,33,2,30,5,False
2013-05-03,35,33,2,33,2,False
2013-05-04,25,39,1,41,4,False
2013-05-05,20,43,1,34,3,False
2013-05-06,42,31,1,32,3,False
2013-05-07,39,25,2,37,5,False
2013-05-08,45,27,3,39,4,False
2013-05-09,44,25,2,32,4,False
2013-05-10,42,29,1,38,3,False
2013-05-11,18,32,1,34,3,False
2013-05-12,20,32,2,38,4,False
2013-05-13,45,30,2,38,6,False
2013-05-14,43,26,2,36,5,False
2013-05-15,49,26,3,37,5,False
2013-05-16,41,28,3,33,5,False
2013-05-17,41,30,1,38,3,False
2013-05-18,20,29,1,35,4,False
2013-05-19,19,31,2,29,4,False
2013-05-20,43,27,2,29,4,False
2013-05-21,43,25,1,32,5,False
2013-05-22,47,27,2,30,2,False
2013-05-23,39,26,2,30,4,False
2013-05-24,33,34,1,32,4,False
2013-05-25,21,35,1,31,5,False
2013-05-26,21,33,1,39,4,False
2013-05-27,19,29,1,35,3,False
2013-05-28,39,25,1,33,5,False
2013-05-29,47,26,1,33,6,False
2013-05-30,46,32,1,34,3,False
2013-05-31,36,29,1,30,4,False
2013-06-01,23,34,1,31,5,False
2013-06-02,20,33,1,39,6,False
2013-06-03,42,23,2,32,4,False
2013-06-04,43,22,1,31,4,False
2013-06-05,42,25,1,33,3,False
2013-06-06,49,27,1,32,7,False
2013-06-07,33,23,2,30,2,False
2013-06-08,17,35,1,32,5,False
2013-06-09,20,32,1,35,3,False
2013-06-10,39,25,2,34,5,False
2013-06-11,40,25,0,32,5,False
2013-06-12,41,19,1,27,3,False
2013-06-13,41,29,1,30,5,False
2013-06-14,39,37,2,26,4,False
2013-06-15,15,31,0,33,2,False
2013-06-16,18,33,1,29,4,False
2013-06-17,45,23,2,36,3,False
2013-06-18,38,24,2,31,5,False
2013-06-19,40,17,1,34,5,False
2013-06-20,49,31,1,33,3,False
2013-06-21,35,26,1,34,3,False
2013-06-22,15,34,1,30,3,False
2013-06-23,18,26,1,33,3,False
2013-06-24,39,25,2,32,4,False
2013-06-25,45,24,1,34,5,False
2013-06-26,52,25,1,35,5,False
2013-06-27,47,28,0,41,3,False
2013-06-28,37,26,1,40,4,False
2013-06-29,21,38,1,38,5,False
2013-06-30,17,25,1,35,3,False
2013-07-01,38,25,1,35,3,False
2013-07-02,38,27,0,38,4,False
2013-07-03,37,27,1,29,4,False
2013-07-04,13,29,1,34,2,False
2013-07-05,26,36,1,30,4,False
2013-07-06,17,33,1,30,4,False
2013-07-07,18,31,1,35,2,False
2013-07-08,43,23,1,30,4,False
2013-07-09,40,24,1,32,5,False
2013-07-10,40,26,1,30,3,False
2013-07-11,42,29,0,30,4,False
2013-07-12,36,20,1,30,3,False
2013-07-13,14,27,1,33,5,False
2013-07-14,18,29,1,38,3,False
2013-07-15,38,27,1,32,5,False
2013-07-16,44,23,0,32,4,False
2013-07-17,42,25,2,29,3,False
2013-07-18,44,26,1,36,3,False
2013-07-19,31,35,0,35,4,False
2013-07-20,19,33,0,36,4,False
2013-07-21,24,34,1,33,5,False
2013-07-22,40,20,1,36,4,False
2013-07-23,44,31,1,34,5,False
2013-07-24,44,29,1,38,4,False
2013-07-25,45,27,0,100,4,False
2013-07-26,35,27,0,45,5,False
2013-07-27,20,36,1,42,4,False
2013-07-28,21,32,1,38,5,False
2013-07-29,44,24,1,34,2,False
2013-07-30,48,27,1,31,4,False
2013-07-31,38,24,1,31,4,False
2013-08-01,40,30,1,35,2,False
2013-08-02,35,29,1,28,3,False
2013-08-03,19,31,1,35,3,False
2013-08-04,22,33,2,35,5,False
2013-08-05,41,31,0,36,4,False
2013-08-06,42,23,1,31,2,False
2013-08-07,46,27,1,35,4,False
2013-08-08,40,33,2,34,4,False
2013-08-09,39,30,1,40,4,False
2013-08-10,17,36,1,33,5,False
2013-08-11,24,38,1,38,3,False
2013-08-12,45,27,1,35,3,False
2013-08-13,47,27,1,35,4,False
2013-08-14,43,25,1,33,4,False
2013-08-15,45,27,1,34,4,False
2013-08-16,34,31,1,34,4,False
2013-08-17,16,35,0,32,4,False
2013-08-18,19,30,1,38,4,False
2013-08-19,41,26,1,34,2,False
2013-08-20,42,28,1,31,4,False
2013-08-21,41,25,2,31,4,False
2013-08-22,51,28,1,32,2,False
2013-08-23,38,30,0,31,2,False
2013-08-24,21,33,1,38,2,False
2013-08-25,22,36,1,93,5,False
2013-08-26,38,26,1,36,2,False
2013-08-27,41,26,1,35,5,False
2013-08-28,38,28,1,37,3,False
2013-08-29,47,33,1,29,3,False
2013-08-30,33,26,2,28,3,False
2013-08-31,19,33,1,29,4,False
2013-09-01,16,34,1,34,3,False
2013-09-02,20,32,1,29,3,False
2013-09-03,47,27,1,26,5,False
2013-09-04,51,27,2,33,4,False
2013-09-05,46,25,1,29,5,False
2013-09-06,36,28,1,34,2,False
2013-09-07,18,35,1,26,4,False
2013-09-08,17,28,2,32,5,False
2013-09-09,46,24,2,31,3,False
2013-09-10,50,28,2,54,4,False
2013-09-11,45,29,3,32,5,False
2013-09-12,51,34,1,31,4,False
2013-09-13,45,32,2,36,3,False
2013-09-14,26,33,0,34,4,False
2013-09-15,20,28,1,35,3,False
2013-09-16,48,38,2,29,3,False
2013-09-17,46,24,2,31,4,False
2013-09-18,45,30,2,32,4,False
2013-09-19,42,28,2,30,4,False
2013-09-20,42,30,2,30,4,False
2013-09-21,17,34,2,33,4,False
2013-09-22,21,35,3,30,2,False
2013-09-23,40,29,3,31,6,False
2013-09-24,45,30,2,31,4,False
2013-09-25,50,26,3,28,3,False
2013-09-26,44,27,3,26,5,False
2013-09-27,45,29,4,32,4,False
2013-09-28,19,31,1,31,4,False
2013-09-29,17,34,2,70,4,False
2013-09-30,50,28,3,30,3,False
2013-10-01,47,29,4,34,2,False
2013-10-02,46,28,4,28,2,False
2013-10-03,46,26,3,28,3,False
2013-10-04,38,35,3,29,1,False
2013-10-05,19,36,2,34,3,False
2013-10-06,25,33,2,31,3,False
2013-10-07,42,32,3,31,4,False
2013-10-08,53,31,3,34,3,False
2013-10-09,48,28,4,32,2,False
2013-10-10,51,35,3,37,2,False
2013-10-11,36,28,2,31,4,False
