date,benevolent,bequeath,betroth,betrothal,bonus,isPartial
2006-01-17,2,0,0,0,44,False
2006-01-18,2,0,0,0,51,False
2006-01-19,10,2,0,0,50,False
2006-01-20,0,0,0,0,61,False
2006-01-21,0,0,0,3,63,False
2006-01-22,3,0,0,0,82,False
2006-01-23,3,0,0,2,52,False
2006-01-24,3,0,0,0,46,False
2006-01-25,2,0,0,0,68,False
2006-01-26,3,0,0,0,51,False
2006-01-27,2,0,0,0,52,False
2006-01-28,0,0,0,0,59,False
2006-01-29,5,0,0,0,51,False
2006-01-30,2,0,2,2,54,False
2006-01-31,2,0,0,0,61,False
2006-02-01,7,0,0,2,43,False
2006-02-02,3,0,0,0,58,False
2006-02-03,0,0,0,0,52,False
2006-02-04,3,0,0,0,86,False
2006-02-05,5,3,0,0,61,False
2006-02-06,0,0,0,0,50,False
2006-02-07,6,0,0,0,63,False
2006-02-08,3,2,0,0,44,False
2006-02-09,7,0,0,0,53,False
2006-02-10,5,0,0,2,63,False
2006-02-11,0,0,0,0,55,False
2006-02-12,0,0,0,0,67,False
2006-02-13,3,0,0,0,46,False
2006-02-14,5,2,0,0,51,False
2006-02-15,7,0,0,0,43,False
2006-02-16,2,0,0,2,50,False
