date,advantage,affluence,affluent,afloat,allowance,isPartial
2013-08-28,82,0,3,0,13,False
2013-08-29,82,0,2,1,13,False
2013-08-30,78,1,1,1,12,False
2013-08-31,54,0,1,0,9,False
2013-09-01,49,1,1,0,10,False
2013-09-02,56,1,2,0,11,False
2013-09-03,91,0,2,0,15,False
2013-09-04,90,0,2,1,14,False
2013-09-05,84,1,2,1,12,False
2013-09-06,81,2,1,0,13,False
2013-09-07,54,1,2,1,9,False
2013-09-08,58,1,1,0,10,False
2013-09-09,88,1,2,1,13,False
2013-09-10,93,1,3,1,15,False
2013-09-11,89,1,3,1,12,False
2013-09-12,82,1,3,2,13,False
2013-09-13,82,1,2,1,12,False
2013-09-14,63,1,2,2,10,False
2013-09-15,61,1,1,1,7,False
2013-09-16,81,1,2,1,12,False
2013-09-17,86,0,3,0,15,False
2013-09-18,95,0,3,1,15,False
2013-09-19,86,1,3,0,11,False
2013-09-20,85,0,2,1,12,False
2013-09-21,54,0,2,0,11,False
2013-09-22,61,0,2,0,11,False
2013-09-23,91,1,3,0,15,False
2013-09-24,97,1,2,1,14,False
2013-09-25,94,0,2,0,16,False
2013-09-26,96,1,4,1,13,False
2013-09-27,87,1,2,1,13,False
2013-09-28,62,0,2,1,9,False
2013-09-29,65,2,2,0,11,False
2013-09-30,100,1,2,0,14,False
2013-10-01,96,0,3,0,11,False
2013-10-02,96,1,3,1,13,False
2013-10-03,89,0,2,1,13,False
2013-10-04,82,1,2,0,10,False
2013-10-05,59,1,2,1,10,False
2013-10-06,61,1,2,0,9,False
2013-10-07,91,1,3,1,14,False
2013-10-08,91,1,2,1,17,False
2013-10-09,100,1,2,1,12,False
2013-10-10,92,0,2,1,13,False
2013-10-11,84,1,2,1,9,False
