date,backward,backwardness,broke,cheap,colony,isPartial
2010-09-12,0,0,3,77,5,False
2010-09-13,0,0,3,73,6,False
2010-09-14,0,0,2,73,7,False
2010-09-15,1,0,3,72,8,False
2010-09-16,0,0,2,72,7,False
2010-09-17,0,0,3,72,6,False
2010-09-18,0,0,3,79,6,False
2010-09-19,0,0,3,76,5,False
2010-09-20,1,0,3,75,6,False
2010-09-21,0,0,2,77,6,False
2010-09-22,1,0,3,74,8,False
2010-09-23,0,0,3,71,7,False
2010-09-24,0,0,3,70,6,False
2010-09-25,0,0,4,75,6,False
2010-09-26,0,0,2,80,5,False
2010-09-27,1,0,2,73,6,False
2010-09-28,0,0,3,76,6,False
2010-09-29,1,0,3,73,11,False
2010-09-30,0,0,3,74,7,False
2010-10-01,1,0,3,72,6,False
2010-10-02,0,0,2,78,6,False
2010-10-03,0,0,3,81,6,False
2010-10-04,0,0,3,80,6,False
2010-10-05,0,0,2,74,6,False
2010-10-06,0,0,3,76,6,False
2010-10-07,1,0,3,74,6,False
2010-10-08,0,0,2,67,5,False
2010-10-09,0,0,3,75,4,False
2010-10-10,1,0,3,77,3,False
2010-10-11,1,0,3,74,5,False
2010-10-12,1,0,3,69,5,False
2010-10-13,0,0,3,68,5,False
2010-10-14,0,0,3,72,5,False
2010-10-15,1,0,3,71,5,False
2010-10-16,1,0,4,74,4,False
2010-10-17,0,0,4,77,4,False
2010-10-18,0,0,3,75,5,False
2010-10-19,0,0,3,77,5,False
2010-10-20,1,0,3,76,5,False
2010-10-21,1,0,3,76,6,False
2010-10-22,1,0,3,70,4,False
2010-10-23,0,0,3,71,4,False
2010-10-24,0,0,4,76,4,False
2010-10-25,1,0,4,73,4,False
2010-10-26,0,0,3,75,4,False
2010-10-27,1,0,3,72,5,False
2010-10-28,0,0,3,71,4,False
2010-10-29,0,0,3,69,5,False
2010-10-30,0,0,3,66,4,False
2010-10-31,1,0,4,65,4,False
2010-11-01,1,0,3,65,4,False
2010-11-02,0,0,4,68,4,False
2010-11-03,1,0,3,65,4,False
2010-11-04,1,0,3,68,5,False
2010-11-05,0,0,3,67,5,False
2010-11-06,1,0,4,71,4,False
2010-11-07,0,0,3,75,3,False
2010-11-08,0,0,3,71,5,False
2010-11-09,1,0,3,70,5,False
2010-11-10,1,0,3,71,5,False
2010-11-11,0,0,3,69,4,False
2010-11-12,1,0,3,69,5,False
2010-11-13,1,0,3,72,3,False
2010-11-14,1,0,3,73,4,False
2010-11-15,0,0,3,71,5,False
2010-11-16,0,0,3,70,5,False
2010-11-17,0,0,3,74,5,False
2010-11-18,0,0,3,67,5,False
2010-11-19,0,0,3,66,4,False
2010-11-20,0,0,3,71,4,False
2010-11-21,0,0,4,76,3,False
2010-11-22,0,0,3,66,5,False
2010-11-23,1,0,2,71,3,False
2010-11-24,0,0,2,67,4,False
2010-11-25,0,0,2,66,3,False
2010-11-26,0,0,3,76,3,False
2010-11-27,0,0,3,82,4,False
2010-11-28,0,0,4,82,4,False
2010-11-29,1,0,4,77,4,False
2010-11-30,1,0,3,76,5,False
2010-12-01,1,0,3,74,5,False
2010-12-02,0,0,3,71,5,False
2010-12-03,1,0,3,69,4,False
2010-12-04,1,0,3,74,4,False
2010-12-05,0,0,3,78,4,False
2010-12-06,1,0,4,73,6,False
2010-12-07,1,0,3,73,5,False
2010-12-08,0,0,2,75,4,False
2010-12-09,1,0,4,68,4,False
2010-12-10,0,0,3,70,4,False
2010-12-11,0,0,3,77,4,False
2010-12-12,1,0,2,79,4,False
2010-12-13,0,0,4,71,4,False
2010-12-14,0,0,3,71,5,False
2010-12-15,0,0,3,71,4,False
2010-12-16,0,0,3,68,5,False
2010-12-17,0,0,3,66,3,False
2010-12-18,0,0,4,74,4,False
2010-12-19,0,0,4,73,4,False
2010-12-20,0,0,3,69,4,False
2010-12-21,0,0,4,65,4,False
2010-12-22,0,0,3,66,4,False
2010-12-23,0,0,4,66,3,False
2010-12-24,0,0,3,59,3,False
2010-12-25,0,0,4,60,3,False
2010-12-26,0,0,4,80,4,False
2010-12-27,0,0,3,78,3,False
2010-12-28,0,0,4,78,3,False
2010-12-29,0,0,3,74,3,False
2010-12-30,0,0,3,75,4,False
