date,warfare,waste,bankrupt,bankruptcy,beggar,isPartial
2004-04-18,36,47,8,41,0,False
2004-04-19,23,85,17,61,0,False
2004-04-20,33,80,6,59,2,False
2004-04-21,26,79,5,61,0,False
2004-04-22,27,70,2,73,0,False
2004-04-23,27,66,0,60,0,False
2004-04-24,25,70,6,45,0,False
2004-04-25,24,72,5,48,0,False
2004-04-26,20,76,12,49,0,False
2004-04-27,13,97,3,77,0,False
2004-04-28,25,68,2,74,3,False
2004-04-29,25,79,2,66,0,False
2004-04-30,23,87,5,64,0,False
2004-05-01,22,41,14,30,0,False
2004-05-02,19,66,8,58,0,False
2004-05-03,24,86,3,55,0,False
2004-05-04,24,71,11,64,2,False
2004-05-05,32,57,6,51,0,False
2004-05-06,30,80,2,67,2,False
2004-05-07,17,65,3,68,0,False
2004-05-08,23,44,3,32,0,False
2004-05-09,26,58,0,29,0,False
2004-05-10,16,71,3,74,2,False
2004-05-11,26,55,6,66,2,False
2004-05-12,23,94,6,62,3,False
2004-05-13,26,66,9,57,0,False
2004-05-14,26,88,7,69,2,False
2004-05-15,23,54,3,51,0,False
2004-05-16,23,48,6,39,3,False
2004-05-17,14,72,2,72,3,False
2004-05-18,18,71,6,62,0,False
2004-05-19,23,68,8,66,0,False
2004-05-20,24,75,5,64,0,False
2004-05-21,25,89,10,55,0,False
2004-05-22,17,34,6,17,0,False
2004-05-23,17,42,0,47,0,False
2004-05-24,25,68,0,60,0,False
2004-05-25,23,84,2,76,0,False
2004-05-26,30,80,5,69,0,False
2004-05-27,10,64,5,68,0,False
2004-05-28,18,64,4,77,0,False
2004-05-29,6,67,6,46,0,False
2004-05-30,13,61,0,35,0,False
2004-05-31,15,87,0,41,0,False
2004-06-01,19,85,5,83,0,False
2004-06-02,17,80,11,75,0,False
2004-06-03,13,82,8,75,0,False
2004-06-04,23,73,11,46,0,False
2004-06-05,11,80,6,57,0,False
2004-06-06,25,34,3,36,3,False
2004-06-07,19,59,3,56,0,False
2004-06-08,14,80,5,64,0,False
2004-06-09,16,67,5,62,0,False
2004-06-10,23,74,5,56,0,False
2004-06-11,20,38,2,49,0,False
2004-06-12,21,62,9,29,0,False
2004-06-13,9,50,3,38,0,False
2004-06-14,6,83,3,68,0,False
2004-06-15,14,72,5,73,2,False
2004-06-16,11,72,2,54,0,False
2004-06-17,15,57,3,65,0,False
2004-06-18,11,53,4,84,0,False
2004-06-19,9,47,0,26,0,False
2004-06-20,9,31,9,40,0,False
2004-06-21,24,49,8,52,0,False
2004-06-22,14,54,2,70,2,False
2004-06-23,8,86,7,77,2,False
2004-06-24,13,56,5,69,0,False
2004-06-25,9,71,11,63,0,False
2004-06-26,11,43,0,31,0,False
2004-06-27,15,42,0,24,0,False
2004-06-28,10,58,2,78,2,False
2004-06-29,5,59,6,58,0,False
2004-06-30,11,67,10,75,0,False
2004-07-01,12,56,12,61,0,False
2004-07-02,15,58,15,67,0,False
2004-07-03,34,46,15,31,0,False
2004-07-04,19,68,3,45,3,False
2004-07-05,19,98,0,35,0,False
2004-07-06,6,75,13,88,0,False
2004-07-07,14,90,6,92,3,False
2004-07-08,18,69,7,82,0,False
2004-07-09,14,68,0,60,0,False
2004-07-10,20,51,3,45,0,False
2004-07-11,11,48,14,59,3,False
2004-07-12,19,57,5,74,0,False
2004-07-13,19,74,8,75,0,False
2004-07-14,21,56,7,84,0,False
2004-07-15,15,72,2,100,0,False
2004-07-16,14,58,4,60,0,False
2004-07-17,3,42,6,59,0,False
2004-07-18,19,44,8,44,0,False
2004-07-19,13,76,6,66,2,False
2004-07-20,9,66,11,69,0,False
2004-07-21,19,62,6,60,0,False
2004-07-22,17,63,3,77,0,False
2004-07-23,10,59,5,54,0,False
2004-07-24,17,44,0,25,0,False
2004-07-25,17,31,0,45,0,False
2004-07-26,13,61,7,71,2,False
2004-07-27,14,54,0,87,0,False
2004-07-28,16,54,5,70,0,False
2004-07-29,7,64,5,70,2,False
2004-07-30,11,62,4,46,2,False
2004-07-31,17,53,0,33,0,False
2004-08-01,8,56,11,56,0,False
2004-08-02,19,63,6,59,0,False
2004-08-03,19,58,11,72,0,False
2004-08-04,11,69,0,56,2,False
2004-08-05,15,66,7,83,0,False
2004-08-06,14,49,3,70,3,False
2004-08-07,17,33,6,28,0,False
2004-08-08,11,26,0,31,0,False
2004-08-09,11,60,8,57,0,False
2004-08-10,9,84,6,70,0,False
2004-08-11,9,59,9,60,0,False
2004-08-12,12,55,5,70,0,False
2004-08-13,17,77,7,42,0,False
2004-08-14,14,41,0,27,0,False
2004-08-15,19,41,3,30,0,False
2004-08-16,12,56,5,82,0,False
2004-08-17,11,62,6,92,0,False
2004-08-18,6,64,3,72,0,False
2004-08-19,3,55,9,71,0,False
2004-08-20,13,54,3,67,0,False
2004-08-21,13,42,3,49,3,False
2004-08-22,19,30,5,38,0,False
2004-08-23,14,63,6,71,0,False
2004-08-24,10,40,4,50,0,False
2004-08-25,18,63,5,70,0,False
2004-08-26,14,77,2,71,0,False
2004-08-27,10,69,8,48,2,False
2004-08-28,10,18,3,37,0,False
2004-08-29,15,33,5,43,0,False
2004-08-30,9,82,10,81,0,False
2004-08-31,15,73,4,67,0,False
2004-09-01,6,70,12,76,1,False
2004-09-02,9,71,9,53,1,False
2004-09-03,17,50,5,60,3,False
2004-09-04,24,53,8,50,0,False
2004-09-05,16,54,0,19,0,False
2004-09-06,9,68,5,32,0,False
2004-09-07,23,69,6,62,0,False
2004-09-08,16,78,17,62,0,False
2004-09-09,10,73,7,62,0,False
2004-09-10,11,73,11,73,0,False
2004-09-11,10,61,0,37,2,False
2004-09-12,17,43,2,40,0,False
2004-09-13,18,74,6,69,0,False
2004-09-14,26,41,8,79,1,False
2004-09-15,11,43,3,65,1,False
2004-09-16,17,62,7,56,0,False
2004-09-17,8,54,2,56,0,False
2004-09-18,12,60,2,36,0,False
2004-09-19,9,38,0,28,0,False
2004-09-20,20,65,7,71,0,False
2004-09-21,16,51,3,66,0,False
2004-09-22,12,67,4,83,0,False
2004-09-23,28,65,10,61,0,False
2004-09-24,11,62,9,58,0,False
2004-09-25,12,44,5,41,0,False
2004-09-26,9,40,2,33,0,False
