date,expense,expensive,fine,ghetto,intervention,isPartial
2011-03-21,17,42,85,32,24,False
2011-03-22,17,42,80,33,26,False
2011-03-23,14,36,81,33,25,False
2011-03-24,16,37,86,35,23,False
2011-03-25,13,36,73,33,22,False
2011-03-26,13,43,87,27,18,False
2011-03-27,13,44,88,35,16,False
2011-03-28,18,40,81,26,26,False
2011-03-29,15,39,93,31,27,False
2011-03-30,15,39,85,33,20,False
2011-03-31,19,37,83,28,24,False
2011-04-01,15,40,81,30,22,False
2011-04-02,11,38,88,36,14,False
2011-04-03,12,41,85,36,16,False
2011-04-04,16,34,83,29,21,False
2011-04-05,17,37,88,32,25,False
2011-04-06,18,38,82,30,23,False
2011-04-07,17,42,80,32,27,False
2011-04-08,15,39,86,26,23,False
2011-04-09,15,41,82,33,14,False
2011-04-10,13,47,80,33,20,False
2011-04-11,19,33,83,31,23,False
2011-04-12,17,32,83,31,30,False
2011-04-13,20,40,81,31,25,False
2011-04-14,17,37,94,37,28,False
2011-04-15,18,37,90,32,21,False
2011-04-16,17,40,88,36,16,False
2011-04-17,13,43,81,32,18,False
2011-04-18,21,42,79,30,23,False
2011-04-19,19,38,88,29,26,False
2011-04-20,11,36,83,31,19,False
2011-04-21,11,36,88,27,24,False
2011-04-22,10,37,86,27,16,False
2011-04-23,8,45,79,37,20,False
2011-04-24,8,44,73,35,14,False
2011-04-25,13,36,83,29,24,False
2011-04-26,12,39,85,33,26,False
2011-04-27,14,38,81,33,25,False
2011-04-28,13,39,82,31,21,False
2011-04-29,11,41,76,28,18,False
2011-04-30,8,44,75,33,18,False
2011-05-01,10,49,77,33,16,False
2011-05-02,13,34,73,27,25,False
2011-05-03,14,39,79,28,23,False
2011-05-04,10,42,79,31,21,False
2011-05-05,13,37,79,30,19,False
2011-05-06,11,40,84,31,16,False
2011-05-07,9,45,86,33,15,False
2011-05-08,6,51,85,33,16,False
2011-05-09,12,41,82,27,20,False
2011-05-10,11,40,85,31,19,False
2011-05-11,11,37,81,27,20,False
2011-05-12,10,37,84,31,18,False
2011-05-13,9,40,82,34,18,False
2011-05-14,5,37,85,35,13,False
2011-05-15,7,43,88,33,12,False
2011-05-16,12,41,85,31,18,False
2011-05-17,11,39,83,31,20,False
2011-05-18,9,37,85,31,20,False
2011-05-19,10,38,84,38,24,False
2011-05-20,10,36,81,35,15,False
2011-05-21,8,34,89,38,10,False
2011-05-22,6,40,79,37,11,False
2011-05-23,13,39,85,32,16,False
2011-05-24,13,42,80,34,18,False
2011-05-25,13,36,74,33,20,False
2011-05-26,10,42,78,37,16,False
2011-05-27,9,39,82,39,16,False
2011-05-28,6,36,80,40,15,False
2011-05-29,8,42,87,35,13,False
2011-05-30,7,45,75,33,13,False
2011-05-31,13,39,80,34,17,False
2011-06-01,13,37,85,30,14,False
2011-06-02,14,36,81,35,17,False
2011-06-03,10,35,78,36,17,False
2011-06-04,6,38,74,39,15,False
2011-06-05,6,42,83,38,15,False
2011-06-06,11,37,80,27,17,False
2011-06-07,13,30,84,31,18,False
2011-06-08,13,38,79,33,20,False
2011-06-09,12,33,76,33,16,False
2011-06-10,11,34,78,33,16,False
2011-06-11,6,46,80,46,11,False
2011-06-12,8,43,88,39,16,False
2011-06-13,10,38,71,30,17,False
2011-06-14,11,41,80,26,22,False
2011-06-15,9,42,84,32,20,False
2011-06-16,10,43,72,29,19,False
2011-06-17,11,40,76,34,15,False
2011-06-18,5,36,78,36,15,False
2011-06-19,5,44,81,34,12,False
2011-06-20,10,35,74,30,18,False
2011-06-21,12,35,72,29,23,False
2011-06-22,12,37,78,33,15,False
2011-06-23,11,41,86,32,20,False
2011-06-24,8,33,83,37,16,False
2011-06-25,5,38,79,43,11,False
2011-06-26,6,39,87,34,11,False
2011-06-27,13,33,77,34,16,False
2011-06-28,11,39,81,29,26,False
2011-06-29,11,36,82,33,19,False
2011-06-30,9,50,82,32,19,False
2011-07-01,8,41,88,34,16,False
2011-07-02,3,41,76,38,8,False
2011-07-03,5,48,87,46,10,False
2011-07-04,7,42,75,46,14,False
2011-07-05,10,38,76,31,23,False
2011-07-06,10,35,77,30,17,False
2011-07-07,13,40,84,29,17,False
2011-07-08,12,37,85,32,16,False
2011-07-09,6,46,85,39,12,False
2011-07-10,7,43,75,41,14,False
2011-07-11,12,40,81,32,17,False
2011-07-12,9,39,79,30,27,False
2011-07-13,9,43,74,34,19,False
2011-07-14,12,39,80,35,17,False
2011-07-15,10,38,88,31,16,False
2011-07-16,6,39,81,36,16,False
2011-07-17,7,45,82,37,12,False
2011-07-18,12,39,80,27,19,False
2011-07-19,15,41,84,32,26,False
2011-07-20,11,41,83,30,17,False
2011-07-21,12,44,81,28,21,False
2011-07-22,10,36,79,33,16,False
2011-07-23,9,40,81,38,12,False
2011-07-24,6,47,81,36,16,False
2011-07-25,13,45,80,25,13,False
2011-07-26,13,37,77,30,19,False
2011-07-27,11,40,84,32,21,False
2011-07-28,10,36,77,36,15,False
2011-07-29,11,41,80,34,17,False
2011-07-30,6,42,84,34,11,False
2011-07-31,6,47,84,36,11,False
2011-08-01,10,40,79,29,16,False
2011-08-02,12,42,84,28,22,False
2011-08-03,12,40,84,33,18,False
2011-08-04,13,41,81,35,20,False
2011-08-05,11,34,75,31,17,False
2011-08-06,8,39,83,37,11,False
2011-08-07,5,46,89,36,15,False
2011-08-08,13,40,84,28,15,False
2011-08-09,11,37,75,27,24,False
2011-08-10,11,42,76,29,21,False
2011-08-11,13,39,76,33,20,False
2011-08-12,10,38,73,35,14,False
2011-08-13,5,39,79,39,14,False
2011-08-14,8,46,75,44,14,False
2011-08-15,10,38,76,30,16,False
2011-08-16,8,39,77,34,22,False
2011-08-17,10,37,77,32,20,False
2011-08-18,9,36,78,32,17,False
2011-08-19,7,35,77,32,13,False
2011-08-20,6,43,81,42,12,False
2011-08-21,6,49,77,38,18,False
2011-08-22,10,38,77,30,17,False
2011-08-23,12,37,81,31,22,False
2011-08-24,12,40,76,31,17,False
2011-08-25,12,33,81,31,17,False
2011-08-26,10,39,79,35,15,False
2011-08-27,5,40,74,38,10,False
2011-08-28,6,42,66,34,18,False
2011-08-29,11,33,71,27,18,False
2011-08-30,11,35,73,31,23,False
2011-08-31,8,36,78,27,22,False
2011-09-01,13,40,79,36,19,False
2011-09-02,9,37,81,36,16,False
2011-09-03,7,38,72,38,14,False
2011-09-04,6,46,83,39,17,False
2011-09-05,9,44,80,37,15,False
2011-09-06,12,39,85,30,23,False
2011-09-07,12,36,73,32,21,False
2011-09-08,14,35,74,32,18,False
2011-09-09,10,38,74,30,19,False
2011-09-10,7,36,71,34,12,False
