date,poverty,recession,crisis
2007-06-22,31.0,3.7368400038,40.41122695
2007-06-23,24.0,0.0,45.7284936539
2007-06-24,19.0,4.9824533384,58.4899337434
2007-06-25,31.0,8.71929334221,47.8554003355
2007-06-26,24.0,3.7368400038,40.41122695
2007-06-27,34.0,1.2456133346,44.6650403131
2007-06-28,25.0,6.22806667301,51.0457603579
2007-06-29,25.0,2.4912266692,45.7284936539
2007-06-30,14.0,0.0,30.8401468829
2007-07-01,38.0,1.2456133346,46.7919469947
2007-07-02,30.0,4.9824533384,54.2361203802
2007-07-03,25.0,3.7368400038,52.1092136986
2007-07-04,18.0,4.9824533384,41.4746802908
2007-07-05,30.0,3.7368400038,46.7919469947
2007-07-06,27.0,3.7368400038,51.0457603579
2007-07-07,12.0,1.2456133346,42.5381336316
2007-07-08,33.0,1.2456133346,61.6802937657
2007-07-09,22.0,1.2456133346,45.7284936539
2007-07-10,37.2224070048,4.29044593029,56.6840219958
2007-07-11,33.0865840042,4.29044593029,59.0458562456
2007-07-12,33.0865840042,4.29044593029,42.5130164969
2007-07-13,26.8828495034,2.14522296515,49.5985192463
2007-07-14,24.8149380032,2.14522296515,54.322187746
2007-07-15,20.6791150026,4.29044593029,54.322187746
2007-07-16,33.0865840042,4.29044593029,51.9603534962
2007-07-17,26.8828495034,2.14522296515,61.4076904955
2007-07-18,31.018672504,4.29044593029,47.2366849965
2007-07-19,37.2224070048,2.14522296515,42.5130164969
2007-07-20,37.2224070048,0.0,54.322187746
2007-07-21,16.5432920021,4.29044593029,40.151182247
2007-07-22,31.018672504,2.14522296515,37.7893479972
2007-07-23,37.2224070048,4.29044593029,59.0458562456
2007-07-24,35.1544955045,4.29044593029,44.8748507467
2007-07-25,31.018672504,4.29044593029,47.2366849965
2007-07-26,28.9507610037,6.43566889544,66.1313589951
2007-07-27,20.6791150026,4.29044593029,56.6840219958
2007-07-28,22.7470265029,2.14522296515,30.7038452477
2007-07-29,16.5432920021,4.29044593029,49.5985192463
2007-07-30,28.9507610037,4.29044593029,47.2366849965
2007-07-31,28.9507610037,2.14522296515,42.5130164969
2007-08-01,35.1544955045,6.43566889544,59.0458562456
2007-08-02,22.7470265029,4.29044593029,61.4076904955
2007-08-03,28.9507610037,6.43566889544,54.322187746
2007-08-04,12.4074690016,6.43566889544,42.5130164969
2007-08-05,18.6112035024,4.29044593029,40.151182247
2007-08-06,22.7470265029,6.43566889544,54.322187746
2007-08-07,26.8828495034,4.29044593029,54.322187746
2007-08-08,26.8828495034,4.29044593029,54.322187746
2007-08-09,28.9507610037,6.43566889544,56.6840219958
2007-08-10,20.6791150026,6.43566889544,66.1313589951
2007-08-11,26.8828495034,6.43566889544,47.2366849965
2007-08-12,22.7470265029,6.43566889544,54.322187746
2007-08-13,26.8828495034,6.43566889544,59.0458562456
2007-08-14,18.6112035024,4.29044593029,47.2366849965
2007-08-15,28.9507610037,10.7261148257,66.1313589951
2007-08-16,26.8828495034,10.7261148257,51.9603534962
2007-08-17,24.8149380032,12.8713377909,54.322187746
2007-08-18,10.3395575013,2.14522296515,47.2366849965
2007-08-19,26.8828495034,6.43566889544,59.0458562456
2007-08-20,31.018672504,8.58089186059,51.9603534962
2007-08-21,28.9507610037,4.29044593029,56.6840219958
2007-08-22,28.9507610037,8.58089186059,54.322187746
2007-08-23,28.9507610037,21.4522296515,56.6840219958
2007-08-24,24.8149380032,15.016560756,66.1313589951
2007-08-25,26.8828495034,4.29044593029,80.3023644941
2007-08-26,26.8828495034,6.43566889544,47.2366849965
2007-08-27,31.018672504,10.7261148257,63.7695247453
2007-08-28,47.5619645061,10.7261148257,66.1313589951
2007-08-29,41.3582300053,10.7261148257,56.6840219958
2007-08-30,41.3582300053,8.58089186059,47.2366849965
2007-08-31,28.9507610037,8.58089186059,63.7695247453
2007-09-01,24.8149380032,4.29044593029,54.322187746
2007-09-02,16.5432920021,6.43566889544,54.322187746
2007-09-03,26.8828495034,6.43566889544,66.1313589951
2007-09-04,37.2224070048,8.58089186059,63.7695247453
2007-09-05,57.9015220074,6.43566889544,75.5786959944
2007-09-06,39.290318505,4.29044593029,80.3023644941
2007-09-07,22.7470265029,17.1617837212,56.6840219958
2007-09-08,22.7470265029,12.8713377909,59.0458562456
2007-09-09,31.018672504,10.7261148257,51.9603534962
2007-09-10,43.4261415056,25.7426755818,56.6840219958
2007-09-11,35.1544955045,12.8713377909,70.8550274948
2007-09-12,43.4261415056,15.016560756,70.8550274948
2007-09-13,43.4261415056,17.1617837212,82.6641987439
2007-09-14,41.3582300053,12.8713377909,66.1313589951
2007-09-15,31.018672504,8.58089186059,68.493193245
2007-09-16,24.8149380032,8.58089186059,68.493193245
2007-09-17,45.4940530058,19.3070066863,85.0260329937
2007-09-18,47.5619645061,27.8878985469,82.6641987439
2007-09-19,35.1544955045,17.1617837212,61.4076904955
2007-09-20,47.5619645061,8.58089186059,80.3023644941
2007-09-21,35.1544955045,10.7261148257,92.1115357432
2007-09-22,16.5432920021,10.7261148257,56.6840219958
2007-09-23,35.1544955045,8.58089186059,92.1115357432
2007-09-24,51.6977875066,10.7261148257,85.0260329937
2007-09-25,55.8336105071,12.8713377909,87.3878672436
2007-09-26,51.6977875066,8.58089186059,73.2168617446
2007-09-27,53.7656990069,8.58089186059,68.493193245
2007-09-28,43.4261415056,15.016560756,61.4076904955
2007-09-29,26.8828495034,6.43566889544,70.8550274948
2007-09-30,43.4261415056,2.14522296515,77.9405302443
2007-10-01,57.9015220074,10.7261148257,73.2168617446
2007-10-02,49.6298760063,8.58089186059,89.7497014934
2007-10-03,51.6977875066,8.58089186059,59.0458562456
2007-10-04,59.9694335077,10.7261148257,94.473369993
2007-10-05,53.7656990069,10.7261148257,56.6840219958
2007-10-06,31.018672504,4.29044593029,47.2366849965
2007-10-07,43.4261415056,4.29044593029,70.8550274948
2007-10-08,39.290318505,10.7261148257,77.9405302443
2007-10-09,57.9015220074,8.58089186059,94.473369993
2007-10-10,55.8336105071,6.43566889544,85.0260329937
2007-10-11,47.5619645061,4.29044593029,87.3878672436
2007-10-12,41.3582300053,4.29044593029,63.7695247453
2007-10-13,43.4261415056,4.29044593029,59.0458562456
2007-10-14,39.290318505,2.14522296515,73.2168617446
2007-10-15,70.308991009,8.58089186059,70.8550274948
2007-10-16,55.8336105071,6.43566889544,77.9405302443
2007-10-17,66.1731680085,6.43566889544,73.2168617446
2007-10-18,59.9694335077,17.1617837212,66.1313589951
2007-10-19,37.2224070048,21.4522296515,59.0458562456
2007-10-20,26.8828495034,12.8713377909,40.151182247
2007-10-21,55.8336105071,6.43566889544,63.7695247453
2007-10-22,51.6977875066,8.58089186059,77.9405302443
2007-10-23,76.5127255098,8.58089186059,82.6641987439
2007-10-24,57.9015220074,17.1617837212,89.7497014934
2007-10-25,47.5619645061,30.033121512,70.8550274948
2007-10-26,57.9015220074,8.58089186059,68.493193245
2007-10-27,35.1544955045,2.14522296515,54.322187746
2007-10-28,51.6977875066,10.7261148257,68.493193245
2007-10-29,62.0373450079,8.58089186059,77.9405302443
2007-10-30,64.1052565082,2.14522296515,101.558872743
2007-10-31,64.1052565082,15.016560756,92.1115357432
2007-11-01,62.0373450079,15.016560756,89.7497014934
2007-11-02,41.3582300053,10.7261148257,75.5786959944
2007-11-03,22.7470265029,6.43566889544,66.1313589951
2007-11-04,41.3582300053,15.016560756,89.7497014934
2007-11-05,55.8336105071,8.58089186059,106.282541242
2007-11-06,64.1052565082,12.8713377909,80.3023644941
2007-11-07,47.5619645061,19.3070066863,80.3023644941
2007-11-08,66.1731680085,23.5974526166,75.5786959944
2007-11-09,55.8336105071,15.016560756,70.8550274948
2007-11-10,20.6791150026,17.1617837212,70.8550274948
2007-11-11,41.3582300053,15.016560756,87.3878672436
2007-11-12,47.5619645061,21.4522296515,101.558872743
2007-11-13,57.9015220074,19.3070066863,92.1115357432
2007-11-14,64.1052565082,12.8713377909,89.7497014934
2007-11-15,68.2410795087,17.1617837212,82.6641987439
2007-11-16,47.5619645061,12.8713377909,89.7497014934
2007-11-17,31.018672504,17.1617837212,75.5786959944
2007-11-18,37.2224070048,8.58089186059,75.5786959944
2007-11-19,64.1052565082,10.7261148257,92.1115357432
2007-11-20,59.9694335077,21.4522296515,73.2168617446
2007-11-21,33.0865840042,15.016560756,70.8550274948
2007-11-22,22.7470265029,8.58089186059,73.2168617446
2007-11-23,16.5432920021,15.016560756,61.4076904955
2007-11-24,24.8149380032,4.29044593029,68.493193245
2007-11-25,45.4940530058,10.7261148257,63.7695247453
2007-11-26,66.1731680085,21.4522296515,94.473369993
2007-11-27,68.2410795087,36.4687904075,92.1115357432
2007-11-28,72.3769025093,21.4522296515,101.558872743
2007-11-29,66.1731680085,15.016560756,85.0260329937
2007-11-30,62.0373450079,12.8713377909,94.473369993
2007-12-01,39.290318505,10.7261148257,70.8550274948
2007-12-02,55.8336105071,10.7261148257,85.0260329937
2007-12-03,62.0373450079,17.1617837212,92.1115357432
2007-12-04,80.6485485103,17.1617837212,103.920706992
2007-12-05,55.8336105071,8.58089186059,82.6641987439
2007-12-06,59.9694335077,10.7261148257,89.7497014934
2007-12-07,45.4940530058,15.016560756,96.8352042429
2007-12-08,47.5619645061,8.58089186059,80.3023644941
2007-12-09,55.8336105071,8.58089186059,85.0260329937
2007-12-10,76.5127255098,15.016560756,132.26271799
2007-12-11,53.7656990069,23.5974526166,108.644375492
2007-12-12,55.8336105071,19.3070066863,101.558872743
2007-12-13,45.4940530058,15.016560756,80.3023644941
2007-12-14,41.3582300053,23.5974526166,87.3878672436
2007-12-15,18.6112035024,17.1617837212,68.493193245
2007-12-16,26.8828495034,17.1617837212,66.1313589951
2007-12-17,47.5619645061,17.1617837212,73.2168617446
2007-12-18,51.6977875066,10.7261148257,92.1115357432
2007-12-19,31.018672504,17.1617837212,87.3878672436
2007-12-20,28.9507610037,12.8713377909,70.8550274948
2007-12-21,24.8149380032,15.016560756,66.1313589951
2007-12-22,16.5432920021,4.29044593029,51.9603534962
2007-12-23,10.3395575013,6.43566889544,61.4076904955
2007-12-24,16.5432920021,10.7261148257,59.0458562456
2007-12-25,14.4753805019,8.58089186059,59.0458562456
2007-12-26,14.4753805019,12.8713377909,44.8748507467
2007-12-27,16.5432920021,8.58089186059,66.1313589951
2007-12-28,22.7470265029,10.7261148257,68.493193245
2007-12-29,10.3395575013,12.8713377909,61.4076904955
2007-12-30,22.7470265029,19.3070066863,59.0458562456
2007-12-31,28.9507610037,23.5974526166,47.2366849965
2008-01-01,16.5432920021,15.016560756,49.5985192463
2008-01-02,31.018672504,19.3070066863,70.8550274948
2008-01-03,26.8828495034,23.5974526166,59.0458562456
2008-01-04,28.9507610037,32.1783444772,59.0458562456
2008-01-05,24.8149380032,40.7592363378,77.9405302443
2008-01-06,39.290318505,27.8878985469,61.4076904955
2008-01-07,31.018672504,45.0496822681,66.1313589951
2008-01-08,55.8336105071,47.1949052332,85.0260329937
2008-01-09,45.4940530058,62.2114659892,66.1313589951
2008-01-10,41.3582300053,70.7923578498,70.8550274948
2008-01-11,31.018672504,66.5019119195,85.0260329937
2008-01-12,20.6791150026,45.0496822681,59.0458562456
2008-01-13,35.1544955045,62.2114659892,66.1313589951
2008-01-14,49.6298760063,49.3401281984,73.2168617446
2008-01-15,41.3582300053,75.0828037801,73.2168617446
2008-01-16,49.6298760063,83.6636956407,70.8550274948
2008-01-17,35.1544955045,100.825479362,73.2168617446
2008-01-18,41.3582300053,117.987263083,66.1313589951
2008-01-19,18.6112035024,64.3566889544,70.8550274948
2008-01-20,37.2224070048,53.6305741287,66.1313589951
2008-01-21,37.2224070048,85.8089186059,75.5786959944
2008-01-22,45.4940530058,214.522296515,80.3023644941
2008-01-23,41.3582300053,148.020384595,89.7497014934
2008-01-24,55.8336105071,83.6636956407,89.7497014934
2008-01-25,47.5619645061,72.937580815,75.5786959944
2008-01-26,31.018672504,47.1949052332,68.493193245
2008-01-27,31.018672504,36.4687904075,68.493193245
2008-01-28,45.4940530058,60.0662430241,80.3023644941
2008-01-29,43.4261415056,49.3401281984,85.0260329937
2008-01-30,57.9015220074,64.3566889544,80.3023644941
2008-01-31,43.4261415056,38.6140133726,68.493193245
2008-02-01,51.6977875066,34.3235674423,68.493193245
2008-02-02,31.018672504,30.033121512,68.493193245
2008-02-03,39.290318505,34.3235674423,75.5786959944
2008-02-04,43.4261415056,36.4687904075,82.6641987439
2008-02-05,57.9015220074,47.1949052332,73.2168617446
2008-02-06,53.7656990069,47.1949052332,73.2168617446
2008-02-07,43.4261415056,32.1783444772,99.1970384927
2008-02-08,55.8336105071,27.8878985469,85.0260329937
2008-02-09,26.8828495034,21.4522296515,61.4076904955
2008-02-10,37.2224070048,38.6140133726,82.6641987439
2008-02-11,51.6977875066,34.3235674423,82.6641987439
2008-02-12,47.5619645061,30.033121512,94.473369993
2008-02-13,51.6977875066,21.4522296515,82.6641987439
2008-02-14,53.7656990069,27.8878985469,87.3878672436
2008-02-15,64.1052565082,30.033121512,75.5786959944
2008-02-16,45.4940530058,21.4522296515,56.6840219958
2008-02-17,37.2224070048,8.58089186059,59.0458562456
2008-02-18,53.7656990069,19.3070066863,94.473369993
2008-02-19,57.9015220074,21.4522296515,99.1970384927
2008-02-20,47.5619645061,19.3070066863,77.9405302443
2008-02-21,39.290318505,17.1617837212,89.7497014934
2008-02-22,37.2224070048,23.5974526166,85.0260329937
2008-02-23,28.9507610037,15.016560756,63.7695247453
2008-02-24,35.1544955045,23.5974526166,82.6641987439
2008-02-25,55.8336105071,38.6140133726,77.9405302443
2008-02-26,53.7656990069,32.1783444772,89.7497014934
2008-02-27,49.6298760063,42.9044593029,85.0260329937
2008-02-28,51.6977875066,51.4853511635,89.7497014934
2008-02-29,35.1544955045,21.4522296515,85.0260329937
2008-03-01,22.7470265029,19.3070066863,73.2168617446
2008-03-02,33.0865840042,27.8878985469,89.7497014934
2008-03-03,55.8336105071,34.3235674423,101.558872743
2008-03-04,62.0373450079,42.9044593029,101.558872743
2008-03-05,57.9015220074,27.8878985469,80.3023644941
2008-03-06,57.9015220074,23.5974526166,89.7497014934
2008-03-07,47.5619645061,68.6471348847,75.5786959944
2008-03-08,22.7470265029,49.3401281984,66.1313589951
2008-03-09,39.290318505,19.3070066863,92.1115357432
2008-03-10,62.0373450079,36.4687904075,89.7497014934
2008-03-11,59.9694335077,34.3235674423,96.8352042429
2008-03-12,62.0373450079,27.8878985469,92.1115357432
2008-03-13,43.4261415056,36.4687904075,99.1970384927
2008-03-14,45.4940530058,55.7757970938,77.9405302443
2008-03-15,24.8149380032,40.7592363378,77.9405302443
2008-03-16,41.3582300053,25.7426755818,94.473369993
2008-03-17,45.4940530058,68.6471348847,125.177215241
2008-03-18,55.8336105071,60.0662430241,113.368043992
2008-03-19,57.9015220074,25.7426755818,113.368043992
2008-03-20,40.0700921135,39.657691308,94.6382883251
2008-03-21,31.4836438034,28.3269223628,88.5325923041
2008-03-22,28.6214943668,33.9923068354,88.5325923041
2008-03-23,25.7593449301,25.4942301265,109.902528377
2008-03-24,48.6565404235,31.1596145991,122.113920419
2008-03-25,48.6565404235,28.3269223628,149.589552514
2008-03-26,60.1051381702,25.4942301265,131.272464451
2008-03-27,57.2429887335,28.3269223628,140.431008482
2008-03-28,40.0700921135,28.3269223628,112.955376388
2008-03-29,31.4836438034,22.6615378903,125.16676843
2008-03-30,31.4836438034,22.6615378903,149.589552514
2008-03-31,65.8294370435,25.4942301265,149.589552514
2008-04-01,60.1051381702,25.4942301265,149.589552514
2008-04-02,57.2429887335,62.3192291982,119.061072409
2008-04-03,40.0700921135,50.9884602531,119.061072409
2008-04-04,54.3808392968,39.657691308,103.796832357
2008-04-05,34.3457932401,36.8249990717,122.113920419
2008-04-06,51.5186898602,28.3269223628,149.589552514
2008-04-07,57.2429887335,25.4942301265,125.16676843
2008-04-08,71.5537359169,33.9923068354,146.536704503
2008-04-09,71.5537359169,42.4903835442,140.431008482
2008-04-10,65.8294370435,39.657691308,125.16676843
2008-04-11,45.7943909868,25.4942301265,103.796832357
2008-04-12,37.2079426768,19.828845654,128.21961644
2008-04-13,51.5186898602,28.3269223628,140.431008482
2008-04-14,68.6915864802,31.1596145991,146.536704503
2008-04-15,62.9672876069,33.9923068354,125.16676843
2008-04-16,68.6915864802,36.8249990717,125.16676843
2008-04-17,54.3808392968,25.4942301265,125.16676843
2008-04-18,42.9322415501,14.1634611814,103.796832357
2008-04-19,31.4836438034,16.9961534177,122.113920419
2008-04-20,62.9672876069,14.1634611814,112.955376388
2008-04-21,60.1051381702,25.4942301265,131.272464451
2008-04-22,60.1051381702,28.3269223628,125.16676843
2008-04-23,62.9672876069,28.3269223628,134.325312461
2008-04-24,68.6915864802,25.4942301265,116.008224398
2008-04-25,45.7943909868,33.9923068354,122.113920419
2008-04-26,34.3457932401,16.9961534177,97.6911363355
2008-04-27,51.5186898602,25.4942301265,134.325312461
2008-04-28,60.1051381702,33.9923068354,131.272464451
2008-04-29,62.9672876069,39.657691308,140.431008482
2008-04-30,65.8294370435,39.657691308,128.21961644
2008-05-01,62.9672876069,31.1596145991,119.061072409
2008-05-02,57.2429887335,31.1596145991,103.796832357
2008-05-03,45.7943909868,11.3307689451,94.6382883251
2008-05-04,62.9672876069,16.9961534177,109.902528377
2008-05-05,71.5537359169,33.9923068354,119.061072409
2008-05-06,57.2429887335,25.4942301265,131.272464451
2008-05-07,60.1051381702,25.4942301265,128.21961644
2008-05-08,60.1051381702,25.4942301265,122.113920419
2008-05-09,42.9322415501,14.1634611814,91.5854403146
2008-05-10,31.4836438034,16.9961534177,97.6911363355
2008-05-11,34.3457932401,22.6615378903,100.743984346
2008-05-12,60.1051381702,25.4942301265,128.21961644
2008-05-13,60.1051381702,19.828845654,109.902528377
2008-05-14,51.5186898602,25.4942301265,106.849680367
2008-05-15,48.6565404235,22.6615378903,106.849680367
2008-05-16,28.6214943668,14.1634611814,91.5854403146
2008-05-17,17.1728966201,11.3307689451,76.3212002621
2008-05-18,34.3457932401,14.1634611814,106.849680367
2008-05-19,42.9322415501,16.9961534177,109.902528377
2008-05-20,48.6565404235,19.828845654,112.955376388
2008-05-21,42.9322415501,19.828845654,128.21961644
2008-05-22,42.9322415501,16.9961534177,94.6382883251
2008-05-23,42.9322415501,14.1634611814,103.796832357
2008-05-24,17.1728966201,14.1634611814,76.3212002621
2008-05-25,17.1728966201,14.1634611814,73.2683522517
2008-05-26,25.7593449301,19.828845654,100.743984346
2008-05-27,48.6565404235,22.6615378903,100.743984346
2008-05-28,42.9322415501,11.3307689451,88.5325923041
2008-05-29,40.0700921135,14.1634611814,94.6382883251
2008-05-30,40.0700921135,16.9961534177,91.5854403146
2008-05-31,22.8971954934,8.49807670885,88.5325923041
2008-06-01,20.0350460567,14.1634611814,85.4797442936
2008-06-02,40.0700921135,25.4942301265,94.6382883251
2008-06-03,40.0700921135,14.1634611814,85.4797442936
2008-06-04,37.2079426768,14.1634611814,70.2155042412
2008-06-05,28.6214943668,16.9961534177,103.796832357
2008-06-06,37.2079426768,22.6615378903,85.4797442936
2008-06-07,20.0350460567,16.9961534177,73.2683522517
2008-06-08,28.6214943668,19.828845654,112.955376388
2008-06-09,25.7593449301,22.6615378903,97.6911363355
2008-06-10,31.4836438034,14.1634611814,106.849680367
2008-06-11,25.7593449301,28.3269223628,76.3212002621
2008-06-12,25.7593449301,8.49807670885,94.6382883251
2008-06-13,25.7593449301,11.3307689451,79.3740482726
2008-06-14,14.3107471834,11.3307689451,73.2683522517
2008-06-15,25.7593449301,8.49807670885,70.2155042412
2008-06-16,34.3457932401,14.1634611814,70.2155042412
2008-06-17,37.2079426768,14.1634611814,76.3212002621
2008-06-18,37.2079426768,14.1634611814,82.4268962831
2008-06-19,28.6214943668,11.3307689451,79.3740482726
2008-06-20,25.7593449301,11.3307689451,70.2155042412
2008-06-21,25.7593449301,11.3307689451,76.3212002621
2008-06-22,20.0350460567,8.49807670885,73.2683522517
2008-06-23,25.7593449301,14.1634611814,79.3740482726
2008-06-24,31.4836438034,16.9961534177,79.3740482726
2008-06-25,25.7593449301,16.9961534177,67.1626562307
2008-06-26,31.4836438034,11.3307689451,79.3740482726
2008-06-27,22.8971954934,19.828845654,58.0041121992
2008-06-28,11.4485977467,14.1634611814,76.3212002621
2008-06-29,31.4836438034,25.4942301265,79.3740482726
2008-06-30,37.2079426768,19.828845654,76.3212002621
2008-07-01,20.0350460567,16.9961534177,91.5854403146
2008-07-02,22.8971954934,19.828845654,64.1098082202
2008-07-03,20.0350460567,22.6615378903,64.1098082202
2008-07-04,25.7593449301,16.9961534177,64.1098082202
2008-07-05,17.1728966201,8.49807670885,64.1098082202
2008-07-06,14.3107471834,22.6615378903,82.4268962831
2008-07-07,28.6214943668,14.1634611814,82.4268962831
2008-07-08,31.4836438034,19.828845654,94.6382883251
2008-07-09,28.6214943668,16.9961534177,85.4797442936
2008-07-10,22.8971954934,16.9961534177,67.1626562307
2008-07-11,28.6214943668,19.828845654,82.4268962831
2008-07-12,14.3107471834,16.9961534177,85.4797442936
2008-07-13,20.0350460567,16.9961534177,97.6911363355
2008-07-14,31.4836438034,22.6615378903,82.4268962831
2008-07-15,28.6214943668,22.6615378903,91.5854403146
2008-07-16,31.4836438034,25.4942301265,67.1626562307
2008-07-17,25.7593449301,22.6615378903,79.3740482726
2008-07-18,31.4836438034,16.9961534177,76.3212002621
2008-07-19,25.7593449301,8.49807670885,61.0569602097
2008-07-20,28.6214943668,14.1634611814,70.2155042412
2008-07-21,37.2079426768,16.9961534177,64.1098082202
2008-07-22,22.8971954934,22.6615378903,73.2683522517
2008-07-23,25.7593449301,16.9961534177,64.1098082202
2008-07-24,31.4836438034,22.6615378903,70.2155042412
2008-07-25,31.4836438034,19.828845654,70.2155042412
2008-07-26,20.0350460567,11.3307689451,61.0569602097
2008-07-27,22.8971954934,11.3307689451,88.5325923041
2008-07-28,31.4836438034,14.1634611814,67.1626562307
2008-07-29,25.7593449301,19.828845654,67.1626562307
2008-07-30,37.2079426768,19.828845654,88.5325923041
2008-07-31,28.6214943668,19.828845654,70.2155042412
2008-08-01,22.8971954934,25.4942301265,82.4268962831
2008-08-02,25.7593449301,16.9961534177,70.2155042412
2008-08-03,28.6214943668,14.1634611814,54.9512641887
2008-08-04,31.4836438034,19.828845654,70.2155042412
2008-08-05,31.4836438034,16.9961534177,70.2155042412
2008-08-06,25.7593449301,16.9961534177,76.3212002621
2008-08-07,28.6214943668,16.9961534177,79.3740482726
2008-08-08,28.6214943668,14.1634611814,58.0041121992
2008-08-09,17.1728966201,8.49807670885,70.2155042412
2008-08-10,17.1728966201,16.9961534177,70.2155042412
2008-08-11,31.4836438034,14.1634611814,76.3212002621
2008-08-12,22.8971954934,16.9961534177,82.4268962831
2008-08-13,31.4836438034,14.1634611814,67.1626562307
2008-08-14,31.4836438034,8.49807670885,82.4268962831
2008-08-15,34.3457932401,14.1634611814,61.0569602097
2008-08-16,17.1728966201,16.9961534177,70.2155042412
2008-08-17,17.1728966201,19.828845654,51.8984161783
2008-08-18,22.8971954934,11.3307689451,79.3740482726
2008-08-19,22.8971954934,14.1634611814,64.1098082202
2008-08-20,22.8971954934,19.828845654,67.1626562307
2008-08-21,25.7593449301,11.3307689451,58.0041121992
2008-08-22,25.7593449301,19.828845654,58.0041121992
2008-08-23,20.0350460567,16.9961534177,54.9512641887
2008-08-24,31.4836438034,11.3307689451,70.2155042412
2008-08-25,22.8971954934,16.9961534177,61.0569602097
2008-08-26,28.6214943668,22.6615378903,73.2683522517
2008-08-27,37.2079426768,45.3230757805,73.2683522517
2008-08-28,40.0700921135,28.3269223628,82.4268962831
2008-08-29,34.3457932401,36.8249990717,61.0569602097
2008-08-30,17.1728966201,33.9923068354,58.0041121992
2008-08-31,22.8971954934,31.1596145991,73.2683522517
2008-09-01,28.6214943668,28.3269223628,70.2155042412
2008-09-02,34.3457932401,31.1596145991,61.0569602097
2008-09-03,37.2079426768,53.8211524894,70.2155042412
2008-09-04,42.9322415501,36.8249990717,73.2683522517
2008-09-05,34.3457932401,42.4903835442,73.2683522517
2008-09-06,22.8971954934,33.9923068354,58.0041121992
2008-09-07,25.7593449301,39.657691308,76.3212002621
2008-09-08,40.0700921135,31.1596145991,94.6382883251
2008-09-09,42.9322415501,33.9923068354,73.2683522517
2008-09-10,48.6565404235,28.3269223628,70.2155042412
2008-09-11,40.0700921135,36.8249990717,85.4797442936
2008-09-12,37.2079426768,28.3269223628,100.743984346
2008-09-13,22.8971954934,19.828845654,88.5325923041
2008-09-14,25.7593449301,31.1596145991,76.3212002621
2008-09-15,45.7943909868,36.8249990717,134.325312461
2008-09-16,37.2079426768,36.8249990717,143.483856493
2008-09-17,45.7943909868,33.9923068354,143.483856493
2008-09-18,48.6565404235,33.9923068354,189.27657665
2008-09-19,45.7943909868,31.1596145991,180.118032619
2008-09-20,17.1728966201,39.657691308,128.21961644
2008-09-21,45.7943909868,25.4942301265,167.906640577
2008-09-22,48.6565404235,33.9923068354,152.642400524
2008-09-23,45.7943909868,48.1557680168,201.487968692
2008-09-24,54.3808392968,36.8249990717,204.540816703
2008-09-25,54.3808392968,76.4826903796,262.544928902
2008-09-26,45.7943909868,56.6538447257,238.122144818
2008-09-27,28.6214943668,42.4903835442,149.589552514
2008-09-28,31.4836438034,25.4942301265,186.22372864
2008-09-29,42.9322415501,59.4865369619,274.756320944
2008-09-30,48.6565404235,65.1519214345,305.284801049
2008-10-01,51.5186898602,48.1557680168,228.963600786
2008-10-02,45.7943909868,48.1557680168,198.435120682
2008-10-03,34.3457932401,45.3230757805,177.065184608
2008-10-04,22.8971954934,42.4903835442,128.21961644
2008-10-05,40.0700921135,36.8249990717,149.589552514
2008-10-06,48.6565404235,82.1480748522,219.805056755
2008-10-07,45.7943909868,82.1480748522,207.593664713
2008-10-08,42.9322415501,90.6461515611,207.593664713
2008-10-09,42.9322415501,79.3153826159,222.857904765
2008-10-10,40.0700921135,90.6461515611,238.122144818
2008-10-11,31.4836438034,62.3192291982,177.065184608
2008-10-12,34.3457932401,42.4903835442,207.593664713
2008-10-13,51.5186898602,39.657691308,204.540816703
2008-10-14,57.2429887335,50.9884602531,186.22372864
2008-10-15,57.2429887335,82.1480748522,149.589552514
2008-10-16,60.1051381702,84.9807670885,177.065184608
2008-10-17,60.1051381702,39.657691308,146.536704503
2008-10-18,31.4836438034,39.657691308,112.955376388
2008-10-19,31.4836438034,25.4942301265,116.008224398
2008-10-20,51.5186898602,36.8249990717,177.065184608
2008-10-21,51.5186898602,45.3230757805,183.170880629
2008-10-22,68.6915864802,70.8173059071,189.27657665
2008-10-23,51.5186898602,65.1519214345,183.170880629
2008-10-24,40.0700921135,110.474997215,146.536704503
2008-10-25,28.6214943668,59.4865369619,103.796832357
2008-10-26,60.1051381702,42.4903835442,131.272464451
2008-10-27,68.6915864802,50.9884602531,164.853792566
2008-10-28,60.1051381702,42.4903835442,152.642400524
2008-10-29,54.3808392968,33.9923068354,137.378160472
2008-10-30,62.9672876069,53.8211524894,146.536704503
2008-10-31,42.9322415501,33.9923068354,137.378160472
2008-11-01,48.6565404235,31.1596145991,97.6911363355
2008-11-02,37.2079426768,22.6615378903,125.16676843
2008-11-03,60.1051381702,36.8249990717,122.113920419
2008-11-04,54.3808392968,33.9923068354,128.21961644
2008-11-05,51.5186898602,33.9923068354,119.061072409
2008-11-06,54.3808392968,33.9923068354,134.325312461
2008-11-07,48.6565404235,53.8211524894,122.113920419
2008-11-08,31.4836438034,33.9923068354,82.4268962831
2008-11-09,60.1051381702,25.4942301265,119.061072409
2008-11-10,62.9672876069,45.3230757805,125.16676843
2008-11-11,60.1051381702,45.3230757805,146.536704503
2008-11-12,88.7266325369,36.8249990717,137.378160472
