date,cost,crisis,deficit,depreciation,domination,isPartial
2016-02-04,91,7,1,2,1,False
2016-02-05,87,7,1,1,1,False
2016-02-06,87,5,1,1,1,False
2016-02-07,93,5,1,1,1,False
2016-02-08,100,6,1,2,1,False
2016-02-09,90,7,1,2,1,False
2016-02-10,90,8,1,2,1,False
2016-02-11,90,7,2,2,1,False
2016-02-12,87,6,1,1,1,False
2016-02-13,85,4,1,1,1,False
2016-02-14,85,5,1,1,1,False
2016-02-15,92,6,1,2,1,False
2016-02-16,92,6,1,2,1,False
2016-02-17,94,7,1,2,1,False
2016-02-18,92,7,1,2,1,False
2016-02-19,90,7,1,2,1,False
2016-02-20,89,5,1,1,1,False
2016-02-21,93,6,1,1,1,False
2016-02-22,95,7,1,2,1,False
2016-02-23,97,7,2,2,1,False
2016-02-24,91,7,2,2,1,False
2016-02-25,96,7,2,2,1,False
2016-02-26,89,6,2,2,1,False
2016-02-27,88,4,1,1,1,False
2016-02-28,91,5,1,1,1,False
2016-02-29,95,7,2,2,1,False
2016-03-01,90,6,2,2,1,False
2016-03-02,93,6,2,2,0,False
2016-03-03,97,6,2,2,1,False
2016-03-04,88,6,2,1,1,False
2016-03-05,89,5,1,1,1,False
2016-03-06,89,6,1,1,1,False
2016-03-07,95,7,2,2,0,False
2016-03-08,94,8,2,2,1,False
2016-03-09,91,7,2,1,1,False
2016-03-10,93,7,2,2,1,False
2016-03-11,87,6,2,1,1,False
2016-03-12,86,4,1,1,1,False
2016-03-13,90,5,1,1,1,False
2016-03-14,93,7,2,2,1,False
2016-03-15,94,6,2,1,1,False
2016-03-16,90,7,2,1,1,False
2016-03-17,88,7,2,2,1,False
2016-03-18,83,6,1,2,1,False
2016-03-19,90,4,1,1,1,False
2016-03-20,91,5,1,1,1,False
2016-03-21,97,7,2,2,1,False
2016-03-22,90,7,2,2,1,False
2016-03-23,92,6,2,1,1,False
2016-03-24,88,7,2,1,1,False
2016-03-25,88,5,1,1,1,False
2016-03-26,86,4,1,1,1,False
2016-03-27,91,5,1,1,1,False
2016-03-28,96,7,1,2,1,False
2016-03-29,96,7,2,2,1,False
2016-03-30,93,7,1,2,1,False
2016-03-31,97,6,1,2,1,False
2016-04-01,91,5,1,1,1,False
2016-04-02,92,4,1,1,1,False
2016-04-03,95,5,1,2,1,False
2016-04-04,96,7,2,2,1,False
2016-04-05,95,7,2,2,1,False
2016-04-06,94,7,2,2,1,False
2016-04-07,93,7,1,2,1,False
2016-04-08,92,6,1,2,1,False
2016-04-09,92,4,1,1,1,False
2016-04-10,96,5,1,2,1,False
2016-04-11,97,8,1,2,1,False
2016-04-12,98,7,2,2,1,False
2016-04-13,97,8,2,2,1,False
2016-04-14,92,8,2,3,1,False
2016-04-15,92,6,1,2,1,False
2016-04-16,89,4,1,1,1,False
2016-04-17,96,5,1,2,1,False
2016-04-18,95,8,2,2,1,False
2016-04-19,99,7,2,2,1,False
2016-04-20,97,8,2,1,1,False
2016-04-21,90,8,2,1,1,False
2016-04-22,87,6,1,1,1,False
2016-04-23,86,5,1,1,1,False
2016-04-24,93,5,1,1,1,False
2016-04-25,96,8,2,1,1,False
2016-04-26,96,8,2,1,1,False
2016-04-27,97,8,2,1,1,False
2016-04-28,92,8,2,1,1,False
2016-04-29,88,7,1,1,1,False
2016-04-30,84,4,1,1,1,False
2016-05-01,91,5,1,1,1,False
2016-05-02,96,7,2,1,1,False
2016-05-03,95,8,2,1,1,False
2016-05-04,92,8,2,1,1,False
2016-05-05,94,8,2,1,1,False
2016-05-06,87,6,1,1,0,False
2016-05-07,88,4,1,0,1,False
2016-05-08,87,5,1,1,1,False
2016-05-09,98,8,1,1,1,False
2016-05-10,96,7,2,1,1,False
2016-05-11,95,7,2,1,1,False
2016-05-12,95,7,1,1,1,False
2016-05-13,90,6,1,1,1,False
2016-05-14,89,4,1,1,1,False
2016-05-15,88,4,1,1,1,False
2016-05-16,93,7,1,1,1,False
2016-05-17,97,7,1,1,1,False
2016-05-18,95,6,1,1,1,False
2016-05-19,92,6,1,1,0,False
2016-05-20,86,6,1,1,1,False
2016-05-21,93,4,1,1,1,False
2016-05-22,92,4,1,1,1,False
2016-05-23,93,6,1,1,1,False
2016-05-24,93,6,1,1,1,False
2016-05-25,94,6,2,1,1,False
2016-05-26,93,6,1,1,1,False
2016-05-27,87,5,1,1,1,False
2016-05-28,86,4,1,0,1,False
2016-05-29,86,4,1,1,1,False
2016-05-30,89,4,1,1,1,False
2016-05-31,92,6,2,1,1,False
2016-06-01,95,5,1,1,1,False
2016-06-02,93,5,1,1,1,False
2016-06-03,89,5,1,1,1,False
2016-06-04,86,3,1,0,1,False
2016-06-05,90,6,1,1,1,False
2016-06-06,93,5,1,1,1,False
2016-06-07,91,5,1,1,1,False
2016-06-08,91,5,1,1,1,False
2016-06-09,92,5,2,1,1,False
2016-06-10,90,4,1,1,1,False
2016-06-11,88,3,1,1,1,False
2016-06-12,86,4,0,1,1,False
2016-06-13,91,5,1,1,1,False
2016-06-14,93,6,1,1,0,False
2016-06-15,92,6,1,1,1,False
2016-06-16,88,5,1,1,1,False
2016-06-17,89,5,1,1,1,False
2016-06-18,92,4,1,1,1,False
2016-06-19,91,4,1,0,1,False
2016-06-20,91,5,2,1,1,False
2016-06-21,94,5,1,1,1,False
2016-06-22,94,5,1,1,1,False
2016-06-23,90,5,1,1,1,False
2016-06-24,86,4,1,1,1,False
2016-06-25,88,4,1,0,1,False
2016-06-26,97,4,1,1,1,False
2016-06-27,97,5,1,1,1,False
2016-06-28,93,5,1,1,1,False
2016-06-29,93,5,1,1,1,False
2016-06-30,92,5,1,1,1,False
2016-07-01,88,4,1,1,1,False
2016-07-02,85,4,1,0,1,False
2016-07-03,88,4,1,0,1,False
2016-07-04,86,4,1,1,0,False
2016-07-05,98,3,1,1,1,False
2016-07-06,94,4,1,1,1,False
2016-07-07,91,4,1,1,1,False
2016-07-08,86,5,1,1,1,False
2016-07-09,86,4,0,0,1,False
2016-07-10,91,4,1,1,1,False
2016-07-11,94,5,1,1,1,False
2016-07-12,92,5,1,1,1,False
2016-07-13,93,4,1,1,0,False
2016-07-14,87,4,1,1,1,False
2016-07-15,87,4,1,1,1,False
2016-07-16,84,4,1,0,1,False
2016-07-17,91,4,1,1,1,False
2016-07-18,95,4,1,1,1,False
2016-07-19,94,4,1,1,1,False
2016-07-20,89,5,1,1,1,False
2016-07-21,91,4,1,1,1,False
2016-07-22,88,5,2,1,0,False
2016-07-23,89,4,1,0,1,False
