date,boom,breadwinner,buy,capitalize,charitable,isPartial
2007-04-18,1,0,29,0,1,False
2007-04-19,1,0,30,0,0,False
2007-04-20,1,0,30,0,0,False
2007-04-21,1,0,37,0,0,False
2007-04-22,2,0,41,0,0,False
2007-04-23,1,0,30,0,0,False
2007-04-24,1,0,29,0,0,False
2007-04-25,1,0,32,0,0,False
2007-04-26,2,0,30,0,0,False
2007-04-27,2,0,32,0,0,False
2007-04-28,2,0,37,0,0,False
2007-04-29,1,0,38,0,0,False
2007-04-30,2,0,30,0,0,False
2007-05-01,1,0,30,0,1,False
2007-05-02,2,0,32,0,0,False
2007-05-03,2,0,30,0,0,False
2007-05-04,2,0,32,0,0,False
2007-05-05,2,0,35,0,0,False
2007-05-06,2,0,42,0,0,False
2007-05-07,2,0,33,0,0,False
2007-05-08,1,0,33,0,0,False
2007-05-09,2,0,31,0,1,False
2007-05-10,1,0,32,0,0,False
2007-05-11,1,0,31,0,1,False
2007-05-12,1,0,39,0,0,False
2007-05-13,2,0,39,0,0,False
2007-05-14,1,0,33,0,1,False
2007-05-15,1,0,34,0,1,False
2007-05-16,1,0,32,0,1,False
2007-05-17,2,0,31,0,0,False
2007-05-18,1,0,33,0,0,False
2007-05-19,1,0,40,0,0,False
2007-05-20,2,0,42,0,0,False
2007-05-21,1,0,33,0,1,False
2007-05-22,1,0,31,0,1,False
2007-05-23,1,0,33,0,0,False
2007-05-24,1,0,32,0,0,False
2007-05-25,2,0,34,0,0,False
2007-05-26,1,0,41,0,0,False
2007-05-27,2,0,45,0,0,False
2007-05-28,2,0,42,0,0,False
2007-05-29,1,0,34,0,0,False
2007-05-30,2,0,33,0,0,False
2007-05-31,1,0,34,0,1,False
2007-06-01,1,0,34,0,1,False
2007-06-02,2,0,40,0,0,False
2007-06-03,2,0,43,0,0,False
2007-06-04,1,0,34,0,1,False
2007-06-05,2,0,35,0,0,False
2007-06-06,1,0,35,0,0,False
2007-06-07,2,0,34,0,0,False
2007-06-08,1,0,33,0,1,False
2007-06-09,2,0,41,0,0,False
2007-06-10,2,0,45,0,0,False
2007-06-11,2,0,37,0,0,False
2007-06-12,1,0,34,0,0,False
2007-06-13,1,0,34,0,0,False
2007-06-14,1,0,36,0,0,False
2007-06-15,1,0,35,0,0,False
2007-06-16,2,0,44,0,0,False
2007-06-17,2,0,43,0,0,False
2007-06-18,1,0,35,0,1,False
2007-06-19,1,0,34,0,0,False
2007-06-20,1,0,34,0,0,False
2007-06-21,2,0,34,0,1,False
2007-06-22,2,0,35,0,0,False
2007-06-23,2,0,39,0,0,False
2007-06-24,1,0,41,0,0,False
2007-06-25,2,0,35,0,0,False
2007-06-26,1,0,34,0,1,False
2007-06-27,1,0,33,0,0,False
2007-06-28,1,0,32,0,1,False
2007-06-29,2,0,34,0,0,False
2007-06-30,2,0,44,0,0,False
2007-07-01,2,0,45,0,0,False
2007-07-02,2,0,37,0,1,False
2007-07-03,3,0,35,0,0,False
2007-07-04,2,0,43,0,0,False
2007-07-05,1,0,35,0,0,False
2007-07-06,1,0,35,0,0,False
2007-07-07,1,0,40,0,0,False
2007-07-08,2,0,42,0,0,False
2007-07-09,1,0,34,0,0,False
