date,inexpensive,inherit,invaluable,legal,lucrative,isPartial
2012-01-24,9,1,1,95,1,False
2012-01-25,10,2,0,92,1,False
2012-01-26,10,2,1,95,1,False
2012-01-27,9,2,1,86,1,False
2012-01-28,9,2,1,72,1,False
2012-01-29,8,1,1,72,0,False
2012-01-30,11,2,1,89,1,False
2012-01-31,9,2,1,94,1,False
2012-02-01,8,1,1,90,1,False
2012-02-02,9,1,1,91,0,False
2012-02-03,9,1,1,87,1,False
2012-02-04,8,1,1,73,1,False
2012-02-05,8,2,1,74,0,False
2012-02-06,10,1,0,89,1,False
2012-02-07,9,1,1,95,1,False
2012-02-08,10,1,1,94,1,False
2012-02-09,8,2,1,93,0,False
2012-02-10,8,1,1,87,1,False
2012-02-11,9,1,1,70,1,False
2012-02-12,9,0,1,67,1,False
2012-02-13,9,1,1,86,1,False
2012-02-14,8,1,1,89,0,False
2012-02-15,7,1,0,85,1,False
2012-02-16,8,2,1,89,0,False
2012-02-17,8,2,1,85,1,False
2012-02-18,9,2,0,72,0,False
2012-02-19,8,1,0,74,1,False
2012-02-20,10,2,1,82,0,False
2012-02-21,7,1,1,92,1,False
2012-02-22,8,2,1,88,1,False
2012-02-23,9,2,1,92,1,False
2012-02-24,8,2,1,88,0,False
2012-02-25,10,1,0,78,1,False
2012-02-26,9,2,0,82,1,False
2012-02-27,9,2,1,90,0,False
2012-02-28,8,2,1,92,1,False
2012-02-29,8,1,1,95,1,False
2012-03-01,8,1,1,97,1,False
2012-03-02,7,2,1,94,0,False
2012-03-03,9,1,1,79,1,False
2012-03-04,9,2,1,84,0,False
2012-03-05,10,1,1,95,1,False
2012-03-06,9,1,0,96,1,False
2012-03-07,8,2,1,90,0,False
2012-03-08,9,1,1,90,1,False
2012-03-09,7,2,1,85,1,False
2012-03-10,10,1,0,77,1,False
2012-03-11,8,1,1,73,0,False
2012-03-12,9,1,1,90,1,False
2012-03-13,8,1,1,88,1,False
2012-03-14,9,1,1,98,1,False
2012-03-15,8,2,0,87,0,False
2012-03-16,8,1,1,93,0,False
2012-03-17,8,1,0,79,0,False
2012-03-18,9,1,0,77,1,False
2012-03-19,8,1,1,90,1,False
2012-03-20,8,1,1,86,0,False
2012-03-21,6,1,1,93,1,False
2012-03-22,7,1,1,93,0,False
2012-03-23,8,1,1,90,0,False
2012-03-24,8,1,1,82,0,False
2012-03-25,10,2,1,85,0,False
2012-03-26,8,2,1,92,1,False
2012-03-27,7,2,1,96,1,False
2012-03-28,7,2,0,91,0,False
2012-03-29,7,2,1,87,1,False
2012-03-30,7,1,0,86,0,False
2012-03-31,6,1,1,74,1,False
2012-04-01,9,1,1,71,1,False
2012-04-02,7,1,1,88,1,False
2012-04-03,8,2,1,88,0,False
2012-04-04,7,2,1,87,1,False
2012-04-05,8,2,1,87,1,False
2012-04-06,9,2,1,82,0,False
2012-04-07,7,1,0,76,0,False
2012-04-08,6,1,1,76,1,False
2012-04-09,9,2,0,96,1,False
2012-04-10,7,2,1,88,1,False
2012-04-11,8,1,1,100,1,False
2012-04-12,8,2,1,91,1,False
2012-04-13,8,2,1,85,0,False
2012-04-14,8,1,0,76,1,False
2012-04-15,9,2,0,78,1,False
2012-04-16,9,2,1,93,1,False
2012-04-17,8,2,1,98,1,False
2012-04-18,9,2,0,96,0,False
2012-04-19,8,2,1,96,1,False
2012-04-20,9,1,1,93,0,False
2012-04-21,7,1,1,81,0,False
2012-04-22,8,1,0,81,1,False
2012-04-23,8,2,1,95,1,False
2012-04-24,8,1,1,97,0,False
2012-04-25,8,1,1,98,1,False
2012-04-26,9,2,1,92,1,False
2012-04-27,8,2,1,86,0,False
2012-04-28,8,1,0,78,1,False
2012-04-29,9,2,0,82,0,False
2012-04-30,8,1,1,90,1,False
2012-05-01,8,1,1,91,0,False
2012-05-02,8,2,1,94,1,False
2012-05-03,7,1,1,92,0,False
2012-05-04,7,2,0,82,1,False
2012-05-05,8,1,1,75,0,False
2012-05-06,9,1,1,70,0,False
2012-05-07,8,2,1,91,1,False
2012-05-08,9,1,1,91,0,False
2012-05-09,9,2,1,96,1,False
2012-05-10,9,1,1,96,1,False
2012-05-11,9,1,1,83,1,False
2012-05-12,9,1,0,77,1,False
2012-05-13,7,0,0,75,0,False
2012-05-14,9,1,1,91,1,False
2012-05-15,7,1,1,90,1,False
2012-05-16,9,1,1,92,1,False
2012-05-17,8,2,1,89,1,False
2012-05-18,9,1,1,85,1,False
2012-05-19,7,1,0,76,0,False
2012-05-20,9,1,0,82,1,False
2012-05-21,8,2,1,87,0,False
